,CCNK (8812)
ACH-000004,-0.833501103229
ACH-000007,-0.901524633956
ACH-000009,-0.716899267068
ACH-000011,-0.8834428469410001
ACH-000012,-0.893894106559
ACH-000013,-0.8304453911740001
ACH-000014,-0.7800277004039999
ACH-000015,-0.542529280814
ACH-000017,-0.9710464245129999
ACH-000018,-0.808524037073
ACH-000019,-0.55729522618
ACH-000021,-0.530382725958
ACH-000022,-0.6360879855170001
ACH-000025,-0.6936588896729999
ACH-000028,-0.501107771678
ACH-000030,-1.00431286601
ACH-000035,-0.8449219936
ACH-000036,-1.07261770995
ACH-000037,-1.40235755476
ACH-000039,-0.666029681161
ACH-000040,-1.27984827949
ACH-000041,-0.910905514801
ACH-000042,-0.769300798348
ACH-000045,-0.8121911071
ACH-000047,-0.931295622632
ACH-000052,-0.940554416886
ACH-000053,-0.8705190721539999
ACH-000054,-0.7560399725370001
ACH-000055,-0.9130837551909999
ACH-000060,-0.7762492742370001
ACH-000067,-0.826002577083
ACH-000070,-0.982352932011
ACH-000075,-1.31834856456
ACH-000078,-1.2650148490200002
ACH-000082,-1.05460718161
ACH-000085,-1.04758736761
ACH-000086,-0.8104846254000001
ACH-000087,-0.576929155275
ACH-000092,-1.06472764203
ACH-000095,-0.8597560538779999
ACH-000097,-0.721793073744
ACH-000098,-1.03049414694
ACH-000099,-0.974066626248
ACH-000108,-0.615238081224
ACH-000113,-0.842463600099
ACH-000115,-0.913922421631
ACH-000116,-0.61880857947
ACH-000118,-0.6512042997909999
ACH-000120,-0.6856311638629999
ACH-000123,-1.0099607155099999
ACH-000127,-0.541272203144
ACH-000128,-0.933229897582
ACH-000132,-1.08224927558
ACH-000133,-0.912417724254
ACH-000137,-1.07272496096
ACH-000138,-0.713106503838
ACH-000142,-0.7672015396170001
ACH-000143,-0.763114271277
ACH-000146,-0.59943292771
ACH-000148,-0.959354431477
ACH-000150,-0.942252634363
ACH-000152,-1.1538575324299998
ACH-000153,-1.03742424767
ACH-000159,-1.06681206501
ACH-000160,-0.8648956494840001
ACH-000163,-0.787784236459
ACH-000167,-1.0201921852299998
ACH-000168,-1.00338536391
ACH-000169,-1.03354102436
ACH-000178,-0.9853585108089999
ACH-000182,-0.715598001504
ACH-000183,-0.8305452035269999
ACH-000188,-0.7330759501809999
ACH-000189,-1.15795410243
ACH-000190,-0.910419259418
ACH-000198,-0.993583546104
ACH-000204,-1.0147681148799998
ACH-000206,-0.656574743787
ACH-000207,-0.386462785806
ACH-000211,-0.873933947383
ACH-000215,-0.897280036241
ACH-000221,-0.958634423464
ACH-000222,-0.49836926676000004
ACH-000223,-0.7789541438840001
ACH-000226,-0.854067192546
ACH-000227,-1.16417798154
ACH-000228,-0.508025859178
ACH-000231,-0.980598856064
ACH-000232,-0.881240846256
ACH-000233,-0.601447159117
ACH-000234,-1.26625724353
ACH-000235,-0.873592816039
ACH-000237,-0.6291703140199999
ACH-000238,-0.612076607812
ACH-000243,-0.788700628125
ACH-000244,-0.684917527226
ACH-000246,-0.951763941303
ACH-000248,-0.931678709982
ACH-000250,-1.00451285607
ACH-000251,-0.811645784808
ACH-000253,-0.942707163144
ACH-000255,-0.7344657367640001
ACH-000256,-0.590954381421
ACH-000257,-0.9433236486859999
ACH-000258,-0.990269356364
ACH-000259,-0.977617627671
ACH-000260,-0.9449745755969999
ACH-000261,-1.23288022652
ACH-000262,-1.15248303322
ACH-000263,-1.0322407409799998
ACH-000264,-1.2156640177
ACH-000265,-0.765578360931
ACH-000266,-0.784557626022
ACH-000272,-1.23791518996
ACH-000273,-0.975374945166
ACH-000274,-1.0743669826200002
ACH-000277,-0.880559024516
ACH-000278,-1.0108529120799998
ACH-000279,-0.9293518289659999
ACH-000280,-0.646952626167
ACH-000281,-1.01424910564
ACH-000288,-1.04247860332
ACH-000291,-0.779498978882
ACH-000293,-0.7939905380519999
ACH-000294,-0.580675641331
ACH-000295,-1.28607631252
ACH-000296,-0.821930586682
ACH-000302,-0.904352698176
ACH-000304,-0.60347184427
ACH-000307,-0.782931396149
ACH-000308,-0.894679906951
ACH-000310,-0.9936254129180001
ACH-000311,-0.512524345905
ACH-000312,-0.655201158302
ACH-000315,-0.655032760796
ACH-000316,-0.739903784561
ACH-000317,-0.777626640855
ACH-000318,-0.692002814583
ACH-000319,-0.885169743045
ACH-000320,-0.49772785457900004
ACH-000322,-0.760664606847
ACH-000323,-1.04121775099
ACH-000324,-1.04069168442
ACH-000329,-1.14871306498
ACH-000330,-0.47708576266400005
ACH-000331,-0.856371571147
ACH-000332,-0.6564846911259999
ACH-000334,-1.30262100389
ACH-000335,-0.7373042052869999
ACH-000336,-0.62885062936
ACH-000337,-0.761921409818
ACH-000339,-0.684847799972
ACH-000341,-1.48616481625
ACH-000348,-1.0086085166
ACH-000350,-0.546622915972
ACH-000352,-0.652623082309
ACH-000356,-1.00482810539
ACH-000361,-0.3421277092
ACH-000362,-0.7801494381399999
ACH-000363,-0.6737319520909999
ACH-000364,-0.763509393652
ACH-000365,-1.0349089202600001
ACH-000366,-1.2952563769
ACH-000368,-1.02464346096
ACH-000374,-0.6810520944949999
ACH-000375,-0.919994258948
ACH-000376,-0.755873229888
ACH-000381,-0.818312911515
ACH-000383,-1.27865169557
ACH-000387,-0.691304967449
ACH-000389,-0.786542836044
ACH-000390,-0.770494525772
ACH-000393,-1.17788300299
ACH-000395,-0.780085626084
ACH-000397,-0.863148320341
ACH-000401,-0.709373488021
ACH-000402,-1.22392609952
ACH-000403,-1.40223533724
ACH-000404,-0.9303440730600001
ACH-000406,-1.01606936911
ACH-000407,-1.08616180982
ACH-000408,-0.82852105824
ACH-000410,-0.935085807985
ACH-000411,-0.9225863459129999
ACH-000414,-0.55787381868
ACH-000415,-0.58162785412
ACH-000416,-0.881692094677
ACH-000420,-0.654686525447
ACH-000421,-0.8427344595280001
ACH-000424,-0.62619136924
ACH-000425,-1.0530594603399999
ACH-000426,-0.547537671387
ACH-000427,-0.9546923397050001
ACH-000433,-1.0210543931799998
ACH-000436,-0.966308997397
ACH-000444,-0.891129747163
ACH-000445,-1.05285042267
ACH-000448,-1.0
ACH-000450,-0.44305521166
ACH-000452,-0.819601295529
ACH-000454,-0.752303132137
ACH-000458,-0.426952100194
ACH-000459,-0.754995949287
ACH-000460,-0.686775325052
ACH-000461,-0.993692256491
ACH-000463,-0.848169203173
ACH-000464,-0.983881222058
ACH-000466,-0.618948697467
ACH-000467,-0.845265847201
ACH-000468,-1.0139225698
ACH-000469,-0.99097125713
ACH-000470,-0.985084806403
ACH-000471,-1.01642573121
ACH-000472,-1.1089809172299998
ACH-000473,-0.7577056348469999
ACH-000475,-0.973182979623
ACH-000476,-1.13826783076
ACH-000477,-0.666810747976
ACH-000480,-0.7058849517579999
ACH-000481,-0.855031411763
ACH-000483,-0.812913900357
ACH-000484,-0.6674080959790001
ACH-000485,-1.0244109188600001
ACH-000486,-0.848191181647
ACH-000487,-0.987729947036
ACH-000488,-0.766233061683
ACH-000490,-0.826323630546
ACH-000491,-0.5134459655529999
ACH-000495,-0.878190592129
ACH-000496,-0.8233871628899999
ACH-000499,-1.0372114376100001
ACH-000500,-1.129903205
ACH-000502,-0.670050626095
ACH-000503,-0.8222252898469999
ACH-000505,-1.02415845918
ACH-000507,-0.995822648054
ACH-000510,-0.9528730609039999
ACH-000511,-0.952848218476
ACH-000512,-0.861008312912
ACH-000516,-1.02390120752
ACH-000517,-1.05568167537
ACH-000518,-0.712193275562
ACH-000520,-0.9516710568269999
ACH-000521,-0.41690876349699996
ACH-000522,-0.825787302502
ACH-000524,-0.9604131186220001
ACH-000527,-0.765807401547
ACH-000528,-0.815415526353
ACH-000537,-0.8214257322149999
ACH-000541,-1.06279005718
ACH-000542,-0.928742549489
ACH-000544,-0.956019712419
ACH-000545,-1.07979162796
ACH-000547,-0.554563606245
ACH-000548,-0.8914267083059999
ACH-000549,-0.569427771777
ACH-000550,-0.9010479216789999
ACH-000552,-0.962681919412
ACH-000556,-1.23610216437
ACH-000557,-1.47565141433
ACH-000570,-0.9858963632790001
ACH-000571,-1.2959230302200002
ACH-000573,-0.791047109559
ACH-000576,-1.04038636407
ACH-000580,-1.1436988746899999
ACH-000584,-1.03748764354
ACH-000585,-0.869583766866
ACH-000588,-0.692382515508
ACH-000589,-0.482526310559
ACH-000591,-0.924398834683
ACH-000593,-0.667968631859
ACH-000600,-0.9755859854090001
ACH-000601,-0.969763157947
ACH-000604,-1.1522296029299999
ACH-000605,-0.437834614538
ACH-000606,-0.6320945060350001
ACH-000608,-1.27574974234
ACH-000614,-0.663665273603
ACH-000616,-0.878018130849
ACH-000618,-0.760661064945
ACH-000619,-0.8058094832580001
ACH-000620,-0.873148784823
ACH-000621,-1.1171329440100002
ACH-000622,-1.3139145955
