,SSTR3 (6753)
ACH-000004,-0.213576423725
ACH-000007,0.00242223391454
ACH-000009,-0.033408223561599996
ACH-000011,-0.141303601294
ACH-000012,-0.141951006928
ACH-000013,-0.218017801871
ACH-000014,0.0274816608067
ACH-000015,-0.160173150905
ACH-000017,-0.136216712639
ACH-000018,0.0200526030136
ACH-000019,-0.407512355615
ACH-000021,0.054950546025
ACH-000022,-0.05108918324969999
ACH-000025,-0.177714413736
ACH-000028,-0.0584250572853
ACH-000030,-0.128033373555
ACH-000035,-0.0231585757726
ACH-000036,-0.279588163647
ACH-000037,-0.320633506176
ACH-000039,-0.14463220335000002
ACH-000040,-0.11082338749199999
ACH-000041,-0.180587517599
ACH-000042,-0.109201961174
ACH-000045,-0.0444924004855
ACH-000047,-0.248761192114
ACH-000052,0.102558759892
ACH-000053,-0.115638244531
ACH-000054,-0.113060304065
ACH-000055,-0.325353761126
ACH-000060,-0.313594979776
ACH-000067,-0.22235826538800002
ACH-000070,-0.223158373649
ACH-000075,-0.291774916864
ACH-000078,0.015578829123400001
ACH-000082,0.0305189246966
ACH-000085,-0.41745125946
ACH-000086,-0.182900382355
ACH-000087,-0.0246154583383
ACH-000092,-0.24397879800099997
ACH-000095,-0.120637357241
ACH-000097,-0.00969890731808
ACH-000098,-0.141911542489
ACH-000099,-0.053207669968600005
ACH-000108,-0.09288163920160002
ACH-000113,-0.119664417653
ACH-000115,-0.135206130329
ACH-000116,-0.14791569040400002
ACH-000118,-0.13168357016899998
ACH-000120,-0.115291883037
ACH-000123,-0.046864069465800004
ACH-000127,-0.036440345087900006
ACH-000128,-0.137510796374
ACH-000132,-0.191421520011
ACH-000133,-0.330891881757
ACH-000137,-0.11484480039799999
ACH-000138,0.128489881088
ACH-000142,-0.0470230301346
ACH-000143,-0.00875415012032
ACH-000146,-0.0784716766159
ACH-000148,0.0820184614683
ACH-000150,-0.312491967215
ACH-000152,-0.15636662480900002
ACH-000153,0.142150536465
ACH-000159,-0.0911073729346
ACH-000160,-0.18578026522100002
ACH-000163,-0.261558141297
