,BRE (9577)
ACH-000004,0.036581203887699996
ACH-000007,-0.152572710416
ACH-000009,-0.119711727962
ACH-000011,-0.0317919239244
ACH-000012,0.0199877796941
ACH-000013,0.0649871995544
ACH-000014,-0.0139649905665
ACH-000015,0.16452205032
ACH-000017,0.036251265345800004
ACH-000018,0.057725675346999995
ACH-000019,-0.09344017673180001
ACH-000021,-0.008606046280799999
ACH-000022,0.015223839170200001
ACH-000025,0.239868826015
ACH-000028,-0.09236032637589998
ACH-000030,-0.00344533331152
ACH-000035,0.0778013989166
ACH-000036,0.089439747206
ACH-000037,0.0523024843603
ACH-000039,0.0909735785219
ACH-000040,0.0555753762746
ACH-000041,-0.019409548201
ACH-000042,0.103388585667
ACH-000045,0.06992191695389999
ACH-000047,-0.024601887527799998
ACH-000052,-0.239524936093
ACH-000053,0.0132898195141
ACH-000054,0.10957203280099999
ACH-000055,0.125932569868
ACH-000060,0.46183787904
ACH-000067,0.000478114698286
ACH-000070,0.0212478443082
ACH-000075,-0.137571022096
ACH-000078,-0.29534511221799997
ACH-000082,0.287787337247
ACH-000085,-0.146249824181
ACH-000086,0.005951255137470001
ACH-000087,-0.10237703759700001
ACH-000092,-0.0248521720796
ACH-000095,0.049409291492099994
ACH-000097,0.07829079692589999
ACH-000098,0.17227891344500001
ACH-000099,-0.033455180415300004
ACH-000108,0.11615056068299999
ACH-000113,0.0510054478962
ACH-000115,-0.028119524422400004
ACH-000116,-0.0435776515123
ACH-000118,-0.0680045128708
ACH-000120,-0.00241145800086
ACH-000123,0.140235602865
ACH-000127,0.23277379443500001
ACH-000128,0.138186897606
ACH-000132,-0.0353028908489
ACH-000133,-0.10220279268600001
ACH-000137,0.104628408708
ACH-000138,-0.08120823121389999
ACH-000142,0.0777959767994
ACH-000143,0.147800777472
ACH-000146,0.045395068811800006
ACH-000148,0.129107243773
ACH-000150,0.0864814087024
ACH-000152,2.69069364943e-05
ACH-000153,-0.0238302888557
ACH-000159,-0.0767390071447
ACH-000160,0.24372585323100002
ACH-000163,0.172480882853
ACH-000167,0.414946969211
ACH-000168,-0.019778351782400002
ACH-000169,0.0919858697747
ACH-000178,0.118039099955
ACH-000182,-0.034330115977599995
ACH-000183,0.181493979658
ACH-000188,-0.0346455009264
ACH-000189,0.1476032833
ACH-000190,0.12162701244999999
ACH-000198,0.252709160223
ACH-000204,0.0809233257555
ACH-000206,-0.0227884910384
ACH-000207,0.0992654407447
ACH-000211,-0.04944289019780001
ACH-000215,0.054868448143899996
ACH-000221,0.0664885856455
ACH-000222,0.000571104822354
ACH-000223,-0.10345627538100001
ACH-000226,0.07586003730310001
ACH-000227,-0.34349592827200004
ACH-000228,0.0429675524931
ACH-000231,-0.0327473096771
ACH-000232,-0.0719986484627
ACH-000233,-0.0249174891824
ACH-000234,-0.0507342895655
ACH-000235,0.18460893556299998
ACH-000237,-0.11017939328500001
ACH-000238,-0.173296205145
ACH-000243,-0.110726903301
ACH-000244,0.329224409702
ACH-000246,0.0307710146343
ACH-000248,-0.0263223679422
ACH-000250,0.0949264061121
ACH-000251,0.220650521886
ACH-000253,0.111232744259
ACH-000255,0.230194174126
ACH-000256,-0.0670441020784
ACH-000257,0.059248438889800005
ACH-000258,-0.247192422199
ACH-000259,0.0466943785922
ACH-000260,-0.09581318580430001
ACH-000261,0.119100481051
ACH-000262,0.332622811732
ACH-000263,-0.317412649233
ACH-000264,0.147064503042
ACH-000265,0.044601676718800005
ACH-000266,0.15070064944800002
ACH-000272,0.0545039280998
ACH-000273,0.021347425742599995
ACH-000274,-0.0977788709584
ACH-000277,0.193517618299
ACH-000278,0.0383459962822
ACH-000279,0.00339981910741
ACH-000280,0.23403257030400001
ACH-000281,-0.037181859864300004
ACH-000288,0.0295057396415
ACH-000291,0.1465606176
ACH-000293,0.048548298729999995
ACH-000294,-0.12289847957000001
ACH-000295,-0.252221481574
ACH-000296,-0.18572236202999998
ACH-000302,0.203966230186
ACH-000304,-0.0442759869335
ACH-000307,0.145419165669
ACH-000308,-0.0080157590067
ACH-000310,-0.12655592446900002
ACH-000311,0.21836136285100002
ACH-000312,-0.24062473598200002
ACH-000315,-0.11622906766300001
ACH-000316,0.410904893788
ACH-000317,-0.06933101812010001
ACH-000318,-0.0324064414351
ACH-000319,0.194715426209
ACH-000320,0.110684288608
ACH-000322,-0.08598736817439999
ACH-000323,0.0851500039934
ACH-000324,-0.216837141876
ACH-000329,-0.0176301134773
ACH-000330,0.09340082125469999
ACH-000331,-0.10646753589199999
ACH-000332,0.130838388585
ACH-000334,-0.10311881467299999
ACH-000335,-0.0295638040093
ACH-000336,-0.049700688076800004
ACH-000337,-0.18525867733100002
ACH-000339,0.0519808001694
ACH-000341,-0.142219775346
ACH-000348,-0.00500989314943
ACH-000350,-0.142227409599
ACH-000352,-0.0697769533339
ACH-000356,-0.16728519799799998
ACH-000361,-0.0651829551371
ACH-000362,0.150705142489
ACH-000363,0.166565141909
ACH-000364,-0.0437005756472
ACH-000365,0.10161286251900001
ACH-000366,0.04634493710030001
ACH-000368,0.159876245725
ACH-000374,0.171208057803
ACH-000375,0.148953936247
ACH-000376,0.0885347984285
ACH-000381,-0.103610109285
ACH-000383,0.28614931841999997
ACH-000387,0.040347260807400004
ACH-000389,0.231210047966
ACH-000390,0.010021807528
ACH-000393,-0.20284677616799998
ACH-000395,-0.0357732298854
ACH-000397,-0.0954765924915
ACH-000401,-0.133612833585
ACH-000402,0.486855703273
ACH-000403,-0.0832565797084
ACH-000404,-0.010941024025099999
ACH-000406,0.114330734115
ACH-000407,-0.250775053774
ACH-000408,0.238573779497
ACH-000410,0.104122842072
ACH-000411,-0.020568044764700002
ACH-000414,0.046526613074500005
ACH-000415,0.0497690824952
ACH-000416,0.0500546501995
ACH-000420,0.0580194070418
ACH-000421,-0.00314002475079
ACH-000424,-0.3647711886300001
ACH-000425,-0.0309206958349
ACH-000426,0.0923140892945
ACH-000427,0.119374467448
