,GTF2E1 (2960)
ACH-000472,-0.9970218884379999
ACH-000473,-0.968648985073
ACH-000475,-1.08347783718
ACH-000476,-1.290057246
ACH-000477,-1.20162180744
ACH-000480,-1.0516040219
ACH-000481,-1.50027472482
ACH-000483,-1.2720925692
ACH-000484,-1.3592735004799998
ACH-000485,-0.9958003925710001
ACH-000486,-1.14388752164
ACH-000487,-1.28889541179
ACH-000488,-1.06056178057
ACH-000490,-1.15852697237
ACH-000491,-1.0191490873
ACH-000495,-0.9971265286609999
ACH-000496,-1.2572274691299998
ACH-000499,-1.3738483547
ACH-000500,-0.328857696325
ACH-000502,-1.1324203841299998
ACH-000503,-1.07373886629
ACH-000505,-1.24517375505
ACH-000507,-1.04275730819
ACH-000510,-1.07616842903
ACH-000511,-1.34554767834
ACH-000512,-1.04484207291
ACH-000516,-1.0188222275499998
ACH-000517,-0.877057346579
ACH-000518,-0.9110913659700001
ACH-000520,-1.12464799263
ACH-000521,-1.13918164885
ACH-000522,-1.0181872305700002
ACH-000524,-1.17939616592
ACH-000527,-1.1942451815700001
ACH-000528,-1.0794031018
ACH-000537,-1.04671808616
ACH-000541,-1.1428101361299998
ACH-000542,-0.9819157634829999
ACH-000544,-1.07558010679
ACH-000545,-1.3109535381
ACH-000547,-0.9574132176700001
ACH-000548,-1.06498207737
ACH-000549,-0.859509063584
ACH-000550,-1.0741484642899999
ACH-000552,-1.12712805699
ACH-000556,-1.08182630139
ACH-000557,-0.829199624515
ACH-000570,-1.30368677636
ACH-000571,-1.0649293790799998
ACH-000573,-0.9800412133140001
ACH-000576,-1.16171705215
ACH-000580,-1.22310525576
ACH-000584,-1.01455848193
ACH-000585,-0.9731852634479999
ACH-000588,-0.831043456408
ACH-000589,-1.0609606471100002
ACH-000591,-1.22377786043
ACH-000593,-1.02040874299
ACH-000600,-0.73939165206
ACH-000601,-1.16849906306
ACH-000604,-1.0330565210299998
ACH-000605,-1.27302971162
ACH-000606,-1.04314622899
ACH-000608,-1.02351246841
ACH-000614,-1.0
ACH-000616,-1.1523048818000001
ACH-000618,-1.1596284562799999
ACH-000619,-0.981155036774
ACH-000620,-1.1969136185
ACH-000621,-1.16394310276
ACH-000622,-1.30595964584
ACH-000623,-1.0
ACH-000624,-1.050244626
ACH-000627,-1.0061487573899999
ACH-000630,-0.9109310711220001
ACH-000632,-1.1720907307600001
ACH-000633,-0.9891895234100001
ACH-000637,-1.16166986771
ACH-000638,-1.25724830135
ACH-000646,-0.9305293784280001
ACH-000647,-1.26351356067
ACH-000648,-1.0915422241500001
ACH-000649,-1.0477461539
ACH-000651,-1.2815690723
ACH-000652,-1.35522365279
ACH-000653,-1.1473344196600002
ACH-000657,-1.24302553597
ACH-000658,-1.20384373828
ACH-000661,-0.9552927510979999
ACH-000662,-0.8589058592309999
ACH-000663,-1.10685034786
ACH-000665,-1.20742478056
ACH-000671,-1.13636921979
ACH-000673,-0.915387786681
ACH-000676,-0.9623321016230001
ACH-000677,-1.18830774803
ACH-000681,-1.18446878153
ACH-000682,-1.18722627747
ACH-000683,-1.28887623231
ACH-000684,-1.26645348104
ACH-000688,-1.09842779594
ACH-000693,-0.797179112137
ACH-000694,-1.11936131177
ACH-000695,-1.01910379162
ACH-000696,-1.0748488562
ACH-000697,-1.24104834185
ACH-000699,-1.3799764797999998
ACH-000701,-1.1605490589899998
ACH-000706,-1.44926406826
ACH-000711,-0.9776823644310001
ACH-000713,-0.8608902327410001
ACH-000714,-1.12744461094
ACH-000718,-0.8204273132019999
ACH-000720,-0.9838474301369999
ACH-000721,-0.997189664967
ACH-000724,-0.942755361982
ACH-000725,-1.3169210686700001
ACH-000732,-0.967488856084
ACH-000734,-1.0989007229
ACH-000735,-0.8675721028710001
ACH-000736,-1.0885490259700001
ACH-000738,-1.12907119616
ACH-000746,-1.29146393668
ACH-000747,-1.1723808025
ACH-000748,-1.18964598452
ACH-000753,-0.956171928732
ACH-000756,-1.2175554591700002
ACH-000757,-1.10215245548
ACH-000758,-1.0834606403
ACH-000760,-1.03105756677
ACH-000763,-1.13456576152
ACH-000764,-1.0859777988700001
ACH-000765,-0.795069922781
ACH-000766,-1.0094112014899999
ACH-000767,-1.1327050857799998
ACH-000768,-1.2183769982400001
ACH-000769,-1.31673129921
ACH-000770,-1.19889378578
ACH-000771,-0.949769037355
ACH-000773,-1.15305270828
ACH-000776,-0.978578901734
ACH-000777,-1.0734999674799999
ACH-000778,-1.15945236748
ACH-000781,-1.2333604619
ACH-000782,-1.16900026928
ACH-000783,-1.09483613789
ACH-000784,-1.12849614985
ACH-000785,-1.56487228852
ACH-000787,-1.20419524034
ACH-000788,-1.21918670661
ACH-000791,-1.25138373726
ACH-000792,-0.906408155599
ACH-000794,-1.00593468671
ACH-000796,-1.3359855776799998
ACH-000799,-0.9697654521789999
ACH-000800,-1.1033426027600002
ACH-000802,-1.3798634411500001
ACH-000804,-1.28705135439
ACH-000805,-1.2349899011399998
ACH-000809,-0.8498435017649999
ACH-000810,-1.0728694121
ACH-000811,-1.3226985281799999
ACH-000817,-1.24498624737
ACH-000819,-1.11622794629
ACH-000820,-1.39560438553
ACH-000821,-0.982161476634
ACH-000822,-1.3428221622999998
ACH-000823,-0.9378778037819999
ACH-000824,-1.05056256559
ACH-000827,-1.0
ACH-000829,-1.27805209696
ACH-000831,-1.01731580953
ACH-000832,-1.17936240259
ACH-000833,-0.937444654921
ACH-000834,-0.906930714771
ACH-000835,-1.10869300144
ACH-000836,-0.562307997773
ACH-000837,-1.30754575471
ACH-000838,-1.13573980206
ACH-000839,-1.05927112699
ACH-000840,-1.3211467744499998
ACH-000841,-1.03268882161
ACH-000843,-0.9601539286299999
ACH-000846,-1.21168599761
ACH-000847,-1.24409814015
ACH-000848,-1.0773578284799998
ACH-000849,-1.17560967457
ACH-000851,-1.13893631036
ACH-000855,-0.96285413784
ACH-000856,-1.1778215357
ACH-000858,-0.925853951445
ACH-000859,-1.3462696540299999
ACH-000861,-1.02041431312
ACH-000862,-1.06752910002
ACH-000865,-1.1537103252299998
ACH-000866,-1.04614811109
ACH-000867,-1.2646708477500002
ACH-000869,-1.1192260339700002
ACH-000872,-1.11431115545
ACH-000873,-1.0842052638
ACH-000876,-1.0120426061599999
ACH-000878,-1.44519766447
ACH-000880,-1.2619865856899999
ACH-000881,-1.0571539020899998
ACH-000882,-1.06416977401
ACH-000884,-0.7523061480850001
ACH-000885,-1.26598503036
ACH-000887,-1.11608403273
ACH-000888,-1.163659143
ACH-000889,-1.02443721949
ACH-000890,-1.09993226259
ACH-000896,-1.0062899484399999
ACH-000898,-1.02282941902
ACH-000900,-1.1712958332799999
ACH-000901,-1.22668056151
ACH-000905,-1.16931174661
ACH-000906,-1.08597367595
ACH-000907,-1.09461245118
ACH-000910,-1.16920780691
ACH-000911,-1.0644245742799998
ACH-000912,-1.0367662576
ACH-000913,-1.28614687358
ACH-000915,-1.13334384263
ACH-000916,-1.19501147262
ACH-000917,-1.2218659503799998
ACH-000921,-1.193688731
ACH-000924,-0.975114029684
ACH-000926,-1.21190369765
ACH-000928,-1.0043336926000002
ACH-000929,-1.0419987001100002
ACH-000932,-1.0424749192
ACH-000935,-0.952902621145
ACH-000936,-1.17536803275
ACH-000937,-1.0502624817
ACH-000938,-1.23173149776
ACH-000939,-0.629565557086
ACH-000941,-1.16443610609
ACH-000943,-1.19331827013
ACH-000946,-1.3458748515099999
ACH-000947,-1.20280368662
ACH-000948,-1.25792041843
ACH-000950,-1.18884138657
ACH-000953,-1.00809853021
ACH-000957,-1.18168291357
ACH-000958,-1.15455825206
ACH-000960,-1.30312130293
ACH-000963,-0.865131889822
ACH-000968,-0.91719880134
ACH-000969,-1.1489164249500001
ACH-000973,-1.10511070703
ACH-000974,-1.2333973669
ACH-000975,-1.25923192418
ACH-000976,-1.14384552486
ACH-000978,-1.26412849381
ACH-000980,-1.05783800455
ACH-000984,-1.3536448943500001
ACH-000986,-1.33143507661
ACH-000988,-1.0967023960100002
ACH-000993,-1.3201511345299999
ACH-000994,-1.40865692752
ACH-000996,-1.2684499347700002
ACH-001001,-0.929791237181
ACH-001020,-0.899288770187
ACH-001028,-1.01221607484
ACH-001031,-1.11558915206
ACH-001038,-1.18127536548
ACH-001048,-1.25497501165
ACH-001050,-1.18956940507
ACH-001053,-1.26306328981
ACH-001054,-1.03562903223
ACH-001061,-1.11854788789
ACH-001067,-1.24825019134
ACH-001075,-1.15578934644
ACH-001096,-1.21668272623
ACH-001128,-0.16578781221
ACH-001134,-0.971786164279
ACH-001151,-1.23734945607
ACH-001163,-1.07101765397
ACH-001164,-1.07562966669
ACH-001173,-1.03792575677
ACH-001183,-0.808396333938
ACH-001184,-0.951990542985
ACH-001190,-1.04933781463
ACH-001192,-1.21181300512
ACH-001193,-1.0129089318200002
ACH-001196,-0.797543627714
ACH-001197,-1.0740681877200002
ACH-001205,-1.0903450897
ACH-001211,-1.25925555127
ACH-001212,-1.15092578357
ACH-001228,-0.937879061877
ACH-001232,-1.2130225825299998
ACH-001239,-1.23102726234
ACH-001274,-1.2459166516
ACH-001275,-1.27023414918
ACH-001277,-1.22272665043
ACH-001278,-1.32336381745
ACH-001280,-1.29267821499
ACH-001283,-1.2666451941299999
ACH-001289,-1.1067842869600002
ACH-001295,-1.2071811738200002
ACH-001300,-1.08850670094
ACH-001301,-1.09502709861
ACH-001302,-1.2737841671899999
ACH-001303,-0.9592334138299998
ACH-001306,-1.10940126276
ACH-001318,-1.07278656838
ACH-001322,-1.0536803894
ACH-001328,-0.926561092083
ACH-001332,-1.31779912463
ACH-001333,-1.0357625649700002
ACH-001336,-1.19563608417
ACH-001340,-1.00965071767
ACH-001346,-1.01013439067
ACH-001353,-1.19768827587
ACH-001354,-0.9081205853219999
ACH-001367,-1.16585404013
ACH-001368,-1.04325057288
ACH-001374,-1.4945689055000002
ACH-001375,-1.11638199588
ACH-001377,-1.2306906238600002
ACH-001380,-1.09485134873
ACH-001391,-1.1616685527500001
ACH-001407,-1.16196764211
ACH-001408,-1.02920370872
ACH-001413,-1.092936752
ACH-001430,-1.15132081075
ACH-001431,-1.16216661069
ACH-001450,-1.18231605957
ACH-001496,-0.770354128117
ACH-001500,-1.06883738934
ACH-001521,-0.8702149998950001
ACH-001523,-1.0532604586
ACH-001532,-1.09288168139
ACH-001536,-1.09371622044
ACH-001550,-0.826243076559
ACH-001552,-1.15078228851
ACH-001554,-1.0353229473899999
ACH-001645,-1.0984624351899999
ACH-001654,-0.9458636826729999
ACH-001715,-1.09629434877
ACH-001735,-1.01706859543
ACH-001736,-1.19151825641
ACH-001737,-1.1966839872200001
ACH-001740,-1.3537187091499998
ACH-001745,-1.18655318586
ACH-001750,-1.12332210105
ACH-001765,-1.06785881646
ACH-001956,-1.0803290915000001
ACH-001957,-0.916778713554
