,OR4C13 (283092)
ACH-000004,0.158512206931
ACH-000007,0.13587140573599998
ACH-000009,-0.0493797705745
ACH-000011,0.184561633876
ACH-000012,-0.0907887021868
ACH-000013,-0.0390721270566
ACH-000014,0.009042019198750001
ACH-000015,-0.075508287987
ACH-000017,-0.157638009621
ACH-000018,0.118837655385
ACH-000019,-0.17964145204999998
ACH-000021,-0.245179155789
ACH-000022,-0.118142445583
ACH-000025,-0.04392787066480001
ACH-000028,-0.243696218494
ACH-000030,-0.20012734152
ACH-000035,-0.026101980796599998
ACH-000036,-0.17608229527199998
ACH-000037,-0.028417763132500003
ACH-000039,-0.0323422263056
ACH-000040,0.026679656502799996
ACH-000041,-0.0987867613507
ACH-000042,0.09958962019829999
ACH-000045,-0.217020590038
ACH-000047,0.171646743965
ACH-000052,0.0663831880393
ACH-000053,0.0203132271963
ACH-000054,-0.0193458934654
ACH-000055,0.10830865315600001
ACH-000060,-0.0606865121495
ACH-000067,-0.20544022993500002
ACH-000070,-0.00888451904517
ACH-000075,-0.24539228464200002
ACH-000078,-0.09489949990129999
ACH-000082,0.054085158298300004
ACH-000085,0.12212632394200001
ACH-000086,-0.118166867826
ACH-000087,-0.171773238646
ACH-000092,0.0882608867736
ACH-000095,-0.0488160490333
ACH-000097,0.00747120600858
ACH-000098,-0.035123096359599995
ACH-000099,-0.0853431826501
ACH-000108,0.164247133321
ACH-000113,-0.15981641544000003
ACH-000115,0.142032561833
ACH-000116,-0.165838538264
ACH-000118,0.023418333104300002
ACH-000120,-0.0999991039181
ACH-000123,-0.210362829312
ACH-000127,-0.025560221786799998
ACH-000128,-0.196405382139
ACH-000132,-0.035075720537800004
ACH-000133,-0.238663546543
ACH-000137,-0.0759356282647
ACH-000138,-0.253317003132
ACH-000142,-0.12007902700999999
ACH-000143,0.156170501939
ACH-000146,-0.07420282896760001
ACH-000148,-0.158839011551
ACH-000150,-0.0519973798702
ACH-000152,0.10870100829900001
ACH-000153,-0.313941154624
ACH-000159,-0.14062399167300002
ACH-000160,0.106158007098
ACH-000163,-0.045861784829900006
ACH-000167,-0.176853452777
ACH-000168,-0.158354425909
ACH-000169,0.0926541380587
ACH-000178,-0.0033021996562600004
ACH-000182,0.130435119002
ACH-000183,0.0728086274857
ACH-000188,-0.18537254037700002
ACH-000189,-0.0658081952444
ACH-000190,0.0170821094536
ACH-000198,-0.162654350574
ACH-000204,0.15767644713099999
ACH-000206,0.15254921884199998
ACH-000207,0.23583693346
ACH-000211,0.0538564667552
ACH-000215,0.0373040335831
ACH-000221,-0.201084632584
ACH-000222,0.0578947700774
ACH-000223,-0.044168444350199995
ACH-000226,-0.165468766463
ACH-000227,-0.0254838831671
ACH-000228,0.183801460792
ACH-000231,-0.055554078625999995
ACH-000232,-0.22738594979
ACH-000233,-0.106985643167
ACH-000234,-0.06131117429190001
ACH-000235,-0.055759321486400004
ACH-000237,-0.16959224726100003
ACH-000238,-0.0547800822594
ACH-000243,-0.0202521159252
ACH-000244,-0.06580246638580001
ACH-000246,-0.199368562753
ACH-000248,0.05418044842730001
ACH-000250,0.035266118531499996
ACH-000251,0.0356748054591
ACH-000253,-0.08731325110400001
ACH-000255,0.048257176707499995
ACH-000256,-0.0283055437324
ACH-000257,0.134347982227
ACH-000258,0.042476707539099996
ACH-000259,0.0407645794578
ACH-000260,-0.11442604193499999
ACH-000261,-0.037996665374199996
ACH-000262,0.206828431493
ACH-000263,-0.35178717735799997
ACH-000264,-0.06355251758700001
ACH-000265,-0.181643389762
ACH-000266,0.09062141677999999
ACH-000272,-0.17142756950100002
ACH-000273,-0.291332621091
ACH-000274,0.0439703445321
ACH-000277,0.10057385724
ACH-000278,-0.17040442401
ACH-000279,-0.0557615777953
ACH-000280,0.0615879487771
ACH-000281,0.10000029529400001
ACH-000288,-0.13709320948599998
ACH-000291,-0.171861415929
ACH-000293,-0.030201907420099997
ACH-000294,0.0291896490421
ACH-000295,-0.294312432339
ACH-000296,0.0356292905989
ACH-000302,1.59462263648e-05
ACH-000304,-0.0814005231317
ACH-000307,-0.201949940233
ACH-000308,-0.11874366951500001
ACH-000310,-0.162194357596
ACH-000311,0.19327870605900002
ACH-000312,-0.00644537940575
ACH-000315,0.0778288410101
ACH-000316,0.16332587616699998
ACH-000317,0.0306120004947
ACH-000318,-0.0774729646552
ACH-000319,-0.19455808717300002
ACH-000320,0.07514149772260001
ACH-000322,0.058614278216
ACH-000323,-0.249330017195
ACH-000324,0.106759537415
ACH-000329,-0.148488975158
ACH-000330,0.00554602372579
ACH-000331,-0.06184681418790001
ACH-000332,0.10422706720000001
ACH-000334,-0.0294277788392
ACH-000335,-0.130323785964
ACH-000336,0.2573613733
ACH-000337,-0.0622614735618
ACH-000339,-0.25571324239
