,RMND5B (64777)
ACH-000004,0.0769193169511
ACH-000007,-0.00516204345825
ACH-000009,-0.0887945968478
ACH-000011,-0.132704493418
ACH-000012,0.018595725917099997
ACH-000013,-0.0107180063256
ACH-000014,-0.042911376020599995
ACH-000015,0.12432697000600001
ACH-000017,0.007341212020199999
ACH-000018,0.12331786067099999
ACH-000019,0.0392686049628
ACH-000021,0.043421105914199995
ACH-000022,-0.0205602010024
ACH-000025,-0.110857717471
ACH-000028,0.0329839191631
ACH-000030,0.060744456902999996
ACH-000035,-0.07990887782049999
ACH-000036,-0.252846009241
ACH-000037,0.03521416565919999
ACH-000039,-0.16081833326199999
ACH-000040,-0.186760810273
ACH-000041,-0.00169866684557
ACH-000042,-0.059822911122699995
ACH-000045,-0.00126929707999
ACH-000047,0.00935407535654
ACH-000052,0.127444692217
ACH-000053,0.0009976195279439999
ACH-000054,-0.19858999143800002
ACH-000055,-0.0226849549353
ACH-000060,-0.070254980191
ACH-000067,-0.106819067002
ACH-000070,-0.11809196759299999
ACH-000075,0.0239909224385
ACH-000078,0.041910475638199995
ACH-000082,-0.014560547307500001
ACH-000085,-0.25323744045
ACH-000086,-0.10062375895400001
ACH-000087,-0.024844124154
ACH-000092,-0.12810157293899999
ACH-000095,-0.0550660324476
ACH-000097,0.0016182563235
ACH-000098,-0.283542539865
ACH-000099,-0.09398509149160002
ACH-000108,-0.103718660396
ACH-000113,0.06885628183039999
ACH-000115,0.020946936336
ACH-000116,0.027042968486299997
ACH-000118,0.029509273282400002
ACH-000120,0.0664755661117
ACH-000123,0.042646075696400006
ACH-000127,-0.044687917820800005
ACH-000128,0.0662183502675
ACH-000132,-0.10669225219100001
ACH-000133,0.149858341317
ACH-000137,0.0221840203618
ACH-000138,-0.113976824209
ACH-000142,-0.0855606403993
ACH-000143,-0.062195601023300004
ACH-000146,-0.032024687821499996
ACH-000148,0.0256541171291
ACH-000150,-0.198517940735
ACH-000152,-0.128249182579
ACH-000153,-0.230045854729
ACH-000159,-0.047906313925400006
ACH-000160,-0.15515961152899999
ACH-000163,0.0492470445404
ACH-000167,0.122002724983
ACH-000168,-0.152818272433
ACH-000169,0.0182910322091
ACH-000178,0.047625436955199996
ACH-000182,0.086970427849
ACH-000183,-0.060918935058300004
ACH-000188,0.09029240016380001
ACH-000189,0.0392602672009
ACH-000190,-0.15801365533700001
ACH-000198,-0.0159300022334
ACH-000204,-0.0775360979407
ACH-000206,0.08603457611639999
ACH-000207,-0.053717644234999994
ACH-000211,0.0056599257326899995
ACH-000215,-0.023139531115599996
ACH-000221,-0.0449538814365
ACH-000222,-0.0942329727809
ACH-000223,-0.07853161360389999
ACH-000226,-0.0165567859705
ACH-000227,-0.174148501285
ACH-000228,0.0554495499625
ACH-000231,-0.03719504331830001
ACH-000232,0.00992470993288
ACH-000233,-0.112278957355
ACH-000234,-0.158621766492
ACH-000235,0.020635617614299998
ACH-000237,-0.0316168916149
ACH-000238,-0.131938027023
ACH-000243,0.00485145762101
ACH-000244,-0.04981509156769999
ACH-000246,-0.047633854609099996
ACH-000248,0.042559324648900006
ACH-000250,-0.0266968383972
ACH-000251,-0.0745163480198
ACH-000253,0.042374267618899994
ACH-000255,-0.0718011653112
ACH-000256,0.060383268609699996
ACH-000257,-0.049525071066899996
ACH-000258,-0.024289639355200003
ACH-000259,-0.0900288217018
ACH-000260,-0.008917146688790002
ACH-000261,-0.057324892219
ACH-000262,-0.04668875369080001
ACH-000263,0.288369727058
ACH-000264,0.014256217645700002
ACH-000265,-0.117230675954
ACH-000266,-0.015618152827399999
ACH-000272,-0.00256836394092
ACH-000273,-0.0691951071497
ACH-000274,0.031500353843400004
ACH-000277,0.12669121197799998
ACH-000278,0.0847885859633
ACH-000279,-0.159947837765
ACH-000280,-0.030996807582099998
ACH-000281,-0.293973065572
ACH-000288,-0.0932233283551
ACH-000291,0.029139041768299997
ACH-000293,-0.37040172580200004
ACH-000294,0.00560397968243
ACH-000295,0.120380272181
ACH-000296,-0.253871338251
ACH-000302,-0.0687199451242
ACH-000304,-0.165891118201
ACH-000307,-0.04885117082769999
ACH-000308,0.00347797261044
ACH-000310,0.051929603931200004
ACH-000311,0.044768033272400004
ACH-000312,0.022654840905299997
ACH-000315,-0.119103163217
ACH-000316,-0.149139758486
ACH-000317,-0.017740935764799997
ACH-000318,0.0468178150361
ACH-000319,-0.0035732221795300003
ACH-000320,-0.0529209002435
ACH-000322,0.0181755675331
ACH-000323,0.045628114188199995
ACH-000324,-0.00498102491603
ACH-000329,0.00893611954392
ACH-000330,0.0600253254966
ACH-000331,0.0180616485584
ACH-000332,-0.0132063599403
ACH-000334,0.0826577617997
ACH-000335,0.08003671128239999
ACH-000336,-0.372460896185
ACH-000337,-0.18537327442600002
ACH-000339,0.0261098477455
ACH-000341,0.059862459303400006
ACH-000348,0.0263906526578
ACH-000350,-0.11432375197999999
ACH-000352,-0.0884507178197
ACH-000356,0.12406279008400001
ACH-000361,0.11846429915899999
ACH-000362,-0.022360609580200003
ACH-000363,0.023745921848800002
ACH-000364,-0.09758712001219999
ACH-000365,0.005666910114470001
ACH-000366,-0.06655484837119999
ACH-000368,-0.441683661329
ACH-000374,0.0312663078249
ACH-000375,-0.112825138704
ACH-000376,-0.178840397344
ACH-000381,-0.0687125849794
ACH-000383,0.036941060971699996
ACH-000387,-0.03380398275759999
ACH-000389,0.0817788696795
ACH-000390,0.08238559321660001
ACH-000393,-0.019582314154700003
ACH-000395,0.199453640975
ACH-000397,-0.0343041881505
ACH-000401,-0.0299501822442
ACH-000402,-0.23480882758000002
ACH-000403,-0.059419618998999994
ACH-000404,0.18135796707600002
ACH-000406,0.00043020751927900006
ACH-000407,-0.0803608403979
ACH-000408,-0.0863916152661
ACH-000410,-0.0245698912052
ACH-000411,-0.132450203529
ACH-000414,-0.0354380737847
ACH-000415,0.050916142324699994
ACH-000416,-0.043534626985
ACH-000420,0.137012957295
ACH-000421,-0.0426719655789
ACH-000424,-0.0606579895469
ACH-000425,0.0707750300557
ACH-000426,0.21440572267299998
ACH-000427,-0.20853624654599998
ACH-000433,-0.0900631815374
ACH-000436,0.07694397904980001
ACH-000444,0.0244516670814
ACH-000445,0.0122593839981
ACH-000448,-0.22213203461
ACH-000450,-0.269716833914
ACH-000452,0.00965095736266
ACH-000454,-0.269222373786
ACH-000458,-0.10421546400699999
ACH-000459,-0.0773827305148
ACH-000460,0.0550190249801
ACH-000461,0.0353352116249
ACH-000463,-0.114627774277
ACH-000464,0.326826402412
ACH-000466,0.0672559594018
ACH-000467,-0.124117240683
ACH-000468,0.0279885413257
ACH-000469,-0.0132131792127
ACH-000470,-0.0397563082923
ACH-000471,-0.027579735762
ACH-000472,0.043727013808900005
ACH-000473,-0.0278157471108
ACH-000475,-0.11492897269
ACH-000476,0.0109357255727
ACH-000477,-0.034616792324699996
ACH-000480,0.00177436283508
ACH-000481,-0.16739467482599998
ACH-000483,0.0293040023677
ACH-000484,-0.154940146051
ACH-000485,-0.107054486335
ACH-000486,0.00827920837514
ACH-000487,-0.135761529547
ACH-000488,-0.01699021551
ACH-000490,-0.124321574036
ACH-000491,0.0080824026187
ACH-000495,-0.0787676677208
ACH-000496,-0.010186671992299999
ACH-000499,0.145639363548
ACH-000500,0.275241809707
ACH-000502,-0.0028888117393300002
ACH-000503,-0.0844532023243
ACH-000505,0.0232739186681
ACH-000507,-0.0622277511852
ACH-000510,-0.083862347649
ACH-000511,-0.09940513281789999
ACH-000512,0.14406922596
ACH-000516,-0.0971054661854
ACH-000517,-0.0111738937075
ACH-000518,-0.148737791072
ACH-000520,-0.244976783241
ACH-000521,-0.0686139543603
ACH-000522,0.0295891529275
ACH-000524,-0.0315637675742
ACH-000527,-0.0808166369394
ACH-000528,-0.10606230343
ACH-000537,-0.0701956270142
ACH-000541,0.25225097035300004
ACH-000542,-0.09820412599789999
ACH-000544,0.0522536365867
ACH-000545,-0.11470429930400002
ACH-000547,-0.39653422534500005
ACH-000548,0.000531838671564
ACH-000549,-0.0647354267956
ACH-000550,-0.388694022988
ACH-000552,0.126802395261
ACH-000556,0.057291031294200004
ACH-000557,0.015198671466899998
ACH-000570,-0.13664882173100001
ACH-000571,0.0247659858683
ACH-000573,0.0150128184314
ACH-000576,-0.111375464836
ACH-000580,-0.0617366549195
ACH-000584,-0.0782768711831
ACH-000585,-0.114885364448
ACH-000588,0.05608129525140001
ACH-000589,-0.1307163392
ACH-000591,-0.19759182667800002
ACH-000593,-0.09869661985750001
ACH-000600,-0.009826752859620001
ACH-000601,-0.0768195827972
ACH-000604,0.186635241983
ACH-000605,-0.133195249279
ACH-000606,0.126816027865
ACH-000608,-0.0768527066633
ACH-000614,0.07471275597999999
ACH-000616,-0.153998470856
ACH-000618,-0.0178529650562
ACH-000619,-0.0219267263382
ACH-000620,-0.036452165642599996
ACH-000621,-0.109793767216
ACH-000622,-0.046057121664100004
ACH-000623,-0.108118172152
ACH-000624,0.0243014284878
ACH-000627,-0.134643389744
ACH-000630,-0.029655788405299997
ACH-000632,-0.0282347164095
ACH-000633,-0.00428345513065
ACH-000637,0.0314859146822
ACH-000638,0.126258066458
ACH-000646,-0.338129911492
ACH-000647,-0.022731234571599996
ACH-000648,-0.13081726820800002
ACH-000649,-0.0803041761834
ACH-000651,0.0448561453839
ACH-000652,-0.22289664365800002
ACH-000653,-0.014550413621799999
ACH-000657,-0.128978786421
ACH-000658,-0.0527322827725
ACH-000661,-0.17398899873799997
ACH-000662,0.14055488952
ACH-000663,-0.0879553969729
ACH-000665,0.069670708673
ACH-000671,0.0266391743071
ACH-000673,-0.0508418282525
ACH-000676,0.05814854155259999
ACH-000677,-0.153451526076
ACH-000681,-0.100132442708
ACH-000682,-0.059015183629599996
ACH-000683,0.0332603884607
ACH-000684,-0.21957321935199997
ACH-000688,-0.0510125585281
ACH-000693,0.014531498289399999
ACH-000694,-0.0886657335235
ACH-000695,-0.247619623407
ACH-000696,-0.0370701505117
ACH-000697,-0.07267789538069999
ACH-000699,0.10377740618899998
ACH-000701,-0.0685513510339
ACH-000706,-0.07389054991260001
ACH-000711,0.0468425279077
ACH-000713,-0.115726565713
ACH-000714,0.020068867545599996
ACH-000718,-0.07299489634089999
ACH-000720,-0.005734970200010001
ACH-000721,-0.0331862545883
ACH-000724,-0.162143966205
ACH-000725,0.09086206711200001
ACH-000732,0.0532246570103
ACH-000734,-0.024946331994400002
ACH-000735,-0.095458401446
ACH-000736,0.158959851412
ACH-000738,0.0822873759678
ACH-000746,-0.00385307811484
ACH-000747,-0.18151778846
ACH-000748,0.0508109432989
ACH-000753,-0.035786174846900005
ACH-000756,-0.14765791854000002
ACH-000757,0.0849184196453
ACH-000758,-0.0297529828468
ACH-000760,-0.030576726957099995
ACH-000763,0.154705541516
ACH-000764,-0.104811330328
ACH-000765,-0.10820599851299999
ACH-000766,0.130978901019
ACH-000767,-0.0445961875776
