,PPP3CB (5532)
ACH-000004,0.1340593687
ACH-000007,0.0401074608929
ACH-000009,-0.011640545688
ACH-000011,-0.05341648153919999
ACH-000012,0.0126099084304
ACH-000013,0.191945886669
ACH-000014,0.0611904412361
ACH-000015,-0.0197803187893
ACH-000017,0.035755458623
ACH-000018,0.0263151049099
ACH-000019,0.18577824198800003
ACH-000021,0.042939605025500004
ACH-000022,0.0830364123847
ACH-000025,-0.08715278207499999
ACH-000028,0.088301832891
ACH-000030,-0.18161088819899998
ACH-000035,0.0160306695761
ACH-000036,0.12640055613
ACH-000037,-0.08394833257269999
ACH-000039,0.099644498019
ACH-000040,0.149689015156
ACH-000041,0.086090920328
ACH-000042,0.09475892847850001
ACH-000045,0.0892410922442
ACH-000047,0.12951354199999998
ACH-000052,0.0440084194412
ACH-000053,0.08623313195849999
ACH-000054,0.07461798341680001
ACH-000055,0.125009113599
ACH-000060,0.0276960765298
ACH-000067,-0.12250414628100001
ACH-000070,0.0114927256079
ACH-000075,0.09465583397
ACH-000078,0.0089689866407
ACH-000082,0.00945922856437
ACH-000085,0.0637971055025
ACH-000086,0.0125174495781
ACH-000087,0.239686519823
ACH-000092,0.104154145818
ACH-000095,0.055104127507499996
ACH-000097,0.17131755572299998
ACH-000098,0.0533273070379
ACH-000099,0.126714008765
ACH-000108,0.0723608297369
ACH-000113,-0.00253727514818
ACH-000115,-0.0574293985023
ACH-000116,0.06923666192030001
ACH-000118,-0.042585224974999995
ACH-000120,0.037300019827099996
ACH-000123,-0.010268167226200001
ACH-000127,-0.0351524326297
ACH-000128,0.15986431434
ACH-000132,0.102540148496
ACH-000133,0.07344780699089999
ACH-000137,0.0111906347982
ACH-000138,0.0214285329573
ACH-000142,0.0035773334936
ACH-000143,0.05411395491069999
ACH-000146,0.06880531671830001
ACH-000148,0.0275563142877
ACH-000150,0.068681862292
ACH-000152,-0.00338140677188
ACH-000153,0.07961604365239999
ACH-000159,0.058949139209199995
ACH-000160,0.08669794124639998
ACH-000163,0.08556311522269999
ACH-000167,-0.14442297613
ACH-000168,-0.0391500765861
ACH-000169,-0.064592660619
ACH-000178,0.0358320325534
ACH-000182,0.052699227112
ACH-000183,0.142735023102
ACH-000188,0.105792101396
ACH-000189,0.0363073308151
ACH-000190,0.06527493666
ACH-000198,0.10171572676599999
ACH-000204,0.326480342172
ACH-000206,-0.08751717289489999
ACH-000207,-0.0849986963238
ACH-000211,0.0729010917781
ACH-000215,0.17811709996300001
ACH-000221,0.199864812098
ACH-000222,0.175443952291
ACH-000223,0.019985497764900002
ACH-000226,0.0531593565338
ACH-000227,0.0962598998379
ACH-000228,0.025732187670299996
ACH-000231,0.0742547223695
ACH-000232,0.0782306015577
ACH-000233,0.102100557923
ACH-000234,-0.00292908505879
ACH-000235,0.0476473388299
ACH-000237,0.06727458152350001
ACH-000238,0.100998999701
ACH-000243,-0.0128734311903
ACH-000244,0.00155559953323
ACH-000246,0.0775586564105
ACH-000248,0.247570216765
ACH-000250,0.0339916446808
ACH-000251,0.136021454601
ACH-000253,0.128635998679
ACH-000255,-0.0387609526585
ACH-000256,-0.12324507636
ACH-000257,-0.209540247197
ACH-000258,-0.07395702407650001
ACH-000259,0.139045491079
ACH-000260,0.0460491484502
ACH-000261,0.106385423423
ACH-000262,-0.006031693384970001
ACH-000263,0.0183794658055
ACH-000264,0.038989522555999995
ACH-000265,-0.0224408794478
ACH-000266,0.0660997994176
ACH-000272,0.179047395596
ACH-000273,0.102900625148
ACH-000274,0.107898156549
ACH-000277,0.0357068519186
ACH-000278,0.132062021107
ACH-000279,0.0434072016974
ACH-000280,0.16955987874200001
ACH-000281,-0.08665784234760002
ACH-000288,0.09286001083329999
ACH-000291,0.07469530601430001
ACH-000293,0.232324587896
ACH-000294,-0.193144368107
ACH-000295,-0.185719673455
ACH-000296,-0.152596199305
ACH-000302,-0.0475839249048
ACH-000304,0.2700662944
ACH-000307,-0.0413496268095
ACH-000308,0.0068062369663400004
ACH-000310,0.022333500397799997
ACH-000311,0.0746520224309
ACH-000312,0.18968663900899999
ACH-000315,-0.108948365945
ACH-000316,0.125187678748
ACH-000317,0.124145091451
ACH-000318,0.18324764896499998
ACH-000319,0.11534764252900001
ACH-000320,-0.0327987560709
ACH-000322,0.24946492025199998
ACH-000323,-0.0461032087409
ACH-000324,-0.0478521548647
ACH-000329,0.0485451421946
ACH-000330,0.283085139775
ACH-000331,0.0527119756338
ACH-000332,0.0596162355719
ACH-000334,0.033278737676900004
ACH-000335,0.109764227849
ACH-000336,0.100037444356
ACH-000337,-0.029754794768599997
ACH-000339,0.080719510664
ACH-000341,-0.0580592692643
ACH-000348,0.043901319661099995
ACH-000350,0.032080173939400006
ACH-000352,0.0954303686775
ACH-000356,-0.0579976817765
ACH-000361,-0.12914695610500002
ACH-000362,0.021675399243
ACH-000363,0.165770073118
ACH-000364,0.09125823040619999
ACH-000365,0.0533764679827
ACH-000366,1.7264175505999998e-05
ACH-000368,-0.0288758847296
ACH-000374,0.060480056717499994
ACH-000375,0.00256328113231
ACH-000376,0.0443242928941
ACH-000381,-0.040560884436699994
ACH-000383,-0.015741064000899998
ACH-000387,0.021170962142500003
ACH-000389,0.150500684451
ACH-000390,0.08089764859189999
ACH-000393,0.00966631475161
ACH-000395,-0.06124645809769999
ACH-000397,0.149158747878
ACH-000401,-0.10297065342499999
ACH-000402,0.053467226426099995
ACH-000403,0.023185662430000004
ACH-000404,0.0626252018212
ACH-000406,0.0507266728735
ACH-000407,0.019347645956599997
ACH-000408,0.13351609742599999
ACH-000410,0.0253986463471
ACH-000411,0.020529966262599997
ACH-000414,0.0496147074833
ACH-000415,-0.0724480169761
ACH-000416,0.0945420290639
ACH-000420,0.15457692414000002
ACH-000421,-0.0572100170127
ACH-000424,0.124869863729
ACH-000425,0.000963047786511
ACH-000426,0.0299449045535
ACH-000427,0.168440232875
ACH-000433,0.034132121992799996
ACH-000436,-0.0202386648021
ACH-000444,0.213693963219
ACH-000445,0.110213255328
ACH-000448,0.0992514536929
ACH-000450,0.137647175297
ACH-000452,-0.032688354855599996
ACH-000454,0.106541987701
ACH-000458,0.18175408555
ACH-000459,0.231243555423
ACH-000460,0.0871050437556
ACH-000461,0.103466376514
ACH-000463,0.100362363186
ACH-000464,0.12369881315999999
ACH-000466,0.19498977596500003
ACH-000467,0.0696980071475
ACH-000468,-0.00603843424223
ACH-000469,0.12316943849300001
ACH-000470,0.0324185993415
ACH-000471,-0.0406005325905
ACH-000472,0.029428421253
ACH-000473,0.0719737264866
ACH-000475,0.0617177544005
ACH-000476,-0.0488945023183
ACH-000477,0.138121697227
ACH-000480,0.0745645282351
ACH-000481,-0.0958870574862
ACH-000483,0.150529500072
ACH-000484,0.0764349338732
ACH-000485,0.0508013821813
ACH-000486,0.00997147571134
ACH-000487,0.047262080343500004
ACH-000488,0.116535827372
ACH-000490,-0.127544488578
ACH-000491,-0.0211256378947
ACH-000495,-0.000403914990551
ACH-000496,0.0845500907713
ACH-000499,0.05840593101419999
ACH-000500,0.13314480478000001
ACH-000502,0.0037938694098399997
ACH-000503,0.0469342779948
ACH-000505,0.10379346693199999
ACH-000507,0.10334727487400001
ACH-000510,0.00564904699017
ACH-000511,0.0966793939025
ACH-000512,0.105242504475
ACH-000516,-0.0013119045921099997
ACH-000517,0.104233622935
ACH-000518,0.025125659853599998
ACH-000520,0.10163460591399999
ACH-000521,0.12752732280200002
ACH-000522,0.161742203521
ACH-000524,0.101138584851
ACH-000527,0.105884630033
ACH-000528,-0.0186391675785
ACH-000537,0.0776264784698
ACH-000541,-0.176905318593
ACH-000542,0.0216999333227
ACH-000544,0.13321905975
ACH-000545,0.0930265029472
ACH-000547,0.127801070584
ACH-000548,0.130428293581
ACH-000549,-0.0939990393028
ACH-000550,-0.0601464129051
ACH-000552,0.041680612699300006
ACH-000556,-0.028370231249700003
ACH-000557,-0.027873908558900002
ACH-000570,0.063778909013
ACH-000571,0.139940925261
ACH-000573,0.118392122754
ACH-000576,0.15234194772600002
ACH-000580,0.20554191656399998
ACH-000584,0.108156029253
ACH-000585,-0.07942345620060001
ACH-000588,0.0679266848794
ACH-000589,0.178402287716
ACH-000591,-0.06617526093460001
ACH-000593,0.059161741906399994
ACH-000600,-0.0435463889299
ACH-000601,0.09659752197069998
ACH-000604,0.129233066442
ACH-000605,0.0459982814889
ACH-000606,0.0322472033041
ACH-000608,0.0875047027033
ACH-000614,0.18807970179900002
ACH-000616,-0.0290342221741
ACH-000618,0.110223234445
ACH-000619,0.13472292236199998
ACH-000620,0.14000787682
ACH-000621,0.114753211669
ACH-000622,0.115012440165
ACH-000623,-0.009317296929290002
ACH-000624,0.08959965733989998
ACH-000627,-0.141550597384
ACH-000630,-0.0758824939678
ACH-000632,0.0859498574052
ACH-000633,0.171732490703
ACH-000637,0.176500658294
ACH-000638,-0.119820470717
ACH-000646,0.19544957008699998
ACH-000647,0.0387848957856
ACH-000648,0.149255156836
ACH-000649,-0.0706297071396
ACH-000651,-0.0787568822294
ACH-000652,0.14693962087200002
ACH-000653,0.21848288239100003
ACH-000657,0.09446076954180001
ACH-000658,0.150500223265
ACH-000661,0.165704480689
ACH-000662,0.118602909025
ACH-000663,-0.014878852641000001
ACH-000665,0.04247154844980001
ACH-000671,-0.0563046562268
ACH-000673,0.0477183117164
ACH-000676,0.0647594321859
ACH-000677,-0.030777423070900003
ACH-000681,0.06693626484019999
ACH-000682,0.0046031905717
ACH-000683,-0.00947051621568
ACH-000684,-0.026653432160799996
ACH-000688,-0.0906101667991
ACH-000693,0.131951173051
ACH-000694,0.060659784246899995
ACH-000695,0.125268118573
ACH-000696,0.109041766159
ACH-000697,0.151473994895
ACH-000699,0.117716911919
ACH-000701,0.0600789975511
ACH-000706,0.0497689420895
ACH-000711,-0.0801432041255
ACH-000713,0.270561541087
ACH-000714,0.0923002212552
ACH-000718,0.07918604242489999
ACH-000720,0.0481272594063
ACH-000721,0.093296400295
ACH-000724,0.0935752212404
ACH-000725,0.178234797124
ACH-000732,-0.00625723167192
ACH-000734,0.126870846856
ACH-000735,-0.0895710058079
ACH-000736,0.159545923875
ACH-000738,0.0320064965669
ACH-000746,0.0867440709875
ACH-000747,-0.058401378634
ACH-000748,-0.00882218871927
ACH-000753,0.0838916241286
ACH-000756,0.142648299275
ACH-000757,0.0760192444255
ACH-000758,0.196298081926
ACH-000760,0.10791638723300001
ACH-000763,0.0686445814781
ACH-000764,0.206908711158
ACH-000765,0.184660802971
ACH-000766,0.0244441938732
ACH-000767,0.08203014118369999
ACH-000768,0.0951756014989
ACH-000769,0.0388839080245
ACH-000770,0.0406733211872
ACH-000771,0.21441322869000004
ACH-000773,0.039543477871199995
ACH-000776,-0.0251835651199
ACH-000777,0.0962826794916
ACH-000778,0.0763674051532
ACH-000781,0.111344019778
ACH-000782,-0.050862570011
ACH-000783,-0.00806426005962
ACH-000784,0.0379369700326
ACH-000785,0.0440892040859
ACH-000787,0.213961708489
ACH-000788,-0.007364118370640001
ACH-000791,0.0629884651163
ACH-000792,-0.0077090128053599995
ACH-000794,0.0794257743478
ACH-000796,-0.141121083573
ACH-000799,-0.09301934182150001
ACH-000800,-0.042871770979199995
ACH-000802,0.06613527991519999
ACH-000804,-0.13445234875
ACH-000805,0.0039727376801
ACH-000809,0.0351616405863
ACH-000810,0.15470874102399998
ACH-000811,0.034013982724599996
ACH-000817,0.0583303649522
ACH-000819,0.107297829383
ACH-000820,-0.156640209166
ACH-000821,-0.0955562071623
ACH-000822,-0.00340247879425
ACH-000823,0.09121658460000001
ACH-000824,-0.0359146280059
ACH-000827,0.094668086612
ACH-000829,0.224852671528
ACH-000831,0.045596324966900005
ACH-000832,-0.0423944310805
ACH-000833,0.0544254834384
ACH-000834,0.121404260849
ACH-000835,0.157282596809
ACH-000836,-0.0572359105284
ACH-000837,-0.095247027852
ACH-000838,-0.26227829326499996
ACH-000839,0.0102267474449
ACH-000840,0.18144672706599999
ACH-000841,0.0295706408655
ACH-000843,0.22528970541499999
ACH-000846,0.17455671575800003
ACH-000847,-0.131747105989
ACH-000848,-0.006948274139930001
ACH-000849,0.030026006647600002
ACH-000851,-0.0311691625648
ACH-000855,0.136683993052
ACH-000856,0.049544740254800004
ACH-000858,0.130941337958
ACH-000859,0.168561424701
ACH-000861,-0.179174382071
ACH-000862,0.08324551586239999
ACH-000865,0.0466259310571
ACH-000866,0.120394738313
ACH-000867,0.0671862866407
ACH-000869,-0.058873491937600005
ACH-000872,0.08730232071560001
ACH-000873,0.10132394108500001
ACH-000876,0.0754242648904
ACH-000878,0.129267072496
ACH-000880,-0.100251688581
ACH-000881,0.0194763428589
ACH-000882,0.269801328889
ACH-000884,-0.0188388122586
ACH-000885,0.012502278570700001
ACH-000887,0.08546634796019999
ACH-000888,0.0624616775585
ACH-000889,0.03489415849869999
ACH-000890,0.116026270835
ACH-000896,0.00485709298762
ACH-000898,0.156491072485
ACH-000900,0.046904380887799996
ACH-000901,0.00429036583024
ACH-000905,0.0610030458974
ACH-000906,0.166113430757
ACH-000907,0.188721985856
ACH-000910,0.13934923259600002
ACH-000911,0.013627206825000002
ACH-000912,0.0749128115113
ACH-000913,0.030177394626700004
ACH-000915,0.00485829461554
ACH-000916,0.032703957111
ACH-000917,0.125338927354
ACH-000921,0.09754279073540001
ACH-000924,0.14893606656
ACH-000926,0.060391960679900006
