,ACCSL (390110)
ACH-000262,0.014997616080799999
ACH-000263,0.04713816569180001
ACH-000264,-0.057102115763099995
ACH-000265,-0.32166252871
ACH-000266,-0.0049908801451300005
ACH-000272,-0.054580377079699996
ACH-000273,-0.329174611254
ACH-000274,-0.0223470672793
ACH-000277,-0.11666498108100001
ACH-000278,-0.416532772981
ACH-000279,-0.159984842698
ACH-000280,-0.009672599672790001
ACH-000281,-0.0260884158841
ACH-000288,0.00149698774302
ACH-000291,-0.166128714497
ACH-000293,0.0105562950534
ACH-000294,0.06788575868300001
ACH-000295,-0.115233936612
ACH-000296,-0.0902746107008
ACH-000302,0.109409665876
ACH-000304,0.21423919184
ACH-000307,-0.15624563677300002
ACH-000308,-0.160872894986
ACH-000310,-0.2691800324
ACH-000311,-0.292646652592
ACH-000312,-0.0929557020252
ACH-000315,-0.10817509817
ACH-000316,-0.055523996448099994
ACH-000317,-0.338344552967
ACH-000318,-0.168219284911
ACH-000319,-0.139170606379
ACH-000320,0.0077156760054
ACH-000322,-0.00990306479274
ACH-000323,-0.233473122874
ACH-000324,-0.058949399354999994
ACH-000329,-0.135888754167
ACH-000330,-0.044270857711699994
ACH-000331,-0.0316740534939
ACH-000332,-0.0507844023917
ACH-000334,-0.07378226173769999
ACH-000335,-0.0365742376585
ACH-000336,-0.159672851121
ACH-000337,0.0152550675055
ACH-000339,-0.144774196143
ACH-000341,0.0117493056282
ACH-000348,-0.195643041833
ACH-000350,-0.0662153146863
ACH-000352,-0.145528325261
ACH-000356,-0.35014307141900003
ACH-000361,-0.207663304601
ACH-000362,-0.12411588186200001
ACH-000363,-0.0418142990644
ACH-000364,-0.297807453662
ACH-000365,-0.140989721767
ACH-000366,-0.17457663377500002
ACH-000368,-0.243961871327
ACH-000374,-0.129345866176
ACH-000375,-0.350205653638
ACH-000376,-0.0596814547079
ACH-000381,-0.0828162157043
ACH-000383,-0.03977309978
ACH-000387,-0.203724428701
ACH-000389,-0.0470411524455
ACH-000390,-0.0129427759357
ACH-000393,-0.24790384178599997
ACH-000395,-0.005976097928899999
ACH-000397,-0.0667879491411
ACH-000401,-0.00755526906189
ACH-000402,0.150152995172
ACH-000403,-0.0672605468759
ACH-000404,0.0371021747384
ACH-000406,-0.19762415735199998
ACH-000407,-0.000204439427879
ACH-000408,-0.11621871049900001
ACH-000410,-0.241203711932
ACH-000411,-0.111316172091
ACH-000414,-0.167900656258
ACH-000415,-0.251375210262
ACH-000416,-0.0163529574277
ACH-000420,-0.195597470716
ACH-000421,-0.168723712203
ACH-000424,-0.239670490385
ACH-000425,-0.170889618918
ACH-000426,0.062439364249
ACH-000427,-0.111815180283
ACH-000433,-0.10953953414999999
ACH-000436,-0.184979107595
ACH-000444,-0.133490849894
ACH-000445,-0.11555850955000001
ACH-000448,-0.1995410604
ACH-000450,-0.0421010996705
ACH-000452,-0.04271960052619999
ACH-000454,-0.205685833025
ACH-000458,-0.11366215319299999
ACH-000459,-0.150402402928
ACH-000460,-0.0835521496607
ACH-000461,-0.17407881997400002
ACH-000463,-0.15417272715500002
ACH-000464,-0.234665923631
ACH-000466,0.00106808384672
ACH-000467,-0.043419227278
ACH-000468,-0.141595441375
ACH-000469,-0.0520947056736
ACH-000470,-0.221854438933
ACH-000471,-0.057443130405199994
ACH-000472,-0.06264989260369999
ACH-000473,-0.08565299724860001
ACH-000475,-0.0570540681442
ACH-000476,-0.0120525399325
ACH-000477,-0.177157824809
ACH-000480,-0.17526417316799997
ACH-000481,0.0598312209285
ACH-000483,-0.21906165339400002
ACH-000484,0.21021774199
ACH-000485,-0.0609695769992
ACH-000486,-0.19253103242800002
ACH-000487,-0.08315211672669999
ACH-000488,-0.0120342848241
ACH-000490,-0.005323616209540001
ACH-000491,0.0203378633304
ACH-000495,-0.299576073815
ACH-000496,-0.05830378986549999
ACH-000499,-0.37246939091799997
ACH-000500,-0.0762630715124
ACH-000502,-0.148942549014
ACH-000503,-0.0327767325479
ACH-000505,-0.07340138384589999
ACH-000507,0.017946213832700002
ACH-000510,-0.222091978765
ACH-000511,-0.0718920662211
ACH-000512,-0.11839871281
ACH-000516,-0.0361539806013
ACH-000517,-0.104794789753
ACH-000518,-0.00704234027224
ACH-000520,-0.107846819689
ACH-000521,-0.05939899518680001
ACH-000522,-0.212108591303
ACH-000524,-0.176591435456
ACH-000527,-0.0231884596741
ACH-000528,-0.11355200032299999
ACH-000537,-0.180471388577
ACH-000541,0.023791210010099997
ACH-000542,-0.08451797006789999
ACH-000544,-0.208060775653
ACH-000545,-0.172713528923
ACH-000547,-0.435959948336
ACH-000548,-0.148582906565
ACH-000549,-0.0332255828722
ACH-000550,-0.131610931767
ACH-000552,0.113889767158
ACH-000556,-0.0652770672185
ACH-000557,-0.054808818881400004
ACH-000570,-0.324769186052
ACH-000571,-0.0606978497321
ACH-000573,-0.20296710897700002
ACH-000576,-0.0990743282986
ACH-000580,-0.159803895721
ACH-000584,-0.203685538103
ACH-000585,-0.153206404694
ACH-000588,-0.00928918426607
ACH-000589,-0.0642194308185
ACH-000591,0.12272627947699999
ACH-000593,-0.182504045051
ACH-000600,-0.012502998724200002
ACH-000601,-0.17453947559799998
ACH-000604,-0.043275937149499996
ACH-000605,-0.0901967701391
ACH-000606,0.00394744808167
ACH-000608,-0.0962218443961
ACH-000614,-0.188795334325
ACH-000616,0.00403133330465
ACH-000618,-0.0964664386494
ACH-000619,-0.07471583357850001
ACH-000620,0.056156331150199995
ACH-000621,-0.0832894905005
ACH-000622,0.11475712306600001
ACH-000623,-0.08753030607439999
ACH-000624,-0.00584029626058
ACH-000627,-0.0463798831623
ACH-000630,-0.0272094022881
ACH-000632,-0.11355901129000001
ACH-000633,-0.211971497619
ACH-000637,0.062367204580100005
ACH-000638,-0.139911113141
ACH-000646,-0.042176051769900004
ACH-000647,-0.10977457780099999
ACH-000648,-0.129790562225
ACH-000649,-0.00993507450384
ACH-000651,-0.035182942315
ACH-000652,0.19941618911200001
ACH-000653,-0.0325773046964
ACH-000657,-0.0710019697357
ACH-000658,-0.0126431718905
ACH-000661,-0.37435841751599996
ACH-000662,-0.307258131727
ACH-000663,-0.23076278249
ACH-000665,-0.316009155267
ACH-000671,-0.129224611081
ACH-000673,-0.11792126550999998
ACH-000676,-0.0525186861575
ACH-000677,0.055705242464100004
ACH-000681,-0.08378704969819999
ACH-000682,0.12274699668700001
ACH-000683,-0.13565298622400002
ACH-000684,-0.47775683831
ACH-000688,-0.09133408854980002
ACH-000693,-0.167514215399
ACH-000694,0.022169888343599998
ACH-000695,-0.010207727139
ACH-000696,-0.0938213755246
ACH-000697,-0.425923126381
ACH-000699,-0.08632196375880001
ACH-000701,-0.0646103918843
ACH-000706,-0.16002013617900002
ACH-000711,-0.253949803222
ACH-000713,-0.141736235435
ACH-000714,-0.045574562569699995
ACH-000718,-0.027198628623200004
ACH-000720,-0.2802542879
ACH-000721,-0.013094173301899999
ACH-000724,0.120203283481
ACH-000725,0.0336061055703
ACH-000732,-0.332498636204
ACH-000734,-0.225516285108
ACH-000735,0.0099639193492
ACH-000736,-0.0951328265603
ACH-000738,-0.15352094167199998
ACH-000746,-0.114674940016
ACH-000747,0.0381003671718
ACH-000748,-0.539954497867
ACH-000753,-0.122811437972
ACH-000756,-0.38668712769599994
ACH-000757,-0.21934391865699998
ACH-000758,-0.174563918733
ACH-000760,-0.118140877988
ACH-000763,-0.246382789932
ACH-000764,-0.157754775476
ACH-000765,-0.0772572597966
ACH-000766,0.105252934975
ACH-000767,-0.051136387783000004
ACH-000768,-0.0650904087378
ACH-000769,-0.238161831913
ACH-000770,-0.10650169413100001
ACH-000771,-0.1364387395
ACH-000773,-0.170100711899
ACH-000776,0.205550428835
ACH-000777,0.134522393365
ACH-000778,0.005173888212050001
ACH-000781,-0.125282318792
ACH-000782,-0.25191269778000003
ACH-000783,-0.178526836845
ACH-000784,-0.175567223189
ACH-000785,-0.0354788703428
ACH-000787,-0.123134573103
ACH-000788,-0.106114827036
ACH-000791,-0.139013896699
ACH-000792,-0.0475861800793
ACH-000794,0.00978906742637
ACH-000796,-0.0283276676277
ACH-000799,-0.443916284638
ACH-000800,0.18604343880899998
ACH-000802,0.013047614993
ACH-000804,-0.0299563289127
ACH-000805,-0.227211907058
ACH-000809,-0.0029074830817
ACH-000810,-0.44978379310000005
ACH-000811,0.0786203339155
ACH-000817,-0.007368962499029999
ACH-000819,-0.329747727625
ACH-000820,-0.167659616479
ACH-000821,-0.163804971422
ACH-000822,0.0151577401132
ACH-000823,-0.13400109774900001
ACH-000824,-0.23957760505399997
ACH-000827,-0.00522003421775
ACH-000829,0.014916313056700001
ACH-000831,-0.08742617911419999
ACH-000832,-0.33331495462
ACH-000833,-0.454652107929
ACH-000834,-0.0407727482619
ACH-000835,-0.0780573751097
ACH-000836,-0.148522104459
ACH-000837,-0.00727859797833
ACH-000838,-0.0247776164035
ACH-000839,-0.0778795983012
ACH-000840,-0.0938659468736
ACH-000841,0.151129496658
ACH-000843,-0.251795875587
ACH-000846,-0.24739742155299999
ACH-000847,-0.162917743808
ACH-000848,-0.0586606322169
ACH-000849,-0.116024821285
ACH-000851,-0.0196192278357
ACH-000855,-0.18677569989999998
ACH-000856,-0.0545635056081
ACH-000858,0.000896281976209
ACH-000859,0.0716709647546
ACH-000861,0.0101791777163
ACH-000862,-0.0148999684264
ACH-000865,0.08851264097660001
ACH-000866,-0.0901468209407
ACH-000867,-0.20292138511
ACH-000869,-0.20036217126400002
ACH-000872,-0.166376454063
ACH-000873,-0.19197465730500002
ACH-000876,0.0626792489944
ACH-000878,-0.110172196424
ACH-000880,-0.224405958854
ACH-000881,-0.0861934368015
ACH-000882,-0.0688680119128
ACH-000884,-0.110524592576
ACH-000885,-0.117536130599
ACH-000887,-0.052294931842
ACH-000888,-0.051161642753999995
ACH-000889,0.057040185352
ACH-000890,-0.054798167744300005
ACH-000896,-0.17446352046900002
ACH-000898,-0.00702729953858
ACH-000900,-0.20394760743299997
ACH-000901,0.0535204277601
ACH-000905,-0.0992692139153
ACH-000906,-0.0934988420646
ACH-000907,-0.140399194322
ACH-000910,-0.246300617498
ACH-000911,0.06303589940899999
ACH-000912,-0.0532732419293
ACH-000913,0.0697760958532
ACH-000915,-0.260607925086
ACH-000916,-0.337685927023
ACH-000917,-0.260652576192
ACH-000921,-0.18843410680599998
ACH-000924,0.0152200891429
ACH-000926,0.14942071604499998
ACH-000928,-0.007630334100340001
ACH-000929,0.017542902534400003
ACH-000932,0.0434363001241
ACH-000935,-0.220050346485
ACH-000936,-0.019366977275400002
ACH-000937,-0.07804634711
ACH-000938,-0.0664661672991
ACH-000939,-0.0780643740339
ACH-000941,-0.0373409344179
ACH-000943,-0.16781852785300003
ACH-000946,-0.092117628506
ACH-000947,-0.127762946781
ACH-000948,-0.114716926141
ACH-000950,-0.037307901651199994
ACH-000953,0.036458488525400005
ACH-000957,-0.35116449240500003
ACH-000958,-0.0976270245261
ACH-000960,-0.140186533693
ACH-000963,-0.34637034648000004
ACH-000968,-0.365123254265
ACH-000969,0.0306901478962
ACH-000973,0.0022045098587399996
ACH-000974,-0.027393803122400005
ACH-000975,-0.0435283285131
ACH-000976,-0.0769846198668
ACH-000978,0.621031655102
ACH-000980,-0.0516592204808
ACH-000984,-0.198841867654
ACH-000986,-0.257393670869
ACH-000988,-0.0848291024574
ACH-000993,-0.034392314725800004
ACH-000994,0.157773994852
ACH-000996,-0.09846772361680001
ACH-001001,-0.0569553561524
ACH-001020,-0.353227555421
ACH-001028,-0.00024373850938099996
ACH-001031,0.0329345814836
ACH-001038,-0.215471654954
ACH-001048,-0.0916148207082
ACH-001050,-0.256331031075
ACH-001053,0.1122596923
ACH-001054,-0.10892116733200001
ACH-001061,0.0245853087439
ACH-001067,0.0128081902384
ACH-001075,-0.135343500924
ACH-001096,-0.103844487982
ACH-001128,0.44285991425399995
ACH-001134,-0.01380431631
ACH-001151,0.015280581370700002
ACH-001163,-0.031152877094400004
ACH-001164,0.07324711362860001
ACH-001173,-0.15775749768
ACH-001183,-0.172850067383
ACH-001184,-0.11659737957
ACH-001190,-0.18555027017
ACH-001192,0.00531796219053
ACH-001193,-0.146673269799
ACH-001196,-0.234646404694
ACH-001197,-0.167409408349
ACH-001205,-0.03848377452730001
ACH-001211,-0.108076942578
ACH-001212,0.110721088118
ACH-001228,0.17027984093100001
ACH-001232,-0.13569712484000002
ACH-001239,0.013900191716100001
ACH-001274,-0.0860155351614
ACH-001275,0.0225663967509
ACH-001277,-0.19351493984499998
ACH-001278,-0.107183497139
ACH-001280,-0.154249299529
ACH-001283,-0.209517822722
ACH-001289,-0.23965884421999997
ACH-001295,-0.11900055587000001
ACH-001300,0.026744579046200003
ACH-001301,-0.228254939656
ACH-001302,-0.148286099462
ACH-001303,-0.147004223221
ACH-001306,0.0692693380891
ACH-001318,-0.09319818651689998
ACH-001322,-0.37464171721
ACH-001328,-0.19799889590199998
ACH-001332,-0.260675200301
ACH-001333,0.05138159056009999
ACH-001336,-0.0163291332566
ACH-001340,-0.193151239356
ACH-001346,-0.169651916685
ACH-001353,-0.0968918287807
ACH-001354,0.057799200154900005
ACH-001367,-0.288776200945
ACH-001368,-0.0100709756556
ACH-001374,-0.446689198327
ACH-001375,-0.10514496579
ACH-001377,0.007782566615499999
ACH-001380,-0.018223737405400002
ACH-001391,0.0398524480977
ACH-001407,-0.08912856359200001
ACH-001408,-0.08463486289930001
ACH-001413,0.12944756693700002
ACH-001430,0.21239787942899999
ACH-001431,-0.170422421978
ACH-001450,-0.225510533304
ACH-001496,-0.047545696193399996
ACH-001500,-0.119896889177
ACH-001521,-0.133705907204
ACH-001523,0.170897660204
ACH-001532,-0.16954722587699997
ACH-001536,-0.167405682279
ACH-001550,-0.0110968531586
ACH-001552,-0.054760409149900005
ACH-001554,0.031103562861099998
ACH-001645,0.111748545957
ACH-001654,0.045039514637400004
ACH-001715,-0.190806885065
ACH-001735,0.0537136677121
ACH-001736,-0.15675743339099998
ACH-001737,-0.202233876911
ACH-001740,-0.139232690281
ACH-001745,-0.173879221483
ACH-001750,0.213335135103
ACH-001765,-0.0280821019343
ACH-001956,-0.0914114445665
ACH-001957,-0.189171872844
