,GYPE (2996)
ACH-000389,-0.05516148374890001
ACH-000390,-0.17879965171599999
ACH-000393,-0.142050718591
ACH-000395,-0.26224883408000005
ACH-000397,-0.232210201921
ACH-000401,-0.00573382347143
ACH-000402,0.10868637991699999
ACH-000403,-0.245418866944
ACH-000404,0.11644753754899999
ACH-000406,-0.0886438673546
ACH-000407,0.0665736340013
ACH-000408,-0.0921546812913
ACH-000410,-0.0019998443138199997
ACH-000411,-0.203085578987
ACH-000414,0.0254828938559
ACH-000415,-0.0189147486855
ACH-000416,-0.11311603768799999
ACH-000420,-0.35176975770999996
ACH-000421,-0.118169242085
ACH-000424,-0.15270672618699999
ACH-000425,-0.08749275589710001
ACH-000426,-0.0347005451719
ACH-000427,-0.24957684604000002
ACH-000433,-0.290130212037
ACH-000436,-0.108217546951
ACH-000444,-0.00903825982448
ACH-000445,-0.0317444520605
ACH-000448,-0.270472953783
ACH-000450,0.154692360295
ACH-000452,0.028554070572099997
ACH-000454,-0.0776848279246
ACH-000458,-0.030771614281099997
ACH-000459,0.274144748788
ACH-000460,0.0266327705796
ACH-000461,-0.102015033853
ACH-000463,-0.0930596601833
ACH-000464,-0.24375241957600002
ACH-000466,-0.210229831107
ACH-000467,-0.239927978156
ACH-000468,-0.350345268771
ACH-000469,-0.337231302251
ACH-000470,-0.0404662482823
ACH-000471,-0.048534865124300004
ACH-000472,-0.237900312984
ACH-000473,-0.236421672133
ACH-000475,-0.140993952935
ACH-000476,-0.331070243405
ACH-000477,0.129655299218
ACH-000480,-0.09452066170460001
ACH-000481,0.0740624121875
ACH-000483,-0.14150901842
ACH-000484,-0.139767238552
ACH-000485,-0.20846748028999998
ACH-000486,-0.139737391698
ACH-000487,-0.184352758864
ACH-000488,-0.0627157499528
ACH-000490,-0.0722429904187
ACH-000491,0.0769487625672
ACH-000495,-0.236462911542
ACH-000496,-0.257686345484
ACH-000499,-0.32744793958
ACH-000500,-0.0506666037134
ACH-000502,-0.175111662608
ACH-000503,0.190438477236
ACH-000505,-0.14173631167300002
ACH-000507,-0.134674657546
ACH-000510,-0.16874677737399998
ACH-000511,-0.324318767366
ACH-000512,0.0897202151777
ACH-000516,-0.153378771266
ACH-000517,-0.197429163774
ACH-000518,-0.135594261195
ACH-000520,-0.10895207254599999
ACH-000521,0.0718572387403
ACH-000522,-0.0930513046825
ACH-000524,-0.195665293249
ACH-000527,-0.0834641863674
ACH-000528,-0.254640053039
ACH-000537,0.007738493040259999
ACH-000541,-0.115855935321
ACH-000542,-0.114618143816
ACH-000544,-0.131181895004
ACH-000545,-0.06826851586419999
ACH-000547,-0.168369299379
ACH-000548,-0.146478848424
ACH-000549,-0.113363295714
ACH-000550,-0.022103769778900002
ACH-000552,-0.044823823610699996
ACH-000556,-0.236616839867
ACH-000557,-0.0161381313507
ACH-000570,-0.166133883023
ACH-000571,-0.18936254591600002
ACH-000573,0.055341563636499995
ACH-000576,-0.0260795023928
ACH-000580,-0.162546965707
ACH-000584,0.039043620626199996
ACH-000585,-0.0581246313496
ACH-000588,0.00264450956334
ACH-000589,-0.0714266856075
ACH-000591,-0.267003932382
ACH-000593,-0.12318964045900001
ACH-000600,-0.189637685367
ACH-000601,-0.126839888412
ACH-000604,-0.251347631138
ACH-000605,-0.0736401632733
ACH-000606,-0.20030809395100002
ACH-000608,-0.141274169064
ACH-000614,-0.25991236199400003
ACH-000616,-0.16997004431499999
ACH-000618,-0.053040912821699995
ACH-000619,-0.199973916586
ACH-000620,-0.23933836566799999
ACH-000621,-0.0784094393139
ACH-000622,-0.16502525232999998
ACH-000623,-0.11349909365800001
ACH-000624,-0.06843650171780001
ACH-000627,-0.287805028717
ACH-000630,-0.0246067885348
ACH-000632,-0.044904574327099996
ACH-000633,-0.159829667411
ACH-000637,-0.26322646055599996
ACH-000638,0.00047165565178099996
ACH-000646,-0.0427179911708
ACH-000647,-0.16992931867400002
ACH-000648,-0.0161280104018
ACH-000649,-0.130957270174
ACH-000651,0.0755287681348
ACH-000652,-0.08740150132210002
ACH-000653,-0.0157315025818
ACH-000657,-0.101593491117
ACH-000658,-0.250583348262
ACH-000661,-0.140404390977
ACH-000662,-0.33450085949999997
ACH-000663,-0.07132880988939999
ACH-000665,-0.0659602156529
ACH-000671,-0.010638740525
ACH-000673,-0.139494173148
ACH-000676,-0.0382387217483
ACH-000677,-0.19401516001
ACH-000681,-0.130200649299
ACH-000682,-0.00551711159429
ACH-000683,-0.04284927224790001
ACH-000684,-0.269182306634
ACH-000688,-0.118364560843
ACH-000693,-0.0352072479795
ACH-000694,-0.04722996943609999
ACH-000695,-0.054256798968500004
ACH-000696,-0.147180025598
ACH-000697,-0.0600888176693
ACH-000699,-0.20731366581099997
ACH-000701,-0.348078643478
ACH-000706,-0.0325054356104
ACH-000711,-0.100318402382
ACH-000713,-0.132596900743
ACH-000714,-0.143081697212
ACH-000718,0.0337823534695
ACH-000720,-0.19936052003899998
ACH-000721,-0.0759991152002
ACH-000724,-0.357627725764
ACH-000725,0.0177665085395
ACH-000732,-0.115935217373
ACH-000734,-0.0678273486142
ACH-000735,-0.15839220814000002
ACH-000736,-0.158762483794
ACH-000738,-0.259071491345
ACH-000746,-0.0564383321393
ACH-000747,-0.14137947225400002
ACH-000748,0.0018374138495499998
ACH-000753,0.08549452939829999
ACH-000756,-0.307724043501
ACH-000757,-0.0345414639945
ACH-000758,-0.0750509743025
ACH-000760,-0.146575128455
ACH-000763,-0.21289313530099999
ACH-000764,-0.0500226291508
ACH-000765,0.0831533790045
ACH-000766,-0.27663808678
ACH-000767,-0.151761473172
ACH-000768,-0.22248432864700002
ACH-000769,-0.11811824504
ACH-000770,-0.184497792401
ACH-000771,-0.230379918834
ACH-000773,-0.248604548366
ACH-000776,-0.25082272177
ACH-000777,-0.144660928219
ACH-000778,-0.0787206695598
ACH-000781,-0.143273813518
ACH-000782,-0.186660617471
ACH-000783,-0.19430775239599998
ACH-000784,-0.086128436624
ACH-000785,-0.281907143827
ACH-000787,-0.128045228585
ACH-000788,-0.0716568269902
ACH-000791,-0.10443597411000001
ACH-000792,-0.0626269805388
ACH-000794,-0.22784698960900002
ACH-000796,-0.157697299727
ACH-000799,-0.114696737896
ACH-000800,-0.019637963461500003
ACH-000802,-0.00308683380856
ACH-000804,-0.0221916947907
ACH-000805,-0.09115548183420001
ACH-000809,-0.0343628773472
ACH-000810,0.10109757467199999
ACH-000811,-0.13656902578
ACH-000817,-0.0875044429758
ACH-000819,-0.135952841085
ACH-000820,-0.005910761228989999
ACH-000821,-0.0506196380023
ACH-000822,-0.0402693914479
ACH-000823,-0.0405982299253
ACH-000824,-0.195646542964
ACH-000827,-0.142845049587
ACH-000829,-0.0527160502898
ACH-000831,0.048226761207800006
ACH-000832,-0.139457680015
ACH-000833,-0.24572024676399998
ACH-000834,-0.165197595464
ACH-000835,-0.0391367060817
ACH-000836,-0.31680222478799996
ACH-000837,0.0645146987696
ACH-000838,-0.17482083121300002
ACH-000839,-0.285753624157
ACH-000840,-0.128899751101
ACH-000841,-0.14430946370300002
ACH-000843,-0.0434205517447
ACH-000846,-0.134518093279
ACH-000847,0.048474567454
ACH-000848,-0.0170500118848
ACH-000849,-0.0244452829442
ACH-000851,-0.19811961204
ACH-000855,0.000497867381743
ACH-000856,-0.240085766164
ACH-000858,-0.020601205482900002
ACH-000859,-0.051365215947400004
ACH-000861,-0.11369628409299999
ACH-000862,0.0038313818978299996
ACH-000865,-0.140813186057
ACH-000866,0.0127486833351
ACH-000867,-0.0814720329827
ACH-000869,-0.102919146361
ACH-000872,-0.0467076151891
ACH-000873,0.0161534771027
ACH-000876,0.0942903021761
ACH-000878,-0.472905342666
ACH-000880,-0.114408191976
ACH-000881,-0.12470586744
ACH-000882,-0.0773723636329
ACH-000884,-0.199731938952
ACH-000885,-0.001141564569
ACH-000887,-0.119118125987
ACH-000888,-0.009161305813780002
ACH-000889,-0.254634772947
ACH-000890,-0.183016630464
ACH-000896,-0.0208337722642
ACH-000898,-0.12779014895
ACH-000900,-0.0594760165833
ACH-000901,-0.261820656863
ACH-000905,-0.055289336418599996
ACH-000906,-0.247781071857
ACH-000907,-0.251083772822
ACH-000910,-0.257058899871
ACH-000911,-0.0589960059748
ACH-000912,-0.117919368728
ACH-000913,0.0543351671086
ACH-000915,0.0467666819233
ACH-000916,-0.313522660016
ACH-000917,0.0981982856159
ACH-000921,-0.123240858771
ACH-000924,-0.188153214406
ACH-000926,-0.0416897585713
ACH-000928,0.0801560145593
ACH-000929,-0.0412417946702
ACH-000932,-0.162570226176
ACH-000935,-0.22925000695599998
ACH-000936,-0.0437222820218
ACH-000937,-0.0488055534519
ACH-000938,-0.00452354613359
ACH-000939,-0.088666702445
ACH-000941,-0.121593045669
ACH-000943,-0.036767094707499996
ACH-000946,0.00448715918641
ACH-000947,-0.126189165485
ACH-000948,-0.10966832245
ACH-000950,-0.193805741503
ACH-000953,-0.138979059003
ACH-000957,0.032326281510200006
ACH-000958,0.049074736988500005
ACH-000960,-0.05102817694
ACH-000963,-0.246899944181
ACH-000968,-0.0527698193926
ACH-000969,0.0383265146446
ACH-000973,-0.16873829415
ACH-000974,0.0256366577247
ACH-000975,-0.108776479252
ACH-000976,-0.0301460303849
ACH-000978,-0.372521526639
ACH-000980,-0.0725561685475
ACH-000984,-0.0618514844668
ACH-000986,-0.124706731812
ACH-000988,0.040853417181
ACH-000993,-0.07009083542399999
ACH-000994,-0.22691479220600003
ACH-000996,-0.289710724546
ACH-001001,-0.0838471572735
ACH-001020,0.095168440757
ACH-001028,-0.393051485987
ACH-001031,-0.129456974705
ACH-001038,-0.103076897616
ACH-001048,-0.129770220698
ACH-001050,-0.25480925181499997
ACH-001053,-0.167227621089
ACH-001054,-0.0409649725566
ACH-001061,-0.12257827260399999
ACH-001067,-0.211475353828
ACH-001075,0.065171710249
ACH-001096,-0.120105065018
ACH-001128,-0.48677360447800005
ACH-001134,-0.0447526708366
ACH-001151,-0.152513781182
ACH-001163,0.034421198454
ACH-001164,-0.161607563571
ACH-001173,-0.199570608403
ACH-001183,-0.10838583132000001
ACH-001184,-0.0803970580951
ACH-001190,-0.073251976013
ACH-001192,0.048178675381699995
ACH-001193,-0.0431715684023
ACH-001196,-0.18986972172000002
ACH-001197,-0.143139985557
ACH-001205,-0.22931167484499998
ACH-001211,0.226265269697
ACH-001212,0.151260326693
ACH-001228,-0.08255389919839999
ACH-001232,-0.121024943542
ACH-001239,-0.10377971973099999
ACH-001274,-0.19841362598200002
ACH-001275,-0.188507055869
ACH-001277,-0.16955580267
ACH-001278,0.0716827388128
ACH-001280,-0.456893576323
ACH-001283,-0.146337315461
ACH-001289,-0.117003091649
ACH-001295,-0.234396745468
ACH-001300,-0.109538614627
ACH-001301,-0.0325533162249
ACH-001302,-0.0511656572795
ACH-001303,0.08370430341389999
ACH-001306,-0.00743915051032
ACH-001318,-0.00864868069584
ACH-001322,0.08502649046489999
ACH-001328,-0.151306959913
ACH-001332,-0.30216740815000004
ACH-001333,-0.13670601913799998
ACH-001336,-0.26545101599599996
ACH-001340,-0.108068928766
ACH-001346,0.0223032902658
ACH-001353,-0.130164901301
ACH-001354,-0.336249019648
ACH-001367,0.270371410604
ACH-001368,-0.0512292212926
ACH-001374,-0.264528807883
ACH-001375,0.025845261162099998
ACH-001377,0.012211297508200002
ACH-001380,-0.059295246390300003
ACH-001391,0.025286687040499998
ACH-001407,-0.0724781164101
ACH-001408,-0.0974772575649
ACH-001413,-0.10893824498
ACH-001430,-0.0293312842092
ACH-001431,-0.0703902821155
ACH-001450,-0.19865158584800002
ACH-001496,-0.16648698350299998
ACH-001500,-0.151557853583
ACH-001521,-0.137696523341
ACH-001523,-0.0792661176712
ACH-001532,-0.44935102187700005
ACH-001536,-0.147489167853
ACH-001550,0.0192762737898
ACH-001552,0.12093197019600001
ACH-001554,-0.007739630815590001
ACH-001645,0.0222535574002
ACH-001654,-0.138495380564
ACH-001715,0.015336241728700002
ACH-001735,-0.109974409478
ACH-001736,-0.27438189376899996
ACH-001737,-0.197500155585
ACH-001740,-0.40557339846999996
ACH-001745,-0.116687049469
ACH-001750,-0.295160082784
ACH-001765,-0.158113111198
ACH-001956,-0.284838844077
ACH-001957,-0.177533361957
