,ARPP21 (10777)
ACH-000004,-0.014279016835100002
ACH-000007,0.157135557919
ACH-000009,0.113203263398
ACH-000011,0.0702094640768
ACH-000012,0.128889549725
ACH-000013,0.234589279568
ACH-000014,0.136476921712
ACH-000015,0.13647995719
ACH-000017,0.26006791314800004
ACH-000018,0.147605187103
ACH-000019,0.415343934955
ACH-000021,0.165479671226
ACH-000022,0.13286738336200002
ACH-000025,0.0762956396034
ACH-000028,0.211364463798
ACH-000030,0.10997683505400001
ACH-000035,0.203249029251
ACH-000036,0.0476653458851
ACH-000037,0.173269927993
ACH-000039,0.08511861760839999
ACH-000040,-0.0654300396888
ACH-000041,0.0295177342672
ACH-000042,0.038714369787
ACH-000045,0.09810025092389998
ACH-000047,0.0833797929588
ACH-000052,-0.039801469369199996
ACH-000053,0.152435352049
ACH-000054,0.195789382411
ACH-000055,0.10064966446799999
ACH-000060,0.027743517464099997
ACH-000067,0.061448431920999996
ACH-000070,0.08397444279760001
ACH-000075,0.042189357038900005
ACH-000078,0.056596072796099996
ACH-000082,0.0659184222771
ACH-000085,0.244434610883
ACH-000086,0.217076423929
ACH-000087,0.22360191382800002
ACH-000092,0.10457025504899999
ACH-000095,0.118670631446
ACH-000097,0.13914871453
ACH-000098,0.132030749896
ACH-000099,0.1581191178
ACH-000108,0.114333454863
ACH-000113,0.226066664161
ACH-000115,0.0630840680388
ACH-000116,0.161150055889
ACH-000118,0.152647409531
ACH-000120,0.103566854372
ACH-000123,0.150042831318
ACH-000127,0.106324662611
ACH-000128,0.119105991886
ACH-000132,0.142240767855
ACH-000133,0.13474603372000002
ACH-000137,0.202561095092
ACH-000138,0.09517998947280001
ACH-000142,0.320466603734
ACH-000143,0.18313387382399998
ACH-000146,0.22368934118
ACH-000148,0.132989724484
ACH-000150,-0.0798816226097
ACH-000152,0.049697788690300004
ACH-000153,0.21211115943199998
ACH-000159,0.125015580994
ACH-000160,0.191310395231
ACH-000163,0.07564218131860001
ACH-000167,0.0685024231165
ACH-000168,0.267322520781
ACH-000169,0.022112467996299998
ACH-000178,0.10812736578700001
ACH-000182,0.15290611452199998
ACH-000183,0.17068995792599997
ACH-000188,0.0700998503623
ACH-000189,0.167313812079
ACH-000190,0.181331722486
ACH-000198,0.104178639788
ACH-000204,-0.0341668404857
ACH-000206,0.0703355832054
ACH-000207,0.230430051195
ACH-000211,0.096486824817
ACH-000215,0.14046241772
ACH-000221,0.183169604303
ACH-000222,0.19657909081
ACH-000223,0.0762192641628
ACH-000226,0.155434189346
ACH-000227,-0.022508250325700002
ACH-000228,0.137170271723
ACH-000231,0.038129253872
ACH-000232,0.142870961179
ACH-000233,0.241429924852
ACH-000234,0.199495432629
ACH-000235,0.06967178793760001
ACH-000237,0.0055318279456599995
ACH-000238,0.10226585110400001
ACH-000243,0.15013379095100002
ACH-000244,0.0419834118454
ACH-000246,0.076874760199
ACH-000248,0.195329488045
ACH-000250,0.137294886599
ACH-000251,0.197869558111
ACH-000253,0.0395199079384
ACH-000255,0.12047583313200001
ACH-000256,0.106983888655
ACH-000257,0.0675893107701
ACH-000258,0.258918592482
ACH-000259,0.139837276221
ACH-000260,0.146051438608
ACH-000261,0.06488507339909999
ACH-000262,0.0283648936384
ACH-000263,0.213425707621
ACH-000264,0.139333830901
ACH-000265,0.117100316614
ACH-000266,0.0867885233048
ACH-000272,0.141802680638
ACH-000273,0.0774782429795
ACH-000274,0.11223398215500001
ACH-000277,0.116595674888
ACH-000278,0.10960503233300001
ACH-000279,0.06797842859980001
ACH-000280,0.203221270908
ACH-000281,0.25219861944899996
ACH-000288,0.162340984125
ACH-000291,0.19948335504999998
ACH-000293,0.21955934732500001
ACH-000294,0.156662267644
ACH-000295,0.112494019865
ACH-000296,0.135016330328
ACH-000302,0.0396113546672
ACH-000304,0.183791997555
ACH-000307,0.11921769683
ACH-000308,0.16082729585799999
ACH-000310,0.036025112819400004
ACH-000311,0.129807974494
ACH-000312,0.257911438525
ACH-000315,0.0787741463045
ACH-000316,0.11424664568600001
ACH-000317,0.264754729947
ACH-000318,0.140288867273
ACH-000319,0.14060902756
ACH-000320,-0.05243530133830001
ACH-000322,0.172215579191
ACH-000323,0.04204675865
ACH-000324,0.24375835198399998
ACH-000329,0.060340549231400004
ACH-000330,0.0296034255076
ACH-000331,0.0681588734561
ACH-000332,0.0183455411397
ACH-000334,0.196977005017
ACH-000335,0.384695008872
ACH-000336,0.326685307756
ACH-000337,-0.038794123088199996
ACH-000339,0.111499917789
ACH-000341,0.0696081594512
ACH-000348,0.06271216187630001
ACH-000350,0.186710020748
ACH-000352,0.0757557122088
ACH-000356,0.18139267891600003
ACH-000361,0.08816790407849999
ACH-000362,0.032901415303
ACH-000363,0.0531939104587
ACH-000364,0.102959165273
ACH-000365,0.160187668069
ACH-000366,-0.024204278214599997
ACH-000368,0.121368171609
ACH-000374,0.112880700593
ACH-000375,0.23049240777399999
ACH-000376,0.154512716319
ACH-000381,0.0301824344159
ACH-000383,0.0214424961289
ACH-000387,0.0437975230772
ACH-000389,0.109140143329
ACH-000390,0.0464390246172
ACH-000393,0.17088935663600002
ACH-000395,0.0733265846767
ACH-000397,0.134383812278
ACH-000401,0.15428940896600002
ACH-000402,-0.020330274303400002
ACH-000403,0.127142243761
ACH-000404,0.10684695184000001
ACH-000406,0.129182049201
ACH-000407,0.0987583813436
ACH-000408,0.05733747259330001
ACH-000410,-0.0050096909408
ACH-000411,0.102946026975
ACH-000414,0.20161605778799999
ACH-000415,0.141227692755
ACH-000416,0.155651623103
ACH-000420,0.152103404601
ACH-000421,0.159181090869
ACH-000424,0.121954633144
ACH-000425,0.131136770367
ACH-000426,0.159302424496
ACH-000427,0.36054668133100004
ACH-000433,0.21877683058400002
ACH-000436,0.25914983308899997
ACH-000444,0.140797588966
ACH-000445,0.052488984548300005
ACH-000448,0.0284561290505
ACH-000450,0.29754094701
ACH-000452,0.20861999822299998
ACH-000454,0.0058740055442200005
ACH-000458,0.18888112336100002
ACH-000459,0.160662447978
ACH-000460,0.150730284734
ACH-000461,0.208081338131
ACH-000463,0.152266419154
ACH-000464,0.206655689705
ACH-000466,0.287168735809
ACH-000467,0.18706523614599999
ACH-000468,0.124199491294
ACH-000469,-0.00601983732817
ACH-000470,0.19288258060199998
ACH-000471,0.18790667930100002
ACH-000472,0.184808505185
ACH-000473,0.165293930362
ACH-000475,0.17528847719
ACH-000476,0.230523427777
ACH-000477,0.241576797218
ACH-000480,-0.0385162635201
ACH-000481,0.167594711244
ACH-000483,0.023210658423099998
ACH-000484,-0.07580332411389999
ACH-000485,0.169837224239
ACH-000486,0.116728443439
ACH-000487,0.131988224616
ACH-000488,0.0337648788345
ACH-000490,0.180333055686
ACH-000491,0.0372760268258
ACH-000495,0.0528614094739
ACH-000496,0.190170587621
ACH-000499,-0.140748684164
ACH-000500,0.127598612354
ACH-000502,0.09888717721370001
ACH-000503,-0.18324325430100002
ACH-000505,0.151351104746
ACH-000507,0.10196213483699999
ACH-000510,0.0797542790011
ACH-000511,-0.00685783752784
ACH-000512,0.10751038522800001
ACH-000516,0.0778622207416
ACH-000517,0.0986847602547
ACH-000518,0.205790254504
ACH-000520,0.17099990082699998
ACH-000521,0.220398139737
ACH-000522,0.137770213021
ACH-000524,0.0524469978725
ACH-000527,0.0848107687665
ACH-000528,0.175537226415
ACH-000537,0.054544205042699995
ACH-000541,0.13720895489499998
ACH-000542,0.0368493294685
ACH-000544,-0.039229038161699994
ACH-000545,0.268398274088
ACH-000547,-0.050735724702199995
ACH-000548,0.19785977055
ACH-000549,0.0323815128931
ACH-000550,0.00141407180952
ACH-000552,0.22245495074000002
ACH-000556,0.11556700997000001
ACH-000557,0.202828982711
ACH-000570,0.28303814098
ACH-000571,0.010750055373
ACH-000573,0.191620396849
ACH-000576,0.32985813653900004
ACH-000580,-0.015815652830100002
ACH-000584,0.13571416215399998
ACH-000585,0.0793006914033
ACH-000588,0.196647714368
ACH-000589,0.00762845290291
ACH-000591,0.23547152629999998
ACH-000593,0.161405630345
ACH-000600,0.18450227451600001
ACH-000601,0.10182549498400001
ACH-000604,0.1482930076
ACH-000605,0.007961415638579999
ACH-000606,0.129127030487
ACH-000608,0.108802735071
ACH-000614,0.039255763239699995
ACH-000616,0.00872710922592
ACH-000618,0.13282715445
ACH-000619,0.10686332155200001
ACH-000620,0.00201816620026
ACH-000621,0.0869484189033
ACH-000622,-0.011172912835500001
ACH-000623,0.10925275637199999
ACH-000624,0.10614466117100001
ACH-000627,0.12690956211100002
ACH-000630,0.10928311685900001
ACH-000632,0.168918029856
ACH-000633,0.11049870642899999
ACH-000637,0.0161112119252
ACH-000638,-0.00767688407365
ACH-000646,0.138022822712
ACH-000647,0.194982711604
ACH-000648,0.0792269066991
ACH-000649,0.159632956486
ACH-000651,0.156412489725
ACH-000652,0.004985959750479999
ACH-000653,0.138279253172
ACH-000657,0.15770926322599998
ACH-000658,0.10283100889
ACH-000661,0.0897861564088
ACH-000662,-0.18605879036200001
ACH-000663,0.17228705404599998
ACH-000665,0.11480686527999999
ACH-000671,0.191949444432
ACH-000673,0.0383351412916
ACH-000676,0.04945136623119999
ACH-000677,0.21620586699900002
ACH-000681,0.240434616486
ACH-000682,0.08209109775000001
ACH-000683,0.142203735503
ACH-000684,0.09421574609519999
ACH-000688,0.11929478219
ACH-000693,0.110422232818
ACH-000694,0.144422157874
ACH-000695,0.147165593989
ACH-000696,0.104287014059
ACH-000697,0.298442192954
ACH-000699,0.144391020377
ACH-000701,0.12247962824000001
ACH-000706,0.0267484061574
ACH-000711,0.113222474994
ACH-000713,0.11241891931800001
ACH-000714,0.0882351521615
ACH-000718,0.10734530925
ACH-000720,0.163693865553
ACH-000721,0.13801037767899998
ACH-000724,0.176222419537
ACH-000725,0.30641318421700003
ACH-000732,0.0886661065646
ACH-000734,0.11737908165300001
ACH-000735,-0.0695121934036
ACH-000736,0.150917411415
ACH-000738,0.15049785446
ACH-000746,0.166830905719
ACH-000747,0.123915067962
ACH-000748,0.07995585722410001
ACH-000753,0.124195995176
ACH-000756,-0.029121606711
ACH-000757,0.286769378961
ACH-000758,0.0838417723875
ACH-000760,0.100647391558
ACH-000763,0.11865769115599999
ACH-000764,-0.291934640824
ACH-000765,0.158795873739
ACH-000766,0.072683258623
ACH-000767,0.5165438551179999
ACH-000768,-0.00785485194255
ACH-000769,0.07723908189249999
ACH-000770,0.13247801385500002
ACH-000771,0.123332349627
ACH-000773,0.113804627626
ACH-000776,0.161253155287
ACH-000777,0.218105776973
ACH-000778,0.0913490955835
ACH-000781,0.0632953647543
ACH-000782,0.177847172672
ACH-000783,0.13497107778200002
ACH-000784,0.187625679612
ACH-000785,0.149364273696
ACH-000787,0.20230019617199999
ACH-000788,0.09276142086610001
ACH-000791,0.133093932942
ACH-000792,0.07748991378289999
ACH-000794,0.11932318022800001
ACH-000796,0.048486376298400004
ACH-000799,0.117165612752
ACH-000800,0.122864022657
ACH-000802,0.130233992132
ACH-000804,0.1389758327
ACH-000805,-0.019294697136599998
ACH-000809,0.133665596513
ACH-000810,0.17250212306600002
ACH-000811,0.0275221155847
ACH-000817,0.15924193017000002
ACH-000819,0.142293986157
ACH-000820,0.227341002573
ACH-000821,0.306430884087
ACH-000822,-0.104675516022
ACH-000823,0.150826649042
ACH-000824,0.102316541875
ACH-000827,0.021156385351299996
ACH-000829,0.164751771884
ACH-000831,0.19267534988899998
ACH-000832,0.0855236147209
ACH-000833,0.576390434548
ACH-000834,0.0677789261824
ACH-000835,0.07584626819960001
ACH-000836,0.0872161879215
ACH-000837,0.11609659358300001
ACH-000838,0.235619391822
ACH-000839,0.144603167977
ACH-000840,0.08608492051819999
ACH-000841,0.12536735248400002
ACH-000843,0.257526857879
ACH-000846,0.137690052679
ACH-000847,0.331996362409
ACH-000848,0.163147310322
ACH-000849,0.0883260898819
ACH-000851,0.14226532103800002
ACH-000855,0.0712095406065
ACH-000856,0.10341929787799999
ACH-000858,0.174335449229
ACH-000859,0.0607406383035
ACH-000861,0.164854092663
ACH-000862,0.193174726879
ACH-000865,0.0754757830929
ACH-000866,0.15013682735300002
ACH-000867,0.0941787442295
ACH-000869,0.06095606669649999
ACH-000872,0.082981091465
ACH-000873,0.139301642124
ACH-000876,0.159677541
ACH-000878,0.0216588169527
ACH-000880,0.279226429151
ACH-000881,0.179345039577
ACH-000882,0.0410971847152
ACH-000884,0.163118811886
ACH-000885,0.00187418685708
ACH-000887,0.10936936466700001
ACH-000888,0.08255863212610001
ACH-000889,0.150025100456
ACH-000890,-0.011670270957200002
ACH-000896,0.1794924882
ACH-000898,0.246520605772
ACH-000900,0.0909699357543
ACH-000901,0.047920881310300006
ACH-000905,0.115561896922
ACH-000906,0.048273131039500004
ACH-000907,0.272918830547
ACH-000910,0.0487537526997
ACH-000911,0.18529576151799998
ACH-000912,0.09406308300499999
ACH-000913,0.195048370174
ACH-000915,0.13412325248600002
ACH-000916,-0.18366575174199998
ACH-000917,0.183594886811
ACH-000921,0.244043053433
ACH-000924,0.0679897355528
ACH-000926,0.276197535471
ACH-000928,0.111124876776
ACH-000929,0.0951736673243
ACH-000932,0.237408756127
ACH-000935,0.09635465113430002
ACH-000936,0.176595693473
ACH-000937,0.265114182704
ACH-000938,0.0215935452937
ACH-000939,0.228547496393
ACH-000941,0.124631331932
ACH-000943,0.124255792578
ACH-000946,0.109600874016
ACH-000947,0.112747750152
ACH-000948,0.0684091866203
ACH-000950,0.295074521232
ACH-000953,0.0142332917882
ACH-000957,0.0321223764907
ACH-000958,-0.00385266680911
ACH-000960,0.0539534510755
ACH-000963,-0.0643469425332
ACH-000968,0.147779404085
ACH-000969,0.20232816274999998
ACH-000973,0.0289540303732
ACH-000974,0.13468474013499998
ACH-000975,0.103176684195
ACH-000976,0.10464207834599999
ACH-000978,-0.0822884621186
ACH-000980,0.0988463046234
ACH-000984,0.0821918574037
ACH-000986,0.08759049521119999
ACH-000988,0.0660230319361
ACH-000993,0.00908623982437
ACH-000994,0.00880925902938
ACH-000996,0.0937685681843
ACH-001001,0.16845633148699998
ACH-001020,-0.029168568616900002
ACH-001028,0.137706993275
ACH-001031,0.068763496353
ACH-001038,-0.0702190959121
ACH-001048,0.172712800223
ACH-001050,0.13141178239499998
ACH-001053,0.145190060162
ACH-001054,0.21520701597300002
ACH-001061,0.09446106143930001
ACH-001067,0.26886367724
ACH-001075,0.172175713198
ACH-001096,0.0691657274717
ACH-001128,0.0109743034481
ACH-001134,0.0756564371815
ACH-001151,0.137812498007
ACH-001163,0.140688852186
ACH-001164,0.307826979547
ACH-001173,0.0660064610598
ACH-001183,0.156037403333
ACH-001184,-0.13013558415999998
ACH-001190,0.0760804061469
ACH-001192,0.024877682804400003
ACH-001193,0.17447028170899997
ACH-001196,0.11618597440400001
ACH-001197,0.220557146166
ACH-001205,-0.245824181963
ACH-001211,-0.00498387469712
ACH-001212,0.376010028481
ACH-001228,0.143752836515
ACH-001232,0.0894824604129
ACH-001239,0.177613195407
ACH-001274,-0.0320255606012
ACH-001275,0.302930369091
ACH-001277,0.365804152653
ACH-001278,0.194437612074
ACH-001280,0.151802963721
ACH-001283,0.07298869711789999
ACH-001289,0.0451516103974
ACH-001295,0.09551574006960001
ACH-001300,0.106186459595
ACH-001301,0.0338578163778
ACH-001302,0.279286120613
ACH-001303,0.140511359359
ACH-001306,0.22595033665199998
ACH-001318,0.22961339961999996
ACH-001322,-0.0361053270836
ACH-001328,0.118670405289
ACH-001332,-0.143100740535
ACH-001333,0.157359935023
ACH-001336,0.13435714930099998
ACH-001340,0.0835000045943
ACH-001346,-0.025026166116400003
ACH-001353,0.210238424859
ACH-001354,0.05911438527869999
ACH-001367,0.16843933900199998
ACH-001368,0.13551665451
ACH-001374,0.301924981127
ACH-001375,0.0143013622498
ACH-001377,0.103992806555
ACH-001380,0.08890897498849999
ACH-001391,0.149333157359
ACH-001407,0.142411754019
ACH-001408,0.122252625579
ACH-001413,0.10322974009500001
ACH-001430,0.0247444871616
ACH-001431,-0.054841113556699995
ACH-001450,0.206477056252
ACH-001496,0.0711399913766
ACH-001500,0.07346262176519999
ACH-001521,0.118733460318
ACH-001523,0.07964590595599999
ACH-001532,0.0641569516462
ACH-001536,0.22315862713000004
ACH-001550,0.0979094242911
ACH-001552,0.132413150973
ACH-001554,0.07855574855530001
ACH-001645,0.0433691224541
ACH-001654,0.10039802252
ACH-001715,0.009506028683790002
ACH-001735,-0.020688249958099997
ACH-001736,0.070760700629
ACH-001737,-0.0388013960534
ACH-001740,0.015651646678299998
ACH-001745,0.12585468008
ACH-001750,0.161048438075
ACH-001765,0.122068886631
ACH-001956,0.13359574632500001
ACH-001957,0.16106599422
