,GATSL3 (652968)
ACH-000004,-0.030624879126300002
ACH-000007,0.057063562411900005
ACH-000009,-0.121243853441
ACH-000011,0.059627067009500004
ACH-000012,-0.21476308582800002
ACH-000013,-0.108354229602
ACH-000014,-0.0665877364892
ACH-000015,-0.140814090496
ACH-000017,-0.162841267338
ACH-000018,-0.07829034244369999
ACH-000019,-0.15498118848200002
ACH-000021,-0.0666517416718
ACH-000022,0.009905849798959998
ACH-000025,-0.011831490664099999
ACH-000028,-0.019759041557
ACH-000030,-0.121518447205
ACH-000035,-0.238130762272
ACH-000036,-0.028670240044900003
ACH-000037,-0.105870807567
ACH-000039,0.23153077829100002
ACH-000040,0.17254086734700003
ACH-000041,0.0493801036945
ACH-000042,-0.42012523846699995
ACH-000045,-0.0741686900259
ACH-000047,-0.122262922827
ACH-000052,0.156402241834
ACH-000053,-0.0483710754244
ACH-000054,-0.0516393999308
ACH-000055,0.17770499331300002
ACH-000060,-0.216156268301
ACH-000067,-0.180069248424
ACH-000070,-0.0809498233414
ACH-000075,-0.176426746245
ACH-000078,0.05072942246500001
ACH-000082,0.0275625825124
ACH-000085,0.0379274167232
ACH-000086,0.038215197078300005
ACH-000087,0.10357389497700001
ACH-000092,-0.265784861129
ACH-000095,0.015270609372000001
ACH-000097,0.022997863506
ACH-000098,-0.154767147253
ACH-000099,-0.11516136451799999
ACH-000108,0.138551904271
ACH-000113,-0.00295528173225
ACH-000115,0.020714047446900002
ACH-000116,0.018307041852099998
ACH-000118,0.0263905581055
ACH-000120,-0.0491753507406
ACH-000123,-0.128734841845
ACH-000127,0.08499260960930001
ACH-000128,0.0168770981036
ACH-000132,-0.17921253078299998
ACH-000133,-0.0110495388885
ACH-000137,-0.16270468097100002
ACH-000138,0.18357002937800002
ACH-000142,0.0475964770921
ACH-000143,-0.0516387578182
ACH-000146,-0.0701835692938
ACH-000148,0.043265029285699995
ACH-000150,0.0380010996034
ACH-000152,0.10301000612099999
ACH-000153,0.283688887172
ACH-000159,0.17714658951499998
ACH-000160,-0.12690588245200002
ACH-000163,-0.115942672897
ACH-000167,0.0787276158376
ACH-000168,-0.0991743540127
ACH-000169,-0.07335144443450001
ACH-000178,0.044855906781199995
ACH-000182,0.00165318485568
ACH-000183,-0.0651796146147
ACH-000188,0.013765115746799998
ACH-000189,-0.0996389317926
ACH-000190,0.017707323101700003
ACH-000198,0.0468628731692
ACH-000204,-0.0480934244388
ACH-000206,0.0712526975854
ACH-000207,-0.13545614149000001
ACH-000211,0.13709258616699999
ACH-000215,0.0192321077477
ACH-000221,-0.238091883377
ACH-000222,-0.0497227127296
ACH-000223,-0.184143613038
ACH-000226,-0.0193965357165
ACH-000227,0.0771380728276
ACH-000228,0.0711330224588
ACH-000231,-0.0656059704951
ACH-000232,-0.15450264997000002
ACH-000233,-0.154085967352
ACH-000234,0.0692256892599
ACH-000235,-0.019149513406
ACH-000237,-0.0776426875242
ACH-000238,-0.129926436053
ACH-000243,-0.0734095102135
ACH-000244,0.10749384731799999
ACH-000246,0.0928272830042
ACH-000248,0.0416014072889
ACH-000250,0.0487394947628
ACH-000251,-0.014093317340400001
ACH-000253,0.00145447636815
ACH-000255,-0.08726130309119999
ACH-000256,-0.44309035031000005
ACH-000257,0.323738530378
ACH-000258,0.036957183370300004
ACH-000259,-0.038450357513300004
ACH-000260,-0.061757845997900004
ACH-000261,0.00995258831056
ACH-000262,0.143694166879
