,SYDE2 (84144)
ACH-000190,-0.374032465396
ACH-000198,-0.11159669208699999
ACH-000204,-0.259859768957
ACH-000206,-0.36777016021700004
ACH-000207,-0.28450086829300003
ACH-000211,-0.19192447059
ACH-000215,-0.31760355726
ACH-000221,-0.28994757325599996
ACH-000222,-0.217710795852
ACH-000223,-0.439278887332
ACH-000226,-0.16224916206700002
ACH-000227,-0.242840929569
ACH-000228,-0.11995135345699999
ACH-000231,-0.130502457468
ACH-000232,-0.33957014409900005
ACH-000233,-0.130141801865
ACH-000234,-0.513047959868
ACH-000235,-0.18119508796199998
ACH-000237,-0.104016418345
ACH-000238,-0.256026685535
ACH-000243,-0.118120510304
ACH-000244,-0.33284080188299997
ACH-000246,-0.161415450756
ACH-000248,-0.0525822161548
ACH-000250,-0.256528968862
ACH-000251,-0.345608484473
ACH-000253,-0.22032942896699997
ACH-000255,-0.11810135799799999
ACH-000256,-0.050086029915399996
ACH-000257,-0.136588337739
ACH-000258,-0.09558132679999999
ACH-000259,-0.144040019297
ACH-000260,-0.24947281821999998
ACH-000261,-0.243040942122
ACH-000262,-0.202584159262
ACH-000263,-0.297958395471
ACH-000264,-0.258034281212
ACH-000265,-0.124875221579
ACH-000266,-0.201196841446
ACH-000272,-0.19873129687899999
ACH-000273,-0.31028556033000004
ACH-000274,-0.37894191322099996
ACH-000277,-0.211522612841
ACH-000278,-0.23385967464000001
ACH-000279,-0.23519477267900002
ACH-000280,-0.32613382479499997
ACH-000281,0.0912043042475
ACH-000288,-0.22569931909899998
ACH-000291,-0.150849945884
ACH-000293,-0.07898887452680001
ACH-000294,-0.281906637848
ACH-000295,-0.11760341252499999
ACH-000296,-0.24142133683699998
ACH-000302,-0.177601443761
ACH-000304,-0.493403790165
ACH-000307,-0.162100720929
ACH-000308,-0.119640600813
ACH-000310,0.19050427669300002
ACH-000311,-0.266758697221
ACH-000312,-0.0942944127616
ACH-000315,-0.18843213101300002
ACH-000316,-0.08924595162799999
ACH-000317,-0.014521102104499998
ACH-000318,-0.248325560222
ACH-000319,-0.22501619704300002
ACH-000320,-0.153165305818
ACH-000322,-0.552195485328
ACH-000323,-0.274001565404
ACH-000324,-0.0945935753399
ACH-000329,-0.38200640901699995
ACH-000330,-0.136328782949
ACH-000331,-0.321579298405
ACH-000332,-0.127099540251
ACH-000334,-0.14340066996099998
ACH-000335,-0.183933304989
ACH-000336,-0.194266864979
ACH-000337,-0.366543421068
ACH-000339,-0.08870670968910001
ACH-000341,-0.400511439306
ACH-000348,-0.270716021252
ACH-000350,-0.139396682387
ACH-000352,-0.182280159893
ACH-000356,-0.49494535372500004
ACH-000361,-0.165669398227
ACH-000362,-0.115575527378
ACH-000363,-0.18121915757800003
ACH-000364,-0.23413421860800002
ACH-000365,-0.107558204638
ACH-000366,-0.207606809591
ACH-000368,-0.309649891406
ACH-000374,-0.130652613603
ACH-000375,-0.07836368952539999
ACH-000376,-0.0515549505024
ACH-000381,-0.21231991931299998
ACH-000383,-0.22874781444800002
ACH-000387,-0.0269119336688
ACH-000389,-0.22841432526799998
ACH-000390,-0.156975009987
ACH-000393,-0.19939812438700003
ACH-000395,-0.185231480262
ACH-000397,-0.20989972511100002
ACH-000401,-0.167604407806
ACH-000402,-0.380049867851
ACH-000403,-0.210568931676
ACH-000404,-0.0736207124885
ACH-000406,-0.0526757832027
ACH-000407,-0.27597745204
ACH-000408,-0.216500038844
ACH-000410,-0.24292646202100002
ACH-000411,-0.193857031553
ACH-000414,-0.22475402248399998
ACH-000415,-0.226936537379
ACH-000416,-0.177870325584
ACH-000420,-0.271802729194
ACH-000421,-0.26858614789900004
ACH-000424,-0.5509757526219999
ACH-000425,-0.139405776945
ACH-000426,-0.343747731188
ACH-000427,-0.392903678785
ACH-000433,-0.16782130161400002
ACH-000436,-0.059670961726400004
ACH-000444,-0.0144358384093
ACH-000445,0.170945372093
ACH-000448,-0.22417912711399998
ACH-000450,-0.38214838483
ACH-000452,-0.247115250089
ACH-000454,-0.220521522617
ACH-000458,-0.379350580842
ACH-000459,-0.19673347912900002
ACH-000460,-0.24376393620700001
ACH-000461,-0.5247338527090001
ACH-000463,-0.17893108977299998
ACH-000464,-0.327472051437
ACH-000466,-0.30366009767200003
ACH-000467,-0.23258220406999996
ACH-000468,-0.058774976381599994
ACH-000469,-0.105557205852
ACH-000470,0.000289149890855
ACH-000471,-0.210463387944
ACH-000472,-0.29966181639600004
ACH-000473,-0.0323734476617
ACH-000475,-0.243545529949
ACH-000476,-0.36123402017300005
ACH-000477,-0.0020441869125
ACH-000480,-0.059116575360699995
ACH-000481,-0.511660340498
ACH-000483,-0.20461308537599998
ACH-000484,-0.42008560836099995
ACH-000485,-0.29707032088700003
ACH-000486,-0.116443786334
ACH-000487,-0.15780758541
ACH-000488,-0.25016557921599997
ACH-000490,-0.09894517905780001
ACH-000491,-0.290230361602
ACH-000495,-0.314920931412
ACH-000496,-0.369774810241
ACH-000499,0.07101955960300001
ACH-000500,0.097439222805
ACH-000502,-0.24267591374699998
ACH-000503,0.015182468703999998
ACH-000505,-0.21491282933400002
ACH-000507,-0.160681651176
ACH-000510,-0.301463451755
ACH-000511,-0.167407530588
ACH-000512,-0.107582598036
ACH-000516,-0.35380043066100003
ACH-000517,-0.20631636814800003
ACH-000518,-0.266985867577
ACH-000520,-0.20558650121
ACH-000521,-0.362201501843
ACH-000522,-0.30189401349399997
ACH-000524,-0.125212408821
ACH-000527,-0.114807407822
ACH-000528,-0.12232392155300001
ACH-000537,-0.441839467597
ACH-000541,-0.056540219866000004
ACH-000542,-0.284846722274
ACH-000544,-0.424011102469
ACH-000545,-0.25702376334000004
ACH-000547,-0.16864506511900001
ACH-000548,-0.10803821899700002
ACH-000549,-0.204265478564
ACH-000550,-0.329712520063
ACH-000552,-0.139920676413
ACH-000556,-0.36044473180799996
ACH-000557,-0.356191744265
ACH-000570,-0.154025283496
ACH-000571,-0.353183011225
ACH-000573,-0.235298482734
ACH-000576,-0.17623742854600002
ACH-000580,-0.158806178757
ACH-000584,-0.159225226498
ACH-000585,-0.15722402545800002
ACH-000588,-0.208118128096
ACH-000589,-0.16248109866
ACH-000591,-0.26302992578699996
ACH-000593,-0.221845497447
ACH-000600,-0.471388711908
ACH-000601,-0.141971927944
ACH-000604,-0.127454269989
ACH-000605,0.024406966543299997
ACH-000606,-0.0795264822803
ACH-000608,-0.403557394175
ACH-000614,-0.372959897827
ACH-000616,-0.051049758330499996
ACH-000618,-0.0927323806123
ACH-000619,-0.284086086151
ACH-000620,-0.26502238277
ACH-000621,-0.15848049638599998
ACH-000622,-0.20829414163600002
ACH-000623,-0.159346790968
ACH-000624,-0.184459706014
ACH-000627,-0.0914983506032
ACH-000630,-0.08006654167260001
ACH-000632,-0.28266643012
ACH-000633,-0.343195910582
ACH-000637,-0.317644579074
ACH-000638,-0.35373171256200003
ACH-000646,-0.26471026913199996
ACH-000647,-0.283312130785
ACH-000648,-0.253902374261
ACH-000649,-0.222719541048
ACH-000651,-0.257394182922
ACH-000652,0.0719652452953
ACH-000653,-0.27189056539900003
ACH-000657,-0.21288350561099997
ACH-000658,-0.14314662428
ACH-000661,-0.36185602350999996
ACH-000662,-0.21584091702
ACH-000663,0.00729461083297
ACH-000665,-0.37557792026000003
ACH-000671,-0.310492116348
ACH-000673,-0.209674115686
ACH-000676,-0.183649652771
ACH-000677,-0.008449102939000001
ACH-000681,-0.172868369374
ACH-000682,-0.147132823434
ACH-000683,-0.229409777965
ACH-000684,0.0197217837106
ACH-000688,-0.457824041456
ACH-000693,-0.17747396100200002
ACH-000694,-0.17043288479600002
ACH-000695,-0.258436770696
ACH-000696,-0.157451150512
ACH-000697,-0.29393191634300003
ACH-000699,-0.334293876466
ACH-000701,-0.0271394392478
ACH-000706,-0.161760734794
ACH-000711,-0.22635537230799999
ACH-000713,-0.38419801183200003
ACH-000714,-0.34845405406400004
ACH-000718,-0.24170158394000002
ACH-000720,-0.43022477567199996
ACH-000721,-0.249724835889
ACH-000724,-0.623868074165
ACH-000725,-0.158315296275
ACH-000732,-0.255822953096
ACH-000734,-0.07318983343489999
ACH-000735,-0.21697741166700002
ACH-000736,-0.369862024502
ACH-000738,-0.118346109978
ACH-000746,-0.286035733072
ACH-000747,-0.297320278771
ACH-000748,-0.283245250176
ACH-000753,-0.176093592091
ACH-000756,-0.167860308765
ACH-000757,-0.26275017185800004
ACH-000758,0.136541865383
ACH-000760,-0.24274095340500002
ACH-000763,-0.48409497549900005
ACH-000764,-0.344534461871
ACH-000765,-0.466389825427
ACH-000766,-0.0883474059547
ACH-000767,-0.34243374913099994
ACH-000768,-0.163456565925
ACH-000769,-0.09781610889669999
ACH-000770,-0.178253688722
ACH-000771,-0.225926979947
ACH-000773,-0.113250273204
ACH-000776,-0.341260867574
ACH-000777,-0.20388751948
ACH-000778,-0.268517173215
ACH-000781,-0.238004177342
ACH-000782,-0.124771243197
ACH-000783,-0.366447879576
ACH-000784,-0.10868932807199999
ACH-000785,-0.243399018238
ACH-000787,-0.247586564985
ACH-000788,-0.159328746479
ACH-000791,-0.214325944153
ACH-000792,-0.190752935749
ACH-000794,-0.23327308958700002
ACH-000796,-0.0979404390914
ACH-000799,-0.172523594733
ACH-000800,-0.435400429785
ACH-000802,-0.0706387505875
ACH-000804,-0.0470195642832
ACH-000805,-0.36661643967600005
ACH-000809,-0.12074881510800001
ACH-000810,-0.307421410482
ACH-000811,-0.222083012
ACH-000817,-0.0620755422968
ACH-000819,-0.38878908825999997
ACH-000820,-0.0139800935109
ACH-000821,-0.08544879448439999
ACH-000822,-0.0841974605051
ACH-000823,-0.172252264422
ACH-000824,-0.310122457505
ACH-000827,-0.33201237619199997
ACH-000829,-0.23283660345600002
ACH-000831,-0.279193235296
ACH-000832,-0.266095565464
ACH-000833,-0.122725885182
ACH-000834,-0.22355538773699998
ACH-000835,-0.281280744585
ACH-000836,-0.282907619999
ACH-000837,-0.18134604601100002
ACH-000838,-0.0616841410532
ACH-000839,-0.305299029764
ACH-000840,-0.2768207267
ACH-000841,-0.021284899323999996
ACH-000843,-0.331837139158
ACH-000846,-0.23482731215999997
ACH-000847,-0.40153917081699997
ACH-000848,-0.247364938849
ACH-000849,-0.243348286173
ACH-000851,-0.173795355612
ACH-000855,-0.140353823677
ACH-000856,-0.0406103251882
ACH-000858,-0.144613771788
ACH-000859,-0.306986218007
ACH-000861,0.0333039287895
ACH-000862,-0.325765400684
ACH-000865,-0.10808971734999999
ACH-000866,-0.220589108198
ACH-000867,-0.30632019291900003
ACH-000869,-0.30043707856400004
ACH-000872,-0.17514385602899998
ACH-000873,-0.0674112423386
ACH-000876,-0.0201319451001
ACH-000878,-0.0787752343133
ACH-000880,-0.145356390165
ACH-000881,-0.291854071461
ACH-000882,-0.282840639072
ACH-000884,-0.114329061093
ACH-000885,-0.013011965142299999
ACH-000887,-0.271510027014
ACH-000888,-0.21620381123799998
ACH-000889,-0.302329407634
ACH-000890,-0.204478284334
ACH-000896,-0.217871477801
ACH-000898,-0.348858769442
ACH-000900,-0.21203062438700002
ACH-000901,-0.069423449788
ACH-000905,-0.18726149101700001
ACH-000906,-0.269206561409
ACH-000907,-0.164232381567
ACH-000910,-0.0468374037507
ACH-000911,-0.248722191425
ACH-000912,-0.268520423063
ACH-000913,-0.250153729998
ACH-000915,-0.272677579655
ACH-000916,0.0138885384987
ACH-000917,-0.26236636374600003
ACH-000921,-0.193373134771
ACH-000924,-0.0715248034636
ACH-000926,-0.19282639065999999
ACH-000928,-0.09191740314710001
ACH-000929,-0.251889489191
ACH-000932,-0.0594656397404
ACH-000935,-0.0753746914539
ACH-000936,-0.338715629314
ACH-000937,-0.296916030435
ACH-000938,-0.391619812829
ACH-000939,-0.226726292461
ACH-000941,-0.0240358282258
ACH-000943,-0.229975139285
ACH-000946,-0.491835028543
ACH-000947,-0.091361698821
ACH-000948,-0.402912751269
ACH-000950,-0.30784555992400003
ACH-000953,-0.255666341393
ACH-000957,-0.144792002491
ACH-000958,-0.021857771924
ACH-000960,-0.155003368334
ACH-000963,-0.025157334810200004
ACH-000968,-0.23345068490499998
ACH-000969,-0.338609393502
ACH-000973,-0.178128340024
ACH-000974,-0.347654520291
ACH-000975,-0.144197654571
ACH-000976,-0.498926079391
ACH-000978,-0.44905035653
ACH-000980,-0.14700991358100002
ACH-000984,-0.29503942283100004
ACH-000986,0.0468242562759
ACH-000988,-0.346334867444
ACH-000993,-0.05870005124009999
ACH-000994,-0.365220069882
ACH-000996,-0.34341950048000003
ACH-001001,-0.26311358460900003
ACH-001020,-0.0876922796835
ACH-001028,-0.231050230328
ACH-001031,-0.0393711402863
ACH-001038,-0.143715347252
ACH-001048,-0.150482452577
ACH-001050,-0.223521110468
ACH-001053,-0.0341939386993
ACH-001054,-0.31147304244
ACH-001061,-0.0374159666036
ACH-001067,-0.0480545851131
ACH-001075,-0.32702444042
ACH-001096,-0.0901244370271
ACH-001128,-0.152771807472
ACH-001134,-0.035456525313
ACH-001151,-0.158134759641
ACH-001163,-0.0938272648106
ACH-001164,-0.35822688969300004
ACH-001173,-0.224564926782
ACH-001183,-0.427768271942
ACH-001184,-0.196884093279
ACH-001190,-0.138996799797
ACH-001192,-0.11432568819599999
ACH-001193,-0.156837054063
ACH-001196,-0.17630803373799997
ACH-001197,-0.293383316328
ACH-001205,-0.24554700246800001
ACH-001211,-0.151322871888
ACH-001212,-0.38341221227
ACH-001228,-0.41473658180600004
ACH-001232,-0.281910284008
ACH-001239,-0.42248474260799995
ACH-001274,-0.31783346328400003
ACH-001275,-0.0231983461273
ACH-001277,-0.15819167842499998
ACH-001278,-0.09495837094210001
ACH-001280,-0.0671957880182
ACH-001283,-0.0188321779734
ACH-001289,-0.240248956739
ACH-001295,-0.21245503745400002
ACH-001300,-0.23721698050700002
ACH-001301,-0.310467055598
ACH-001302,-0.19827412745499998
ACH-001303,0.240749701365
ACH-001306,-0.243001010863
ACH-001318,-0.25118982021200004
ACH-001322,0.146647705562
ACH-001328,-0.265801088957
ACH-001332,-0.07689420097189999
ACH-001333,-0.226832637414
ACH-001336,-0.09431245237239999
ACH-001340,-0.0978044800096
ACH-001346,-0.185873772437
ACH-001353,-0.199064780611
ACH-001354,-0.324995517769
ACH-001367,-0.41644792465
ACH-001368,-0.183792094541
ACH-001374,0.104226059429
ACH-001375,-0.13047054802400002
ACH-001377,-0.349489051391
ACH-001380,-0.22118714985500001
ACH-001391,-0.0329636015338
ACH-001407,-0.119737290877
ACH-001408,-0.231129796321
ACH-001413,-0.0989287960703
ACH-001430,-0.383383113299
ACH-001431,-0.186489001665
ACH-001450,-0.0737650780459
ACH-001496,-0.049212067562800006
ACH-001500,-0.21475538840999997
ACH-001521,0.0643901690293
ACH-001523,-0.20288337005600002
ACH-001532,-0.30378720850900004
ACH-001536,-0.19972697233699999
ACH-001550,-0.16367136983
ACH-001552,-0.18435097910599998
ACH-001554,-0.158976269166
ACH-001645,0.044407660546900006
ACH-001654,-0.231003231776
ACH-001715,-0.43961203713
ACH-001735,-0.182335953143
ACH-001736,-0.250966382565
ACH-001737,-0.34882504392700003
ACH-001740,-0.0641905704713
ACH-001745,0.006035136018319999
ACH-001750,-0.138301972537
ACH-001765,-0.39743176149400006
ACH-001956,-0.207574129547
ACH-001957,-0.157911897976
