,MOGS (7841)
ACH-000517,-0.344300591554
ACH-000518,-0.49421496402500004
ACH-000520,-0.655266011734
ACH-000521,-0.417765861237
ACH-000522,-0.417334566533
ACH-000524,-0.386298460022
ACH-000527,-0.399354255973
ACH-000528,-0.325064968889
ACH-000537,-0.461433904701
ACH-000541,-0.634933557558
ACH-000542,-0.24895376469500002
ACH-000544,-0.443504088124
ACH-000545,-0.39519643361100004
ACH-000547,-0.635518583516
ACH-000548,-0.556299317384
ACH-000549,-0.588833417739
ACH-000550,-0.190298505132
ACH-000552,-0.58678133831
ACH-000556,-0.35423650577699994
ACH-000557,-0.150430500686
ACH-000570,-0.21247680949099998
ACH-000571,-0.0708878620022
ACH-000573,-0.288048911515
ACH-000576,-0.40924756492299996
ACH-000580,-0.301862531321
ACH-000584,-0.32728359085000003
ACH-000585,-0.459074627391
ACH-000588,-0.508060404648
ACH-000589,-0.17197920746
ACH-000591,-0.334210619835
ACH-000593,-0.282222965312
ACH-000600,-0.20974275050500002
ACH-000601,-0.41080742869900005
ACH-000604,-0.597986861786
ACH-000605,-0.294897103671
ACH-000606,-0.580920895813
ACH-000608,-0.324067277116
ACH-000614,-0.21932383286999996
ACH-000616,-0.385287500567
ACH-000618,-0.19335081450599997
ACH-000619,-0.341179565216
ACH-000620,-0.5514832317580001
ACH-000621,-0.296505707645
ACH-000622,-0.302837157437
ACH-000623,-0.396349810835
ACH-000624,-0.46010174423
ACH-000627,-0.42195734146799996
ACH-000630,-0.651827755316
ACH-000632,-0.34330858175499995
ACH-000633,-0.580981730709
ACH-000637,-0.509281960764
ACH-000638,-0.239340000363
ACH-000646,-0.22589028945
ACH-000647,-0.405509926251
ACH-000648,-0.578136236933
ACH-000649,-0.49173213478600003
ACH-000651,-0.21411428103799998
ACH-000652,-0.357168765762
ACH-000653,-0.22459895422200002
ACH-000657,-0.341136882002
ACH-000658,-0.294633134959
ACH-000661,-0.0923267562847
ACH-000662,-0.453695486375
ACH-000663,-0.22087057516699998
ACH-000665,-0.589845021316
ACH-000671,-0.702291718816
ACH-000673,-0.578333269328
ACH-000676,-0.225774543686
ACH-000677,-0.125748128199
ACH-000681,-0.252165626759
ACH-000682,-0.388330277431
ACH-000683,-0.395034909248
ACH-000684,-0.156207353797
ACH-000688,-0.328434678245
ACH-000693,-0.28134979481600003
ACH-000694,-0.317227098642
ACH-000695,-0.272756059815
ACH-000696,-0.371528521971
ACH-000697,-0.45095817589599996
ACH-000699,-0.363694752811
ACH-000701,-0.286686098477
ACH-000706,-0.41552816177100005
ACH-000711,-0.334387100971
ACH-000713,-0.113532063262
ACH-000714,-0.156822711298
ACH-000718,-0.559516590493
ACH-000720,-0.40946937675399997
ACH-000721,-0.270766699157
ACH-000724,-0.17219389286800002
ACH-000725,-0.46605676840099997
ACH-000732,-0.100034112296
ACH-000734,-0.518964016194
ACH-000735,-0.50511443978
ACH-000736,-0.228601594538
ACH-000738,-0.20449869046900002
ACH-000746,-0.283155831398
ACH-000747,-0.207888712762
ACH-000748,-0.24620618789
ACH-000753,-0.385010375272
ACH-000756,-0.521833860071
ACH-000757,-0.261091405554
ACH-000758,-0.288964060848
ACH-000760,-0.34344082951099997
ACH-000763,-0.11196561225099999
ACH-000764,-0.20983224762699998
ACH-000765,-0.404780390342
ACH-000766,-0.62320856187
ACH-000767,-0.505370694976
ACH-000768,-0.26828001341999996
ACH-000769,-0.6936535053499999
ACH-000770,-0.281540841729
ACH-000771,-0.44232820755
ACH-000773,-0.39851876114600004
ACH-000776,-0.0604046958402
ACH-000777,-0.46951930321099994
ACH-000778,-0.352233935431
ACH-000781,-0.34191006029200005
ACH-000782,-0.44705861498300004
ACH-000783,-0.229864744119
ACH-000784,-0.304041686465
ACH-000785,-0.519276652827
ACH-000787,-0.564381083362
ACH-000788,-0.376831659086
ACH-000791,-0.166039523454
ACH-000792,-0.428062849933
ACH-000794,-0.536885587006
ACH-000796,-0.572866025292
ACH-000799,-0.776663692672
ACH-000800,-0.28865764568700003
ACH-000802,-0.286921965148
ACH-000804,-0.348832319131
ACH-000805,-0.220733061401
ACH-000809,-0.32486210417800004
ACH-000810,-0.512438843515
ACH-000811,-0.329170923349
ACH-000817,-0.736913874181
ACH-000819,-0.144812916601
ACH-000820,-0.29201870512899997
ACH-000821,-0.36335499935000004
ACH-000822,-0.331099552879
ACH-000823,-0.134493630087
ACH-000824,-0.22567510127700002
ACH-000827,-0.215829763005
ACH-000829,-0.284594422308
ACH-000831,-0.348725370747
ACH-000832,-0.6803428771179999
ACH-000833,-0.028453610623400002
ACH-000834,-0.527792555717
ACH-000835,-0.118236774441
ACH-000836,-0.48011099608900004
ACH-000837,-0.356466698276
ACH-000838,-0.290624220529
ACH-000839,-0.394396525417
ACH-000840,-0.352443756055
ACH-000841,-0.21352518089400002
ACH-000843,-0.353099070052
ACH-000846,-0.80548227904
ACH-000847,-0.41404544393
ACH-000848,-0.484274389595
ACH-000849,-0.5061657348040001
ACH-000851,-0.486348952171
ACH-000855,-0.0873148404943
ACH-000856,-0.37981757856799997
ACH-000858,-0.26588021790800004
ACH-000859,-0.416266050984
ACH-000861,-0.390689770535
ACH-000862,-0.235457685838
ACH-000865,-0.291260685216
ACH-000866,-0.327928264428
ACH-000867,-0.30400204904
ACH-000869,-0.37276675753399996
ACH-000872,-0.41131400672300006
ACH-000873,-0.292446049953
ACH-000876,-0.23222406532900003
ACH-000878,-0.253510088852
ACH-000880,-0.589545083617
ACH-000881,-0.317469465886
ACH-000882,-0.440667241316
ACH-000884,-0.39187190620800005
ACH-000885,-0.515958119196
ACH-000887,-0.240846806185
ACH-000888,-0.319772144344
ACH-000889,-0.37788928032700003
ACH-000890,-0.16469642737600002
ACH-000896,-0.283760688583
ACH-000898,-0.140690491238
ACH-000900,-0.373761977051
ACH-000901,-0.34165868823
ACH-000905,-0.336334477895
ACH-000906,-0.32149430777
ACH-000907,-0.464579716819
ACH-000910,-0.37108131163400004
ACH-000911,-0.18727744559300002
ACH-000912,-0.239075247532
ACH-000913,-0.334961788886
ACH-000915,-0.0715367128048
ACH-000916,-0.58926601367
ACH-000917,-0.45948941918799996
ACH-000921,-0.301434128086
ACH-000924,-0.35821222176
ACH-000926,-0.353326262927
ACH-000928,-0.415506324832
ACH-000929,-0.291825758133
ACH-000932,-0.30756176603
ACH-000935,-0.289142461342
ACH-000936,-0.483197265866
ACH-000937,-0.316743029159
ACH-000938,-0.284925450764
ACH-000939,-0.35660237107000003
ACH-000941,-0.297854563478
ACH-000943,-0.528799020115
ACH-000946,-0.342051390221
ACH-000947,-0.251349457651
ACH-000948,-0.245097676955
ACH-000950,0.005065094592979999
ACH-000953,-0.140343987567
ACH-000957,-0.490173030496
ACH-000958,-0.604012552689
ACH-000960,-0.356554944367
ACH-000963,-0.6220663130640001
ACH-000968,-0.147588634577
ACH-000969,-0.243666520403
ACH-000973,-0.447998223084
ACH-000974,-0.422756879054
ACH-000975,-0.42252970220799996
ACH-000976,-0.150225082489
ACH-000978,-0.34088782815700003
ACH-000980,-0.318674312521
ACH-000984,-0.430572547998
ACH-000986,-0.446579299464
ACH-000988,-0.420909852711
ACH-000993,-0.49006021652099996
ACH-000994,-0.581686218279
ACH-000996,-0.247922454747
ACH-001001,-0.401183840382
ACH-001020,-0.535328854268
ACH-001028,-0.39163889236500005
ACH-001031,0.0838816033487
ACH-001038,-0.49886544473800004
ACH-001048,-0.253955598746
ACH-001050,-0.47049631312299994
ACH-001053,-0.445343750452
ACH-001054,-0.4583927975
ACH-001061,-0.347136835759
ACH-001067,-0.442171007906
ACH-001075,-0.140897774187
ACH-001096,-0.16835555320999998
ACH-001128,-0.594825642851
ACH-001134,-0.431292629035
ACH-001151,-0.39998521963
ACH-001163,-0.467203249548
ACH-001164,-0.473137188516
ACH-001173,-0.478836003018
ACH-001183,-0.297932379572
ACH-001184,-0.35120203581500004
ACH-001190,-0.35627513066699995
ACH-001192,-0.330452611916
ACH-001193,-0.46094443989100004
ACH-001196,-0.38944417761999994
ACH-001197,-0.6702485235660001
ACH-001205,-0.432391041047
ACH-001211,-0.313221728133
ACH-001212,-0.302723994856
ACH-001228,-0.543761856288
ACH-001232,-0.410906264114
ACH-001239,-0.34303215149800004
ACH-001274,-0.246843928892
ACH-001275,-0.0153638812729
ACH-001277,-0.53484800525
ACH-001278,-0.285723731807
ACH-001280,-0.49326161927699996
ACH-001283,-0.304937719056
ACH-001289,-0.33396281297499997
ACH-001295,-0.399968963936
ACH-001300,-0.34338445159000003
ACH-001301,-0.518028713105
ACH-001302,-0.624180443635
ACH-001303,-0.0699174438831
ACH-001306,-0.23300672377099999
ACH-001318,-0.318598349172
ACH-001322,-0.263715333478
ACH-001328,-0.540913786198
ACH-001332,-0.701692434239
ACH-001333,-0.267869913517
ACH-001336,-0.394308992073
ACH-001340,-0.39380311989
ACH-001346,-0.34476404851099995
ACH-001353,-0.473059453839
ACH-001354,-0.09583737788419999
ACH-001367,-0.336988516941
ACH-001368,-0.30112646736299997
ACH-001374,-0.953089742005
ACH-001375,-0.41325923492399996
ACH-001377,-0.315155910331
ACH-001380,-0.308235608799
ACH-001391,-0.451133617669
ACH-001407,-0.34990182854699997
ACH-001408,-0.388769726474
ACH-001413,-0.372686780065
ACH-001430,-0.167519470129
ACH-001431,-0.252580780468
ACH-001450,-0.821821212023
ACH-001496,-0.341262365181
ACH-001500,-0.31663935144099997
ACH-001521,-0.419652322593
ACH-001523,-0.384096476535
ACH-001532,-0.40424632141500005
ACH-001536,-0.442875645185
ACH-001550,-0.21096684416099998
ACH-001552,-0.313074728695
ACH-001554,-0.351506499163
ACH-001645,-0.49896167152599996
ACH-001654,-0.027936862784700003
ACH-001715,-0.21284988824
ACH-001735,-0.20096626721799998
ACH-001736,-0.113876417348
ACH-001737,-0.12446083172700001
ACH-001740,-0.5059376418289999
ACH-001745,-0.20260591566199998
ACH-001750,-0.437613674959
ACH-001765,-0.170322484677
ACH-001956,-0.225233125779
ACH-001957,-0.274052769683
