,GLTP (51228)
ACH-000472,-0.130562066032
ACH-000473,-0.0897295560138
ACH-000475,-0.24118385976300002
ACH-000476,-0.267858727457
ACH-000477,-0.13813337708100001
ACH-000480,-0.136763508161
ACH-000481,-0.18088080016199998
ACH-000483,-0.227954975222
ACH-000484,0.231514006977
ACH-000485,-0.20039784008699998
ACH-000486,-0.249559058092
ACH-000487,-0.16415107853900002
ACH-000488,-0.0718826387182
ACH-000490,-0.12339498169299999
ACH-000491,-0.221720126437
ACH-000495,0.0302411060572
ACH-000496,-0.058525249267800006
ACH-000499,-0.0147133254417
ACH-000500,0.225098557434
ACH-000502,-0.011305760454799998
ACH-000503,-0.241227565654
ACH-000505,-0.140959110776
ACH-000507,-0.21917564048500002
ACH-000510,-0.232411408575
ACH-000511,-0.08636777857560002
ACH-000512,-0.0193765120658
ACH-000516,-0.07677946419750001
ACH-000517,-0.254359102549
ACH-000518,-0.284611884856
ACH-000520,-0.222855762736
ACH-000521,-0.239723154115
ACH-000522,-0.17778879065499997
ACH-000524,-0.04219126248840001
ACH-000527,-0.163301770979
ACH-000528,-0.135282514211
ACH-000537,-0.281812536163
ACH-000541,-0.35341886747699996
ACH-000542,-0.203721099704
ACH-000544,-0.022756016367099997
ACH-000545,-0.0405670665109
ACH-000547,-0.175523864441
ACH-000548,-0.369099603168
ACH-000549,-0.270834888449
ACH-000550,-0.291213579283
ACH-000552,-0.27102525381
ACH-000556,-0.111887492642
ACH-000557,-0.212174217881
ACH-000570,-0.0282902153156
ACH-000571,-0.220250954655
ACH-000573,-0.131163461282
ACH-000576,-0.17869552889100002
ACH-000580,0.0480388244966
ACH-000584,-0.111572843497
ACH-000585,-0.21296527320099998
ACH-000588,-0.0208302875674
ACH-000589,-0.20959830773899998
ACH-000591,-0.108995602833
ACH-000593,-0.134784694149
ACH-000600,-0.15629466556399998
ACH-000601,-0.0699510359423
ACH-000604,-0.043620761682699995
ACH-000605,-0.24564320647500001
ACH-000606,-0.0629454008315
ACH-000608,-0.116156484997
ACH-000614,-0.148249744479
ACH-000616,-0.196904595937
ACH-000618,-0.149496509906
ACH-000619,-0.101793643795
ACH-000620,-0.075296648525
ACH-000621,-0.14504246965
ACH-000622,-0.077120682968
ACH-000623,-0.201404633933
ACH-000624,-0.11896410096599999
ACH-000627,-0.0954059835203
ACH-000630,-0.0823620323444
ACH-000632,-0.295816674633
ACH-000633,-0.22315876789900002
ACH-000637,-0.143667043618
ACH-000638,0.0933748207188
ACH-000646,-0.26298872425700004
ACH-000647,-0.152912745294
ACH-000648,-0.00718120362386
ACH-000649,-0.0912504894501
ACH-000651,-0.17604342848700003
ACH-000652,-0.316494471646
ACH-000653,-0.217188936922
ACH-000657,0.026168718734
ACH-000658,-0.140547541535
ACH-000661,-0.067677829604
ACH-000662,-0.373309383944
ACH-000663,-0.195214632135
ACH-000665,-0.18894766790800002
ACH-000671,-0.0701863915026
ACH-000673,-0.0403457898899
ACH-000676,-0.09964366096270001
ACH-000677,-0.0144171630065
ACH-000681,-0.218997445095
ACH-000682,-0.20461749032600002
ACH-000683,-0.0285244015006
ACH-000684,0.025026614128499998
ACH-000688,-0.0830700254121
ACH-000693,-0.0931076848209
ACH-000694,-0.153164323216
ACH-000695,-0.211713975176
ACH-000696,-0.157284285089
ACH-000697,-0.282590330216
ACH-000699,0.0137089590192
ACH-000701,-0.0558177288091
ACH-000706,-0.136408745243
ACH-000711,-0.23698631487799998
ACH-000713,-0.157310073134
ACH-000714,-0.204768068388
ACH-000718,-0.21094649087
ACH-000720,-0.0789161984045
ACH-000721,-0.0661387477263
ACH-000724,-0.188901516253
ACH-000725,0.00129786033315
ACH-000732,-0.0814464784156
ACH-000734,-0.34552388842
ACH-000735,-0.322914650557
ACH-000736,-0.280595191827
ACH-000738,-0.06306401516520001
ACH-000746,-0.31258622734200003
ACH-000747,-0.25614481856800003
ACH-000748,-0.200648902815
ACH-000753,-0.31244246634100004
ACH-000756,0.005492892163890001
ACH-000757,-0.308639923103
ACH-000758,-0.09540790931269999
ACH-000760,-0.16490935397099998
ACH-000763,-0.208659353221
ACH-000764,-0.129620005311
ACH-000765,-0.314129901938
ACH-000766,-0.19534982301399997
ACH-000767,-0.103136052191
ACH-000768,-0.338228874376
ACH-000769,0.00488649603715
ACH-000770,-0.0722155948999
ACH-000771,-0.358666273908
ACH-000773,-0.167756261386
ACH-000776,0.0014332211263399998
ACH-000777,-0.131521648311
ACH-000778,-0.0944171257171
ACH-000781,-0.101470050245
ACH-000782,-0.254909757632
ACH-000783,-0.05230924570119999
ACH-000784,-0.149846001962
ACH-000785,-0.220271257775
ACH-000787,-0.202416189648
ACH-000788,-0.157154439102
ACH-000791,0.0728551491934
ACH-000792,-0.171778883264
ACH-000794,-0.182366640494
ACH-000796,-0.23996898490200003
ACH-000799,0.016338517850299997
ACH-000800,-0.240587641414
ACH-000802,-0.21201613807599998
ACH-000804,-0.13030133732899998
ACH-000805,0.053898729559000005
ACH-000809,-0.158311338614
ACH-000810,-0.167540864273
ACH-000811,-0.010486285228600001
ACH-000817,-0.23105276457499999
ACH-000819,-0.18293292157000002
ACH-000820,0.06857367606840001
ACH-000821,-0.32562031586999995
ACH-000822,-0.142843473549
ACH-000823,-0.27637413348900003
ACH-000824,-0.154798206898
ACH-000827,-0.05305039126069999
ACH-000829,-0.0681387582842
ACH-000831,-0.258952235026
ACH-000832,-0.157447202095
ACH-000833,-0.315323004025
ACH-000834,-0.222468837235
ACH-000835,-0.11697936132000002
ACH-000836,-0.0810226152361
ACH-000837,-0.108063696727
ACH-000838,-0.188884687064
ACH-000839,-0.0730996401447
ACH-000840,-0.0470412683163
ACH-000841,-0.254832788511
ACH-000843,-0.190648251593
ACH-000846,-0.0798227391341
ACH-000847,-0.246506225082
ACH-000848,-0.142210746017
ACH-000849,-0.166738933917
ACH-000851,-0.160728668848
ACH-000855,0.00975332589946
ACH-000856,-0.0444872382954
ACH-000858,-0.0830285587452
ACH-000859,-0.154303513784
ACH-000861,-0.0289587376385
ACH-000862,-0.165030919048
ACH-000865,-0.142045355332
ACH-000866,-0.19228266119800003
ACH-000867,-0.147617534312
ACH-000869,-0.126013138962
ACH-000872,-0.11914481277000001
ACH-000873,0.067927715982
ACH-000876,-0.23515340675000002
ACH-000878,-0.36729341979999997
ACH-000880,-0.012348033587899999
ACH-000881,-0.16367362243300002
ACH-000882,-0.21634245596999999
ACH-000884,-0.0354696011896
ACH-000885,-0.0927913137688
ACH-000887,-0.228777788491
ACH-000888,-0.136910248088
ACH-000889,-0.10386547844499999
ACH-000890,-0.0782272324469
ACH-000896,-0.278656452335
ACH-000898,-0.117487521612
ACH-000900,-0.170048102245
ACH-000901,-0.0385031029475
ACH-000905,-0.20930803372600001
ACH-000906,-0.231191871367
ACH-000907,-0.0439452818825
ACH-000910,-0.42037268301200004
ACH-000911,0.024777474815799998
ACH-000912,-0.261540524983
ACH-000913,-0.26367878156
ACH-000915,-0.162797573546
ACH-000916,-0.246295130669
ACH-000917,-0.0954391162304
ACH-000921,0.00975843311709
ACH-000924,-0.0719375117001
ACH-000926,-0.135433657013
ACH-000928,-0.09139697301110002
ACH-000929,-0.20463668172600002
ACH-000932,-0.108557216599
ACH-000935,-0.21945089492699998
ACH-000936,-0.0673847512258
ACH-000937,-0.21848182194000001
ACH-000938,-0.28502250810699997
ACH-000939,-0.0474391649933
ACH-000941,-0.142643084638
ACH-000943,-0.103690711874
ACH-000946,-0.151879328449
ACH-000947,-0.0947451044259
ACH-000948,-0.117034204921
ACH-000950,-0.120559739779
ACH-000953,-0.22155991869000002
ACH-000957,-0.204685791776
ACH-000958,-0.133764286919
ACH-000960,-0.289801166659
ACH-000963,0.105910263266
ACH-000968,-0.230801643735
ACH-000969,-0.20253048488400002
ACH-000973,-0.141393959247
ACH-000974,-0.219736707479
ACH-000975,-0.177006135697
ACH-000976,-0.26338516028000003
ACH-000978,0.0370217988354
ACH-000980,-0.129882477001
ACH-000984,-0.05832137090890001
ACH-000986,-0.12125280747000002
ACH-000988,-0.15683862514900002
ACH-000993,-0.0840828682883
ACH-000994,-0.0727379938657
ACH-000996,-0.111306199581
ACH-001001,-0.0380101688082
ACH-001020,-0.197794337054
ACH-001028,-0.11310214495200001
ACH-001031,-0.29439017871999995
ACH-001038,-0.09279013963089999
ACH-001048,-0.127961146159
ACH-001050,-0.11851709891
ACH-001053,-0.27187983444
ACH-001054,-0.08046119551139999
ACH-001061,-0.0237227888943
ACH-001067,0.24758637461999997
ACH-001075,-0.29599684774999996
ACH-001096,-0.12492682144999999
ACH-001128,0.206286926278
ACH-001134,-0.14924841512
ACH-001151,-0.08383762043160001
ACH-001163,-0.0052481973010000006
ACH-001164,-0.28500858523
ACH-001173,-0.144433105665
ACH-001183,0.103484561741
ACH-001184,-0.331497168035
ACH-001190,-0.0341016879855
ACH-001192,-0.13294327745600001
ACH-001193,-0.435773724318
ACH-001196,-0.12739979464099999
ACH-001197,-0.0903330061602
ACH-001205,-0.189065674804
ACH-001211,-0.272766193491
ACH-001212,0.0107067410588
ACH-001228,-0.163570211799
ACH-001232,-0.0591082053025
ACH-001239,-0.153307164995
ACH-001274,-0.324581007654
ACH-001275,-0.205894027849
ACH-001277,-0.19351083715300002
ACH-001278,-0.220576433889
ACH-001280,0.023317096384
ACH-001283,-0.0788757497607
ACH-001289,-0.0910044755659
ACH-001295,-0.00317380205953
ACH-001300,-0.125114872181
ACH-001301,-0.35525457766900004
ACH-001302,0.31203969623399996
ACH-001303,-0.161299033049
ACH-001306,-0.25931801245499997
ACH-001318,-0.168095476629
ACH-001322,0.034566710603400004
ACH-001328,-0.249665071676
ACH-001332,0.125428894889
ACH-001333,-0.014764180802
ACH-001336,-0.0414466781706
ACH-001340,-0.0647985251464
ACH-001346,-0.352257585292
ACH-001353,-0.201108219165
ACH-001354,-0.661785057722
ACH-001367,-0.196463773204
ACH-001368,-0.193146751716
ACH-001374,0.278210755073
ACH-001375,-0.144669606347
ACH-001377,-0.175023562355
ACH-001380,-0.22548210188200002
ACH-001391,-0.24232743026999998
ACH-001407,-0.34905967856
ACH-001408,-0.0005621603635830001
ACH-001413,0.148186073847
ACH-001430,-0.031260694269500004
ACH-001431,-0.0271735253355
ACH-001450,-0.215495960711
ACH-001496,-0.114077203035
ACH-001500,-0.125670997781
ACH-001521,-0.21867362344
ACH-001523,0.0576716222887
ACH-001532,-0.0507602239399
ACH-001536,-0.240847878673
ACH-001550,-0.265657713767
ACH-001552,-0.278538054702
ACH-001554,-0.22900754837499998
ACH-001645,-0.0257408165948
ACH-001654,-0.195483611099
ACH-001715,-0.350571652444
ACH-001735,-0.143315138893
ACH-001736,-0.24124102085700003
ACH-001737,-0.313734127662
ACH-001740,-0.188001704366
ACH-001745,-0.11276503618599999
ACH-001750,-0.0867910138071
ACH-001765,-0.209314789076
ACH-001956,-0.129188595554
ACH-001957,-0.06361715006440001
