,CNBP (7555)
ACH-000004,-0.0345117102227
ACH-000007,-0.0269520244545
ACH-000009,-0.24665695891999997
ACH-000011,0.10282684865399999
ACH-000012,-0.181931160415
ACH-000013,-0.176691775628
ACH-000014,-0.505577155295
ACH-000015,0.166253678593
ACH-000017,0.0653489584224
ACH-000018,0.169205340275
ACH-000019,0.0042404406761999995
ACH-000021,-0.0864261277774
ACH-000022,-0.08408676731689999
ACH-000025,-0.203145373255
ACH-000028,-0.17382470571199998
ACH-000030,0.0816789505385
ACH-000035,-0.0723587526093
ACH-000036,-0.0457826301869
ACH-000037,-0.157576777576
ACH-000039,-0.18852556057999997
ACH-000040,-0.06398266829509999
ACH-000041,0.17397873443700002
ACH-000042,-0.212329614104
ACH-000045,-0.139812549544
ACH-000047,-0.193168988721
ACH-000052,-0.18672932912
ACH-000053,-0.0762006872951
ACH-000054,-0.351308278072
ACH-000055,-0.44030542660099997
ACH-000060,-0.09268428785530002
ACH-000067,-0.059663172547500004
ACH-000070,-0.0213256284198
ACH-000075,-0.142745613936
ACH-000078,-0.166945456963
ACH-000082,-0.0170164845406
ACH-000085,0.0950391589081
ACH-000086,-0.223789471095
ACH-000087,0.06172609006680001
ACH-000092,0.138478952304
ACH-000095,-0.27651818980799997
ACH-000097,0.103877428453
ACH-000098,-0.211410450414
ACH-000099,-0.335421260938
ACH-000108,-0.386785756474
ACH-000113,-0.0243984094858
ACH-000115,0.26059040744399997
ACH-000116,0.134568853016
ACH-000118,-0.0815213176566
ACH-000120,-0.296903983425
ACH-000123,-0.109476905283
ACH-000127,0.169578370088
ACH-000128,-0.312342644376
ACH-000132,-0.270021344358
ACH-000133,-0.13257943330299998
ACH-000137,-0.035704184505
ACH-000138,-0.0940533863928
ACH-000142,-0.08265335014360001
ACH-000143,-0.48995180395000004
ACH-000146,-0.286979180043
ACH-000148,-0.140885048288
ACH-000150,-0.14372916847699999
ACH-000152,-0.0685976724745
ACH-000153,-0.428300006141
ACH-000159,-0.08121287140069999
ACH-000160,-0.297714783764
ACH-000163,-0.0452004110805
ACH-000167,-0.0348936778625
ACH-000168,-0.142829026622
ACH-000169,0.0103009732187
ACH-000178,-0.133587771508
ACH-000182,-0.0015958419795199998
ACH-000183,-0.594814784762
ACH-000188,0.22383696650899998
ACH-000189,-0.307482912883
ACH-000190,-0.37906230699199994
ACH-000198,-0.381972936885
ACH-000204,-0.265728789644
ACH-000206,-0.338765365006
ACH-000207,0.041155084032199994
ACH-000211,-0.015465056018999999
ACH-000215,-0.037134508106999996
ACH-000221,-0.164914596415
ACH-000222,0.289072804465
ACH-000223,0.0547956766739
ACH-000226,-0.11844569859099999
ACH-000227,-0.10918937135
ACH-000228,0.05404802198269999
ACH-000231,-0.00415987930792
ACH-000232,-0.133144957678
ACH-000233,-0.220764939375
ACH-000234,-0.0624457747717
ACH-000235,-0.299841674729
ACH-000237,-0.105443455464
ACH-000238,-0.0435219635741
ACH-000243,0.148167844281
ACH-000244,-0.136907088097
ACH-000246,-0.0174240349256
ACH-000248,0.153408074207
ACH-000250,0.0253999642112
ACH-000251,-0.673184644722
ACH-000253,-0.0873360758712
ACH-000255,-0.076632450723
ACH-000256,0.38218600749799997
ACH-000257,0.131981658397
ACH-000258,0.138546312409
ACH-000259,-0.192715452806
ACH-000260,-0.245178409076
ACH-000261,-0.240139731084
ACH-000262,0.20739467523699998
ACH-000263,0.0650534890825
ACH-000264,-0.353696571315
ACH-000265,-0.036840160057699994
ACH-000266,-0.257166291123
ACH-000272,-0.11991498275399999
ACH-000273,-0.126938803749
ACH-000274,-0.18974845012299998
ACH-000277,-0.36633487314900004
ACH-000278,-0.102831352916
ACH-000279,0.120619826534
ACH-000280,-0.09154887477769999
ACH-000281,-0.26886162124699997
ACH-000288,0.12918338867999998
ACH-000291,0.040846182616599995
ACH-000293,0.12460484654899999
ACH-000294,-0.0550600209837
ACH-000295,-0.255892748288
ACH-000296,-0.0479108008342
ACH-000302,-0.398871925967
ACH-000304,-0.257204807025
ACH-000307,-0.153504924066
ACH-000308,0.17692142361699997
ACH-000310,-0.148857869837
ACH-000311,-0.21276277445500003
ACH-000312,-0.555219564507
ACH-000315,-0.320962620129
ACH-000316,0.0554781463025
ACH-000317,0.199353247427
ACH-000318,-0.169986700856
ACH-000319,0.186258969034
ACH-000320,-0.0562748453199
ACH-000322,-0.476779249785
ACH-000323,-0.142286674442
ACH-000324,-0.253960421689
ACH-000329,0.0424060934461
ACH-000330,-0.137967071025
ACH-000331,-0.00744826466311
ACH-000332,-0.379326109431
ACH-000334,0.102149661512
ACH-000335,0.24238188688200002
ACH-000336,-0.21887229432900002
ACH-000337,-0.29184264194000004
ACH-000339,-0.160529096806
ACH-000341,0.057963982945099995
ACH-000348,0.148841319269
ACH-000350,0.006383383080279999
ACH-000352,-0.241080764766
ACH-000356,-0.14102109785800002
ACH-000361,-0.17914050046399999
ACH-000362,-0.108381728937
ACH-000363,-0.036349971046000004
ACH-000364,0.055790906754300006
ACH-000365,-0.10870361205999998
ACH-000366,-0.0375509383539
ACH-000368,-0.21532833116
ACH-000374,-0.0365099757164
ACH-000375,0.296421132974
ACH-000376,-0.0464025287849
ACH-000381,-0.22071823397100002
ACH-000383,-0.0317753812464
ACH-000387,-0.0186661992209
ACH-000389,0.0022076372957699998
ACH-000390,0.0905015526448
ACH-000393,0.0643224828873
ACH-000395,-0.31411715568799997
ACH-000397,-0.252009187304
ACH-000401,0.07778234474660001
ACH-000402,-0.0169290516472
ACH-000403,0.0036125254775
ACH-000404,-0.167564961906
ACH-000406,-0.240112558404
ACH-000407,-0.223936329335
ACH-000408,-0.21597934108800002
