,OR10A7 (121364)
ACH-000004,-0.0307790906889
ACH-000007,-0.0349122430503
ACH-000009,-0.176221861142
ACH-000011,-0.19665561989
ACH-000012,-0.145799602288
ACH-000013,-0.163709272531
ACH-000014,-0.0514641831554
ACH-000015,-0.212205294578
ACH-000017,-0.183270603235
ACH-000018,-0.23832938077399998
ACH-000019,-0.14891559509299998
ACH-000021,-0.20641917272799998
ACH-000022,-0.04791908422090001
ACH-000025,-0.147187957881
ACH-000028,-0.292314233024
ACH-000030,-0.11189835633300001
ACH-000035,0.12560176318
ACH-000036,-0.155864772823
ACH-000037,-0.19758640984200002
ACH-000039,-0.156603842547
ACH-000040,-0.268658896892
ACH-000041,-0.393725928963
ACH-000042,-0.207836553585
ACH-000045,-0.10945264197799999
ACH-000047,-0.11607146955499999
ACH-000052,-0.126535213919
ACH-000053,-0.056394557121400006
ACH-000054,-0.09760204767339999
ACH-000055,-0.42353625466399997
ACH-000060,0.0271135859503
ACH-000067,-0.30433940125799996
ACH-000070,-0.11739192321799999
ACH-000075,-0.121969448011
ACH-000078,-0.22206599513
ACH-000082,0.00876687565926
ACH-000085,-0.113805300358
ACH-000086,-0.222869818185
ACH-000087,0.10862160856799999
ACH-000092,-0.04714587120080001
ACH-000095,-0.144063331269
ACH-000097,-0.147806200518
ACH-000098,0.0029453715948600002
ACH-000099,-0.18079849881299997
ACH-000108,-0.043592052605
ACH-000113,-0.07865987206410001
ACH-000115,-0.08104773324360001
ACH-000116,-0.0333494298153
ACH-000118,-0.00299120508058
ACH-000120,-0.148880145165
ACH-000123,-0.07847914019169999
ACH-000127,-0.0397048845849
ACH-000128,-0.323543351094
ACH-000132,0.104402163981
ACH-000133,-0.333768401381
ACH-000137,-0.298619411081
ACH-000138,-0.166430697005
ACH-000142,-0.292643255902
ACH-000143,0.028923847982
ACH-000146,-0.18907764723499998
ACH-000148,-0.06520661812390001
ACH-000150,-0.0119952200938
ACH-000152,-0.248631099499
ACH-000153,-0.080801332843
ACH-000159,-0.147201968968
ACH-000160,-0.227084243456
ACH-000163,-0.16811745678
ACH-000167,-0.185321297549
ACH-000168,-0.152328718681
ACH-000169,-0.154717231748
ACH-000178,-0.128164556939
ACH-000182,-0.08357846824330001
ACH-000183,-0.0760825487843
ACH-000188,-0.12164307292099999
ACH-000189,-0.279791577242
ACH-000190,0.0317998388619
ACH-000198,-0.18139462325300001
ACH-000204,-0.179968972177
ACH-000206,-0.27989832104400003
ACH-000207,0.12137951852600001
ACH-000211,0.011874818803100002
ACH-000215,-0.276157465288
ACH-000221,-0.0702701067419
ACH-000222,-0.16966522105300003
ACH-000223,-0.166276090065
ACH-000226,-0.195055824395
ACH-000227,-0.130901913827
ACH-000228,0.030940197466199998
ACH-000231,-0.00826226901612
ACH-000232,-0.146001488831
ACH-000233,-0.0965338399319
ACH-000234,-0.11332202197999999
ACH-000235,-0.155781056503
ACH-000237,-0.0624101345242
ACH-000238,-0.04343721733540001
ACH-000243,-0.21809241864599999
ACH-000244,-0.0168221231491
ACH-000246,-0.11216190272
ACH-000248,-0.188811880058
ACH-000250,-0.033936517435300004
ACH-000251,-0.220034008898
ACH-000253,-0.0632875864614
ACH-000255,-0.109329012769
ACH-000256,0.137969494372
ACH-000257,-0.0902152085596
ACH-000258,-0.277559062975
ACH-000259,-0.294571538753
ACH-000260,-0.0645471468638
ACH-000261,-0.203771481548
ACH-000262,-0.00108498686825
ACH-000263,-4.81968477377e-05
ACH-000264,-0.223966652091
ACH-000265,-0.11415475571799999
ACH-000266,-0.199053094559
ACH-000272,-0.10819845911699999
ACH-000273,-0.0788469077009
ACH-000274,-0.157996918643
ACH-000277,-0.08849965017179999
ACH-000278,-0.310043801854
