,SNAPC5 (10302)
ACH-000827,-1.4163849581099999
ACH-000829,-1.3409351644399998
ACH-000831,-1.71006621689
ACH-000832,-1.51249451238
ACH-000833,-1.8704315003299998
ACH-000834,-1.62093913932
ACH-000835,-1.40334177162
ACH-000836,-1.75581829777
ACH-000837,-1.16200159233
ACH-000838,-2.0056045784
ACH-000839,-1.35058985125
ACH-000840,-1.5023380687099999
ACH-000841,-1.7324250704799997
ACH-000843,-1.58181333501
ACH-000846,-1.51109407878
ACH-000847,-1.4512332155
ACH-000848,-1.62643346015
ACH-000849,-1.76890843593
ACH-000851,-1.25914678189
ACH-000855,-1.78032191915
ACH-000856,-1.43601070489
ACH-000858,-1.39580885977
ACH-000859,-1.62272147276
ACH-000861,-1.60927617247
ACH-000862,-1.65472222294
ACH-000865,-1.4053721745899999
ACH-000866,-1.53563350189
ACH-000867,-1.76206960303
ACH-000869,-0.951009074459
ACH-000872,-1.02198491693
ACH-000873,-1.3994025324000001
ACH-000876,-2.03838492088
ACH-000878,-1.9195384605
ACH-000880,-1.5536005606099998
ACH-000881,-1.5888514324399998
ACH-000882,-1.5085874712399998
ACH-000884,-1.4057649616799999
ACH-000885,-1.33717206976
ACH-000887,-1.48948773519
ACH-000888,-1.42997547558
ACH-000889,-1.71084959805
ACH-000890,-1.7097129566299998
ACH-000896,-1.58604060919
ACH-000898,-1.39907052982
ACH-000900,-1.4079501598
ACH-000901,-1.3938396339899999
ACH-000905,-1.53180180199
ACH-000906,-1.45248163831
ACH-000907,-1.4395843277899998
ACH-000910,-1.37497430563
ACH-000911,-1.3764729229600001
ACH-000912,-1.4203889712399997
ACH-000913,-1.8425431533400003
ACH-000915,-1.2376079327399998
ACH-000916,-0.950342956477
ACH-000917,-1.1967514321500001
ACH-000921,-1.57101937454
ACH-000924,-1.3720084243700001
ACH-000926,-1.64170298824
ACH-000928,-1.66844724563
ACH-000929,-1.57610981803
ACH-000932,-1.28723712766
ACH-000935,-1.43309546632
ACH-000936,-1.54163456706
ACH-000937,-1.6583815787
ACH-000938,-1.58351969318
ACH-000939,-1.8230514722599998
ACH-000941,-1.61794598118
ACH-000943,-1.57684376555
ACH-000946,-1.44848210696
ACH-000947,-1.61647810395
ACH-000948,-1.49178283088
ACH-000950,-1.68545926872
ACH-000953,-1.9721656291
ACH-000957,-1.28554441152
ACH-000958,-1.56963800848
ACH-000960,-1.48919283625
ACH-000963,-1.32805947745
ACH-000968,-1.11289939801
ACH-000969,-1.39964312875
ACH-000973,-1.68180392417
ACH-000974,-1.12885296876
ACH-000975,-1.5358183082700003
ACH-000976,-1.3663023031600001
ACH-000978,-2.14223898876
ACH-000980,-1.48943308503
ACH-000984,-0.8221169095469999
ACH-000986,-1.4084575485799997
ACH-000988,-1.78612932455
ACH-000993,-1.71357295841
ACH-000994,-2.08372593376
ACH-000996,-0.995847385881
ACH-001001,-1.31727253955
ACH-001020,-1.64318058852
ACH-001028,-1.5739938473100001
ACH-001031,-1.71324015382
ACH-001038,-1.7564636295700002
ACH-001048,-1.4096206379299998
ACH-001050,-1.18710773378
ACH-001053,-1.41619172558
ACH-001054,-1.67271209777
ACH-001061,-1.4505293851899999
ACH-001067,-1.2597824200399999
ACH-001075,-1.3743650504499998
ACH-001096,-1.53421213178
ACH-001128,-1.8366410310799999
ACH-001134,-1.4783751706000001
ACH-001151,-1.4837995347100001
ACH-001163,-1.3882191730200002
ACH-001164,-1.42768473576
ACH-001173,-1.3136254488099999
ACH-001183,-1.3797250254299998
ACH-001184,-1.24087917584
ACH-001190,-1.30907388615
ACH-001192,-1.56718457824
ACH-001193,-1.58503910131
ACH-001196,-1.6146251109799998
ACH-001197,-1.54057005792
ACH-001205,-1.41553998016
ACH-001211,-1.25975434312
ACH-001212,-1.81737983363
ACH-001228,-1.77067973214
ACH-001232,-1.4876075622799998
ACH-001239,-1.31126364769
ACH-001274,-1.3532496800100002
ACH-001275,-1.33298033913
ACH-001277,-1.54111968774
ACH-001278,-1.67403569218
ACH-001280,-1.80170004025
ACH-001283,-1.55316113189
ACH-001289,-1.56597644881
ACH-001295,-1.3548281043000001
ACH-001300,-1.44413295664
ACH-001301,-1.16234198659
ACH-001302,-1.3617107509399997
ACH-001303,-1.4065653904100002
ACH-001306,-1.2894049790200002
ACH-001318,-1.6520220102599998
ACH-001322,-1.31257477004
ACH-001328,-1.39450555531
ACH-001332,-1.7247573102
ACH-001333,-1.2979577276
ACH-001336,-1.5365869119799997
ACH-001340,-1.45583349514
ACH-001346,-1.47887067724
ACH-001353,-1.5289944672799998
ACH-001354,-1.70671280895
ACH-001367,-1.5065128410600002
ACH-001368,-1.3863407559999998
ACH-001374,-1.7645230812900001
ACH-001375,-1.38589445901
ACH-001377,-1.3453769493399999
ACH-001380,-1.31709504903
ACH-001391,-1.13554785356
ACH-001407,-1.34927016387
ACH-001408,-1.89932757088
ACH-001413,-1.39049922398
ACH-001430,-1.32160299558
ACH-001431,-1.58508796002
ACH-001450,-1.5180420648700002
ACH-001496,-1.64469075105
ACH-001500,-1.32619733194
ACH-001521,-1.5299396693399998
ACH-001523,-1.5998931262399998
ACH-001532,-1.27521267567
ACH-001536,-1.4387731095200003
ACH-001550,-1.46631593859
ACH-001552,-1.20953793366
ACH-001554,-1.28848541025
ACH-001645,-1.2963710663899999
ACH-001654,-1.55560102153
ACH-001715,-1.62227846315
ACH-001735,-1.5822482121399999
ACH-001736,-1.7338266936099997
ACH-001737,-1.9133067331400002
ACH-001740,-1.51315609433
ACH-001745,-1.5446331922299998
ACH-001750,-1.5841420567
ACH-001765,-1.6384844159999998
ACH-001956,-1.6596572698199998
ACH-001957,-1.6636667535
