,NME6 (10201)
ACH-000004,-0.250343582534
ACH-000007,-0.462698951405
ACH-000009,-0.311882146127
ACH-000011,0.0503623702723
ACH-000012,-0.40640790178900005
ACH-000013,-0.210816363763
ACH-000014,-0.449051296293
ACH-000015,-0.41001219868600003
ACH-000017,-0.18892932384199998
ACH-000018,-0.22170589418699999
ACH-000019,0.0768593074896
ACH-000021,-0.348495323767
ACH-000022,-0.542437498926
ACH-000025,-0.31863413145799996
ACH-000028,-0.5301975808389999
ACH-000030,-0.253300768442
ACH-000035,-0.23465170078400002
ACH-000036,-0.0905619233017
ACH-000037,-0.15455297753799999
ACH-000039,-0.260634563455
ACH-000040,-0.0132246606806
ACH-000041,-0.216918800556
ACH-000042,-0.38066617340099995
ACH-000045,-0.40123784227799997
ACH-000047,-0.317504687291
ACH-000052,-0.319243245221
ACH-000053,-0.20024958526999997
ACH-000054,-0.149980075456
ACH-000055,-0.0038546409914200002
ACH-000060,-0.508541223645
ACH-000067,-0.12243562090099999
ACH-000070,0.102599141474
ACH-000075,-0.22241815880899998
ACH-000078,-0.24492852313900002
ACH-000082,-0.145117096252
ACH-000085,-0.211394520028
ACH-000086,-0.38585398459700004
ACH-000087,-0.0436633460807
ACH-000092,-0.0676683458978
ACH-000095,-0.171975060284
ACH-000097,-0.0650799437132
ACH-000098,-0.501494835032
ACH-000099,-0.47607760554899997
ACH-000108,-0.178220279054
ACH-000113,-0.335035610378
ACH-000115,-0.0745673962795
ACH-000116,-0.250994514843
ACH-000118,-0.144645845941
ACH-000120,-0.467152567564
ACH-000123,-0.448066707286
ACH-000127,-0.5609745357029999
ACH-000128,-0.210579828552
ACH-000132,-0.282034819971
ACH-000133,-0.251276254869
ACH-000137,-0.18400040792300001
ACH-000138,-0.225744886961
ACH-000142,-0.294965667333
ACH-000143,-0.671464437191
ACH-000146,-0.0643263714699
ACH-000148,-0.24934580597800002
ACH-000150,-0.713550442947
ACH-000152,-0.229172488464
ACH-000153,-0.289829609474
ACH-000159,-0.38490647543300005
ACH-000160,-0.500910432329
ACH-000163,-0.213351037834
ACH-000167,-0.471786428762
ACH-000168,-0.38863807031400005
ACH-000169,-0.5067370672129999
ACH-000178,-0.297697872321
ACH-000182,0.022244683489799997
ACH-000183,0.0821216163724
ACH-000188,-0.428796058368
ACH-000189,-0.431923732823
ACH-000190,-0.21075993147100003
ACH-000198,-0.221878290255
ACH-000204,-0.207332490499
ACH-000206,-0.22073347198100002
ACH-000207,-0.6714168705940001
ACH-000211,-0.129448827317
ACH-000215,-0.252593700995
ACH-000221,-0.797051301507
ACH-000222,-0.430155427311
ACH-000223,-0.560515725841
ACH-000226,-0.58213501883
ACH-000227,-0.40785415663099994
ACH-000228,-0.341220991525
ACH-000231,-0.241868691864
ACH-000232,-0.679771700704
ACH-000233,-0.42237925417800004
ACH-000234,-0.39432431963299996
ACH-000235,-0.252203868932
ACH-000237,-0.10108415114800001
ACH-000238,-0.510548554751
ACH-000243,-0.321002236522
ACH-000244,-0.623595935161
ACH-000246,-0.332596707068
ACH-000248,-0.461196041073
ACH-000250,-0.148805404622
ACH-000251,-0.425383339452
ACH-000253,-0.146057740798
ACH-000255,-0.43443841591300003
ACH-000256,-0.31090567869
ACH-000257,-0.38332485357100005
ACH-000258,-0.202179271688
ACH-000259,-0.20856721713799997
ACH-000260,-0.213919006022
ACH-000261,-0.27831866678000006
ACH-000262,-0.0784776012375
ACH-000263,-0.345718445295
ACH-000264,-0.18318255094500002
ACH-000265,-0.437137514843
ACH-000266,-0.23764713877500002
ACH-000272,-0.304074226734
ACH-000273,-0.191392738044
ACH-000274,-0.402278247584
ACH-000277,-0.312235365479
ACH-000278,-0.18820296810400003
ACH-000279,-0.33378875696
ACH-000280,-0.26813988415600004
ACH-000281,-0.49055440015
ACH-000288,-0.185057426268
ACH-000291,-0.295898117809
ACH-000293,-0.25747041362
ACH-000294,-0.00034673970393300004
ACH-000295,-0.273623016145
ACH-000296,-0.415594109594
ACH-000302,-0.431124365259
ACH-000304,-0.267858764373
ACH-000307,-0.267980290951
ACH-000308,-0.14469407695999997
ACH-000310,-0.148754127036
ACH-000311,-0.337406166721
ACH-000312,-0.16878287155299998
ACH-000315,-0.0633922625567
ACH-000316,-0.441727459106
ACH-000317,-0.634705686009
ACH-000318,-0.280412101391
ACH-000319,-0.254008241966
ACH-000320,-0.629833927128
ACH-000322,-0.308450819699
ACH-000323,-0.342656383605
ACH-000324,-0.18981698149300003
ACH-000329,-0.140700427809
ACH-000330,-0.244599422261
ACH-000331,-0.13050441982
ACH-000332,-0.247997083635
ACH-000334,-0.08510433769619999
ACH-000335,-0.500363611938
ACH-000336,-0.180087223609
ACH-000337,-0.226883764783
ACH-000339,-0.240960188669
ACH-000341,-0.41288554786
ACH-000348,-0.09980590832789998
ACH-000350,-0.436955991388
ACH-000352,-0.203259723743
ACH-000356,-0.1472554887
ACH-000361,-0.247441355987
ACH-000362,-0.270551882284
ACH-000363,-0.042439764999699994
ACH-000364,-0.468896011455
ACH-000365,-0.401551080326
ACH-000366,-0.16111045954000003
ACH-000368,-0.09595462263430002
ACH-000374,-0.299072650028
ACH-000375,-0.452154437388
ACH-000376,-0.157932107633
ACH-000381,-0.527997935888
ACH-000383,-0.288852449595
ACH-000387,-0.0523471935395
ACH-000389,-0.024652576818
ACH-000390,-0.28925736731699997
ACH-000393,-0.329470779567
ACH-000395,-0.125615642884
ACH-000397,-0.0322947507984
ACH-000401,-0.23909730828899997
ACH-000402,0.0562923834728
ACH-000403,-0.36234222136200006
ACH-000404,0.0269471232489
ACH-000406,-0.528356663809
ACH-000407,-0.40704187842399997
ACH-000408,-0.279364386163
ACH-000410,-0.27555840371
ACH-000411,-0.456022632493
