,WAC (51322)
ACH-000427,-0.512409263739
ACH-000433,-0.384037759722
ACH-000436,-0.23094283134100002
ACH-000444,-0.49754391202
ACH-000445,-0.34278401784999996
ACH-000448,-0.819965952795
ACH-000450,-0.491132775012
ACH-000452,-0.619850132695
ACH-000454,-0.521289942514
ACH-000458,-0.5724958695669999
ACH-000459,-0.913040063738
ACH-000460,-0.745721666417
ACH-000461,-0.585968716407
ACH-000463,-0.448755398601
ACH-000464,-0.664690827806
ACH-000466,-0.6816413529800001
ACH-000467,-0.862332520501
ACH-000468,-0.313223812153
ACH-000469,-0.400536703424
ACH-000470,-0.37391999543399995
ACH-000471,0.119866387535
ACH-000472,-0.58580033857
ACH-000473,-0.447791658007
ACH-000475,-0.368884753997
ACH-000476,-0.8784846784739999
ACH-000477,-0.557601650504
ACH-000480,-0.797990818172
ACH-000481,-0.347253978967
ACH-000483,-0.776007381522
ACH-000484,-1.14610291495
ACH-000485,-0.593458258817
ACH-000486,-0.21568489374400002
ACH-000487,-0.531138847052
ACH-000488,-0.6331656659699999
ACH-000490,-0.643911027438
ACH-000491,-0.315984064339
ACH-000495,-0.666829169072
ACH-000496,-0.221498097544
ACH-000499,-0.48589499313600004
ACH-000500,-0.787526702323
ACH-000502,-0.777985501768
ACH-000503,-0.1870404542
ACH-000505,-0.8372172984990001
ACH-000507,-0.59940568256
ACH-000510,-0.7156780319499999
ACH-000511,-0.331284873657
ACH-000512,-0.567225142195
ACH-000516,-0.37240186223899996
ACH-000517,-0.6498905180110001
ACH-000518,-0.46638359895000003
ACH-000520,-0.42184005875299996
ACH-000521,-0.23772111040999996
ACH-000522,-0.522194517257
ACH-000524,-0.396511813844
ACH-000527,-0.7418996594249999
ACH-000528,-0.573544754256
ACH-000537,-0.316568384081
ACH-000541,-0.579524702485
ACH-000542,-0.505540018609
ACH-000544,-0.7176924161730001
ACH-000545,-0.571783094464
ACH-000547,-0.546638991653
ACH-000548,-0.748278291373
ACH-000549,-0.520914087997
ACH-000550,-0.38753796079
ACH-000552,-0.411908897827
ACH-000556,-0.449455175506
ACH-000557,-0.49400777228500004
ACH-000570,-0.47492941912500003
ACH-000571,-0.551643632706
ACH-000573,-0.521164488605
ACH-000576,-0.995925732378
ACH-000580,-1.10205300764
ACH-000584,-0.537283883214
ACH-000585,-0.277110131331
ACH-000588,0.0489769522686
ACH-000589,-0.5524624393450001
ACH-000591,-0.6997280656880001
ACH-000593,-0.743117275353
ACH-000600,0.0143986389359
ACH-000601,-0.759006218718
ACH-000604,-0.334877343554
ACH-000605,-0.592174972923
ACH-000606,-0.728556373916
ACH-000608,-0.48577885868299997
ACH-000614,-0.611785717495
ACH-000616,-0.759845642794
ACH-000618,-0.6035236950689999
ACH-000619,-0.704058609331
ACH-000620,-0.622091411519
ACH-000621,-0.8343383342149999
ACH-000622,-0.422380623159
ACH-000623,-0.840553328232
ACH-000624,-0.734961801579
ACH-000627,-0.484166921395
ACH-000630,-0.48750954062799995
ACH-000632,-0.0667437708914
ACH-000633,-0.5448599866139999
ACH-000637,-0.27089598564899997
ACH-000638,-0.594615961994
ACH-000646,-0.7549786556389999
ACH-000647,-0.27006840132800003
ACH-000648,-0.492171431
ACH-000649,-0.40759114927
ACH-000651,-0.403213183535
ACH-000652,-0.525115916188
ACH-000653,-0.8086392691500001
ACH-000657,-0.5170986875379999
ACH-000658,-0.39319420389799997
ACH-000661,-0.520976462141
ACH-000662,-0.922915444745
ACH-000663,-0.6205034318729999
ACH-000665,-0.380026619984
ACH-000671,0.107179300633
ACH-000673,-0.437120265184
ACH-000676,-0.39433538954
ACH-000677,-0.7878166614309999
ACH-000681,-0.29785489356999995
ACH-000682,-0.47854644772699995
ACH-000683,-0.7902767031319999
ACH-000684,-0.161563098776
ACH-000688,-0.336221847769
ACH-000693,-0.395554244068
ACH-000694,-0.583055642151
ACH-000695,-0.696068572751
ACH-000696,-0.585072516637
ACH-000697,-0.756185469148
ACH-000699,-0.74531029083
ACH-000701,-0.823525657407
ACH-000706,-0.304766562228
ACH-000711,-0.611832555395
ACH-000713,-0.25344575348299997
ACH-000714,-0.49474934170400003
ACH-000718,-0.286676179656
ACH-000720,-0.426052661567
ACH-000721,-0.558157027595
ACH-000724,-0.463507517881
ACH-000725,-0.787988909403
ACH-000732,-0.999255351707
ACH-000734,-0.513568400032
ACH-000735,-0.44385094820500004
ACH-000736,-0.586270808337
ACH-000738,-0.375860453865
ACH-000746,-0.614792661123
ACH-000747,-0.439696250913
ACH-000748,-0.491512893004
ACH-000753,-0.590217016306
ACH-000756,-0.700620682447
ACH-000757,-0.48175805626900003
ACH-000758,-0.608122840774
ACH-000760,-0.554240037541
ACH-000763,-0.71662822424
ACH-000764,-0.7685949546899999
ACH-000765,-0.603651568971
ACH-000766,-0.6196528120679999
ACH-000767,-0.9666255368719999
ACH-000768,-0.469886996986
ACH-000769,-0.696158616119
ACH-000770,-0.39996416770099996
ACH-000771,-0.370690517776
ACH-000773,-0.865356413353
ACH-000776,-0.58011542335
ACH-000777,-0.5445407206399999
ACH-000778,-0.701385723854
ACH-000781,-0.504740408646
ACH-000782,-0.6869069938050001
ACH-000783,-0.626562906064
ACH-000784,-0.1884674972
ACH-000785,-0.676166117712
ACH-000787,-0.5886014884
ACH-000788,-0.41919349603100003
ACH-000791,-0.26800177483800003
ACH-000792,-0.6161105839450001
ACH-000794,-0.39960700498400004
ACH-000796,-0.923503147749
ACH-000799,-0.7142037994
ACH-000800,-0.5520410397309999
ACH-000802,-0.719964078158
ACH-000804,-0.236484032297
ACH-000805,-0.621384220087
ACH-000809,-0.46759372815399997
ACH-000810,-0.236944626351
ACH-000811,-0.35316189383100005
ACH-000817,-0.6683226422649999
ACH-000819,-0.8340339290530001
ACH-000820,-0.454787179614
ACH-000821,-1.0154489442
ACH-000822,-1.13514928755
ACH-000823,-0.339819699786
ACH-000824,-0.6015931653800001
ACH-000827,-0.525300295487
ACH-000829,-0.7665003641689999
ACH-000831,-0.643661552939
ACH-000832,-0.8130045858059999
ACH-000833,-0.410983731264
ACH-000834,-0.40106437784000004
ACH-000835,-0.504362882036
ACH-000836,-0.361800415862
ACH-000837,-0.8988754650830001
ACH-000838,-0.25762606423900003
ACH-000839,-0.392785155323
ACH-000840,-0.694935238372
ACH-000841,-0.530537759914
ACH-000843,-0.585529637078
ACH-000846,-0.7689977245020001
ACH-000847,0.018418135308
ACH-000848,-0.412989467547
ACH-000849,-0.58404538233
ACH-000851,-0.688118861071
ACH-000855,-0.391941607753
ACH-000856,-0.433340256458
ACH-000858,-0.397699672052
ACH-000859,-0.752883364498
ACH-000861,-0.570006661385
ACH-000862,-0.656649567702
ACH-000865,-0.46017431448
ACH-000866,-0.503255926169
ACH-000867,-0.421787654167
ACH-000869,-0.630365665883
ACH-000872,-0.517356173201
ACH-000873,-0.338525121387
ACH-000876,-0.539390715409
ACH-000878,-0.764229278434
ACH-000880,-0.728305472018
ACH-000881,-0.723585777528
ACH-000882,-0.5331516784920001
ACH-000884,-0.280919342637
ACH-000885,-0.5238331046069999
ACH-000887,-0.483814330915
ACH-000888,-0.37180744829400003
ACH-000889,-0.9650318480050001
ACH-000890,-0.814139323882
ACH-000896,-0.5778556305899999
ACH-000898,-0.639035173057
ACH-000900,-0.5909735333389999
ACH-000901,-0.36340706680600005
ACH-000905,-0.480882137611
ACH-000906,-0.23838268871100002
ACH-000907,-0.7629932178640001
ACH-000910,-0.49874487485200003
ACH-000911,-0.6326354182280001
ACH-000912,-0.7562202188060001
ACH-000913,-0.47130727693400004
ACH-000915,-0.187017111931
ACH-000916,-0.345130276793
ACH-000917,-0.555922234262
ACH-000921,-0.399291565585
ACH-000924,-0.560728769674
ACH-000926,-0.492665768044
ACH-000928,-0.776390317754
ACH-000929,-0.519611739437
ACH-000932,-0.528930056953
ACH-000935,0.0444795802521
ACH-000936,-0.416826817939
ACH-000937,-0.6538184508680001
ACH-000938,-0.565967759893
ACH-000939,-0.213870287194
ACH-000941,-0.544575726923
ACH-000943,-0.608837297961
ACH-000946,-0.472037061471
ACH-000947,-0.621678734518
ACH-000948,-0.713774544902
ACH-000950,-0.606146313212
ACH-000953,-0.323719638679
ACH-000957,-0.603600190852
ACH-000958,-0.798148185024
ACH-000960,-0.48103734605
ACH-000963,-0.823678892333
ACH-000968,-0.0264869597966
ACH-000969,-0.793364735608
ACH-000973,-0.316404018131
ACH-000974,-0.587939295129
ACH-000975,-0.6752669218089999
ACH-000976,-0.767113631293
ACH-000978,-0.397543596041
ACH-000980,-0.652722028065
ACH-000984,-0.105535475567
ACH-000986,-0.669134601517
ACH-000988,-0.220988565277
ACH-000993,-0.503607479119
ACH-000994,-0.638768512825
ACH-000996,-0.7389212741399999
ACH-001001,-0.406258369358
ACH-001020,-0.501882019616
ACH-001028,-0.645719546018
ACH-001031,-0.752208117556
ACH-001038,-0.533723476619
ACH-001048,-0.303588783936
ACH-001050,-0.18297030882100002
ACH-001053,-0.561168101618
ACH-001054,-0.256462282211
ACH-001061,-0.545395657394
ACH-001067,-0.65403925549
ACH-001075,-0.422331570585
ACH-001096,-0.375253829921
ACH-001128,0.44464696904
ACH-001134,-0.234818010063
ACH-001151,-0.714400714896
ACH-001163,-0.831317178674
ACH-001164,-0.6515238415160001
ACH-001173,-0.638576514113
ACH-001183,-0.49668758498899995
ACH-001184,-0.149212658788
ACH-001190,-0.420773237262
ACH-001192,-0.662189731326
ACH-001193,-0.632131080113
ACH-001196,-0.523632657043
ACH-001197,-0.782565045576
ACH-001205,-0.671073873235
ACH-001211,-0.482152018469
ACH-001212,-0.590112607673
ACH-001228,-0.38811097237
ACH-001232,-0.615795309281
ACH-001239,-0.30483604347300003
ACH-001274,-0.06397172151330001
ACH-001275,-0.702718405065
ACH-001277,-0.564649791369
ACH-001278,-0.7892990369600001
ACH-001280,-0.45521720527500004
ACH-001283,-0.857389057946
ACH-001289,-0.59871172584
ACH-001295,-0.159382156665
ACH-001300,-0.35061976405999995
ACH-001301,-0.275053703722
ACH-001302,-0.09026805646569999
ACH-001303,-0.39229130694700004
ACH-001306,-0.346749176919
ACH-001318,-0.568601994672
ACH-001322,-0.687216664284
ACH-001328,-0.649462978464
ACH-001332,-0.372171435101
ACH-001333,-0.6619052341380001
ACH-001336,-0.421718372512
ACH-001340,-0.58413477762
ACH-001346,-0.7432633453149999
ACH-001353,-0.730219816274
ACH-001354,-0.7637180861949999
ACH-001367,-0.55494930443
ACH-001368,-0.597838349177
ACH-001374,-0.25124826408900003
ACH-001375,-0.662499666282
ACH-001377,-0.6406157892059999
ACH-001380,-0.9302737563689999
ACH-001391,-0.5160096884
ACH-001407,-0.518745743796
ACH-001408,-0.73304256942
ACH-001413,-0.578330470327
ACH-001430,-0.719833864134
ACH-001431,-0.620515657953
ACH-001450,-0.07616401035380001
ACH-001496,-0.271811965737
ACH-001500,-0.158059370858
ACH-001521,-0.23904536607299998
ACH-001523,-0.507631648789
ACH-001532,-0.733910173134
ACH-001536,-0.70055205902
ACH-001550,-0.149979313401
ACH-001552,-0.403522220724
ACH-001554,-0.7222577175689999
ACH-001645,-0.464940659192
ACH-001654,-0.566900870694
ACH-001715,-0.6082868084340001
ACH-001735,-0.262883371499
ACH-001736,-0.7103575046889999
ACH-001737,-0.747669903469
ACH-001740,-0.406741587245
ACH-001745,-0.479471022726
ACH-001750,-0.585832510344
ACH-001765,-0.28878837873700003
ACH-001956,-0.8027443660320001
ACH-001957,-0.7239552300959999
