,CDKN3 (1033)
ACH-000004,0.15847663465
ACH-000007,-0.05227377688080001
ACH-000009,-0.157123294055
ACH-000011,-0.109014405001
ACH-000012,-0.07905787996560001
ACH-000013,-0.00139477236373
ACH-000014,-0.00988764712991
ACH-000015,0.122252418735
ACH-000017,0.018003975106200002
ACH-000018,0.23712671818000003
ACH-000019,-0.387063288012
ACH-000021,-0.0120913883494
ACH-000022,-0.0495894641515
ACH-000025,0.129387445099
ACH-000028,-0.104350507523
ACH-000030,-0.10493887467100001
ACH-000035,-0.08984893785769998
ACH-000036,-0.139808957202
ACH-000037,0.21870035894499998
ACH-000039,-0.17470006676
ACH-000040,0.0983212508449
ACH-000041,0.062233072522099996
ACH-000042,0.059632727593
ACH-000045,0.0783035692475
ACH-000047,0.130506338091
ACH-000052,0.0690515853272
ACH-000053,-0.10047012489
ACH-000054,-0.141371470331
ACH-000055,0.0784869035285
ACH-000060,-0.0580458520084
ACH-000067,0.08059045958569999
ACH-000070,0.176682274088
ACH-000075,-0.17369429873300002
ACH-000078,-0.252257396696
ACH-000082,0.020831481226200002
ACH-000085,0.0341650373453
ACH-000086,-0.19731246559500001
ACH-000087,0.101834510925
ACH-000092,-0.105169353015
ACH-000095,0.06400967804589999
ACH-000097,-0.118296555558
ACH-000098,0.0232852496653
ACH-000099,0.03626439081880001
ACH-000108,-0.124564092443
ACH-000113,0.036410921135900005
ACH-000115,-0.177746785941
ACH-000116,-0.122685984922
ACH-000118,-0.17398666289200002
ACH-000120,0.0625368357678
ACH-000123,-0.184682417694
ACH-000127,-0.020675077634299998
ACH-000128,0.00796178444224
ACH-000132,-0.08241718214339999
ACH-000133,-0.09098070909299999
ACH-000137,0.0591958379947
ACH-000138,0.008805909691280001
ACH-000142,0.0379266458254
ACH-000143,0.08220619333660001
ACH-000146,-0.0803137253175
ACH-000148,0.063947664374
ACH-000150,0.28285751408300003
ACH-000152,-0.158352191843
ACH-000153,-0.08350248716860001
ACH-000159,0.111416164279
ACH-000160,-0.012976624372100001
ACH-000163,0.0538996502267
ACH-000167,-0.07772043169819999
ACH-000168,-0.0680589974157
ACH-000169,0.0364549594835
ACH-000178,-0.027995352467499998
ACH-000182,0.035948673359
ACH-000183,0.052743493905300004
ACH-000188,0.049024504512900004
ACH-000189,-0.129845120761
ACH-000190,0.16987769741
ACH-000198,-0.0889093490777
ACH-000204,0.0076604565182100005
ACH-000206,-0.0703235307805
ACH-000207,-0.17715996011100002
ACH-000211,-0.0641741918389
ACH-000215,-0.0417541686631
ACH-000221,0.0655620593324
ACH-000222,0.187808491965
ACH-000223,0.05965472296780001
ACH-000226,-0.20071708473400002
ACH-000227,-0.232431839301
ACH-000228,0.0100455273829
ACH-000231,-0.06172602461230001
ACH-000232,-0.0458887685895
ACH-000233,-0.0781629061141
ACH-000234,0.057021116074000004
ACH-000235,-0.0880921802313
ACH-000237,0.21374763952300002
ACH-000238,-0.0787877079077
ACH-000243,-0.142504638163
ACH-000244,0.013113806777299999
ACH-000246,-0.0160337071483
ACH-000248,-0.008600777496610002
ACH-000250,0.030236532631599995
ACH-000251,-0.07702570722860001
ACH-000253,-0.187623726812
ACH-000255,0.0764051546935
ACH-000256,-0.0745739273198
ACH-000257,-0.24158903621
ACH-000258,0.0767876809148
ACH-000259,-0.0399680085504
ACH-000260,-0.0204502413005
ACH-000261,0.00234313636212
ACH-000262,0.057568815363699996
ACH-000263,0.423079349404
ACH-000264,-0.09568863119939999
ACH-000265,-0.04206703579030001
ACH-000266,-0.133719843069
ACH-000272,-0.0485748650546
ACH-000273,-0.024661852903
ACH-000274,0.04364545231269999
ACH-000277,0.0615130572282
ACH-000278,-0.0341823728684
ACH-000279,-0.0318255752174
ACH-000280,-0.00979605833673
ACH-000281,0.014040518455999998
ACH-000288,-0.015005715297100002
ACH-000291,-0.0708076220911
ACH-000293,-0.25591666866
ACH-000294,-0.070476426287
ACH-000295,-0.06300195634650001
ACH-000296,0.118548730296
ACH-000302,0.0566390823458
ACH-000304,-0.010149597065
ACH-000307,0.045100651989699994
ACH-000308,-0.039936066068
ACH-000310,-0.152667891058
ACH-000311,-0.243049124972
ACH-000312,0.0043465949537
ACH-000315,-0.020461666235
ACH-000316,0.061211507210900004
ACH-000317,0.106947042249
ACH-000318,-0.0213773304452
ACH-000319,-0.189283238992
ACH-000320,0.0304084273196
ACH-000322,0.06294298738660001
ACH-000323,0.024152398983999998
ACH-000324,-0.156369651266
ACH-000329,-0.00256693625345
ACH-000330,-0.00143558841704
ACH-000331,0.145091226276
ACH-000332,-0.0511394444989
ACH-000334,-0.0862288479702
ACH-000335,-0.176763926459
ACH-000336,0.023369990230999997
ACH-000337,0.302582064137
ACH-000339,-0.038611977340099995
ACH-000341,0.00687409173027
ACH-000348,-0.153108093948
ACH-000350,0.12823085838
ACH-000352,0.0929194113578
ACH-000356,-0.0742199906091
ACH-000361,0.00277851772446
ACH-000362,-0.129260824266
ACH-000363,-0.025951410036299995
ACH-000364,-0.169435809625
ACH-000365,0.0611948677622
ACH-000366,0.026983752417599996
ACH-000368,-0.034727317901400004
ACH-000374,-0.004604630035310001
ACH-000375,-0.21293105288199998
ACH-000376,-0.047562583744
ACH-000381,0.0539404584635
ACH-000383,0.013884000825100001
ACH-000387,-0.060273611952
ACH-000389,-0.333947087003
ACH-000390,-0.026661241909300002
ACH-000393,-0.033296089784800004
