,RTFDC1 (51507)
ACH-000337,-0.8244084868129999
ACH-000339,-0.7602850179709999
ACH-000341,-1.4578189683200002
ACH-000348,-0.97024424588
ACH-000350,-0.595493347555
ACH-000352,-0.419814076656
ACH-000356,-0.72929143987
ACH-000361,-1.11576477773
ACH-000362,-0.852545313568
ACH-000363,-0.915739884545
ACH-000364,-0.596708422847
ACH-000365,-0.929661133065
ACH-000366,-0.8714752872529999
ACH-000368,-1.07568599532
ACH-000374,-0.519129811219
ACH-000375,-0.598540634463
ACH-000376,-0.7631944259129999
ACH-000381,-0.5316218197479999
ACH-000383,-0.6221400759179999
ACH-000387,-1.22945294343
ACH-000389,-0.8151354890629999
ACH-000390,-0.932135782323
ACH-000393,-0.92676694514
ACH-000395,-0.9971838838
ACH-000397,-0.683032489304
ACH-000401,-0.445811506958
ACH-000402,-0.759591827773
ACH-000403,-1.02043289096
ACH-000404,-0.746426225147
ACH-000406,-0.799485225718
ACH-000407,-0.9259868422159999
ACH-000408,-0.520772036299
ACH-000410,-1.04309116333
ACH-000411,-0.7782093943430001
ACH-000414,-0.476779052812
ACH-000415,-0.744962320849
ACH-000416,-0.7685515243369999
ACH-000420,-0.755058422096
ACH-000421,-0.73298789817
ACH-000424,-0.63871209276
ACH-000425,-0.464618124644
ACH-000426,-0.99993229286
ACH-000427,-0.881886758439
ACH-000433,-0.719182323782
ACH-000436,-0.916410928785
ACH-000444,-0.689856682701
ACH-000445,-0.7911504804899999
ACH-000448,-0.258708714333
ACH-000450,-0.600590343531
ACH-000452,-0.759569467499
ACH-000454,-0.7830081415440001
ACH-000458,-0.772950754638
ACH-000459,-0.52055245998
ACH-000460,-0.824258622313
ACH-000461,-0.8315240857009999
ACH-000463,-0.757187446161
ACH-000464,-0.904462182897
ACH-000466,-0.7240643592939999
ACH-000467,-0.775508121652
ACH-000468,-0.9841467525159999
ACH-000469,-1.0275602794299998
ACH-000470,-0.5804174338279999
ACH-000471,-0.929667692767
ACH-000472,-0.7255618538259999
ACH-000473,-0.713991221644
ACH-000475,-0.939218239498
ACH-000476,-0.747668486142
ACH-000477,-0.653852112245
ACH-000480,-0.771351068405
ACH-000481,-0.903091405249
ACH-000483,-1.22732514579
ACH-000484,-1.2412207852
ACH-000485,-0.843612433855
ACH-000486,-0.7552236986030001
ACH-000487,-0.8730931476989999
ACH-000488,-0.8335243191220001
ACH-000490,-1.02412609214
ACH-000491,-0.492197896422
ACH-000495,-0.768051109406
ACH-000496,-0.7880285874580001
ACH-000499,-0.586130144414
ACH-000500,-0.9285873147589999
ACH-000502,-0.540890686795
ACH-000503,-0.780028871428
ACH-000505,-0.8512106204209999
ACH-000507,-0.818786909713
ACH-000510,-0.9351098719419999
ACH-000511,-1.0777024845
ACH-000512,-1.0911335860100002
ACH-000516,-1.10627174006
ACH-000517,-0.984676973056
ACH-000518,-0.607855811804
ACH-000520,-0.9916064341580001
ACH-000521,-0.644427896651
ACH-000522,-0.9414963724869999
ACH-000524,-0.6878985113959999
ACH-000527,-0.570903443211
ACH-000528,-0.734383154614
ACH-000537,-0.7251737409819999
ACH-000541,-0.9941828952130001
ACH-000542,-1.0223419494
ACH-000544,-0.783859472005
ACH-000545,-0.859072448826
ACH-000547,-1.14838961879
ACH-000548,-0.7755011362800001
ACH-000549,-0.8519511214650001
ACH-000550,-0.791722654182
ACH-000552,-0.740141682987
ACH-000556,-0.8828719713700001
ACH-000557,-0.257517655933
ACH-000570,-1.003613783
ACH-000571,-1.04751347684
ACH-000573,-1.09079134545
ACH-000576,-0.9989435523100001
ACH-000580,-0.5013177726879999
ACH-000584,-0.9585361367919999
ACH-000585,-0.8689517873170001
ACH-000588,-0.94952117918
ACH-000589,-0.774999739407
ACH-000591,-0.476563847644
ACH-000593,-0.639765443568
ACH-000600,-0.8464342729009999
ACH-000601,-0.9783228815989999
ACH-000604,-0.7575420267120001
ACH-000605,-0.7751898134559999
ACH-000606,-1.0405628388500001
ACH-000608,-1.1432688225799998
ACH-000614,-0.638938512775
ACH-000616,-0.8454807899429999
ACH-000618,-0.573733990231
ACH-000619,-0.7675710001710001
ACH-000620,-0.40025537498
ACH-000621,-0.94964723049
ACH-000622,-1.12312326581
ACH-000623,-0.916429575573
ACH-000624,-0.91447459411
ACH-000627,-0.8596306012880001
ACH-000630,-1.01287551867
ACH-000632,-0.9674710374299998
ACH-000633,-0.5611493343739999
ACH-000637,-0.43466039991899996
ACH-000638,-0.7947706777689999
ACH-000646,-0.80990136764
ACH-000647,-0.973544650669
ACH-000648,-1.12446992299
ACH-000649,-0.7465477458750001
ACH-000651,-0.997604668423
ACH-000652,-0.620221477174
ACH-000653,-0.668724743557
ACH-000657,-0.7759717550380001
ACH-000658,-1.10580049968
ACH-000661,-0.35625504613000003
ACH-000662,-0.755607181726
ACH-000663,-0.6389025377650001
ACH-000665,-1.15950661184
ACH-000671,-0.620703107948
ACH-000673,-0.870417404834
ACH-000676,-0.618665444663
ACH-000677,-0.861551211046
ACH-000681,-0.617804606585
ACH-000682,-0.8865612116
ACH-000683,-0.9352109968960001
ACH-000684,-0.653311579513
ACH-000688,-0.9133915719589999
ACH-000693,-0.791496538082
ACH-000694,-0.888387281525
ACH-000695,-0.967160844066
ACH-000696,-0.9656871080889999
ACH-000697,-0.8199425961319999
ACH-000699,-0.481276072261
ACH-000701,-1.0533286412
ACH-000706,-0.7067160443330001
ACH-000711,-0.846202576726
ACH-000713,-0.667317898574
ACH-000714,-1.0965351187299999
ACH-000718,-0.967289199692
ACH-000720,-0.8644794226350001
ACH-000721,-1.10449264793
ACH-000724,-0.6926343438920001
ACH-000725,-0.67617587563
ACH-000732,-0.892012543785
ACH-000734,-0.6767147084720001
ACH-000735,-0.9913536736049999
ACH-000736,-0.641884253722
ACH-000738,-0.9582605843449999
ACH-000746,-0.531860278654
ACH-000747,-0.760639220907
ACH-000748,-1.2921462547700002
ACH-000753,-0.8351069346529999
ACH-000756,-1.11838647509
ACH-000757,-0.864060087861
ACH-000758,-0.710040085748
ACH-000760,-0.645708818704
ACH-000763,-1.1183896039899999
ACH-000764,-0.593374526772
ACH-000765,-0.652934988715
ACH-000766,-1.0197297395799998
ACH-000767,-0.8695938871950001
ACH-000768,-0.945082939096
ACH-000769,-0.590069600467
ACH-000770,-0.928950899983
ACH-000771,-0.9583958998559999
ACH-000773,-0.8901468770209999
ACH-000776,-0.608017890172
ACH-000777,-0.642011169748
ACH-000778,-0.777518218399
ACH-000781,-0.793144780974
ACH-000782,-0.542846770982
ACH-000783,-0.8444274263320001
ACH-000784,-0.8642009672930001
ACH-000785,-0.753608668437
ACH-000787,-0.9217326333570001
ACH-000788,-0.999336006998
ACH-000791,-1.19132690947
ACH-000792,-0.956352021406
ACH-000794,-0.9580952519760001
ACH-000796,-1.12425016673
ACH-000799,-0.6820251417030001
ACH-000800,-0.81960225425
ACH-000802,-0.755274005203
ACH-000804,-1.1512691122299998
ACH-000805,-0.671720186473
ACH-000809,-0.657376015496
ACH-000810,-0.793894183328
ACH-000811,-1.02723942301
ACH-000817,-1.0223401509299999
ACH-000819,-0.863611965766
ACH-000820,-0.8022131169560001
ACH-000821,-0.947020243339
ACH-000822,-0.778129616804
ACH-000823,-1.06366840951
ACH-000824,-0.880205768665
ACH-000827,-0.6454471067
ACH-000829,-0.947647767602
ACH-000831,-0.688478768536
ACH-000832,-0.6503045710700001
ACH-000833,-1.0206638949200002
ACH-000834,-0.874262566108
ACH-000835,-0.53229423216
ACH-000836,-1.0550079940200001
ACH-000837,-0.47933295529299996
ACH-000838,-0.992607869801
ACH-000839,-1.06675439633
ACH-000840,-0.728415672818
ACH-000841,-0.74575653023
ACH-000843,-0.619968161557
ACH-000846,-1.1826911605600001
ACH-000847,-1.03260671575
ACH-000848,-0.665817731903
ACH-000849,-0.813795657659
ACH-000851,-1.0795545702299998
ACH-000855,-0.8204802872050001
ACH-000856,-0.49746332403300003
ACH-000858,-0.672410698681
ACH-000859,-1.04224167144
ACH-000861,-1.01806839486
ACH-000862,-1.11846863676
ACH-000865,-0.974634809149
ACH-000866,-1.04062139973
ACH-000867,-0.800570936431
ACH-000869,-0.87833612104
ACH-000872,-0.779018710425
ACH-000873,-0.483870249407
ACH-000876,-0.676384047616
ACH-000878,-1.23714425878
ACH-000880,-0.823468202234
ACH-000881,-0.712196032956
ACH-000882,-0.786743885599
ACH-000884,-0.682307758451
ACH-000885,-0.8383508504230001
ACH-000887,-0.670951919238
ACH-000888,-0.85540333536
ACH-000889,-0.7274919643819999
ACH-000890,-0.9033438421719999
ACH-000896,-0.9727340894900001
ACH-000898,-0.655212114242
ACH-000900,-0.7435595541910001
ACH-000901,-1.15987411009
ACH-000905,-0.9393201973180001
ACH-000906,-0.9245577244140001
ACH-000907,-0.774140420239
ACH-000910,-0.509237628588
ACH-000911,-0.7795600038539999
ACH-000912,-0.802073996124
ACH-000913,-0.912348945606
ACH-000915,-0.915167125929
ACH-000916,-0.809736489791
ACH-000917,-0.952491286146
ACH-000921,-0.8381664942739999
ACH-000924,-0.634085593352
ACH-000926,-0.634420696194
ACH-000928,-1.08930403411
ACH-000929,-0.859425393398
ACH-000932,-0.618274804242
ACH-000935,-0.704644884595
ACH-000936,-0.548900009603
ACH-000937,-0.9060978427159999
ACH-000938,-0.8079489627519999
ACH-000939,-0.847845648804
ACH-000941,-0.975558092638
ACH-000943,-0.715162016814
ACH-000946,-0.617053663063
ACH-000947,-0.73187811802
ACH-000948,-0.48677508380199996
ACH-000950,-0.88070478471
ACH-000953,-1.13111423373
ACH-000957,-0.750619185951
ACH-000958,-0.9892908884489999
ACH-000960,-1.0140491258
ACH-000963,-1.31608640202
ACH-000968,-0.559202516067
ACH-000969,-0.7109018113259999
ACH-000973,-0.852320405594
ACH-000974,-0.98016351265
ACH-000975,-0.88157808371
ACH-000976,-0.7620920130609999
ACH-000978,-0.9917239119399999
ACH-000980,-0.8371289403919999
ACH-000984,-1.01682551997
ACH-000986,-0.749832925879
ACH-000988,-1.03818459591
ACH-000993,-0.803417440501
ACH-000994,-0.899801686408
ACH-000996,-1.01387298675
ACH-001001,-0.777579468426
ACH-001020,-0.8792097763689999
ACH-001028,-1.04688304505
ACH-001031,-0.696081907711
ACH-001038,-0.8431357734649999
ACH-001048,-0.9850216265520001
ACH-001050,-0.8191447075839999
ACH-001053,-1.01695478375
ACH-001054,-0.878138581354
ACH-001061,-0.819830393072
ACH-001067,-0.58164003093
ACH-001075,-0.80478459707
ACH-001096,-0.88593287051
ACH-001128,-1.4376188460100001
ACH-001134,-1.3012205326200001
ACH-001151,-0.956362746398
ACH-001163,-0.984815675578
ACH-001164,-0.682513374621
ACH-001173,-0.898895727578
ACH-001183,-0.9084849713330001
ACH-001184,-0.858942682301
ACH-001190,-1.00070453544
ACH-001192,-0.8090369391159999
ACH-001193,-1.24103295785
ACH-001196,-0.676686855512
ACH-001197,-0.9231093988169999
ACH-001205,-0.7583722891500001
ACH-001211,-0.766349791213
ACH-001212,-0.550994864099
ACH-001228,-0.8325226429829999
ACH-001232,-1.3217770696
ACH-001239,-0.7101581545010001
ACH-001274,-0.923391441514
ACH-001275,-0.944393087703
ACH-001277,-0.6297731166889999
ACH-001278,-0.79690694344
ACH-001280,-0.833446670481
ACH-001283,-0.5678424017620001
ACH-001289,-0.769702929937
ACH-001295,-0.997684994402
ACH-001300,-0.977661712737
ACH-001301,-1.17814954886
ACH-001302,-0.75506152352
ACH-001303,-1.05073720653
ACH-001306,-0.8275001614390001
ACH-001318,-0.801700021658
ACH-001322,-0.853852574786
ACH-001328,-0.8311974844050001
ACH-001332,-0.580162132216
ACH-001333,-0.461215230496
ACH-001336,-0.9422564340719999
ACH-001340,-0.920756525832
ACH-001346,-0.755774495855
ACH-001353,-0.8593412582850001
ACH-001354,-0.9577772184460001
ACH-001367,-0.73580518955
ACH-001368,-0.836915500086
ACH-001374,-1.1812828721
ACH-001375,-0.8044652388
ACH-001377,-0.6587139595329999
ACH-001380,-0.728207242283
ACH-001391,-1.15327707999
ACH-001407,-0.9446420248440001
ACH-001408,-0.728983047614
ACH-001413,-0.9986878637540001
ACH-001430,-0.7950770710770001
ACH-001431,-0.757784221136
ACH-001450,-0.670617290576
ACH-001496,-0.80320810988
ACH-001500,-0.7506042488310001
ACH-001521,-0.602240164336
ACH-001523,-0.7827721054699999
ACH-001532,-0.7892303919820001
ACH-001536,-0.847085373767
ACH-001550,-0.953648385565
ACH-001552,-0.81422255483
ACH-001554,-0.848479025618
ACH-001645,-0.5803250645
ACH-001654,-0.817615660401
ACH-001715,-1.08630949658
ACH-001735,-0.85419888036
ACH-001736,-1.17216892738
ACH-001737,-0.6324189044699999
ACH-001740,-0.805343478546
ACH-001745,-0.860762575363
ACH-001750,-0.890492992314
ACH-001765,-0.7505358062649999
ACH-001956,-0.8992597091850001
ACH-001957,-0.8133444511329999
