,PLLP (51090)
ACH-000004,-0.13669447330600001
ACH-000007,-0.0702551683688
ACH-000009,0.013554691310100002
ACH-000011,-0.049674483752199995
ACH-000012,-0.041423379710000006
ACH-000013,-0.00970623937761
ACH-000014,0.10655168062
ACH-000015,0.254294967829
ACH-000017,-0.12249814593000001
ACH-000018,-0.0939905984979
ACH-000019,0.0706600335028
ACH-000021,-0.053561829967400006
ACH-000022,-0.0125674513154
ACH-000025,-0.0607028084403
ACH-000028,0.11080733178200002
ACH-000030,-0.0182201702839
ACH-000035,-0.40790559236100005
ACH-000036,0.10133773992999999
ACH-000037,-0.22169775140099998
ACH-000039,-0.0982415724526
ACH-000040,0.156277704203
ACH-000041,0.0693918778648
ACH-000042,-0.0272312600685
ACH-000045,0.257638364181
ACH-000047,-0.0624935806997
ACH-000052,-0.29199311339899997
ACH-000053,-0.030351387477000003
ACH-000054,0.08276836733319999
ACH-000055,0.0526711229696
ACH-000060,0.0319799525823
ACH-000067,0.0323387107947
ACH-000070,0.372505403866
ACH-000075,0.030642285086500003
ACH-000078,0.11408871505999998
ACH-000082,-0.175250910286
ACH-000085,0.12842974643400001
ACH-000086,-0.0106212900292
ACH-000087,-0.135478219964
ACH-000092,-0.020699113088099998
ACH-000095,0.0836311424596
ACH-000097,-0.20604648477200002
ACH-000098,-2.16597434858e-05
ACH-000099,0.00942520036014
ACH-000108,0.0509814022865
ACH-000113,-0.020658457420299998
ACH-000115,0.380323479814
ACH-000116,-0.027130583291700004
ACH-000118,-0.0153774206316
ACH-000120,-0.20135187088599998
ACH-000123,-0.0677621662137
ACH-000127,-0.04208004952819999
ACH-000128,0.154964714749
ACH-000132,-0.09649877247089998
ACH-000133,0.116358560728
ACH-000137,0.0432439222929
ACH-000138,0.11325293528699999
ACH-000142,-0.00543932267337
ACH-000143,-0.0336401007985
ACH-000146,-0.126612236308
ACH-000148,-0.0666842533194
ACH-000150,0.121566177719
ACH-000152,-0.07059120332489999
ACH-000153,0.146558059904
ACH-000159,0.161996895596
ACH-000160,0.0736549974579
ACH-000163,0.021469434821200003
ACH-000167,-0.151921057447
ACH-000168,0.0686575550038
ACH-000169,0.059690459923999996
ACH-000178,-0.09202516902280002
ACH-000182,0.0292278921666
ACH-000183,-0.199914032841
ACH-000188,0.0159474665625
ACH-000189,0.304365296638
ACH-000190,-0.224310235159
ACH-000198,0.080042094065
ACH-000204,-0.07604009042019999
ACH-000206,-0.27662444773899997
ACH-000207,0.581713183415
ACH-000211,-0.009481159889459998
ACH-000215,-0.0184945466614
ACH-000221,-0.138250321459
ACH-000222,-0.288303063797
ACH-000223,-0.0154407608204
ACH-000226,-0.07453078844580001
ACH-000227,-0.112644190285
ACH-000228,-0.09737413041069999
ACH-000231,-0.0788634716599
ACH-000232,0.08203089152639999
ACH-000233,-0.0539616150185
ACH-000234,0.20521249662399998
ACH-000235,-0.11766499231
ACH-000237,-0.027006334388700003
ACH-000238,0.215824626376
ACH-000243,-0.026702846192299998
ACH-000244,0.052273348601900006
ACH-000246,0.194308817907
ACH-000248,0.032448136378599994
ACH-000250,0.0282398897803
ACH-000251,-0.155593551383
ACH-000253,0.0098574803975
ACH-000255,0.08379418135200001
ACH-000256,0.11740031678
ACH-000257,0.09531757137589998
ACH-000258,0.137070819831
ACH-000259,0.0572657195105
ACH-000260,-0.113176744287
ACH-000261,0.0525797190928
ACH-000262,0.0166795918291
ACH-000263,0.059294181953099996
ACH-000264,-0.0616647922448
ACH-000265,0.0863258556917
ACH-000266,0.00220207729298
ACH-000272,0.0642557811551
ACH-000273,0.114662079636
ACH-000274,0.0586759371662
ACH-000277,0.21029528381499998
ACH-000278,0.014931001822500001
ACH-000279,0.0413668800611
ACH-000280,0.110598108166
ACH-000281,-0.33635692859099997
ACH-000288,-0.12669556465600001
ACH-000291,0.0122975387069
ACH-000293,-0.0469532639054
ACH-000294,0.157346248809
ACH-000295,0.00856964568497
ACH-000296,0.12486652061899998
ACH-000302,-0.0035352743053299997
ACH-000304,0.334272308281
ACH-000307,-0.0964055041591
ACH-000308,-0.0332899577755
ACH-000310,-0.035770065808900006
ACH-000311,0.048036925545
ACH-000312,-0.0616554311429
ACH-000315,-0.313168805245
ACH-000316,-0.242097607202
ACH-000317,0.307983123537
ACH-000318,0.120839100341
ACH-000319,-0.19508899187399997
ACH-000320,-0.316871614539
ACH-000322,-0.17243781552499998
ACH-000323,0.193299819393
ACH-000324,0.025391667746099997
ACH-000329,-0.15060759242900001
ACH-000330,0.14456861699999998
ACH-000331,-0.00189290717778
ACH-000332,0.0920189603152
ACH-000334,0.0599652361281
ACH-000335,-0.48428842770499997
ACH-000336,-0.0305811861201
ACH-000337,-0.0422300957008
ACH-000339,-0.0871366285091
ACH-000341,-0.27949247544100003
ACH-000348,-0.0889946719848
ACH-000350,0.015484090483600001
ACH-000352,0.0033110182669899998
ACH-000356,0.132038283447
ACH-000361,0.161645426436
ACH-000362,0.0349986190891
ACH-000363,-0.00224356993973
ACH-000364,-0.09692841997940001
ACH-000365,0.132510261932
ACH-000366,-0.0535693152953
ACH-000368,0.319458399639
ACH-000374,0.048933709187000005
ACH-000375,-0.048345359584400005
ACH-000376,-0.08949138344900001
ACH-000381,0.07418953447650001
ACH-000383,-0.016648042167200002
ACH-000387,0.0603156729698
ACH-000389,0.0741447376529
ACH-000390,0.0941935742448
ACH-000393,-0.125385610807
ACH-000395,-0.233161543501
ACH-000397,-0.0366884092781
ACH-000401,-0.09617323268860001
ACH-000402,0.271552855215
ACH-000403,-0.029529549067599997
ACH-000404,0.179384215522
ACH-000406,-0.00825732289526
ACH-000407,0.0151914076295
ACH-000408,0.02421228534
ACH-000410,-0.043361297027699995
ACH-000411,0.09249696840800001
ACH-000414,-0.0323629287138
ACH-000415,0.00562968049234
ACH-000416,0.0756686947503
ACH-000420,0.0632932256115
ACH-000421,0.00319808915477
ACH-000424,-0.08851606280799999
ACH-000425,0.0589048921404
ACH-000426,-0.104168245989
ACH-000427,0.207097774939
ACH-000433,-0.175942004126
ACH-000436,-0.166696138547
ACH-000444,0.033702555178
ACH-000445,0.091035694889
ACH-000448,-0.0669434941922
ACH-000450,0.17829778578400002
ACH-000452,0.00208208467471
ACH-000454,-0.28049676566799997
ACH-000458,0.146184515952
ACH-000459,-0.0200268926176
ACH-000460,-0.124317163469
ACH-000461,0.0751023323141
ACH-000463,-0.17309603848700003
ACH-000464,0.18000736095199998
ACH-000466,-0.0128545085188
ACH-000467,-0.0888866458928
ACH-000468,-0.0290995058923
ACH-000469,0.006825926603229999
ACH-000470,-0.030917338933599995
ACH-000471,-0.0535701738574
ACH-000472,0.14495095575
ACH-000473,-0.16268509501700001
ACH-000475,-0.13318438732000001
ACH-000476,0.11941261020300001
ACH-000477,0.00212302423305
ACH-000480,0.0667786133897
ACH-000481,0.0106227513995
ACH-000483,-0.08574898265230001
ACH-000484,0.172883040849
ACH-000485,0.206511548196
ACH-000486,0.179051818039
ACH-000487,0.0370487481198
ACH-000488,0.044281220304500005
ACH-000490,0.100105909867
ACH-000491,0.00975331690957
ACH-000495,-0.09495244031649999
ACH-000496,0.0517608779069
ACH-000499,-0.0175219379497
ACH-000500,0.114920294692
ACH-000502,0.07146109391260001
ACH-000503,-0.330455578991
ACH-000505,-0.174711603286
ACH-000507,-0.07852933473660001
ACH-000510,0.04541177399119999
ACH-000511,0.0227378195522
ACH-000512,0.10662997023600002
ACH-000516,-0.07971199469
ACH-000517,-0.000318612396569
ACH-000518,-0.0477790307426
ACH-000520,-0.08836614375530001
ACH-000521,0.120640516421
ACH-000522,-0.172856217434
ACH-000524,-0.0755293976611
ACH-000527,0.046441144494400004
ACH-000528,-0.0657351207643
ACH-000537,-0.0272580088673
ACH-000541,0.18506725382199998
ACH-000542,0.04495292192559999
ACH-000544,0.0334290954058
ACH-000545,-0.0804551919616
ACH-000547,0.0380851095838
ACH-000548,-0.175030579105
ACH-000549,-0.04452484259719999
ACH-000550,-0.190190806315
ACH-000552,0.020789740993
ACH-000556,-0.143470766179
ACH-000557,0.0738959479187
ACH-000570,-0.121557916014
ACH-000571,-0.10688871240499999
ACH-000573,-0.0061311619064599995
ACH-000576,-0.139364226326
ACH-000580,-0.169781963354
ACH-000584,0.00981885877413
ACH-000585,0.0313059905204
ACH-000588,0.0394078659508
ACH-000589,-0.005237404270819999
ACH-000591,-0.253250348493
ACH-000593,0.121446043165
ACH-000600,0.101981979566
ACH-000601,-0.00425319089189
ACH-000604,0.266024253197
ACH-000605,0.039089522056400004
ACH-000606,0.161973222845
ACH-000608,0.13316940400900001
ACH-000614,-0.0020647189844300003
ACH-000616,-0.0491382208645
ACH-000618,-0.0308111907887
ACH-000619,0.234432071267
ACH-000620,0.0109981816551
ACH-000621,-0.265892228098
ACH-000622,0.14663155592
ACH-000623,0.0650071256094
ACH-000624,-0.0038370429114
ACH-000627,0.177822955107
ACH-000630,-0.194347567083
ACH-000632,0.0393397818069
ACH-000633,-0.204015415579
ACH-000637,-0.403493770087
ACH-000638,-0.086502797298
ACH-000646,-0.227057837964
ACH-000647,-0.127743083642
ACH-000648,0.143334542703
ACH-000649,0.1520127698
ACH-000651,-0.350492336459
ACH-000652,-0.14224895745
ACH-000653,-0.09090947910010001
ACH-000657,0.06989035740510001
ACH-000658,0.025126589667599997
ACH-000661,0.0641837418351
ACH-000662,-0.00537122617747
ACH-000663,-0.053376529774599994
ACH-000665,0.07225131605980001
ACH-000671,0.20934326925000002
ACH-000673,0.0966378787709
ACH-000676,0.00405238425535
ACH-000677,0.06981790782639999
ACH-000681,0.039827812845800004
ACH-000682,0.0587281913068
ACH-000683,-0.06810576220869999
ACH-000684,0.062005955121999995
ACH-000688,-0.24667777103
ACH-000693,0.0795014277893
ACH-000694,0.043042568049900004
ACH-000695,0.0921096458323
ACH-000696,0.102923628904
ACH-000697,0.0404004704827
ACH-000699,-0.012753562948399999
ACH-000701,0.18990519166099998
ACH-000706,0.089822607792
ACH-000711,-0.00881405252819
ACH-000713,-0.179811740648
ACH-000714,0.250971813629
ACH-000718,-0.131672267852
ACH-000720,-0.125635813846
ACH-000721,-0.010344351222799999
ACH-000724,0.253665874927
ACH-000725,-0.126477522147
ACH-000732,0.105905051657
ACH-000734,0.0674499658317
ACH-000735,0.05013210782869999
ACH-000736,0.11577125032999999
ACH-000738,-0.332485086096
ACH-000746,-0.051847715721800004
ACH-000747,-0.0592525342445
ACH-000748,0.0132227127726
ACH-000753,-0.147201083656
ACH-000756,0.0115222897957
ACH-000757,-0.107138484868
ACH-000758,-0.133301039925
ACH-000760,-0.00285348963629
ACH-000763,0.044701607024300004
ACH-000764,-0.044855418504999994
ACH-000765,0.0707040109489
ACH-000766,-0.0641145483723
ACH-000767,0.0154090806621
ACH-000768,0.10350177767100001
ACH-000769,-0.0884841390737
ACH-000770,0.05772856001630001
ACH-000771,0.00853518538667
ACH-000773,0.189250676099
ACH-000776,0.121587014102
ACH-000777,0.148921447436
ACH-000778,0.0412588468031
ACH-000781,0.0896195420703
ACH-000782,0.0473714724786
ACH-000783,-0.03309677538
ACH-000784,-0.0146008435384
ACH-000785,-0.0268725250896
ACH-000787,-0.022737607964499997
ACH-000788,-0.0167848741098
ACH-000791,0.00524499263543
ACH-000792,-0.0006734451757309999
ACH-000794,0.050383236973
ACH-000796,0.165092652738
ACH-000799,-0.017017506021399998
ACH-000800,-0.07496518801810001
ACH-000802,-0.0371312319187
ACH-000804,-0.41115139042
ACH-000805,-0.11218105170399999
ACH-000809,-0.00869712361285
ACH-000810,0.0353672570248
ACH-000811,0.0518373710827
ACH-000817,-0.10378882459899999
ACH-000819,-0.0204405471245
ACH-000820,-0.0402651798822
ACH-000821,-0.182564260282
ACH-000822,0.16510419436100002
ACH-000823,0.0585841265747
ACH-000824,0.139853766141
ACH-000827,-0.0246095052725
ACH-000829,0.10670062418299998
ACH-000831,0.00935348307966
ACH-000832,0.15292232196900002
ACH-000833,-0.267943551888
ACH-000834,-0.0276735429275
ACH-000835,-0.134393327523
ACH-000836,0.09080309169610001
ACH-000837,0.064890142479
ACH-000838,0.011264647113399999
ACH-000839,0.130489982168
ACH-000840,-0.471441567279
ACH-000841,0.042889212466400005
ACH-000843,0.0801152544441
ACH-000846,-0.00485707424437
ACH-000847,0.0609484691294
ACH-000848,-0.09025664481210001
ACH-000849,0.0631748237084
ACH-000851,0.011022005542899999
ACH-000855,0.100879082755
ACH-000856,-0.18520999489
ACH-000858,-0.035063843641300003
ACH-000859,0.21570299896499998
ACH-000861,-0.126731506776
ACH-000862,-0.0288323127257
ACH-000865,0.075833291463
ACH-000866,-0.014525368169999999
ACH-000867,-0.037094882123199995
ACH-000869,-0.16562569074300001
ACH-000872,-0.013555431271500001
ACH-000873,0.052609219307300004
ACH-000876,0.0381513135557
ACH-000878,-0.08830715431050001
ACH-000880,0.0620965727173
ACH-000881,-0.00872705048066
ACH-000882,0.0472713657991
ACH-000884,0.153057779228
ACH-000885,-0.062180764733800006
ACH-000887,0.0269480210798
ACH-000888,-0.00382294036339
ACH-000889,0.0156454459793
ACH-000890,-0.026128089552199998
ACH-000896,-0.06898362205900001
ACH-000898,0.11104766375999998
ACH-000900,0.20636465076299998
ACH-000901,-0.0343302818405
ACH-000905,-0.021747220638299997
ACH-000906,-0.023108163492400004
ACH-000907,0.057222199367500004
ACH-000910,-0.047310833638199996
ACH-000911,-0.0259391155504
ACH-000912,-0.019462544294400003
ACH-000913,0.08729074923340001
ACH-000915,0.140200599573
ACH-000916,-0.706545640226
ACH-000917,-0.0537447875181
ACH-000921,-0.196333185316
ACH-000924,0.06440028615849999
ACH-000926,-0.00385873596862
ACH-000928,-0.400790875044
ACH-000929,0.36030110701800006
ACH-000932,-0.0160486962791
ACH-000935,0.158212821466
ACH-000936,-0.0983817024877
ACH-000937,0.0988024231477
ACH-000938,0.147560936817
ACH-000939,-0.336369452428
ACH-000941,-0.0499528796291
ACH-000943,-0.0908363084874
ACH-000946,-0.18733541699700001
ACH-000947,0.00248827339104
ACH-000948,-0.0426426230326
ACH-000950,-0.0689806001544
ACH-000953,0.11315023775800001
ACH-000957,-0.07926211961289999
ACH-000958,0.021273725498900005
ACH-000960,0.041028797187600004
ACH-000963,0.534951550731
ACH-000968,0.12103588079000002
ACH-000969,-0.148126198971
ACH-000973,0.0142816343013
ACH-000974,0.0283095735151
ACH-000975,0.0859310827447
ACH-000976,-0.034638869086300005
ACH-000978,-0.35097192420199996
ACH-000980,0.024627941787900003
ACH-000984,-0.09767065806849999
ACH-000986,0.0897007870218
ACH-000988,0.017615907304799998
ACH-000993,-0.09970560386169999
ACH-000994,-0.21392294061900002
ACH-000996,-0.010004659623
ACH-001001,-0.0627721142546
ACH-001020,0.111062111836
ACH-001028,0.0194554629189
ACH-001031,-0.109214734237
ACH-001038,-0.051661419804499994
ACH-001048,0.024621793896300002
ACH-001050,0.00750823532057
ACH-001053,-0.149147700189
ACH-001054,-0.280322755104
ACH-001061,0.07957896024319999
ACH-001067,-0.12049762634000001
ACH-001075,0.049901473833999996
ACH-001096,0.0156059069168
ACH-001128,0.24801959582
ACH-001134,-0.0404012750571
ACH-001151,-0.136034600971
ACH-001163,-0.029836532952299998
ACH-001164,-0.234347784368
ACH-001173,0.14054932102700002
ACH-001183,0.0761791563045
ACH-001184,0.33502468554299997
ACH-001190,0.0947562738565
ACH-001192,0.182317852348
ACH-001193,0.148899222862
ACH-001196,0.0350161658799
ACH-001197,-0.12077453613299999
ACH-001205,-0.202810145651
ACH-001211,-0.173859781534
ACH-001212,0.143640227904
ACH-001228,0.0157602241812
ACH-001232,-0.046394887622999995
ACH-001239,-0.0862091268509
ACH-001274,-0.0176816059726
ACH-001275,-0.0629954123616
ACH-001277,0.143012077174
ACH-001278,-0.222704863091
ACH-001280,-0.380417985368
ACH-001283,-0.0837200869584
ACH-001289,-0.11381444707499999
ACH-001295,0.161781580885
ACH-001300,0.0278846967944
ACH-001301,-0.434125355949
ACH-001302,0.09961411568739999
ACH-001303,-0.11569794189200001
ACH-001306,0.038245690269900004
ACH-001318,0.103117096554
ACH-001322,-0.392954025305
ACH-001328,0.109102673472
ACH-001332,0.11842653761600001
ACH-001333,-0.151774262661
ACH-001336,-0.0014738736262999998
ACH-001340,-0.00864312306626
ACH-001346,0.08241893042560001
ACH-001353,-0.063648005504
ACH-001354,0.08396559548900001
ACH-001367,0.38196030802500003
ACH-001368,-0.0886003802616
ACH-001374,-0.19217760584600002
ACH-001375,-0.137705090019
ACH-001377,0.0279769584622
ACH-001380,0.153734055607
ACH-001391,0.030529947155299997
ACH-001407,-0.0724065351623
ACH-001408,-0.055571546824
ACH-001413,0.0311458619332
ACH-001430,0.14128342166
ACH-001431,0.140030211896
ACH-001450,0.162798409636
ACH-001496,-0.0052980539026499995
ACH-001500,-0.0505160576052
ACH-001521,0.127545920808
ACH-001523,-0.0317960070443
ACH-001532,0.0977934401666
ACH-001536,-0.18920901111699998
ACH-001550,0.0472576347991
ACH-001552,-0.0544993502212
ACH-001554,0.0149903158785
ACH-001645,0.08440980572149999
ACH-001654,-0.0847600649335
ACH-001715,0.0074240163885
ACH-001735,-0.0551462764657
ACH-001736,0.060314623772599996
ACH-001737,0.41511287361
ACH-001740,0.126125410263
ACH-001745,0.190390733552
ACH-001750,0.09019740989080001
ACH-001765,0.12420596567299999
ACH-001956,0.041916468808
ACH-001957,-0.07017448993710002
