,NCBP1 (4686)
ACH-000206,-1.45430543133
ACH-000207,-1.32027468575
ACH-000211,-1.05206834901
ACH-000215,-1.2445748758700002
ACH-000221,-1.34587542137
ACH-000222,-1.4744918578600001
ACH-000223,-1.21856661433
ACH-000226,-1.36954467354
ACH-000227,-1.15552226279
ACH-000228,-1.3675579412999999
ACH-000231,-0.964434743946
ACH-000232,-1.09100305068
ACH-000233,-1.4388962315399998
ACH-000234,-0.933377746646
ACH-000235,-1.4781324633000001
ACH-000237,-1.36739677891
ACH-000238,-1.3654101547
ACH-000243,-1.12811045135
ACH-000244,-0.9789246044650001
ACH-000246,-1.26429523983
ACH-000248,-1.08116187544
ACH-000250,-1.37804614503
ACH-000251,-1.14695471258
ACH-000253,-1.14846090288
ACH-000255,-1.13922231287
ACH-000256,-1.3965473496599998
ACH-000257,-1.52845815187
ACH-000258,-1.10492307081
ACH-000259,-1.5158191199700002
ACH-000260,-1.13966133856
ACH-000261,-1.36854067473
ACH-000262,-1.00996296812
ACH-000263,-1.50803959426
ACH-000264,-1.4195912924
ACH-000265,-1.09963407192
ACH-000266,-1.32519905361
ACH-000272,-1.17885256284
ACH-000273,-1.24989513664
ACH-000274,-1.12303712832
ACH-000277,-1.02073258214
ACH-000278,-1.4006124582100001
ACH-000279,-1.06021772627
ACH-000280,-1.2625500004899999
ACH-000281,-1.20618249931
ACH-000288,-0.980023517443
ACH-000291,-1.0946869725
ACH-000293,-1.38599027611
ACH-000294,-1.6573604821099999
ACH-000295,-1.67842903516
ACH-000296,-0.9951288182089999
ACH-000302,-1.12224693892
ACH-000304,-1.2189099350200001
ACH-000307,-1.02753306156
ACH-000308,-1.37813233903
ACH-000310,-1.54648025234
ACH-000311,-1.45764191511
ACH-000312,-1.2750912701600001
ACH-000315,-1.50480194357
ACH-000316,-1.27007125651
ACH-000317,-1.01432090798
ACH-000318,-1.2995790983
ACH-000319,-1.3161182733499999
ACH-000320,-1.44063218543
ACH-000322,-1.3690538465600002
ACH-000323,-1.36533533609
ACH-000324,-1.32637594786
ACH-000329,-1.4182289342200003
ACH-000330,-1.07783057981
ACH-000331,-1.06439262474
ACH-000332,-1.08271772499
ACH-000334,-1.58046896134
ACH-000335,-1.2536860886299999
ACH-000336,-1.25978088651
ACH-000337,-1.3416374880600002
ACH-000339,-1.5497716297400002
ACH-000341,-1.3361013909000001
ACH-000348,-1.21149667669
ACH-000350,-1.3396901403200001
ACH-000352,-1.19413831619
ACH-000356,-1.5281312383599999
ACH-000361,-1.34701965225
ACH-000362,-1.55944358411
ACH-000363,-1.52044034575
ACH-000364,-1.3596502044799998
ACH-000365,-1.44904321768
ACH-000366,-1.34556569213
ACH-000368,-1.1233315633499998
ACH-000374,-1.26572421152
ACH-000375,-0.961815693432
ACH-000376,-1.02568840909
ACH-000381,-1.3555640969299998
ACH-000383,-1.6043306362099998
ACH-000387,-1.6940515554
ACH-000389,-1.02305859816
ACH-000390,-1.0810496778299998
ACH-000393,-1.4737854156299999
ACH-000395,-1.3725590040900002
ACH-000397,-1.40724295632
ACH-000401,-1.11251655814
ACH-000402,-1.5680396356
ACH-000403,-1.13712097004
ACH-000404,-0.89569683706
ACH-000406,-1.2106978889700002
ACH-000407,-1.30871114537
ACH-000408,-1.0647759299200001
ACH-000410,-1.05450253849
ACH-000411,-1.2625184431299998
ACH-000414,-1.45461358567
ACH-000415,-0.99219957155
ACH-000416,-1.3298285490700001
ACH-000420,-1.1004026564
ACH-000421,-1.1047113835
ACH-000424,-1.18875592218
ACH-000425,-1.3166926553
ACH-000426,-1.4695497926700003
ACH-000427,-1.20738183865
ACH-000433,-1.2626293639200001
ACH-000436,-1.3728342948199999
ACH-000444,-1.26598531317
ACH-000445,-1.23305926176
ACH-000448,-1.42604220869
ACH-000450,-1.35249773956
ACH-000452,-1.09383251961
ACH-000454,-1.29493007442
ACH-000458,-1.22381614376
ACH-000459,-0.901620688299
ACH-000460,-1.2505827388200002
ACH-000461,-1.31037434713
ACH-000463,-1.10207878005
ACH-000464,-1.0700434668
ACH-000466,-1.21238204148
ACH-000467,-1.28286706567
ACH-000468,-1.4090605025100003
ACH-000469,-0.963645646571
ACH-000470,-1.0913222669
ACH-000471,-0.965552932385
ACH-000472,-1.26103666128
ACH-000473,-1.2173431444399998
ACH-000475,-1.25202500101
ACH-000476,-1.4469945886200002
ACH-000477,-1.14600023317
ACH-000480,-1.2407307347399998
ACH-000481,-1.82775957502
ACH-000483,-1.0877962153299998
ACH-000484,-1.8194137568200002
ACH-000485,-1.3385498787299999
ACH-000486,-1.02800649635
ACH-000487,-1.5145075583399998
ACH-000488,-1.06338631984
ACH-000490,-0.9726175950560001
ACH-000491,-1.4490520637600002
ACH-000495,-1.4739105587799999
ACH-000496,-1.17054223699
ACH-000499,-1.09777073999
ACH-000500,-1.54727478723
ACH-000502,-1.367485742
ACH-000503,-1.0414434026700001
ACH-000505,-1.32381640683
ACH-000507,-1.3739115063
ACH-000510,-1.1955979026799999
ACH-000511,-0.9665527502619999
ACH-000512,-1.21270770028
ACH-000516,-1.45240617463
ACH-000517,-1.23343691018
ACH-000518,-0.87194949213
ACH-000520,-1.3921748244299998
ACH-000521,-1.39340363393
ACH-000522,-1.47802859315
ACH-000524,-1.6720569891600001
ACH-000527,-1.08450561386
ACH-000528,-1.17940256511
ACH-000537,-1.08115480515
ACH-000541,-1.37933073894
ACH-000542,-1.24961923949
ACH-000544,-1.17662247845
ACH-000545,-1.0
ACH-000547,-1.1595981182100001
ACH-000548,-1.08317007183
ACH-000549,-1.03923409448
ACH-000550,-1.12935726098
ACH-000552,-1.4407576206900001
ACH-000556,-1.45360584847
ACH-000557,-1.43253918725
ACH-000570,-0.901911061742
ACH-000571,-1.60431644195
ACH-000573,-1.41434829368
ACH-000576,-1.42834832986
ACH-000580,-1.3773576943599999
ACH-000584,-1.31427290619
ACH-000585,-1.3371383344299999
ACH-000588,-1.21195889087
ACH-000589,-1.1704203529700001
ACH-000591,-1.1382285544700002
ACH-000593,-1.02500340864
ACH-000600,-1.0723579345899998
ACH-000601,-1.24265437386
ACH-000604,-1.9806379842099997
ACH-000605,-1.42430269935
ACH-000606,-0.799831867802
ACH-000608,-1.4557891966799998
ACH-000614,-1.03281608028
ACH-000616,-1.24425906252
ACH-000618,-1.09646009795
ACH-000619,-1.10239136952
ACH-000620,-1.14977374476
ACH-000621,-1.3235579362899998
ACH-000622,-1.1476057603299998
ACH-000623,-1.04448555936
ACH-000624,-1.46081080209
ACH-000627,-1.39269811833
ACH-000630,-1.1022841392
ACH-000632,-1.15357273638
ACH-000633,-1.3163338735299999
ACH-000637,-1.10721794233
ACH-000638,-1.3278866270999998
ACH-000646,-1.3572788014300001
ACH-000647,-1.11300762036
ACH-000648,-1.2293564372799999
ACH-000649,-1.0919190313200002
ACH-000651,-1.23428810199
ACH-000652,-1.16223018173
ACH-000653,-1.4102266108500001
ACH-000657,-1.28654783992
ACH-000658,-1.30679729941
ACH-000661,-1.37785737845
ACH-000662,-1.65645105562
ACH-000663,-1.1096927457999999
ACH-000665,-1.1748734892000001
ACH-000671,-1.42420916046
ACH-000673,-1.18006629427
ACH-000676,-1.2679878226799999
ACH-000677,-0.979859143841
ACH-000681,-1.04357445915
ACH-000682,-0.9683448408490001
ACH-000683,-1.43914027229
ACH-000684,-1.20852020535
ACH-000688,-1.54454762616
ACH-000693,-1.37839496307
ACH-000694,-1.02002588654
ACH-000695,-1.29682653166
ACH-000696,-1.2366755289
ACH-000697,-1.39247825513
ACH-000699,-1.36518859975
ACH-000701,-0.852220370155
ACH-000706,-1.14641808904
ACH-000711,-1.00549636137
ACH-000713,-1.27934337129
ACH-000714,-1.18178678862
ACH-000718,-1.39158242411
ACH-000720,-1.33112743548
ACH-000721,-1.20113881001
ACH-000724,-1.1515666122900001
ACH-000725,-1.32271354896
ACH-000732,-0.994526281478
ACH-000734,-1.387013415
ACH-000735,-0.914279865611
ACH-000736,-1.54600969944
ACH-000738,-1.2243342773600001
ACH-000746,-1.8202937821
ACH-000747,-1.26996564829
ACH-000748,-1.0792971363
ACH-000753,-1.26903019158
ACH-000756,-1.46620183015
ACH-000757,-1.73533302368
ACH-000758,-1.1251971664
ACH-000760,-1.43718507127
ACH-000763,-1.28449790403
ACH-000764,-1.02172267698
ACH-000765,-1.1818526332600001
ACH-000766,-1.12438812974
ACH-000767,-1.5234071172499999
ACH-000768,-1.38600739506
ACH-000769,-1.40706578462
ACH-000770,-1.37340216726
ACH-000771,-1.00634957316
ACH-000773,-1.6247839284799999
ACH-000776,-1.19291839339
ACH-000777,-1.04100915784
ACH-000778,-1.28463154005
ACH-000781,-1.14063331019
ACH-000782,-1.5291024082799998
ACH-000783,-1.17729744223
ACH-000784,-1.25470542011
ACH-000785,-1.45985873425
ACH-000787,-1.1776933889799999
ACH-000788,-1.38438129724
ACH-000791,-1.30991326118
ACH-000792,-1.26090262676
ACH-000794,-1.06307325371
ACH-000796,-1.1297630568600001
ACH-000799,-1.56637982522
ACH-000800,-1.23001240107
ACH-000802,-1.1115301739599999
ACH-000804,-1.4327454546
ACH-000805,-1.13584400895
ACH-000809,-1.1726731822299998
ACH-000810,-1.3026392445700001
ACH-000811,-1.31900746953
ACH-000817,-1.36090334339
ACH-000819,-1.28934174254
ACH-000820,-1.21213764431
ACH-000821,-1.3433759963799998
ACH-000822,-1.62149281463
ACH-000823,-1.34618154049
ACH-000824,-1.31681954655
ACH-000827,-1.18094158156
ACH-000829,-1.2368872832200002
ACH-000831,-1.31347662992
ACH-000832,-1.0890220237600001
ACH-000833,-0.9836089488359999
ACH-000834,-1.0578374348200001
ACH-000835,-1.2314411661700002
ACH-000836,-0.785799915044
ACH-000837,-1.24899168953
ACH-000838,-1.4277897828600001
ACH-000839,-1.32613519557
ACH-000840,-1.2264425537
ACH-000841,-1.38339106331
ACH-000843,-1.20349727862
ACH-000846,-1.2870860054200002
ACH-000847,-1.22228497735
ACH-000848,-1.15878472955
ACH-000849,-1.2805846271799999
ACH-000851,-1.45222284021
ACH-000855,-1.03157553679
ACH-000856,-1.0597305523799998
ACH-000858,-1.26296495847
ACH-000859,-1.09417454639
ACH-000861,-1.49698798841
ACH-000862,-1.2437521044700002
ACH-000865,-1.0322357400700002
ACH-000866,-1.2750413142
ACH-000867,-1.2099981641
ACH-000869,-1.41725577884
ACH-000872,-1.46646113921
ACH-000873,-1.3322437144600001
ACH-000876,-1.36146261155
ACH-000878,-1.1498265927200002
ACH-000880,-1.3362712661
ACH-000881,-0.991960072974
ACH-000882,-1.075419254
ACH-000884,-1.10806823105
ACH-000885,-1.3164575429
ACH-000887,-1.4082218747400002
ACH-000888,-1.3908182384799999
ACH-000889,-2.00035804968
ACH-000890,-1.1065158559000001
ACH-000896,-1.32468580008
ACH-000898,-1.31155477096
ACH-000900,-1.38376186919
ACH-000901,-1.30462593857
ACH-000905,-1.21626877374
ACH-000906,-1.19041264981
ACH-000907,-1.4484895112
ACH-000910,-1.4896114919999999
ACH-000911,-1.4885682145899999
ACH-000912,-1.2645307968600001
ACH-000913,-1.48211739004
ACH-000915,-1.15915683984
ACH-000916,-1.35437362949
ACH-000917,-0.9697708599349999
ACH-000921,-1.15886825597
ACH-000924,-1.3665534898700002
ACH-000926,-1.2802157465200001
ACH-000928,-1.3143520374600002
ACH-000929,-0.926158387886
ACH-000932,-1.4458968356900002
ACH-000935,-1.2812412832200002
ACH-000936,-1.08101977341
ACH-000937,-1.62069744746
ACH-000938,-1.0834223944399999
ACH-000939,-0.869924115671
ACH-000941,-1.2174744243200002
ACH-000943,-1.1843157753799998
ACH-000946,-1.28445552914
ACH-000947,-1.4128822640399998
ACH-000948,-1.2811348883700002
ACH-000950,-1.26119482037
ACH-000953,-1.3638112974799999
ACH-000957,-1.46061886506
ACH-000958,-1.3102686551
ACH-000960,-1.00834081942
ACH-000963,-1.10534260754
ACH-000968,-1.10220875799
ACH-000969,-1.23648667246
ACH-000973,-1.31986712074
ACH-000974,-1.27272148635
ACH-000975,-0.8531707288979999
ACH-000976,-1.26930638668
ACH-000978,-1.33989052218
ACH-000980,-1.22787443578
ACH-000984,-1.51185041318
ACH-000986,-1.4479136044999998
ACH-000988,-0.9896730859299999
ACH-000993,-1.5018331637399998
ACH-000994,-1.1401870832799998
ACH-000996,-1.41891315968
ACH-001001,-1.21655112067
ACH-001020,-0.974025226717
ACH-001028,-1.3223377351
ACH-001031,-1.25651390377
ACH-001038,-1.3094935972200001
ACH-001048,-1.02469663029
ACH-001050,-0.814426377192
ACH-001053,-1.23894132675
ACH-001054,-1.3683841721399999
ACH-001061,-1.00938204291
ACH-001067,-1.20054249712
ACH-001075,-1.09781838775
ACH-001096,-0.917940604085
ACH-001128,-0.6124652152619999
ACH-001134,-1.2286880926200001
ACH-001151,-1.3957344965399998
ACH-001163,-1.29488761951
ACH-001164,-1.1054916265799999
ACH-001173,-1.23357870374
ACH-001183,-1.0674958597
ACH-001184,-1.19480504911
ACH-001190,-1.0543187617299998
ACH-001192,-1.24350571861
ACH-001193,-1.49905807555
ACH-001196,-1.18477657705
ACH-001197,-1.6002642686500002
ACH-001205,-1.47260885924
ACH-001211,-1.2855107702600002
ACH-001212,-1.14779374033
ACH-001228,-1.32022373396
ACH-001232,-1.18022598672
ACH-001239,-1.32894267221
ACH-001274,-1.2806196726
ACH-001275,-1.12093430196
ACH-001277,-1.42132047692
ACH-001278,-0.867255723313
ACH-001280,-1.34055471957
ACH-001283,-1.38548251527
ACH-001289,-1.17134209812
ACH-001295,-1.28025558763
ACH-001300,-1.2400824538200002
ACH-001301,-1.34175078279
ACH-001302,-1.2186653280500002
ACH-001303,-1.14960932297
ACH-001306,-1.24911872017
ACH-001318,-1.41753229463
ACH-001322,-1.3896239867299998
ACH-001328,-1.0727064887200002
ACH-001332,-1.22434646514
ACH-001333,-1.2505841226799999
ACH-001336,-1.13170239739
ACH-001340,-1.25998524974
ACH-001346,-1.1308629215600001
ACH-001353,-1.19089264547
ACH-001354,-1.32144554067
ACH-001367,-1.14403083324
ACH-001368,-1.5291814206299998
ACH-001374,-1.94986563884
ACH-001375,-1.24285808112
ACH-001377,-1.07643368756
ACH-001380,-1.3425400081099998
ACH-001391,-1.32738230706
ACH-001407,-1.19048223985
ACH-001408,-1.10343862435
ACH-001413,-1.16260582168
ACH-001430,-1.19632954794
ACH-001431,-1.0404167269
ACH-001450,-1.37310189792
ACH-001496,-0.8724875024299998
ACH-001500,-1.1153344133499998
ACH-001521,-1.4825581633000002
ACH-001523,-0.873631647644
ACH-001532,-1.2071298977
ACH-001536,-1.27280266687
ACH-001550,-0.7553248852619999
ACH-001552,-1.4990812223899999
ACH-001554,-1.29382088774
ACH-001645,-1.08591495528
ACH-001654,-1.2227854842299999
ACH-001715,-1.0084483864700002
ACH-001735,-1.40399037685
ACH-001736,-1.58892008724
ACH-001737,-1.21276971699
ACH-001740,-1.07043197605
ACH-001745,-1.0743901871100001
ACH-001750,-1.21959354668
ACH-001765,-1.27090184852
ACH-001956,-1.21769757131
ACH-001957,-1.1924003453399998
