,PLEKHG7 (440107)
ACH-000004,0.012652475572600002
ACH-000007,-0.0397681193317
ACH-000009,-0.286099147627
ACH-000011,0.018698040424
ACH-000012,-0.04407705553119999
ACH-000013,-0.00560060850277
ACH-000014,0.0363276832941
ACH-000015,-0.008033808980039999
ACH-000017,-0.183572696605
ACH-000018,-0.155332900793
ACH-000019,-0.16453600816800001
ACH-000021,-0.24684539783000004
ACH-000022,-0.13394660825500002
ACH-000025,-0.0177801080733
ACH-000028,-0.08197145347
ACH-000030,-0.014555959928999999
ACH-000035,-0.0344989121838
ACH-000036,-0.0911436500014
ACH-000037,-0.372128063711
ACH-000039,0.0689849228722
ACH-000040,-0.142804620865
ACH-000041,-0.034674632745300006
ACH-000042,-0.101418704739
ACH-000045,-0.12506887328400002
ACH-000047,0.0026113240203299998
ACH-000052,-0.238361570692
ACH-000053,-0.07860298838839999
ACH-000054,-0.0421058734576
ACH-000055,-0.12498766031
ACH-000060,-0.116682344472
ACH-000067,0.00356307371537
ACH-000070,-0.126010455998
ACH-000075,-0.268420696907
ACH-000078,-0.305789447313
ACH-000082,-0.0375607390946
ACH-000085,-0.32378606593000003
ACH-000086,-0.08847969136700001
ACH-000087,0.0342195507909
ACH-000092,0.00251926633444
ACH-000095,0.026174595097500003
ACH-000097,0.005679154310720001
ACH-000098,-0.0007610396429810001
ACH-000099,-0.0891159038238
ACH-000108,-0.09487693471210001
ACH-000113,0.0561574421084
ACH-000115,0.09926848990489999
ACH-000116,-0.0946220393666
ACH-000118,-0.10430430621799999
ACH-000120,0.12096287036499999
ACH-000123,-0.0821218586382
ACH-000127,0.0163327003593
ACH-000128,-0.0940935522049
ACH-000132,0.103253216701
ACH-000133,-0.102210624001
ACH-000137,0.0467541389377
ACH-000138,-0.12601788600400002
ACH-000142,-0.193862725797
ACH-000143,-0.21401271991
ACH-000146,0.033921945835700004
ACH-000148,-0.0967019329508
ACH-000150,-0.26250117611400003
ACH-000152,-0.152495309961
ACH-000153,-0.0487987541489
ACH-000159,0.0591004944487
ACH-000160,-0.00385350387666
ACH-000163,-0.0409984575879
ACH-000167,-0.447753801768
ACH-000168,0.0019435464471
ACH-000169,-0.138487974116
ACH-000178,-0.007445847657
ACH-000182,-0.105310746203
ACH-000183,-0.126307777298
ACH-000188,-0.0574662375363
ACH-000189,-0.037527776011699994
ACH-000190,-0.145717374112
ACH-000198,-0.0824995662771
ACH-000204,0.23098573899099997
ACH-000206,0.006404322712399999
ACH-000207,0.0354929373079
ACH-000211,-0.113668461893
ACH-000215,-0.0744820580255
ACH-000221,0.052905845311199996
ACH-000222,-0.08574193622330001
ACH-000223,-0.135180790093
ACH-000226,-0.0911586439116
ACH-000227,-0.398466604159
ACH-000228,-0.142802588363
ACH-000231,-0.07863829783950001
ACH-000232,-0.16850565234499998
ACH-000233,-0.20575143868
ACH-000234,-0.171333499506
ACH-000235,-0.0633288773486
ACH-000237,-0.156556947768
ACH-000238,-0.147940711625
ACH-000243,-0.07545855914710001
ACH-000244,0.018171334591400003
ACH-000246,-0.11301426045700001
ACH-000248,-0.150760153634
ACH-000250,-0.0747349195545
ACH-000251,-0.144889198708
ACH-000253,-0.18870536193300003
ACH-000255,0.120020251786
ACH-000256,-0.029520987484599998
ACH-000257,0.029741728639700003
ACH-000258,-0.16219695625999997
ACH-000259,-0.0287141914836
ACH-000260,-0.018153817189400002
ACH-000261,0.0108837363058
ACH-000262,-0.144433499121
ACH-000263,0.0934381261905
ACH-000264,-0.08281779203919999
ACH-000265,-0.11730654985200001
ACH-000266,-0.12951182914599998
ACH-000272,0.013578858665
ACH-000273,-0.05108479822840001
ACH-000274,-0.132391870321
ACH-000277,-0.255132876763
ACH-000278,-0.109450492629
ACH-000279,-0.0245026242349
ACH-000280,-0.000734245550972
ACH-000281,-0.443263794441
ACH-000288,-0.025127349877900003
ACH-000291,0.0764022491295
ACH-000293,-0.07156432678039999
ACH-000294,-0.042792800006
