,ZFYVE20 (64145)
ACH-000004,-0.23711899621100002
ACH-000007,0.15481281747
ACH-000009,-0.23240654519200002
ACH-000011,-0.5518056308479999
ACH-000012,-0.178917472287
ACH-000013,-0.454964629489
ACH-000014,-0.341830262285
ACH-000015,-0.556073601236
ACH-000017,-0.272893962378
ACH-000018,-0.11572153378799999
ACH-000019,-0.482177393981
ACH-000021,-0.196154321543
ACH-000022,-0.269212978449
ACH-000025,-0.309603924448
ACH-000028,-0.21155082569000003
ACH-000030,-0.547605920491
ACH-000035,-0.53057883831
ACH-000036,-0.533450754406
ACH-000037,-0.23454268735300002
ACH-000039,-0.447835416976
ACH-000040,-0.252899141341
ACH-000041,-0.23815234615699998
ACH-000042,-0.166073971166
ACH-000045,-0.562498836838
ACH-000047,-0.108940832313
ACH-000052,-0.37513652633100003
ACH-000053,-0.7024870158419999
ACH-000054,-0.16134574886
ACH-000055,-0.428443849357
ACH-000060,-0.374056134297
ACH-000067,-0.522037262774
ACH-000070,-0.65602900096
ACH-000075,-0.29956665016399997
ACH-000078,-0.15180432559499998
ACH-000082,-0.115779452853
ACH-000085,-0.816613123865
ACH-000086,-0.239858638698
ACH-000087,-0.159157116687
ACH-000092,-0.344139398125
ACH-000095,-0.128720921018
ACH-000097,0.0645967648496
ACH-000098,-0.443478516989
ACH-000099,-0.5701190765690001
ACH-000108,-0.22820376265
ACH-000113,-0.649569233813
ACH-000115,-0.694057421635
ACH-000116,-0.349104584288
ACH-000118,-0.11081295546299999
ACH-000120,-0.0220712425787
ACH-000123,-0.569742555809
ACH-000127,-0.318178650325
ACH-000128,-0.209147167488
ACH-000132,0.14342026632000002
ACH-000133,-0.357458915004
ACH-000137,-0.235170162842
ACH-000138,-0.46509403669
ACH-000142,-0.662342567678
ACH-000143,0.12145050368799999
ACH-000146,-0.5367625101169999
ACH-000148,-0.471962723646
ACH-000150,-0.646594655037
ACH-000152,-0.7002136436380001
ACH-000153,-0.313074657612
ACH-000159,-0.389025423958
ACH-000160,-0.6745749860920001
ACH-000163,-0.384586578966
ACH-000167,-0.696868747377
ACH-000168,-0.671868316725
ACH-000169,-0.38925052484899997
ACH-000178,-0.674721049129
ACH-000182,-0.000256855420656
ACH-000183,-0.645293225558
ACH-000188,-0.477269729182
ACH-000189,-0.6954395942139999
ACH-000190,-0.744167943449
ACH-000198,-0.407806598669
ACH-000204,-1.00337544343
ACH-000206,-0.406114007247
ACH-000207,-0.357126504983
ACH-000211,-0.495489013232
ACH-000215,-0.644507830709
ACH-000221,-0.289894857639
ACH-000222,-0.360026610209
ACH-000223,-0.065055028312
ACH-000226,-0.107836074742
ACH-000227,-0.124766753913
ACH-000228,-0.142348412611
ACH-000231,-0.150196006705
ACH-000232,-0.023949517659800003
