,HCN3 (57657)
ACH-000004,-0.129747842606
ACH-000007,0.035713075866400004
ACH-000009,-0.27814940446499997
ACH-000011,0.0891462437325
ACH-000012,-0.180178084076
ACH-000013,0.0377282532056
ACH-000014,-0.0755700948634
ACH-000015,-0.104796866775
ACH-000017,0.091535304461
ACH-000018,-0.214028593805
ACH-000019,0.0837199095793
ACH-000021,-0.15662398979
ACH-000022,0.0368478878515
ACH-000025,-0.152020721065
ACH-000028,0.0159907526791
ACH-000030,0.0616689971951
ACH-000035,-0.0710423376159
ACH-000036,-0.0639293201974
ACH-000037,-0.0942944587136
ACH-000039,-0.0318150550087
ACH-000040,-0.00179119307342
ACH-000041,-0.11939056279100001
ACH-000042,-0.0525899699744
ACH-000045,-0.121844830845
ACH-000047,0.0856455804856
ACH-000052,-0.08653268006510001
ACH-000053,-0.030855164911700005
ACH-000054,-0.12362696446100001
ACH-000055,-0.258867495516
ACH-000060,0.0551932084939
ACH-000067,-0.0338690485868
ACH-000070,-0.06969655717239999
ACH-000075,-0.11401571012
ACH-000078,-0.201598826331
ACH-000082,-0.056018163484300006
ACH-000085,0.13447736329600002
ACH-000086,-0.29830244792800004
ACH-000087,0.08362751501969999
ACH-000092,-0.0725318530975
ACH-000095,-0.08758976888039999
ACH-000097,-0.0160644248591
ACH-000098,0.037859376806900005
ACH-000099,0.009778680124180001
ACH-000108,-0.125710196317
ACH-000113,0.07664336050310001
ACH-000115,0.170109380483
ACH-000116,-0.20325026363899998
ACH-000118,-0.0477032190011
ACH-000120,-0.175508986571
ACH-000123,-0.0905270973253
ACH-000127,0.0629976724637
ACH-000128,0.0314438339717
ACH-000132,-0.0580931423169
ACH-000133,-0.0350378470373
ACH-000137,-0.0425832385864
ACH-000138,0.024096470819
ACH-000142,-0.145319504016
ACH-000143,-0.135758836553
ACH-000146,-0.0942899347781
ACH-000148,-0.15134081041
ACH-000150,0.131053437991
ACH-000152,-0.0764434143766
ACH-000153,-0.546993710727
