,OTUD7B (56957)
ACH-000004,0.290048988232
ACH-000007,0.306334678136
ACH-000009,-0.0410934859003
ACH-000011,0.171080207176
ACH-000012,0.09616605331849999
ACH-000013,0.149892136074
ACH-000014,-0.20590612932
ACH-000015,0.0408141251342
ACH-000017,0.262777792216
ACH-000018,0.204639826259
ACH-000019,0.0369982173287
ACH-000021,-0.00211473415009
ACH-000022,0.102539709358
ACH-000025,0.00220700123086
ACH-000028,-0.0771365740859
ACH-000030,0.116821916241
ACH-000035,0.026988103247700002
ACH-000036,0.0623193269604
ACH-000037,0.011354041517
ACH-000039,-0.240492767887
ACH-000040,0.06440308199799999
ACH-000041,0.035626356409800004
ACH-000042,0.179191760271
ACH-000045,0.215791203199
ACH-000047,0.126321031665
ACH-000052,0.0754519711383
ACH-000053,-0.061150663298300004
ACH-000054,0.019021058076299998
ACH-000055,-0.195132297343
ACH-000060,0.131150427343
ACH-000067,0.148856415239
ACH-000070,0.138204504501
ACH-000075,-0.0236855197291
ACH-000078,-0.0337518522718
ACH-000082,0.075567606749
ACH-000085,0.178960713273
ACH-000086,-0.0877465108637
ACH-000087,-0.0901763677172
ACH-000092,-0.0399758688891
ACH-000095,0.15159306869
ACH-000097,-0.163334219674
ACH-000098,0.0416884168386
ACH-000099,0.221631927609
ACH-000108,-0.0445495844594
ACH-000113,0.155243502699
ACH-000115,-0.00312050273144
ACH-000116,0.16701026038300001
ACH-000118,0.073202614047
ACH-000120,0.17723212255999998
ACH-000123,0.0998037831416
ACH-000127,0.225197738657
ACH-000128,0.22216928335
ACH-000132,0.18035937582699998
ACH-000133,-0.0543892123546
ACH-000137,0.254126468471
ACH-000138,0.148148483256
ACH-000142,0.17870330733399997
ACH-000143,0.23239404480599998
ACH-000146,0.029515226454500002
ACH-000148,-0.0415127111892
ACH-000150,0.209964459224
ACH-000152,0.04532566101840001
ACH-000153,-0.00239483052956
ACH-000159,0.0715989858881
ACH-000160,0.19726688123199998
ACH-000163,0.014120715058600002
ACH-000167,-0.106770425774
ACH-000168,0.171808646199
ACH-000169,0.193269446614
ACH-000178,0.07670507210239999
ACH-000182,0.097238853499
ACH-000183,-0.120848205754
ACH-000188,-0.017291267452400002
ACH-000189,0.109454902344
ACH-000190,0.129385720039
ACH-000198,0.200955382571
ACH-000204,-0.289951304794
ACH-000206,0.150224415262
ACH-000207,0.263215570756
ACH-000211,0.0743801860815
ACH-000215,0.153813021006
ACH-000221,-0.138975743217
ACH-000222,0.156861290148
ACH-000223,-0.05902771199990001
ACH-000226,-0.014389929254
ACH-000227,0.0464754891977
ACH-000228,0.035189183242199995
ACH-000231,-0.019260295152
ACH-000232,0.07803375668380001
ACH-000233,0.102848445329
ACH-000234,0.14896134591
ACH-000235,0.0690889008748
ACH-000237,0.167154074364
ACH-000238,0.15013975263
ACH-000243,0.0694641767957
ACH-000244,0.0398371089241
ACH-000246,0.048951244200300004
ACH-000248,0.0589516856163
ACH-000250,0.208374037203
ACH-000251,0.199763578193
ACH-000253,0.20810915499899998
ACH-000255,0.0600066340936
ACH-000256,0.107357174157
ACH-000257,0.144005883265
ACH-000258,0.190500156519
ACH-000259,0.125554372046
ACH-000260,0.15111386513
ACH-000261,0.15832172529400002
ACH-000262,0.17195733198399998
ACH-000263,0.163201909385
ACH-000264,-0.11464085067
ACH-000265,0.271907778517
ACH-000266,0.0560327438748
ACH-000272,-0.032014689051700004
ACH-000273,0.011823612526799998
ACH-000274,0.254584186978
ACH-000277,0.07653953059289999
ACH-000278,-0.0594670342822
ACH-000279,0.0803858841423
ACH-000280,0.292732710346
ACH-000281,0.258187161705
ACH-000288,0.0974425496403
ACH-000291,-0.015503810703399998
ACH-000293,0.138214415162
ACH-000294,0.143304590457
ACH-000295,0.27239971678
ACH-000296,0.102670256526
ACH-000302,0.15301129623600002
ACH-000304,0.064416222999
ACH-000307,0.194674054958
ACH-000308,0.12115553294399999
ACH-000310,0.133241833614
ACH-000311,-0.0885743320266
ACH-000312,0.0406608355097
ACH-000315,-0.020262524815499998
ACH-000316,0.09891218175069999
ACH-000317,0.22279989965
ACH-000318,-0.00255915357473
ACH-000319,0.026835238842000002
ACH-000320,0.09262367027110001
ACH-000322,-0.128601779378
ACH-000323,0.304909028204
ACH-000324,0.125580202928
ACH-000329,-0.0471691240783
ACH-000330,0.0659300420003
ACH-000331,0.0061974506496
ACH-000332,0.00227430645907
ACH-000334,0.08840131713339999
ACH-000335,0.039288065444499996
ACH-000336,0.0355843344305
ACH-000337,0.022088610594599996
ACH-000339,0.12590479613299999
ACH-000341,0.276520081049
ACH-000348,0.0062236816250099995
ACH-000350,0.21563679579199999
ACH-000352,0.024544645366
ACH-000356,0.238187164151
ACH-000361,0.09255872704870001
ACH-000362,0.121604465547
ACH-000363,0.041295259648300005
ACH-000364,0.0899075962779
ACH-000365,0.0302384857155
ACH-000366,0.163893738756
ACH-000368,-0.23254352924000002
ACH-000374,0.14757231041899999
ACH-000375,0.145947282706
ACH-000376,0.016818468442599998
ACH-000381,0.170628644875
ACH-000383,-0.037324560636900005
ACH-000387,0.037198295882800006
ACH-000389,-0.34004582042900006
ACH-000390,0.135964862496
ACH-000393,0.10596389382200001
ACH-000395,0.233768558955
ACH-000397,0.143647759396
ACH-000401,0.06680174909509999
ACH-000402,0.10610138446499999
ACH-000403,0.05192172023569999
ACH-000404,0.19518282176600002
ACH-000406,0.143371087615
ACH-000407,0.142964378454
ACH-000408,0.289389386322
ACH-000410,-0.206268604522
ACH-000411,0.0741905759252
ACH-000414,0.11951872097100001
ACH-000415,0.134721935725
ACH-000416,0.016535216022299997
ACH-000420,0.141959207374
ACH-000421,-0.00814568366208
ACH-000424,0.140479529299
ACH-000425,0.07383951021919999
ACH-000426,-0.00592682634165
ACH-000427,0.028469836555300002
ACH-000433,-0.050855639889
ACH-000436,0.17545887987599998
ACH-000444,0.12321021653400001
ACH-000445,0.0521803437053
ACH-000448,0.08463958436710001
ACH-000450,0.110072559612
ACH-000452,0.0326671382187
ACH-000454,-0.018663123619099997
ACH-000458,-0.0502571008142
ACH-000459,-0.0285126522389
ACH-000460,-0.116527550814
ACH-000461,0.034232741694499996
ACH-000463,0.05177047017530001
ACH-000464,-0.0213955362329
ACH-000466,0.118346503554
ACH-000467,0.190521457848
ACH-000468,0.199095952446
ACH-000469,0.167917514203
ACH-000470,0.0789269865714
ACH-000471,0.0726520658075
ACH-000472,0.18661444803
ACH-000473,0.146518690235
ACH-000475,0.07480410615880001
ACH-000476,-0.0370841188231
ACH-000477,0.303522933481
ACH-000480,0.08787317966219998
ACH-000481,0.094555303265
ACH-000483,0.0427893539688
ACH-000484,0.0720068940968
ACH-000485,0.08088923467629999
ACH-000486,0.165814903671
ACH-000487,0.0458646404474
ACH-000488,0.0352194099235
ACH-000490,0.14928103769200002
ACH-000491,0.119526412924
ACH-000495,0.110649026861
ACH-000496,0.21734692678599998
ACH-000499,0.07110678087189999
ACH-000500,0.37672187492
ACH-000502,0.0578036869846
ACH-000503,-0.10293863278899999
ACH-000505,-0.0622536573653
ACH-000507,0.0655996281542
ACH-000510,0.057910311701
ACH-000511,0.039767328937199996
ACH-000512,0.0204611111057
ACH-000516,0.0498760615343
ACH-000517,0.08645886555929999
ACH-000518,0.241800490399
ACH-000520,0.119933374252
ACH-000521,-0.0245932472938
ACH-000522,-0.013868810936399998
ACH-000524,0.188988864696
ACH-000527,0.11140845546900001
ACH-000528,0.095072377455
ACH-000537,0.243634761672
ACH-000541,0.046052395406300003
ACH-000542,0.101159557018
ACH-000544,-0.0058961498805200005
ACH-000545,0.06276084950079999
ACH-000547,0.160840792136
ACH-000548,0.12508148570699998
ACH-000549,0.195336999022
ACH-000550,0.11044595606899998
ACH-000552,0.16575196351500002
ACH-000556,0.0724616028521
ACH-000557,0.113381245575
ACH-000570,0.131079081701
ACH-000571,0.0671813095316
ACH-000573,-0.0619578922278
ACH-000576,-0.08236100672
ACH-000580,0.18463383975000003
ACH-000584,0.0442140184363
ACH-000585,0.07575630686410001
ACH-000588,-0.0179383466384
ACH-000589,-0.011281120984100002
ACH-000591,0.213189439998
ACH-000593,-0.084959241663
ACH-000600,0.0389232973753
ACH-000601,0.0922897190567
ACH-000604,0.108614490701
ACH-000605,0.0923669106821
ACH-000606,-0.0432653820231
ACH-000608,0.04340239343690001
ACH-000614,0.14225921425000002
ACH-000616,0.151878666753
ACH-000618,0.07020490390499999
ACH-000619,0.08255682197980001
ACH-000620,0.0428817722088
ACH-000621,0.06511379956680001
ACH-000622,0.00407822464859
ACH-000623,-0.0403530128
ACH-000624,0.118364389133
ACH-000627,0.102968309405
ACH-000630,0.0214374869483
ACH-000632,0.15403834675699998
ACH-000633,0.012527292552700001
ACH-000637,0.135017903772
ACH-000638,0.10683231984099999
ACH-000646,-0.0232347196103
ACH-000647,0.00478258087681
ACH-000648,0.135363419382
ACH-000649,0.162919562761
ACH-000651,0.09808108214439999
ACH-000652,0.149308485224
ACH-000653,-0.124251398226
ACH-000657,0.126335722698
ACH-000658,0.105506682348
ACH-000661,0.25339990414
ACH-000662,0.113745116051
ACH-000663,-0.09265774417000001
ACH-000665,-0.0124263231826
ACH-000671,0.154348329209
ACH-000673,0.0351027390306
ACH-000676,0.0423116709681
ACH-000677,0.18573712276299997
ACH-000681,0.145466409525
ACH-000682,0.0707814074864
ACH-000683,-0.0188926395919
ACH-000684,0.359722487902
ACH-000688,0.196173032669
ACH-000693,0.08142744079580001
ACH-000694,0.14559664634400002
ACH-000695,0.117124721219
ACH-000696,0.09142727650489998
ACH-000697,0.240672833057
ACH-000699,0.11997816972200001
ACH-000701,0.0542287508142
ACH-000706,0.0331242385683
ACH-000711,0.107433017716
ACH-000713,-0.156163051122
ACH-000714,0.00678384325663
ACH-000718,0.107178069958
ACH-000720,0.026609526990799996
ACH-000721,0.0754259227531
ACH-000724,0.16357354233100002
ACH-000725,-0.0542836885438
ACH-000732,0.48807174285099997
ACH-000734,0.0715396360433
ACH-000735,0.08030976536060001
ACH-000736,0.0606132390589
ACH-000738,0.121614092042
ACH-000746,0.053040278883300006
ACH-000747,-0.0341142206438
ACH-000748,0.0861030414374
ACH-000753,-0.0250571649598
ACH-000756,0.0602493544692
ACH-000757,0.026524866099900003
ACH-000758,0.0653090724404
ACH-000760,-0.335724729812
ACH-000763,0.254207045343
ACH-000764,0.0444264834688
ACH-000765,0.08435845223880001
ACH-000766,-0.0680002273861
ACH-000767,-0.152740033872
ACH-000768,0.0171336798468
ACH-000769,-0.0702614416816
ACH-000770,0.13037292965
ACH-000771,0.205675478089
ACH-000773,-0.00194559990517
ACH-000776,-0.0230591608879
ACH-000777,0.282910395148
ACH-000778,0.0804770161955
ACH-000781,0.146079262877
ACH-000782,0.128814282536
ACH-000783,0.016998954579
