,ATXN7L3 (56970)
ACH-000004,-0.445463842095
ACH-000007,-0.09862818392560002
ACH-000009,-0.7993549972669999
ACH-000011,-0.649612340356
ACH-000012,-0.398571059135
ACH-000013,-0.49595707460199995
ACH-000014,-0.7856819181910001
ACH-000015,-0.776946939932
ACH-000017,-0.822124719399
ACH-000018,-0.84998106286
ACH-000019,-0.394345311241
ACH-000021,-0.0691982140113
ACH-000022,-0.49263711018399997
ACH-000025,-0.505192312484
ACH-000028,-0.450938769944
ACH-000030,-0.659700231964
ACH-000035,-0.7207866630490001
ACH-000036,-0.8417222517749999
ACH-000037,0.053943952056400006
ACH-000039,-0.434706555249
ACH-000040,-0.450087538284
ACH-000041,-0.06539481360550001
ACH-000042,-0.527917781546
ACH-000045,-0.5105317903459999
ACH-000047,-0.07378196936539999
ACH-000052,0.0101283197096
ACH-000053,-0.627305091264
ACH-000054,-0.0514627856771
ACH-000055,-0.37484557258
ACH-000060,-0.66763356438
ACH-000067,-0.485053701184
ACH-000070,-0.688223975728
ACH-000075,-0.696834636689
ACH-000078,-0.42318148484800006
ACH-000082,-0.6242985241719999
ACH-000085,-0.330880090365
ACH-000086,-0.123828553774
ACH-000087,-0.23539964605900002
ACH-000092,-0.473104597316
ACH-000095,-0.5933689352839999
ACH-000097,-0.927565121912
ACH-000098,-0.303166226527
ACH-000099,-0.923687072551
ACH-000108,-0.34261011113000006
ACH-000113,-0.916111739451
ACH-000115,-0.996226434597
ACH-000116,-0.9484272592440001
ACH-000118,-0.807587960423
ACH-000120,-0.338904122869
ACH-000123,-0.806861933188
ACH-000127,-0.8117376811079999
ACH-000128,-0.615558382427
ACH-000132,-0.638284986087
ACH-000133,-0.545987583609
ACH-000137,-0.08006929019789999
ACH-000138,-0.580099634647
ACH-000142,-0.033670517972400005
ACH-000143,-0.649224182721
ACH-000146,-0.523189010367
ACH-000148,-0.37050381267399995
ACH-000150,-0.22039987891100002
ACH-000152,-0.46765896538
ACH-000153,-0.177499505777
ACH-000159,-0.36623472571099996
ACH-000160,-0.201341543935
ACH-000163,-0.551327946804
ACH-000167,-0.04531672926059999
ACH-000168,-0.612979024939
ACH-000169,-0.684128818439
ACH-000178,-0.688158860535
ACH-000182,-0.26195106076900004
ACH-000183,-1.08465414277
ACH-000188,-0.37108460749899996
ACH-000189,-0.465889509602
ACH-000190,0.04171783617119999
ACH-000198,-0.904901094058
ACH-000204,-0.23910096523200003
ACH-000206,-0.386878518787
ACH-000207,-0.400308543458
ACH-000211,-0.32305965043699997
ACH-000215,-0.5336318984089999
ACH-000221,-0.7915355927500001
ACH-000222,-0.360955709038
ACH-000223,-0.840965462261
ACH-000226,-0.601614233114
ACH-000227,-0.5595051941229999
ACH-000228,-0.52274832803
ACH-000231,-0.458158877117
ACH-000232,-0.745638974824
ACH-000233,-0.346684593476
ACH-000234,-0.45424527030699996
ACH-000235,-0.527891337709
ACH-000237,0.304660682739
ACH-000238,-0.472632581456
ACH-000243,-0.43991757368100004
ACH-000244,-0.97507791573
ACH-000246,-0.8357493400839999
ACH-000248,-0.309674813449
ACH-000250,-0.5008353308910001
ACH-000251,-0.854052137294
ACH-000253,-0.6888882561920001
ACH-000255,-0.249212260741
ACH-000256,-0.716338806471
ACH-000257,-0.715720319621
ACH-000258,-1.1191812295799999
ACH-000259,-0.649416991947
ACH-000260,-0.361176575412
ACH-000261,0.08967182156860001
ACH-000262,-0.401246579221
ACH-000263,-0.050926664179600005
ACH-000264,-0.304322836675
ACH-000265,-0.038137836006300004
ACH-000266,-0.502396996153
ACH-000272,-0.606748387441
ACH-000273,-0.560912379207
ACH-000274,-0.47814629440800005
ACH-000277,-0.507078110391
ACH-000278,-0.658631192913
ACH-000279,-0.514185217619
ACH-000280,-0.576440389695
ACH-000281,-0.510197650072
ACH-000288,-0.120874923914
ACH-000291,-0.6452362099360001
ACH-000293,-0.5745279103800001
ACH-000294,-0.257799991552
ACH-000295,-0.26640295671
ACH-000296,-0.6587398375419999
ACH-000302,0.0016627241822900001
ACH-000304,-0.498833409074
ACH-000307,-0.5369949455449999
ACH-000308,-1.1230204261299999
ACH-000310,-0.230773484124
ACH-000311,0.235012400446
ACH-000312,-0.35484063174900005
ACH-000315,-0.7616190019429999
ACH-000316,0.11878426994699999
ACH-000317,-0.36035239112499995
ACH-000318,-0.458155106923
ACH-000319,-0.214142600786
ACH-000320,-0.09358350288219999
ACH-000322,-0.532041265757
ACH-000323,-0.714331529233
ACH-000324,-0.573584396725
ACH-000329,-0.168852255865
ACH-000330,-0.428959889753
ACH-000331,-0.69945266027
ACH-000332,-0.420726765356
ACH-000334,-0.5577035061729999
ACH-000335,0.139361064377
ACH-000336,-0.450719904946
ACH-000337,0.0811035670665
ACH-000339,-0.505385241291
ACH-000341,-0.0347477502063
ACH-000348,-0.46565514560599996
ACH-000350,-0.596684925259
ACH-000352,-0.83428113192
ACH-000356,-0.49343706647600005
ACH-000361,-0.357718212563
ACH-000362,-0.352648699919
ACH-000363,-0.636799568082
ACH-000364,-0.36276814043399996
ACH-000365,-0.5311217228399999
ACH-000366,-0.22161897019299998
ACH-000368,-0.20550604165999997
ACH-000374,-0.582533198437
ACH-000375,-0.538278133431
ACH-000376,-0.595393694026
ACH-000381,-0.23546892192
ACH-000383,-0.721440742747
ACH-000387,-0.34669286365199997
ACH-000389,-0.640721873616
ACH-000390,-0.0734836790257
ACH-000393,-0.170800784154
ACH-000395,-0.796219817579
ACH-000397,-0.183537176872
ACH-000401,-0.310980823446
ACH-000402,-1.14560707422
ACH-000403,-0.384760623348
ACH-000404,-0.868611173673
ACH-000406,-0.372257398928
ACH-000407,-0.50506376331
ACH-000408,-0.43059419726400006
ACH-000410,-0.364753196126
ACH-000411,-0.453613064169
ACH-000414,-0.506084744579
ACH-000415,-0.494565840207
ACH-000416,-0.470638088138
ACH-000420,-0.461624405164
ACH-000421,-0.861558723856
ACH-000424,-0.504616754375
ACH-000425,-0.418577183779
ACH-000426,-0.741991309229
ACH-000427,-1.10617153823
ACH-000433,-0.589867479596
ACH-000436,-0.7465926947589999
ACH-000444,-0.40282915452
ACH-000445,-0.509339621177
ACH-000448,-0.40928579967699996
ACH-000450,-0.414403444464
ACH-000452,-0.6801502794040001
ACH-000454,-0.722651492082
ACH-000458,-0.6896133754870001
ACH-000459,-0.20755326197700003
ACH-000460,-0.5384289020090001
ACH-000461,-0.279909342763
ACH-000463,-0.304371801303
ACH-000464,-0.347137339327
ACH-000466,-0.212812579227
ACH-000467,-0.383203698256
ACH-000468,-1.0077391389
ACH-000469,0.0438744762674
ACH-000470,-0.8812405494939999
ACH-000471,-1.05514829719
ACH-000472,-0.531769801136
ACH-000473,-0.43677282286799995
ACH-000475,-0.544680237931
ACH-000476,0.206581807197
ACH-000477,-0.834944450556
ACH-000480,-0.40529897009800003
ACH-000481,-0.10009028604699999
ACH-000483,-0.7711255703450001
ACH-000484,-0.84300671398
