,MAP6D1 (79929)
ACH-000004,-0.19111111018899998
ACH-000007,0.132026118443
ACH-000009,-0.0833793979224
ACH-000011,-0.014151180751
ACH-000012,-0.134569324306
ACH-000013,-0.0316163934007
ACH-000014,-0.034839577140300004
ACH-000015,0.0941516899629
ACH-000017,0.041477508167
ACH-000018,-0.48003102530599995
ACH-000019,-0.0018817123019400001
ACH-000021,0.0260068487177
ACH-000022,-0.0282975402112
ACH-000025,-0.07121240215760001
ACH-000028,0.0153397336041
ACH-000030,0.0147504341251
ACH-000035,0.0549927715616
ACH-000036,-0.052900712088
ACH-000037,0.058176057833699994
ACH-000039,-0.114933913582
ACH-000040,-0.08198864923169999
ACH-000041,0.09783306613510001
ACH-000042,-0.11844416988199999
ACH-000045,-0.10317096953400001
ACH-000047,-0.269919312255
ACH-000052,-0.12345858259600001
ACH-000053,-0.0883329885082
ACH-000054,-0.112806511613
ACH-000055,-0.0469091342014
ACH-000060,-0.233909362769
ACH-000067,-0.0576784417459
ACH-000070,-0.0234623238549
ACH-000075,0.117019687949
ACH-000078,0.104546793239
ACH-000082,-0.227835637606
ACH-000085,0.143403253696
ACH-000086,0.16876342232799998
ACH-000087,0.059679875461900005
ACH-000092,-0.118539173766
ACH-000095,-0.09732943907069999
ACH-000097,-0.0386697658281
ACH-000098,-0.067154187012
ACH-000099,-0.22633346985999997
ACH-000108,-0.132307989914
ACH-000113,-0.0161072980734
ACH-000115,0.136894816721
ACH-000116,-0.123249685953
ACH-000118,0.0913189237639
ACH-000120,-0.127328791661
ACH-000123,0.0649569319332
ACH-000127,-0.058985412959699994
ACH-000128,-0.47151998826200003
ACH-000132,-0.139886829262
ACH-000133,0.0313175293268
ACH-000137,-0.05578753897969999
ACH-000138,0.014260367175200002
ACH-000142,-0.246687780385
ACH-000143,0.24776658466499998
ACH-000146,-0.125168732547
ACH-000148,-0.0807280928564
ACH-000150,0.0343786045821
ACH-000152,0.0405150619896
ACH-000153,0.0134313852889
ACH-000159,-0.213023828338
ACH-000160,0.126397287623
ACH-000163,-0.132809494834
ACH-000167,-0.13138708431399998
ACH-000168,-0.122090440838
ACH-000169,-0.040578593563900006
ACH-000178,-0.134402526951
ACH-000182,-0.08055812817630001
ACH-000183,0.0028687297471099997
ACH-000188,-0.15178656977399999
ACH-000189,-0.154572583344
ACH-000190,-0.331446312668
ACH-000198,-0.00783224843335
ACH-000204,0.026883967369599998
ACH-000206,0.38351323737099996
ACH-000207,-0.262701400544
ACH-000211,-0.0666954269629
ACH-000215,0.0244252112256
ACH-000221,0.0092829333468
ACH-000222,-0.0967954890187
ACH-000223,-0.0919170670615
ACH-000226,0.0696620318888
ACH-000227,-0.0739120026196
ACH-000228,-0.0106361426458
ACH-000231,-0.031491543914999996
ACH-000232,-0.120889250473
ACH-000233,-0.0626771273342
ACH-000234,-0.07833640965369999
ACH-000235,-0.0316630073164
ACH-000237,-0.0804913608011
ACH-000238,-0.303234555271
ACH-000243,0.00016715264116400001
ACH-000244,0.247434570051
ACH-000246,-0.0326705540257
ACH-000248,-0.206697842704
ACH-000250,0.034688613527699995
ACH-000251,0.38949850889
ACH-000253,-0.16905454407900003
ACH-000255,0.0059270560965600004
ACH-000256,-0.22992568430500002
ACH-000257,-0.10800749488099999
ACH-000258,-0.094036690593
ACH-000259,-0.171703851164
ACH-000260,-0.00639287059963
ACH-000261,0.0286188898447
ACH-000262,0.17387399458299999
ACH-000263,0.321320290882
ACH-000264,0.0300624883053
ACH-000265,0.00019306554205700003
ACH-000266,-0.0816668967601
ACH-000272,0.102291744518
ACH-000273,-0.0209402854989
ACH-000274,0.0298308953785
ACH-000277,-0.16307715262800002
ACH-000278,-0.255411120768
ACH-000279,-0.19866822690299998
ACH-000280,-0.232308028707
ACH-000281,-0.103753227015
ACH-000288,-0.0273239636796
ACH-000291,-0.135394498596
ACH-000293,-0.182558865819
ACH-000294,0.143520819064
ACH-000295,0.104892382797
ACH-000296,0.0154489579126
ACH-000302,0.018609079776299997
ACH-000304,-0.294732844434
ACH-000307,-0.110896461601
ACH-000308,-0.0894201984454
ACH-000310,-0.023125171570900004
ACH-000311,-0.11839141209899999
ACH-000312,-0.16045284714400002
ACH-000315,-0.473952945905
ACH-000316,0.056267627437899995
ACH-000317,0.0695989372887
ACH-000318,0.0941177703877
ACH-000319,-0.08365806280960002
ACH-000320,-0.197738774121
ACH-000322,-0.0978710385211
