,LDB1 (8861)
ACH-000004,-0.9716465836570001
ACH-000007,-0.17602143636300002
ACH-000009,-0.182391839045
ACH-000011,0.627868674406
ACH-000012,-0.039478390497
ACH-000013,-0.457684225165
ACH-000014,0.0245190148539
ACH-000015,-0.642589556488
ACH-000017,-0.346951091928
ACH-000018,-0.25546971042100003
ACH-000019,-0.516232988298
ACH-000021,-0.390866512979
ACH-000022,-0.235837694214
ACH-000025,-0.39694222162299997
ACH-000028,-0.6821388707230001
ACH-000030,-0.16467671489900002
ACH-000035,-0.0045975659287399995
ACH-000036,-0.5771185261940001
ACH-000037,-0.119308323933
ACH-000039,0.124261155285
ACH-000040,-0.244441487031
ACH-000041,-0.258736110051
ACH-000042,-0.17509381039299998
ACH-000045,-0.148734109946
ACH-000047,-0.138963121943
ACH-000052,-0.296989156313
ACH-000053,-0.22116086873399998
ACH-000054,-0.23403920507599998
ACH-000055,-1.07854218005
ACH-000060,0.0285395333729
ACH-000067,0.016144233799999998
ACH-000070,0.18873806953699998
ACH-000075,-0.194372835352
ACH-000078,-0.764029660434
ACH-000082,-0.137212774076
ACH-000085,0.0642783375897
ACH-000086,-0.298009746102
ACH-000087,0.0780608360776
ACH-000092,-0.24152817067600002
ACH-000095,-0.490516630195
ACH-000097,-1.1116453078
ACH-000098,-0.416014599661
ACH-000099,-1.05225468359
ACH-000108,-0.256165964539
ACH-000113,-0.454442820347
ACH-000115,-0.019449271646900003
ACH-000116,-0.47641032973999997
ACH-000118,0.027763843925099996
ACH-000120,-0.362217947284
ACH-000123,-0.00158617648255
ACH-000127,-0.016272542491899997
ACH-000128,0.08973372105750001
ACH-000132,-0.543574836571
ACH-000133,-0.289320751758
ACH-000137,-0.134334496779
ACH-000138,-0.286672864491
ACH-000142,0.0648872559486
ACH-000143,0.0051162529570299995
ACH-000146,-0.213864589423
ACH-000148,-0.15586829549
ACH-000150,-0.07671280339610001
ACH-000152,-0.286109481849
ACH-000153,-0.22747621618
ACH-000159,-0.227417595073
ACH-000160,0.17723361625
ACH-000163,-0.302112020037
ACH-000167,0.7637575073999999
ACH-000168,-0.43518680562299994
ACH-000169,-0.634207071199
ACH-000178,0.139728383012
ACH-000182,0.0818484730398
ACH-000183,-0.355334199431
ACH-000188,-0.030725333583800002
ACH-000189,-0.308889564324
ACH-000190,0.22765990863699997
ACH-000198,-0.905952880854
ACH-000204,0.513814192753
ACH-000206,0.124406841984
ACH-000207,-0.42605214619099996
ACH-000211,-0.6253887085050001
ACH-000215,-0.11211037798800001
ACH-000221,-0.108114256277
ACH-000222,-0.0387606380309
ACH-000223,-0.18652904839099999
ACH-000226,-0.086489298078
ACH-000227,-1.0136988748
ACH-000228,-0.306151477098
ACH-000231,-0.367927836487
ACH-000232,-0.00541961131996
ACH-000233,-0.270132192788
ACH-000234,-0.18697625242
ACH-000235,0.0130740989494
ACH-000237,-0.35944508539000003
ACH-000238,-0.18098274468800002
ACH-000243,-0.15545580949899998
ACH-000244,0.00645842291758
ACH-000246,-0.20495094162900002
ACH-000248,0.122719230224
ACH-000250,-0.118834210854
ACH-000251,-0.234006576511
ACH-000253,-0.177625321143
ACH-000255,-0.177337469375
ACH-000256,-0.262244046116
ACH-000257,-0.36587156211499994
ACH-000258,-0.0691356192667
ACH-000259,-0.319347286372
ACH-000260,-0.6604131578670001
ACH-000261,-0.058230721226900005
ACH-000262,-0.04428409494109999
ACH-000263,-0.825053850655
ACH-000264,-0.683963624412
ACH-000265,0.0279839907885
ACH-000266,-0.100855782511
ACH-000272,-0.040246065196000005
ACH-000273,-0.143578018181
ACH-000274,-0.273841900493
ACH-000277,-0.414781068535
ACH-000278,-0.21133747858
ACH-000279,-0.115879488092
ACH-000280,0.134631101546
ACH-000281,-0.482789962923
ACH-000288,-0.118384754087
ACH-000291,0.13530286620100002
ACH-000293,-0.312294606794
ACH-000294,-0.845705661851
ACH-000295,-0.908412628083
ACH-000296,0.00220000188893
ACH-000302,-0.0858305737779
ACH-000304,-0.372815370445
ACH-000307,-0.030010803727099997
ACH-000308,-0.17279782737
ACH-000310,-0.481353634917
ACH-000311,0.0979717345292
ACH-000312,-0.6150157850419999
ACH-000315,-0.0209297580235
ACH-000316,-0.258597091724
ACH-000317,-0.368431839604
ACH-000318,-0.0297592913803
ACH-000319,-0.208052105761
ACH-000320,-0.207196167906
ACH-000322,0.153093888556
ACH-000323,-0.263257704142
ACH-000324,-0.32601024574
ACH-000329,-0.138932319093
ACH-000330,-0.8544433339059999
ACH-000331,-0.315672367382
ACH-000332,-0.366227992811
ACH-000334,-0.455446551471
ACH-000335,-0.148582098101
ACH-000336,-0.23627896754099997
ACH-000337,-0.386692095955
ACH-000339,-0.0652641283939
ACH-000341,-1.0029215096700002
ACH-000348,-0.119514804871
ACH-000350,0.0101343664226
ACH-000352,-1.17518884941
ACH-000356,-0.282862567753
ACH-000361,0.201891490482
ACH-000362,-0.0874845766557
ACH-000363,0.131807933269
ACH-000364,-0.0034609253013000003
ACH-000365,-0.687084142772
ACH-000366,-0.632896952014
ACH-000368,-0.0122716705121
ACH-000374,-0.14417902732100002
ACH-000375,-0.319168381112
ACH-000376,-0.254412770852
ACH-000381,-0.157898301887
ACH-000383,-0.163977118621
ACH-000387,-1.05831967121
ACH-000389,0.02941135192
ACH-000390,-0.07046886085689999
ACH-000393,-0.316689550185
ACH-000395,-0.0530973138
ACH-000397,-0.0776087457671
ACH-000401,-0.112552568132
ACH-000402,0.13033862887800002
ACH-000403,-0.333768199965
ACH-000404,0.41278043659
ACH-000406,-0.233743514584
ACH-000407,-0.332465473126
ACH-000408,0.236405412439
ACH-000410,-0.37155709745
ACH-000411,0.123232869305
ACH-000414,-0.08088155546089999
ACH-000415,-0.283863014723
ACH-000416,-0.11988296352700001
ACH-000420,-0.226994425999
ACH-000421,-0.119309340448
ACH-000424,-0.187844276905
ACH-000425,-0.139009567685
ACH-000426,-0.14794703946499999
ACH-000427,0.03998109603780001
ACH-000433,-0.0231167977975
ACH-000436,-0.36771875137800003
ACH-000444,-0.13567350527799998
ACH-000445,-0.250310975832
ACH-000448,-0.286467946298
ACH-000450,0.09249642928349999
ACH-000452,-0.196230644501
ACH-000454,0.152698549992
ACH-000458,-0.235033315385
ACH-000459,-0.31647139043
ACH-000460,-0.47627556227300005
ACH-000461,0.101388560814
ACH-000463,0.00461966477528
ACH-000464,-0.37644601998800004
ACH-000466,-0.025302545531700003
ACH-000467,0.06287651968090001
ACH-000468,-0.16351636894899998
ACH-000469,-0.193400482161
ACH-000470,-0.10474253044199999
ACH-000471,-0.0518811692625
ACH-000472,-0.243819663834
ACH-000473,0.205515168094
ACH-000475,-0.240776848733
ACH-000476,-0.080120837633
ACH-000477,-0.127654500918
ACH-000480,-0.226829644164
ACH-000481,-0.248380627733
ACH-000483,-0.0006534407057080001
ACH-000484,-0.306024607064
ACH-000485,-0.009179180304209998
ACH-000486,-0.0481836516577
ACH-000487,-1.0666970488
ACH-000488,0.14156821147
ACH-000490,-0.38697640182
ACH-000491,-0.524987062734
ACH-000495,-0.375344348929
ACH-000496,-0.349450334538
ACH-000499,-0.03575935571180001
ACH-000500,0.21636427305599998
ACH-000502,-0.15775085823899998
ACH-000503,-0.0516601190178
ACH-000505,-0.19505451927499998
ACH-000507,0.0940208247105
ACH-000510,-0.32024340459899997
ACH-000511,-0.0690324942484
ACH-000512,-0.231764225234
ACH-000516,-0.0516855864117
ACH-000517,-0.15671043474000002
ACH-000518,-0.147846925849
ACH-000520,-0.054339818390199995
ACH-000521,0.0659799483064
ACH-000522,-0.020897130576
ACH-000524,-0.230817924857
ACH-000527,0.0464147851809
ACH-000528,-0.193714401338
ACH-000537,0.163642555273
ACH-000541,-0.484674255399
ACH-000542,-0.13396865713
ACH-000544,-0.16813314370700003
ACH-000545,-0.149507759284
ACH-000547,-0.15988901590600002
ACH-000548,-0.34312296996799996
ACH-000549,0.16930492387499999
ACH-000550,-0.69161214432
ACH-000552,0.0316875556518
ACH-000556,-0.36385729225900004
ACH-000557,-1.1586085174299998
ACH-000570,-0.324674604684
ACH-000571,-0.182771132806
ACH-000573,-0.108610231539
ACH-000576,0.0666052151054
ACH-000580,-0.00366047683349
ACH-000584,0.0115730271072
ACH-000585,0.154596874124
ACH-000588,-0.1454086223
ACH-000589,-0.00604584734957
ACH-000591,-0.191968791735
ACH-000593,-0.293236618701
ACH-000600,-0.392651506294
ACH-000601,-0.944775596604
ACH-000604,-1.30322810884
ACH-000605,-0.0562160465515
ACH-000606,-0.130292770802
ACH-000608,-0.193448554661
ACH-000614,-0.0777790605068
ACH-000616,-0.29302410821999997
ACH-000618,-0.0601301433469
ACH-000619,-0.0733379999793
ACH-000620,0.0636421823968
ACH-000621,-0.196717099357
ACH-000622,-0.24758823650400003
ACH-000623,-0.29422580352899996
ACH-000624,-0.0840309396381
ACH-000627,-0.254490574103
ACH-000630,-0.390334772606
ACH-000632,-0.25178673196999996
ACH-000633,0.023109669199900002
ACH-000637,0.184978974653
ACH-000638,-0.17083128606400003
ACH-000646,-0.22334754401299997
ACH-000647,-0.301446389035
ACH-000648,-0.44145965176799995
ACH-000649,-0.226432241497
ACH-000651,-0.297047885541
ACH-000652,-0.140299579413
ACH-000653,-0.43892955792800004
ACH-000657,-0.239892376192
ACH-000658,-0.0701687953457
ACH-000661,-0.315051765491
ACH-000662,0.014549567959200002
ACH-000663,-0.0902550341123
ACH-000665,-0.245545952579
ACH-000671,0.08524640341560001
ACH-000673,-0.21758317002799998
ACH-000676,-0.235871898481
ACH-000677,-0.16857661918699998
ACH-000681,-0.245510880754
ACH-000682,-0.14094459368599999
ACH-000683,-0.187519792969
ACH-000684,-0.223581506131
ACH-000688,-0.304441319547
ACH-000693,0.034128201623900005
ACH-000694,-0.030932722610999996
ACH-000695,0.08272986706
ACH-000696,0.0871852615771
ACH-000697,-0.0677893796665
ACH-000699,-0.0506162420342
ACH-000701,0.304230196291
ACH-000706,-0.137901560378
ACH-000711,-0.104503040938
ACH-000713,0.353562314131
ACH-000714,0.442678962927
ACH-000718,-0.07743314913480001
ACH-000720,-0.30084357142499996
ACH-000721,-0.637546899309
ACH-000724,0.249191989177
ACH-000725,-0.36700602088
ACH-000732,-0.0781944781216
ACH-000734,-0.11876506363099999
ACH-000735,-0.21460711300700003
ACH-000736,0.0586431077926
ACH-000738,-0.350881759718
ACH-000746,-0.19072513537500002
ACH-000747,-0.380039153564
ACH-000748,-0.0492831659134
ACH-000753,-0.08735440251839999
ACH-000756,-0.0718074567672
ACH-000757,-0.121128718247
ACH-000758,-0.206147318602
ACH-000760,-0.0342303313432
ACH-000763,0.0712743576347
ACH-000764,-0.136186902521
ACH-000765,-0.270640994412
ACH-000766,-0.659207061549
ACH-000767,-0.20224532927900002
ACH-000768,0.151175840907
ACH-000769,-0.0438339812361
ACH-000770,-0.912727911408
ACH-000771,-0.027490348861599997
ACH-000773,-0.238761122421
ACH-000776,-0.255908197867
ACH-000777,-0.034554252256
ACH-000778,-0.0336038751913
ACH-000781,-0.23772611144000003
ACH-000782,-0.134734431417
ACH-000783,-1.10412164706
ACH-000784,-0.0375562497745
ACH-000785,-0.338478218386
ACH-000787,-0.0285723381996
ACH-000788,0.0369337626001
ACH-000791,-0.0483458276739
ACH-000792,-0.281512274373
ACH-000794,-0.121653052623
ACH-000796,-0.189128887238
ACH-000799,-0.276852186894
ACH-000800,-0.44254038616
ACH-000802,-0.0577918015998
ACH-000804,-0.637002325734
ACH-000805,-0.0012761529132
ACH-000809,-0.057184511282699996
ACH-000810,-0.11859964393
ACH-000811,-0.328185348989
ACH-000817,-0.661127356103
