,TFRC (7037)
ACH-000622,-0.7903693821860001
ACH-000623,-0.42088030406599997
ACH-000624,-1.3431132538100001
ACH-000627,-1.47907082211
ACH-000630,-0.49401346885200004
ACH-000632,-0.853911774261
ACH-000633,-1.18455697007
ACH-000637,-0.508664822241
ACH-000638,-1.0354552669200001
ACH-000646,-1.4639217508200002
ACH-000647,-1.11049427754
ACH-000648,-1.4678127096
ACH-000649,-1.54747000692
ACH-000651,-0.510359813492
ACH-000652,-1.53436618806
ACH-000653,-1.37693144092
ACH-000657,-0.353131251683
ACH-000658,-1.68844136741
ACH-000661,-1.1655025886900001
ACH-000662,-1.12415447643
ACH-000663,-1.20624532014
ACH-000665,-0.885495016338
ACH-000671,-0.568279931721
ACH-000673,-0.414149841026
ACH-000676,-1.60575274706
ACH-000677,-0.591660586328
ACH-000681,-0.7038069487019999
ACH-000682,-0.8018412559899999
ACH-000683,-0.996357517931
ACH-000684,-1.20226264656
ACH-000688,-0.276676285307
ACH-000693,-0.762863758287
ACH-000694,-0.706820490649
ACH-000695,-1.23159424417
ACH-000696,-1.1332405564899999
ACH-000697,-1.2413548835400001
ACH-000699,-1.4042034293399999
ACH-000701,-1.10386185904
ACH-000706,-1.20024089415
ACH-000711,-1.50150123614
ACH-000713,-1.23562080359
ACH-000714,-0.976303921046
ACH-000718,-0.7357148487019999
ACH-000720,-0.46462800786200004
ACH-000721,-0.957599180691
ACH-000724,-1.11739928619
ACH-000725,-1.19830236056
ACH-000732,-0.8950766978039999
ACH-000734,-0.547026312398
ACH-000735,-1.2538002189200002
ACH-000736,-1.30489338758
ACH-000738,-0.331703234711
ACH-000746,-1.5931661891600002
ACH-000747,-1.15189166213
ACH-000748,-0.336603136594
ACH-000753,-1.44709797762
ACH-000756,-0.282704014498
ACH-000757,-0.767357528625
ACH-000758,-0.907185425703
ACH-000760,-0.8585357520379999
ACH-000763,-1.23516893162
ACH-000764,-1.4331270414300001
ACH-000765,-1.39278247898
ACH-000766,-1.01814089109
ACH-000767,-1.17778045475
ACH-000768,-1.39046778162
ACH-000769,-1.1450551957200001
ACH-000770,-1.37198827595
ACH-000771,-0.45520932367
ACH-000773,-1.3757516057199999
ACH-000776,-1.0777678122399998
ACH-000777,-1.0139356032100002
ACH-000778,-0.719673196081
ACH-000781,-0.710491304332
ACH-000782,-0.9019687148090001
ACH-000783,-1.45538899511
ACH-000784,-0.622754674574
ACH-000785,-0.682195951899
ACH-000787,-0.5829884198309999
ACH-000788,-1.23812748957
ACH-000791,-0.693957793952
ACH-000792,-0.7511012157889999
ACH-000794,-1.2057716583
ACH-000796,-1.33791886832
ACH-000799,-0.988561980871
ACH-000800,-1.1087443185299999
ACH-000802,-0.6783092823100001
ACH-000804,-1.0569465150700001
ACH-000805,-1.2902052561
ACH-000809,-1.43637645662
ACH-000810,-1.6880271418500001
ACH-000811,-0.593722579021
ACH-000817,-1.16206898059
ACH-000819,-0.344462349277
ACH-000820,-1.11510543245
ACH-000821,-1.85455165779
ACH-000822,-1.55416408717
ACH-000823,-1.53098293902
ACH-000824,-0.42204483213
ACH-000827,-1.11453903056
ACH-000829,-1.2285865391500002
ACH-000831,-1.0085594660700001
ACH-000832,-1.16496999896
ACH-000833,-1.2766933764700001
ACH-000834,-0.367906067498
ACH-000835,-1.35367446086
ACH-000836,-1.26090184322
ACH-000837,-1.508928685
ACH-000838,-1.64017059688
ACH-000839,-0.47398580678900004
ACH-000840,-0.796429457227
ACH-000841,-1.60075950238
ACH-000843,-1.30169165809
ACH-000846,-0.479520458729
ACH-000847,-0.657811037403
ACH-000848,-0.864383831307
ACH-000849,-1.6555378772100002
ACH-000851,-0.81050102265
ACH-000855,-0.609408051263
ACH-000856,-1.153910096
ACH-000858,-0.473588020725
ACH-000859,-1.5117077279299997
ACH-000861,-0.919440337224
ACH-000862,-0.526573497967
ACH-000865,-0.348911590791
ACH-000866,-1.16501180399
ACH-000867,-1.3933167878600001
ACH-000869,-1.0327184382799999
ACH-000872,-1.3093509109
ACH-000873,-0.951821008627
ACH-000876,-1.06637937538
ACH-000878,-1.2231973636799998
ACH-000880,-0.55898197433
ACH-000881,-0.9639693853069999
ACH-000882,-1.30070982953
ACH-000884,-0.992654721965
ACH-000885,-0.693888276993
ACH-000887,-0.8239429691429999
ACH-000888,-0.865340433188
ACH-000889,-1.71777369041
ACH-000890,-1.47773710574
ACH-000896,-1.5570529128
ACH-000898,-1.65049143507
ACH-000900,-0.879049159164
ACH-000901,-0.702611865587
ACH-000905,-0.6233260447510001
ACH-000906,-1.13907116729
ACH-000907,-0.622593596423
ACH-000910,-1.3141252649700002
ACH-000911,-0.990931680289
ACH-000912,-1.2452199955
ACH-000913,-0.971191378388
ACH-000915,-1.20754393391
ACH-000916,-1.02307873925
ACH-000917,-1.5173083722299998
ACH-000921,-1.12189469533
ACH-000924,-1.16129099137
ACH-000926,-1.10292846566
ACH-000928,-1.12579269589
ACH-000929,-0.9685692024600001
ACH-000932,-1.18849103441
ACH-000935,-0.750985401404
ACH-000936,-1.47078138405
ACH-000937,-1.28434212919
ACH-000938,-1.32942763335
ACH-000939,-0.51192059869
ACH-000941,-0.57886686967
ACH-000943,-1.10790195193
ACH-000946,-1.16626832942
ACH-000947,-0.837703234375
ACH-000948,-0.863236310978
ACH-000950,-0.647466534205
ACH-000953,-1.4229598887600001
ACH-000957,-0.8596736378899998
ACH-000958,-0.9409335018709999
ACH-000960,-1.33519437558
ACH-000963,-0.710147507695
ACH-000968,-1.5521540991299998
ACH-000969,-1.19243158683
ACH-000973,-1.38978725463
ACH-000974,-0.831697775379
ACH-000975,-1.34814359034
ACH-000976,-1.6329695259600001
ACH-000978,-1.45262137625
ACH-000980,-1.0798351032200002
ACH-000984,-0.473044634095
ACH-000986,-1.17906051557
ACH-000988,-0.555167592746
ACH-000993,-0.845814679014
ACH-000994,-0.994696758858
ACH-000996,-0.612747004018
ACH-001001,-0.316167489194
ACH-001020,-0.973858079416
ACH-001028,-1.4955170645299998
ACH-001031,-0.95014165464
ACH-001038,-0.838922163462
ACH-001048,-1.2130656288
ACH-001050,-0.979300365791
ACH-001053,-0.73007214538
ACH-001054,-0.919350143201
ACH-001061,-1.23259277446
ACH-001067,-1.00477187875
ACH-001075,-1.06545452858
ACH-001096,-1.03239214707
ACH-001128,-0.631871852293
ACH-001134,-1.32385299705
ACH-001151,-1.5474637569
ACH-001163,-1.32670013634
ACH-001164,-0.8683902132610001
ACH-001173,-0.539796116911
ACH-001183,-0.24969541830699998
ACH-001184,-1.529883879
ACH-001190,-0.956019489283
ACH-001192,-0.9161931295200001
ACH-001193,-0.44996544768299995
ACH-001196,-1.24537659815
ACH-001197,-1.3674015851499999
ACH-001205,-1.08684760945
ACH-001211,-1.3608721310499998
ACH-001212,-0.462233158729
ACH-001228,-0.623518260156
ACH-001232,-0.44389937200199997
ACH-001239,-0.888516881523
ACH-001274,-1.33078394729
ACH-001275,-0.575139722008
ACH-001277,-0.54961291928
ACH-001278,-0.8518364771570001
ACH-001280,-0.8638453845
ACH-001283,-0.461098502403
ACH-001289,-0.7416448068889999
ACH-001295,-0.190429148609
ACH-001300,-0.597674322327
ACH-001301,-0.21188799202999997
ACH-001302,-0.865560007535
ACH-001303,-0.547748512635
ACH-001306,-1.06028295229
ACH-001318,-0.941741166495
ACH-001322,-0.661604206666
ACH-001328,-0.760013140629
ACH-001332,-0.858727571453
ACH-001333,-0.591689713745
ACH-001336,-0.7810268276800001
ACH-001340,-1.0395426484499999
ACH-001346,-0.932526461136
ACH-001353,-1.8390113903099998
ACH-001354,-1.30969290147
ACH-001367,-1.20900969716
ACH-001368,-1.0512584319
ACH-001374,-0.688809955748
ACH-001375,-1.19223108271
ACH-001377,-0.713422570061
ACH-001380,-1.22058272082
ACH-001391,-0.565798840149
ACH-001407,-1.1852210864200001
ACH-001408,-0.9308680484370001
ACH-001413,-0.363542484837
ACH-001430,-0.741766796539
ACH-001431,-1.03042967346
ACH-001450,-1.26836390418
ACH-001496,-1.37657229217
ACH-001500,-1.44502640976
ACH-001521,-0.522276263375
ACH-001523,-1.09714451249
ACH-001532,-1.02077003135
ACH-001536,-1.08118637287
ACH-001550,-0.8446922831679999
ACH-001552,-0.7484556992129999
ACH-001554,-1.3523020986200003
ACH-001645,-0.876831159825
ACH-001654,-0.960135052857
ACH-001715,-0.535280826818
ACH-001735,-1.48410334768
ACH-001736,-1.2672914133600002
ACH-001737,-0.762934740026
ACH-001740,-1.57834234305
ACH-001745,-1.70320525083
ACH-001750,-0.283630357781
ACH-001765,-1.3386317087000001
ACH-001956,-0.828111211945
ACH-001957,-0.772581977204
