,KREMEN1 (83999)
ACH-000004,-0.143288983069
ACH-000007,-0.22303045558499998
ACH-000009,-0.226600499246
ACH-000011,-0.169535383323
ACH-000012,0.004901294865850001
ACH-000013,-0.0909133623222
ACH-000014,-0.0736553016985
ACH-000015,-0.14813851693900001
ACH-000017,-0.161472574178
ACH-000018,0.0825656708918
ACH-000019,-0.123367298767
ACH-000021,-0.19333404437899998
ACH-000022,0.0832346947585
ACH-000025,-0.0775576716625
ACH-000028,-0.042526463445300006
ACH-000030,-0.140904294277
ACH-000035,-0.105242820957
ACH-000036,0.013273316683399998
ACH-000037,-0.0464638865792
ACH-000039,-0.367899579826
ACH-000040,0.06670561682040001
ACH-000041,-0.112671593149
ACH-000042,-0.251113163805
ACH-000045,-0.183480212953
ACH-000047,-0.059865948025000004
ACH-000052,0.29282660320799997
ACH-000053,-0.188058148314
ACH-000054,-0.0506488486668
ACH-000055,-0.017537727431999998
ACH-000060,-0.262818901128
ACH-000067,-0.281136259333
ACH-000070,0.15293015231100002
ACH-000075,0.10070920769200001
ACH-000078,-0.10456207060900001
ACH-000082,0.0418128724568
ACH-000085,-0.10530833333900001
ACH-000086,0.247976920345
ACH-000087,-0.0191476841158
ACH-000092,-0.12707345962000002
ACH-000095,-0.0658734679954
ACH-000097,-0.0288344362068
ACH-000098,-0.0307629363203
ACH-000099,-0.168552083613
ACH-000108,-0.151217809135
ACH-000113,0.061436061131100006
ACH-000115,-0.07673852143080001
ACH-000116,0.23312265150400002
ACH-000118,-0.211615609052
ACH-000120,0.047365011664000006
ACH-000123,-0.195611745898
ACH-000127,-0.008850177308069999
ACH-000128,-0.025634432625599998
ACH-000132,0.08819752624360001
ACH-000133,0.0155929890771
ACH-000137,-0.114506395614
ACH-000138,0.11607053837200002
ACH-000142,0.015975715106799997
ACH-000143,-0.08686178359069999
ACH-000146,-0.133266515759
ACH-000148,0.0802244492366
ACH-000150,-0.092230196555
ACH-000152,0.113223290859
ACH-000153,-0.09454918722439999
ACH-000159,0.04029663466
ACH-000160,-0.104757800433
ACH-000163,-0.123538531982
ACH-000167,-0.0850754469113
ACH-000168,-0.239510046874
ACH-000169,-0.0166196281365
ACH-000178,-0.0286384161799
ACH-000182,0.0920495475944
ACH-000183,-0.21634625140099997
ACH-000188,0.0114854132329
ACH-000189,0.258624429607
ACH-000190,-0.20029794700800002
ACH-000198,-0.0930079102024
ACH-000204,0.00384478447099
ACH-000206,-0.251393884103
ACH-000207,-0.26965491918
ACH-000211,-0.0772208653823
ACH-000215,0.0165536037136
ACH-000221,-0.184763916069
ACH-000222,0.0506670345851
ACH-000223,-0.08566695557119999
ACH-000226,-0.305012209361
ACH-000227,0.004672120296069999
ACH-000228,-0.15525289795299999
ACH-000231,-0.0908833834389
ACH-000232,0.0385359327354
ACH-000233,0.0905834283687
ACH-000234,0.287284028069
ACH-000235,-0.07001937190539999
ACH-000237,-0.18057527869800002
ACH-000238,0.215911203699
ACH-000243,-0.137950868164
ACH-000244,0.198965050025
ACH-000246,-0.0036351929956300005
ACH-000248,-0.0299502254136
ACH-000250,0.0490536130274
ACH-000251,-0.14059820598300002
ACH-000253,0.040785808500099996
ACH-000255,-0.197424175319
ACH-000256,-0.250365163116
ACH-000257,-0.0596509219037
ACH-000258,-0.027876900737499998
ACH-000259,-0.106772990078
ACH-000260,-0.155594894757
ACH-000261,-0.11700635565199999
ACH-000262,-0.048940500696099995
ACH-000263,-0.0768078649613
ACH-000264,-0.08938930761639999
ACH-000265,-0.118815293157
ACH-000266,-0.0343340153288
ACH-000272,-0.053608697752199994
ACH-000273,0.16896174517700002
ACH-000274,0.0771704180897
ACH-000277,0.0929885429259
ACH-000278,-0.261026440808
ACH-000279,-0.11584184794600001
ACH-000280,-0.108637860509
ACH-000281,-0.138274678728
ACH-000288,-0.00810682466365
ACH-000291,-0.12117953609200001
ACH-000293,-0.120586561594
ACH-000294,-0.122127059481
ACH-000295,0.175473856105
ACH-000296,-0.17038424648400002
ACH-000302,-0.17155683147599998
ACH-000304,-0.252758724687
ACH-000307,0.0235101197269
ACH-000308,-0.128908858673
ACH-000310,-0.25714819087900004
ACH-000311,-0.196951432104
ACH-000312,-0.217832682323
ACH-000315,0.024393881198900003
ACH-000316,0.228292235405
ACH-000317,-0.184925971895
ACH-000318,0.010361077610200001
ACH-000319,-0.00642779906851
ACH-000320,-0.179232607322
ACH-000322,-0.13848606477199998
ACH-000323,0.030986500190499998
ACH-000324,-0.178561596318
ACH-000329,0.06848060828329999
ACH-000330,-0.04656489270280001
ACH-000331,0.140785241808
ACH-000332,-0.06571240754959999
ACH-000334,0.063270163697
ACH-000335,-0.24336530161699998
ACH-000336,-0.00742339230614
ACH-000337,-0.141794136811
ACH-000339,-0.13700012250399998
ACH-000341,-0.05105143854309999
ACH-000348,-0.116241157586
ACH-000350,-0.12017503149
ACH-000352,-0.00423813090707
ACH-000356,0.0759873428031
ACH-000361,0.230944484508
ACH-000362,-0.18319564394299998
ACH-000363,0.0236325015633
ACH-000364,0.163592585374
ACH-000365,-0.0539327528823
ACH-000366,0.04457391429930001
ACH-000368,0.000779020359839
ACH-000374,0.143724188055
ACH-000375,0.022949908125900004
ACH-000376,-0.0703208949033
ACH-000381,0.020392469513700003
ACH-000383,-0.0833719910487
ACH-000387,-0.170081106675
ACH-000389,0.0191748081858
ACH-000390,-0.348490001102
ACH-000393,-0.271357032586
ACH-000395,0.0343938288771
ACH-000397,0.019259594703400003
ACH-000401,-0.0980061761498
ACH-000402,0.09072215005310001
ACH-000403,-0.0355198595662
ACH-000404,-0.290679958999
ACH-000406,-0.196149004764
ACH-000407,-0.0340049247935
ACH-000408,-0.206430087012
ACH-000410,-0.150826472982
ACH-000411,0.00803185723816
ACH-000414,-0.0687733691879
ACH-000415,0.0573357038128
ACH-000416,-0.07440347844810001
ACH-000420,-0.0792561058742
ACH-000421,-0.122289197074
ACH-000424,-0.143051127628
ACH-000425,-0.210747049012
ACH-000426,0.087976179511
ACH-000427,0.09973645746719999
ACH-000433,0.0556489025536
ACH-000436,-0.15911555179099998
ACH-000444,0.08218175821439999
ACH-000445,-0.0901479699513
ACH-000448,-0.0194678188002
ACH-000450,0.0715829440921
ACH-000452,0.0358335934573
ACH-000454,-0.11944823815099999
ACH-000458,-0.006972481764569999
ACH-000459,-0.056509324762000004
ACH-000460,-0.141206445899
ACH-000461,-0.176102047506
ACH-000463,-0.07027597603710001
ACH-000464,-0.0755524148442
ACH-000466,0.168640364286
ACH-000467,-0.0636625121126
ACH-000468,-0.299951474919
ACH-000469,-0.0662688869796
ACH-000470,-0.1105096457
ACH-000471,0.0304663713188
ACH-000472,-0.0348530646281
ACH-000473,0.07094419066980001
ACH-000475,0.0044182724485
ACH-000476,-0.0660731097309
ACH-000477,-0.372036026418
ACH-000480,0.00671463126066
ACH-000481,0.0519063512305
ACH-000483,-0.100440480523
ACH-000484,0.206643166084
ACH-000485,0.0117204024166
ACH-000486,-0.0163063195601
ACH-000487,-0.00949557925662
ACH-000488,-0.0742136141402
ACH-000490,-0.0259088010349
ACH-000491,0.26354860644
ACH-000495,0.0821489604279
ACH-000496,-0.117342494477
ACH-000499,-0.157261353404
ACH-000500,-0.092964559144
ACH-000502,0.0175866306303
ACH-000503,0.19328941511
ACH-000505,-0.28270798796
ACH-000507,-0.163000274387
ACH-000510,-0.10621431902100001
ACH-000511,-0.198237128669
ACH-000512,0.18287807321199998
ACH-000516,-0.340415876024
ACH-000517,-0.052846259768199996
ACH-000518,0.0357267323812
ACH-000520,-0.157637804526
ACH-000521,-0.148476438018
ACH-000522,0.181141947993
ACH-000524,-0.18564492875799998
ACH-000527,-0.0107165927003
ACH-000528,-0.31927594542599996
ACH-000537,-0.18495884758900002
ACH-000541,0.0150135423087
ACH-000542,-0.00855798310816
ACH-000544,0.10269321777000001
ACH-000545,0.08283508686510001
ACH-000547,-0.0186241628165
ACH-000548,0.0540925315716
ACH-000549,-0.24782021398600002
ACH-000550,0.0657400099571
ACH-000552,-0.334467743159
ACH-000556,-0.0668403732048
ACH-000557,-0.0563307683644
ACH-000570,0.00834083554377
ACH-000571,-0.132986660161
