,LAMA1 (284217)
ACH-000004,0.266376673095
ACH-000007,0.147610087118
ACH-000009,0.051444786043499995
ACH-000011,0.224063677732
ACH-000012,0.0777625055927
ACH-000013,0.18532486303399998
ACH-000014,0.119740680645
ACH-000015,0.132044374331
ACH-000017,0.19993433811099998
ACH-000018,0.216353917236
ACH-000019,0.0685819780386
ACH-000021,0.118682849092
ACH-000022,-0.046139896371
ACH-000025,0.18767937162099999
ACH-000028,0.101543535035
ACH-000030,0.0357577818935
ACH-000035,-0.00210137453187
ACH-000036,0.0789277508413
ACH-000037,-0.21779253640299998
ACH-000039,-0.223500970859
ACH-000040,0.104792835798
ACH-000041,0.054216225209099994
ACH-000042,-0.059252822880699996
ACH-000045,0.188484464976
ACH-000047,0.204647876957
ACH-000052,0.39506628862099996
ACH-000053,0.0360332993749
ACH-000054,0.12220332569
ACH-000055,0.142432726219
ACH-000060,0.00386158871545
ACH-000067,0.146621954262
ACH-000070,0.116213433857
ACH-000075,-0.0453939415116
ACH-000078,0.144629720797
ACH-000082,0.158566386101
ACH-000085,-0.030202693793299998
ACH-000086,0.30835661566399997
ACH-000087,0.34665795695600005
ACH-000092,0.055230914317300005
ACH-000095,0.0664723872433
ACH-000097,0.118055428265
ACH-000098,0.10134884828299999
ACH-000099,0.0410452238503
ACH-000108,0.0994565885929
ACH-000113,0.041336767300100004
ACH-000115,0.193325938568
ACH-000116,0.170574293768
ACH-000118,0.057546497690399996
ACH-000120,0.13260982184599998
ACH-000123,0.07731673238039999
ACH-000127,0.0778823193616
ACH-000128,0.153425379319
ACH-000132,0.0164412682212
ACH-000133,0.180637700788
ACH-000137,0.07518108712930001
ACH-000138,0.00030584988583
ACH-000142,-0.00718312160934
ACH-000143,0.11339595500199999
ACH-000146,0.09875504620210002
ACH-000148,0.128147465946
ACH-000150,-0.0226583227255
ACH-000152,0.173136810135
ACH-000153,-0.0446710046655
ACH-000159,0.046452128388300006
ACH-000160,0.0321616750893
ACH-000163,0.09373789101939999
ACH-000167,0.33558386571500004
ACH-000168,0.0572462404722
ACH-000169,0.167480372691
ACH-000178,0.200314932614
ACH-000182,0.10194681430199999
ACH-000183,-0.0135214044069
ACH-000188,0.09834922816069999
ACH-000189,0.293727873147
ACH-000190,-0.16748058146199998
ACH-000198,0.0811007718757
ACH-000204,0.0681343092733
ACH-000206,0.14632400859
ACH-000207,-0.25047408751600003
ACH-000211,0.0638788365784
ACH-000215,0.202329628849
ACH-000221,0.231128498757
ACH-000222,0.25178409820500003
ACH-000223,0.0316988870127
ACH-000226,0.024088343515300002
ACH-000227,0.199603782608
ACH-000228,-0.114610160728
ACH-000231,0.0197399258675
ACH-000232,0.0229631035589
ACH-000233,0.19320505816599998
ACH-000234,0.309880750137
ACH-000235,0.12488273012000001
ACH-000237,0.0289767109558
ACH-000238,-0.060933901282400005
ACH-000243,0.156749612375
ACH-000244,0.054744656499
ACH-000246,0.09203631657130001
ACH-000248,0.121802572159
ACH-000250,0.0909404973042
ACH-000251,0.00256351652074
ACH-000253,0.148740000744
ACH-000255,0.09285892818600001
ACH-000256,-0.15398410902999998
ACH-000257,0.101366005845
ACH-000258,0.06177253921609999
ACH-000259,0.16116288256
ACH-000260,0.0563090576429
ACH-000261,0.143252758257
ACH-000262,0.00999407154532
ACH-000263,0.0259153618656
ACH-000264,0.0319290584815
ACH-000265,0.287912573262
ACH-000266,0.174824739005
ACH-000272,0.07281466615960001
ACH-000273,0.13352608894
ACH-000274,0.10607277529300001
ACH-000277,0.0443936547805
ACH-000278,-0.102967610143
ACH-000279,0.10139140624700001
ACH-000280,-0.09455329323249999
ACH-000281,-0.11322822000800001
ACH-000288,0.10372063693299999
ACH-000291,0.058504528868800004
ACH-000293,0.132187457565
ACH-000294,0.0661279485926
ACH-000295,-0.244287970153
ACH-000296,-0.0676045227994
ACH-000302,0.103801937774
ACH-000304,0.280216842936
ACH-000307,0.053225277823599995
ACH-000308,0.0680061871858
ACH-000310,0.0491676581824
ACH-000311,0.07090140358630001
ACH-000312,0.081514882358
ACH-000315,0.12730936009000002
ACH-000316,0.194897438033
ACH-000317,0.574933531914
ACH-000318,0.226926149586
ACH-000319,0.146418789736
ACH-000320,0.035359261299199994
ACH-000322,0.09193422179789999
ACH-000323,0.04687858076640001
ACH-000324,0.09475706478049999
ACH-000329,0.026949810899400004
ACH-000330,-0.157161548802
ACH-000331,0.18043798077300002
ACH-000332,0.10493566240499999
ACH-000334,0.117412173503
ACH-000335,-0.0795489815577
ACH-000336,0.21420797965
ACH-000337,0.398418685129
ACH-000339,0.0529834632113
ACH-000341,0.369661101551
ACH-000348,0.105399522505
ACH-000350,0.14379981774800002
ACH-000352,0.192039476239
ACH-000356,0.358277164631
ACH-000361,0.230450090318
ACH-000362,0.0802754816834
ACH-000363,0.174314881694
ACH-000364,0.140108940161
ACH-000365,0.16681137476299998
ACH-000366,0.026264107629299996
ACH-000368,0.22586076286600001
ACH-000374,0.099312402284
ACH-000375,-0.11375681801200001
ACH-000376,0.147139302954
ACH-000381,-0.0164815294172
ACH-000383,0.122479631793
ACH-000387,-0.0335378557346
ACH-000389,0.0849650121026
ACH-000390,-0.0680817321966
ACH-000393,-0.00127984198903
ACH-000395,0.146048004081
ACH-000397,-0.0773453367964
ACH-000401,0.0761935741202
ACH-000402,0.175167485993
ACH-000403,0.11369815388900001
ACH-000404,0.37206646348000005
ACH-000406,0.118691085726
ACH-000407,0.09971542299149999
ACH-000408,0.0272625345905
ACH-000410,0.142470918356
ACH-000411,0.211963677321
ACH-000414,0.06431936317480001
ACH-000415,-0.0051847153015100005
