,INTS5 (80789)
ACH-000004,-1.3089680194600002
ACH-000007,-1.0021391892
ACH-000009,-1.13163963718
ACH-000011,-1.57627273092
ACH-000012,-1.10035684938
ACH-000013,-1.12517157271
ACH-000014,-0.8759060381730001
ACH-000015,-1.06111719489
ACH-000017,-0.855049562281
ACH-000018,-0.7938457535100001
ACH-000019,-1.37167771253
ACH-000021,-1.18917301431
ACH-000022,-1.09058621308
ACH-000025,-0.8590827493000001
ACH-000028,-0.970455129694
ACH-000030,-0.9062961701100001
ACH-000035,-1.0111105731299999
ACH-000036,-1.08443693015
ACH-000037,-1.48668634687
ACH-000039,-1.27149044249
ACH-000040,-1.0976723933799999
ACH-000041,-1.17555876651
ACH-000042,-0.899946823534
ACH-000045,-1.26751055226
ACH-000047,-0.893824182898
ACH-000052,-0.9777676348209999
ACH-000053,-1.23293468292
ACH-000054,-0.968772491281
ACH-000055,-0.997480264165
ACH-000060,-1.2642445149
ACH-000067,-0.760793655762
ACH-000070,-0.692546280388
ACH-000075,-1.06102357605
ACH-000078,-1.3387249502299998
ACH-000082,-1.23601025529
ACH-000085,-1.3533962051100001
ACH-000086,-1.35933460713
ACH-000087,-1.16059085072
ACH-000092,-1.12031792134
ACH-000095,-1.28053935543
ACH-000097,-1.5246398881
ACH-000098,-0.782731993144
ACH-000099,-1.30113644486
ACH-000108,-0.6947530829459999
ACH-000113,-1.17125084325
ACH-000115,-1.4306444535
ACH-000116,-1.3063953191600002
ACH-000118,-1.20849506563
ACH-000120,-1.15918234491
ACH-000123,-1.18479774216
ACH-000127,-0.861453319805
ACH-000128,-0.796124829648
ACH-000132,-0.9556463274950001
ACH-000133,-1.19377236724
ACH-000137,-1.28373748002
ACH-000138,-0.908472662099
ACH-000142,-1.214232068
ACH-000143,-0.9714139097869999
ACH-000146,-1.39397395886
ACH-000148,-1.1894785947700002
ACH-000150,-1.0873393232600002
ACH-000152,-1.40045477732
ACH-000153,-1.3478116382700003
ACH-000159,-0.793791087946
ACH-000160,-0.781636885072
ACH-000163,-0.7959740726440001
ACH-000167,-0.896037595881
ACH-000168,-1.0992490238500001
ACH-000169,-1.3749268354799997
ACH-000178,-0.9365737331790001
ACH-000182,-0.8462382780840001
ACH-000183,-1.16544038117
ACH-000188,-1.0490363688700002
ACH-000189,-1.06892732486
ACH-000190,-1.33126939797
ACH-000198,-1.4764347757700003
ACH-000204,-1.219680359
ACH-000206,-1.1994037583700001
ACH-000207,-1.1529828464299998
ACH-000211,-1.1059014406999998
ACH-000215,-1.39680471176
ACH-000221,-1.08452502491
ACH-000222,-1.09189866662
ACH-000223,-1.09656607684
ACH-000226,-1.1371628169399999
