,SEMG1 (6406)
ACH-000004,0.132995476294
ACH-000007,0.08329260100819999
ACH-000009,-0.0365154234034
ACH-000011,0.230960972356
ACH-000012,0.162568095703
ACH-000013,0.31057912259
ACH-000014,0.157372967614
ACH-000015,0.188327486057
ACH-000017,0.271119420226
ACH-000018,-0.040271320975000004
ACH-000019,0.181995413306
ACH-000021,0.140092081201
ACH-000022,0.319329571156
ACH-000025,0.327946515838
ACH-000028,0.047522153952900006
ACH-000030,0.138254474933
ACH-000035,0.22251123012600002
ACH-000036,0.147876105791
ACH-000037,0.283885222764
ACH-000039,0.11923643511
ACH-000040,0.0347721736801
ACH-000041,0.35739165045500004
ACH-000042,0.269367123165
ACH-000045,0.278337620389
ACH-000047,0.262133179463
ACH-000052,0.24727891546300002
ACH-000053,0.22679778028099998
ACH-000054,0.0741654078755
ACH-000055,0.0322830737916
ACH-000060,0.261427602478
ACH-000067,0.273448885352
ACH-000070,0.062873663416
ACH-000075,0.16474536454000002
ACH-000078,0.213711246426
ACH-000082,0.22173953364399998
ACH-000085,0.232291315708
ACH-000086,0.204631049481
ACH-000087,0.011423964548799998
ACH-000092,0.17890672348900002
ACH-000095,0.023518281122599998
ACH-000097,0.115936187719
ACH-000098,0.22709833251800002
ACH-000099,0.150434783866
ACH-000108,0.251182825276
ACH-000113,0.217813541932
ACH-000115,0.21990584136799998
ACH-000116,0.0828289982786
ACH-000118,0.207905339688
ACH-000120,0.013344917129
ACH-000123,0.251124638439
ACH-000127,0.141225244312
ACH-000128,0.257901596034
ACH-000132,0.36589033730400006
ACH-000133,0.0685620460831
ACH-000137,0.146089826831
ACH-000138,0.193399400979
ACH-000142,0.308259461659
ACH-000143,0.159264026304
ACH-000146,0.187591413461
ACH-000148,0.210564419675
ACH-000150,0.0641484234169
ACH-000152,0.11569876865499999
ACH-000153,0.245190884837
ACH-000159,0.30210125076600003
ACH-000160,0.104798978475
ACH-000163,0.138458355618
ACH-000167,0.153747051985
ACH-000168,0.328831719041
ACH-000169,0.126694063084
ACH-000178,0.24011293444899998
ACH-000182,0.180960824593
ACH-000183,0.21701575298300002
ACH-000188,0.07888971071050001
ACH-000189,-0.11173964247300001
ACH-000190,-0.0291505358285
ACH-000198,0.178322877844
ACH-000204,0.35211222799900005
ACH-000206,0.242588922162
ACH-000207,0.021024881733400003
ACH-000211,0.19013688860300001
ACH-000215,0.206198632899
ACH-000221,0.0781871344764
ACH-000222,0.0901016851379
ACH-000223,0.259488839272
ACH-000226,0.254801871059
ACH-000227,-0.0739714441386
ACH-000228,0.15572415686
ACH-000231,0.189213445855
ACH-000232,0.305383850883
ACH-000233,0.0723211036718
ACH-000234,0.165054705674
ACH-000235,0.24793787991
ACH-000237,0.154047723093
ACH-000238,0.07171526403239999
ACH-000243,0.17456155810199997
ACH-000244,0.107017004056
ACH-000246,0.140450385922
ACH-000248,0.34918738057300003
ACH-000250,0.152223091835
ACH-000251,0.253051888389
ACH-000253,0.153388616596
ACH-000255,0.193897479032
ACH-000256,0.0700692746713
ACH-000257,0.367061090449
ACH-000258,0.0815061191652
ACH-000259,0.169871320711
ACH-000260,0.210388727364
ACH-000261,0.148007216667
ACH-000262,0.216728840081
ACH-000263,0.20367422697999998
ACH-000264,0.12373691401900001
ACH-000265,0.290915969364
ACH-000266,0.21645873098700003
ACH-000272,0.121185359864
ACH-000273,0.17691634848700002
ACH-000274,0.0907739420565
ACH-000277,0.24562402403
ACH-000278,0.293081405561
ACH-000279,0.302873186668
ACH-000280,0.22074798941100002
ACH-000281,0.21649549545000002
ACH-000288,0.138796405532
ACH-000291,0.106934071841
ACH-000293,0.15784805642799998
ACH-000294,0.19937917406199998
ACH-000295,0.238862289722
ACH-000296,0.301262065611
ACH-000302,0.148500518812
ACH-000304,-0.048642248652900004
ACH-000307,0.26832320616
ACH-000308,0.205340576164
ACH-000310,0.206992807156
ACH-000311,0.253602179702
ACH-000312,0.19268521022500001
ACH-000315,0.20139717668499998
ACH-000316,0.341559170755
ACH-000317,0.372058679862
ACH-000318,0.126295069387
ACH-000319,0.12287912390599999
ACH-000320,0.183250858832
ACH-000322,0.125327889898
ACH-000323,0.35365940197499995
ACH-000324,0.129653211206
ACH-000329,0.18322898903499998
ACH-000330,0.13921088613
ACH-000331,0.21960704548300003
