,HOXC4 (3221)
ACH-000004,-0.326282349067
ACH-000007,-0.298692193525
ACH-000009,-0.17761098991500002
ACH-000011,-0.476977249726
ACH-000012,-0.20385986377999998
ACH-000013,-0.212135527889
ACH-000014,-0.189927909311
ACH-000015,-0.397448371862
ACH-000017,-0.463251931298
ACH-000018,-0.145794722503
ACH-000019,-0.270113952455
ACH-000021,-0.257042399023
ACH-000022,-0.193793158445
ACH-000025,-0.249732134199
ACH-000028,-0.368904510792
ACH-000030,-0.416076844168
ACH-000035,-0.379426461303
ACH-000036,-0.155869701353
ACH-000037,-0.677224321327
ACH-000039,-0.419049160285
ACH-000040,-0.640440627709
ACH-000041,-0.167719138838
ACH-000042,-0.196582246384
ACH-000045,-0.158036632256
ACH-000047,-0.299913972204
ACH-000052,-0.36960206084799996
ACH-000053,-0.21303049748300001
ACH-000054,-0.0500314746648
ACH-000055,-0.505708908468
ACH-000060,-0.0241204628925
ACH-000067,-0.310958049779
ACH-000070,-0.125439979887
ACH-000075,-0.401784665919
ACH-000078,-0.256987083095
ACH-000082,-0.359161940774
ACH-000085,-0.358194657936
ACH-000086,-0.36625699320200006
ACH-000087,-0.387529532928
ACH-000092,-0.125602432316
ACH-000095,-0.172545766399
ACH-000097,-0.389708722188
ACH-000098,-0.182868214468
ACH-000099,-0.135629442031
ACH-000108,-0.10545573953199999
ACH-000113,-0.193649790278
ACH-000115,-0.0573881168214
ACH-000116,-0.19336166419300002
ACH-000118,-0.378819661962
ACH-000120,-0.175127374003
ACH-000123,-0.297255977621
ACH-000127,-0.353741166426
ACH-000128,-0.424921725822
ACH-000132,-0.06950598332380001
ACH-000133,-0.195465982197
ACH-000137,-0.331545887208
ACH-000138,-0.371239250881
ACH-000142,-0.261238352153
ACH-000143,-0.156489830679
ACH-000146,-0.0608176061981
ACH-000148,-0.271320838883
ACH-000150,-0.34397318457500003
ACH-000152,-0.319250117345
ACH-000153,-0.23604300159299998
ACH-000159,-0.507513721101
ACH-000160,-0.596344864728
ACH-000163,-0.262854622216
ACH-000167,-0.42302995642200003
ACH-000168,-0.11948534512499999
ACH-000169,-0.45000316721999994
ACH-000178,-0.371461017174
ACH-000182,-0.354342404171
ACH-000183,-0.181200038222
ACH-000188,-0.311871256148
ACH-000189,-0.224477434273
ACH-000190,-0.212900519384
ACH-000198,-0.287903567527
ACH-000204,-0.35262938685500006
ACH-000206,-0.329938656983
ACH-000207,-0.039715558786699995
ACH-000211,-0.035526838690499996
ACH-000215,-0.0656245706158
ACH-000221,-0.21205610681200002
ACH-000222,-0.477753981523
ACH-000223,-0.247323067876
ACH-000226,-0.414853507281
ACH-000227,-0.152788275701
ACH-000228,-0.756647184542
ACH-000231,-0.109315268762
ACH-000232,-0.28064549287900004
ACH-000233,-0.351252254216
ACH-000234,-0.428403566249
ACH-000235,-0.342978733094
ACH-000237,-0.248739358631
ACH-000238,-0.29531461685
ACH-000243,-0.30958625167599996
ACH-000244,-0.173041949886
ACH-000246,-0.26712909766
ACH-000248,-0.44876120734200003
ACH-000250,-0.232731662863
ACH-000251,-0.39079625903399995
ACH-000253,-0.29372896815
ACH-000255,-0.35691357745700003
ACH-000256,-0.119763651844
ACH-000257,0.345491196797
ACH-000258,-0.331049948805
ACH-000259,-0.310034421384
ACH-000260,-0.25461954588799995
ACH-000261,-0.341083128895
ACH-000262,-0.10135149001299999
ACH-000263,-0.190715302469
ACH-000264,-0.356035987271
ACH-000265,-0.332590637133
ACH-000266,-0.32268440748300004
ACH-000272,-0.163289532621
ACH-000273,-0.24459443529599997
ACH-000274,-0.27256232738200004
ACH-000277,-0.354281236219
ACH-000278,-0.497481658512
ACH-000279,-0.36659055051399997
ACH-000280,-0.27315534369100003
ACH-000281,-0.23697184023600001
ACH-000288,-0.38973535601899995
ACH-000291,-0.322746094744
ACH-000293,-0.30263650453499996
ACH-000294,-0.09836776565189999
ACH-000295,-0.47713994766999995
ACH-000296,-0.398504594228
ACH-000302,-0.07610689865419999
ACH-000304,-0.140744242938
ACH-000307,-0.287497824724
ACH-000308,-0.3459724209
ACH-000310,-0.21081961060499999
ACH-000311,-0.41417991749899996
ACH-000312,-0.171227149001
ACH-000315,-0.355111935202
ACH-000316,-0.34871008145800003
ACH-000317,-0.11246570332
ACH-000318,-0.36144656232100003
ACH-000319,-0.17979590062399997
ACH-000320,-0.132812414916
ACH-000322,-0.588144098382
ACH-000323,-0.0745289446801
ACH-000324,-0.258591458788
ACH-000329,-0.42456035885
ACH-000330,-0.409138906811
ACH-000331,-0.28494630721700004
ACH-000332,-0.210520297748
ACH-000334,-0.287986336228
ACH-000335,-0.194321730286
ACH-000336,-0.22920341089200003
ACH-000337,-0.38374034708899996
ACH-000339,-0.34488777293300005
ACH-000341,-0.24343910661999996
ACH-000348,-0.185123219952
ACH-000350,-0.5621796454169999
ACH-000352,-0.378489275044
ACH-000356,-0.56817966618
ACH-000361,0.00478720011677
ACH-000362,-0.0907122423726
ACH-000363,-0.265400369961
ACH-000364,-0.21812779476
ACH-000365,-0.133017441954
ACH-000366,-0.195753224529
ACH-000368,-0.226870898884
ACH-000374,-0.376892799182
ACH-000375,-0.236667486529
ACH-000376,-0.10366249922
ACH-000381,-0.16752497833
ACH-000383,-0.181612412597
ACH-000387,-0.255831889883
ACH-000389,-0.05392656615730001
ACH-000390,-0.331106061566
ACH-000393,-0.12865259230599999
ACH-000395,-0.155691750382
ACH-000397,-0.08945468327089999
ACH-000401,-0.175789514424
ACH-000402,-0.014127283697899999
ACH-000403,-0.37255009406499995
ACH-000404,-0.436443514118
ACH-000406,-0.23263745568900002
ACH-000407,-0.12321352286800001
ACH-000408,-0.369018689889
ACH-000410,-0.10581773215
ACH-000411,-0.295173967363
ACH-000414,-0.346827878245
ACH-000415,-0.177227980317
ACH-000416,-0.26725044097
ACH-000420,-0.387777670626
ACH-000421,-0.34312282531099997
ACH-000424,-0.47909909633299996
ACH-000425,-0.172698144551
ACH-000426,-0.503754798693
ACH-000427,-0.48596977408299996
ACH-000433,-0.20548496097600003
ACH-000436,-0.22951236431400002
ACH-000444,-0.481429863616
ACH-000445,-0.05161171047040001
ACH-000448,-0.294611366042
ACH-000450,-0.082024565822
ACH-000452,-0.302531503429
ACH-000454,-0.43555866846600005
ACH-000458,-0.329104378007
ACH-000459,-0.134511236078
ACH-000460,-0.20539724866
ACH-000461,-0.364412423448
ACH-000463,-0.27976744320700003
ACH-000464,-0.17237486021600001
ACH-000466,-0.304929571494
ACH-000467,-0.17903706117600002
ACH-000468,-0.173599008959
ACH-000469,-0.193909708124
ACH-000470,-0.14419565018
ACH-000471,-0.225614060697
ACH-000472,-0.285635236412
ACH-000473,-0.259422874705
ACH-000475,-0.206859897118
ACH-000476,-0.176302791145
ACH-000477,-0.407989520716
ACH-000480,-0.285879544702
ACH-000481,-0.38976009198
ACH-000483,-0.156806441249
ACH-000484,-0.24072838054
ACH-000485,-0.0836190983283
ACH-000486,-0.44729630904
ACH-000487,-0.205097472436
ACH-000488,-0.332442062133
ACH-000490,-0.31568845641800003
ACH-000491,-0.212774170649
ACH-000495,-0.135750627007
ACH-000496,-0.836852198029
ACH-000499,-0.682583830095
ACH-000500,-0.207898983563
ACH-000502,-0.226131116508
ACH-000503,-0.284049089468
ACH-000505,-0.299278607405
ACH-000507,-0.37550783452500003
ACH-000510,-0.20608275145899999
ACH-000511,-0.219311113631
ACH-000512,-0.101493289734
ACH-000516,-0.507618732144
ACH-000517,-0.272713016001
ACH-000518,-0.291687496232
ACH-000520,-0.41160499342900003
ACH-000521,-0.192878989245
ACH-000522,-0.262206884244
ACH-000524,-0.281084168405
ACH-000527,-0.363204492074
ACH-000528,-0.34042869202299997
ACH-000537,-0.299886600337
ACH-000541,-0.662254237662
ACH-000542,-0.188568059687
ACH-000544,-0.0147072297706
ACH-000545,-0.153870432994
