,GRK7 (131890)
ACH-000004,-0.375118936871
ACH-000007,0.00226595571948
ACH-000009,-0.12259302545600001
ACH-000011,-0.005747903799470001
ACH-000012,-0.131723679328
ACH-000013,-0.06701702155730001
ACH-000014,-0.0560913174229
ACH-000015,-0.110475418754
ACH-000017,0.0385830271261
ACH-000018,-0.24956526859900002
ACH-000019,-0.09160274550410001
ACH-000021,-0.243820814911
ACH-000022,-0.104894404714
ACH-000025,-0.319343234923
ACH-000028,-0.0947239270007
ACH-000030,-0.108809594298
ACH-000035,-0.0855110435871
ACH-000036,-0.20101106546300002
ACH-000037,-0.031162085523900002
ACH-000039,-0.37284709329800003
ACH-000040,-0.04927353416119999
ACH-000041,-0.20156621484999998
ACH-000042,-0.171143870515
ACH-000045,-0.00311026132466
ACH-000047,-0.12505616933900002
ACH-000052,-0.211834306188
ACH-000053,-0.193169410544
ACH-000054,-0.12208736469699999
ACH-000055,-0.0436549207466
ACH-000060,-0.321925118626
ACH-000067,-0.298555504028
ACH-000070,-0.1677365963
ACH-000075,0.07720801082560001
ACH-000078,-0.08766797248469999
ACH-000082,0.0945244031181
ACH-000085,-0.268588424311
ACH-000086,0.147143206459
ACH-000087,-0.252185547873
ACH-000092,-0.26766645723099997
ACH-000095,-0.0469207567753
ACH-000097,-0.156011553601
ACH-000098,-0.099310026562
ACH-000099,-0.072338723935
ACH-000108,-0.0921410570548
ACH-000113,-0.215394635468
ACH-000115,-0.0874888648346
ACH-000116,-0.12198674199100001
ACH-000118,-0.153163197415
ACH-000120,-0.155920365469
ACH-000123,-0.17645880581
ACH-000127,-0.10129643090700001
ACH-000128,-0.277241285918
ACH-000132,-0.0656798176167
ACH-000133,0.10000223056600001
ACH-000137,-0.173969643306
ACH-000138,-0.164534211753
ACH-000142,-0.189397954492
ACH-000143,-0.216945981432
ACH-000146,-0.124284580594
ACH-000148,-0.08210674802130001
ACH-000150,-0.00717171161876
ACH-000152,-0.21764733790899998
ACH-000153,0.100436307818
ACH-000159,-0.0233703302503
ACH-000160,-0.0472568458906
ACH-000163,-0.11858835648499999
ACH-000167,0.220246331561
ACH-000168,-0.249971567913
ACH-000169,-0.135822122928
ACH-000178,-0.168236263022
ACH-000182,-0.28854761727899997
ACH-000183,0.0016872318554100002
ACH-000188,0.0034777093890599998
ACH-000189,-0.120656115622
ACH-000190,-0.267652812364
ACH-000198,-0.238067455918
ACH-000204,-0.11051202642899999
ACH-000206,-0.05450001261180001
ACH-000207,-0.112155138293
ACH-000211,-0.07975540173710001
ACH-000215,-0.101634600401
ACH-000221,0.021588025742
ACH-000222,-0.273688202366
ACH-000223,-0.173218741453
ACH-000226,-0.218906404392
ACH-000227,-0.113956343099
ACH-000228,-0.0532883931054
ACH-000231,-0.0340591424645
ACH-000232,-0.07567494723139999
ACH-000233,-0.0553957709762
ACH-000234,-0.159281821902
ACH-000235,-0.14713177399900002
ACH-000237,-0.136189867316
ACH-000238,-0.0264497648107
ACH-000243,-0.16907440752500003
ACH-000244,-0.16239931003
ACH-000246,-0.10132212550000001
ACH-000248,-0.223984129492
ACH-000250,-0.09660120916310001
ACH-000251,-0.25783831643599997
ACH-000253,-0.10650514629899999
ACH-000255,-0.129560699625
ACH-000256,-0.0173894894168
ACH-000257,-0.616857430131
ACH-000258,0.025234398489900004
ACH-000259,-0.310034629752
ACH-000260,-0.005143768744810001
ACH-000261,-0.0364928608157
ACH-000262,0.224863690502
ACH-000263,-0.133448254891
ACH-000264,-0.194671190243
ACH-000265,-0.192318119584
ACH-000266,-0.171903306691
ACH-000272,-0.282796210439
ACH-000273,-0.223631912592
ACH-000274,-0.138438992821
ACH-000277,-0.0980896924527
ACH-000278,-0.325518828817
ACH-000279,-0.103579171489
ACH-000280,-0.15461400736300002
ACH-000281,-0.149226511468
ACH-000288,-0.0538324197531
ACH-000291,0.105397773808
