,CCL3L3 (414062)
ACH-000004,0.192715595229
ACH-000007,0.20633380914000002
ACH-000009,0.190674578634
ACH-000011,0.10969621835400001
ACH-000012,0.0817523167758
ACH-000013,0.0796179832421
ACH-000014,0.122695842701
ACH-000015,0.0491330472811
ACH-000017,0.10395519578
ACH-000018,0.00501711857229
ACH-000019,0.31753928197
ACH-000021,-0.0440277449272
ACH-000022,-0.0781025016628
ACH-000025,0.164755361893
ACH-000028,-0.000455312868007
ACH-000030,-0.05678256969480001
ACH-000035,0.144621438048
ACH-000036,0.172809858348
ACH-000037,0.291646145497
ACH-000039,0.103940712413
ACH-000040,0.069878662023
ACH-000041,0.0552270309381
ACH-000042,0.0716305843215
ACH-000045,0.0655395837079
ACH-000047,0.10609681489299999
ACH-000052,0.22483779841600002
ACH-000053,0.045594188918599995
ACH-000054,0.0738901911187
ACH-000055,0.0666054110635
ACH-000060,0.020662067710400002
ACH-000067,0.167902154593
ACH-000070,0.165963288516
ACH-000075,0.118709738345
ACH-000078,0.0487678282136
ACH-000082,0.0463484585671
ACH-000085,0.228367178033
ACH-000086,0.07923107738020001
ACH-000087,0.178146674982
ACH-000092,0.147444452873
ACH-000095,-0.26026678841999995
ACH-000097,-0.0029684105288699998
ACH-000098,0.0867452856049
ACH-000099,0.061560901567799996
ACH-000108,0.024923992113299997
ACH-000113,-0.09377054530060001
ACH-000115,-0.41996807945
ACH-000116,0.0447714205526
ACH-000118,-0.0117146555119
ACH-000120,0.10624405098300001
ACH-000123,0.09107069602630001
ACH-000127,0.167495334933
ACH-000128,0.120383817534
ACH-000132,0.21996085989599998
ACH-000133,0.050041393748000006
ACH-000137,0.06362816793619999
ACH-000138,0.233933793417
ACH-000142,-0.025471772913900004
ACH-000143,-0.0151513284716
ACH-000146,-0.0942416781075
ACH-000148,-0.101956479251
ACH-000150,-0.0477374579703
ACH-000152,0.0221294670493
ACH-000153,0.31250016192200003
ACH-000159,-0.135560718694
ACH-000160,-0.185554370823
ACH-000163,0.0671670128646
ACH-000167,-0.43890621261600005
ACH-000168,-0.268323153586
ACH-000169,0.049376894858900004
ACH-000178,0.0682507203926
ACH-000182,0.0175690370087
ACH-000183,0.0775198719193
ACH-000188,0.05810698610619999
ACH-000189,-0.336291647659
ACH-000190,0.197759021549
ACH-000198,0.0787672359601
ACH-000204,0.39535192787600004
ACH-000206,-0.130933663186
ACH-000207,0.12576231383300002
ACH-000211,0.0693501730634
ACH-000215,-0.0665202198295
ACH-000221,-0.0178705916376
ACH-000222,-0.0022314270273200002
ACH-000223,0.0829168240179
ACH-000226,0.00217380818885
ACH-000227,0.511132699989
ACH-000228,0.122856433609
ACH-000231,-0.035112687517199995
ACH-000232,0.177775582893
ACH-000233,0.290838085192
ACH-000234,-0.11421719611400001
ACH-000235,-0.105025712227
ACH-000237,0.0594666158231
ACH-000238,0.145630266836
ACH-000243,-0.129299076943
ACH-000244,-0.014580671551900001
ACH-000246,0.0500364494534
ACH-000248,0.115563894185
ACH-000250,-0.016685858996899998
ACH-000251,-0.0944528747191
ACH-000253,-0.0581046160381
ACH-000255,-0.206297143535
ACH-000256,-0.07147133444369999
ACH-000257,0.17470221113099998
