,DRAP1 (10589)
ACH-000362,-0.877007274231
ACH-000363,-0.435533584868
ACH-000364,-0.7407499389
ACH-000365,-0.818083434054
ACH-000366,-0.492774793806
ACH-000368,-0.739065987525
ACH-000374,-0.792699397246
ACH-000375,-0.481516178821
ACH-000376,-0.7754676988160001
ACH-000381,-0.620305380767
ACH-000383,-0.69276228995
ACH-000387,-0.309028305053
ACH-000389,-0.35038539387699996
ACH-000390,-0.462186802786
ACH-000393,-0.06270469463469999
ACH-000395,-1.23516067071
ACH-000397,-0.843619927795
ACH-000401,-0.375756702953
ACH-000402,-0.67858649904
ACH-000403,-0.534040108265
ACH-000404,-0.809640714754
ACH-000406,-0.665777414875
ACH-000407,-0.488535679371
ACH-000408,-0.601011043042
ACH-000410,-0.620130969515
ACH-000411,-0.663123576634
ACH-000414,-0.6617504518940001
ACH-000415,-0.7274669759319999
ACH-000416,-0.49821790804300004
ACH-000420,-0.453905865619
ACH-000421,-0.6892665905750001
ACH-000424,-0.376940513447
ACH-000425,-0.586957605354
ACH-000426,-1.28102099626
ACH-000427,-0.415291851775
ACH-000433,-0.60014418865
ACH-000436,-0.890537917736
ACH-000444,-0.420574028991
ACH-000445,-0.737382866206
ACH-000448,-0.507786453129
ACH-000450,-0.7351023803450001
ACH-000452,-0.7302116970100001
ACH-000454,-0.7624578177069999
ACH-000458,-0.7134844936229999
ACH-000459,-0.39957499321400003
ACH-000460,-0.764105920456
ACH-000461,-0.666836048612
ACH-000463,-0.486464714947
ACH-000464,-0.7820235955239999
ACH-000466,-0.781567591479
ACH-000467,-0.43050516450900006
ACH-000468,-0.835784025272
ACH-000469,-0.0933983070686
ACH-000470,-0.732707535622
ACH-000471,-1.07377539454
ACH-000472,-0.801325648243
ACH-000473,-0.48073370694399997
ACH-000475,-0.37789313687
ACH-000476,-0.686506917025
ACH-000477,-0.903018150494
ACH-000480,-0.64622581567
ACH-000481,-0.5051201671760001
ACH-000483,-0.34046580272699994
ACH-000484,-0.662975722451
ACH-000485,-0.8649747432179999
ACH-000486,-0.851504089784
ACH-000487,-0.292645259831
ACH-000488,-0.403072135949
ACH-000490,-0.701103888681
ACH-000491,-0.801730198978
ACH-000495,-0.563572288157
ACH-000496,-0.523375483068
ACH-000499,-0.8066283155060001
ACH-000500,-1.03322173505
ACH-000502,-0.379672610242
ACH-000503,-0.937206395158
ACH-000505,-0.547539932952
ACH-000507,-0.471170862868
ACH-000510,-0.744879508327
ACH-000511,-0.552153544573
ACH-000512,-0.966294360317
ACH-000516,-0.528023132601
ACH-000517,-0.402224918993
ACH-000518,-0.835269959082
ACH-000520,-0.56802577527
ACH-000521,-0.450150328406
ACH-000522,-0.469193760524
ACH-000524,-0.167426489006
ACH-000527,-0.51731087172
ACH-000528,-0.668739673883
ACH-000537,-0.59855043766
ACH-000541,-0.49386901395300004
ACH-000542,-0.38945896097599997
ACH-000544,-0.8697692045890001
ACH-000545,-0.718296491204
ACH-000547,-0.9089409870790001
ACH-000548,-0.46422632361599997
ACH-000549,-0.538471879582
ACH-000550,-0.405676017998
ACH-000552,-0.605823220677
ACH-000556,-0.646371797392
ACH-000557,-0.552070523062
ACH-000570,-0.7290336709309999
ACH-000571,-0.41847364515600005
ACH-000573,-0.057882885406499995
ACH-000576,-0.977715084411
ACH-000580,-0.424244104523
ACH-000584,-0.45479931679799995
ACH-000585,-0.525363822623
ACH-000588,-1.1673028085100001
ACH-000589,-0.298824599243
ACH-000591,-0.51232400168
ACH-000593,-0.39482243883900003
ACH-000600,-0.47775433458899996
ACH-000601,-0.47319143539399994
ACH-000604,-0.70915019779
ACH-000605,-0.400506008498
ACH-000606,-0.572216650614
ACH-000608,-0.513904189245
ACH-000614,-0.8172591843960001
ACH-000616,-0.74650141431
ACH-000618,-0.525834756977
ACH-000619,-0.716039642887
ACH-000620,-0.639526308604
ACH-000621,-0.24169510103
ACH-000622,-0.7478917921430001
ACH-000623,-0.697898761475
ACH-000624,-0.455794043312
ACH-000627,-0.451734052192
ACH-000630,-0.5889524454039999
ACH-000632,-0.716834452271
ACH-000633,-0.28590159148
ACH-000637,-0.471769642161
ACH-000638,-0.785145173425
ACH-000646,-0.6901370066949999
ACH-000647,-0.43607014435900004
ACH-000648,-0.8240973260109999
ACH-000649,-0.5331377135809999
ACH-000651,-0.214680366998
ACH-000652,-1.01641553668
ACH-000653,-0.9887316410070001
ACH-000657,-0.538572258505
ACH-000658,-0.828709881084
ACH-000661,-0.860328097374
ACH-000662,-0.15699875488099999
ACH-000663,-0.287169759001
ACH-000665,-0.7391082873229999
ACH-000671,0.239193170781
ACH-000673,-0.49566437758000004
ACH-000676,-0.8660290437809999
ACH-000677,-0.622608539979
ACH-000681,-0.10999462462000001
ACH-000682,-0.47235644033699997
ACH-000683,-0.829382877451
ACH-000684,-0.684925314954
ACH-000688,-0.397471659284
ACH-000693,-0.317062901387
ACH-000694,-0.5044257857069999
ACH-000695,-0.393865875159
ACH-000696,-0.315026008785
ACH-000697,-0.66050180377
ACH-000699,-0.330004630665
ACH-000701,-0.8126726135600001
ACH-000706,-0.431313813195
ACH-000711,-0.539778392564
ACH-000713,-0.995148222366
ACH-000714,-0.597528395483
ACH-000718,-0.927825091641
ACH-000720,-0.250032711221
ACH-000721,-0.747508484314
ACH-000724,-0.09569247309800001
ACH-000725,-0.674093591146
ACH-000732,-0.455024491777
ACH-000734,-0.47442385191299996
ACH-000735,-0.871563686973
ACH-000736,-0.5402369420359999
ACH-000738,-0.499207700252
ACH-000746,-0.27515746739700003
ACH-000747,-0.643584881954
ACH-000748,-0.458084974534
ACH-000753,-0.727401040825
ACH-000756,-0.522025188032
ACH-000757,-0.682673976031
ACH-000758,-0.511232358401
ACH-000760,-0.980652387997
ACH-000763,-0.922075260642
ACH-000764,-0.565682945724
ACH-000765,-0.777978850159
ACH-000766,-0.56940106378
ACH-000767,-0.333833395011
ACH-000768,-0.700276712059
ACH-000769,-0.93350029706
ACH-000770,-0.624163266917
ACH-000771,-0.914000378931
ACH-000773,0.20343324675000002
ACH-000776,-0.562341013197
ACH-000777,-0.875140746179
ACH-000778,-0.8145173603929999
ACH-000781,-0.533910834383
ACH-000782,-0.5136632131669999
ACH-000783,-0.526360214239
ACH-000784,-0.6846076176360001
ACH-000785,-0.506813002358
ACH-000787,-0.43868077088600005
ACH-000788,-0.6170102218379999
ACH-000791,-0.583331298933
ACH-000792,-0.556417219833
ACH-000794,-0.775660740155
ACH-000796,-0.651217485766
ACH-000799,-0.305689990456
ACH-000800,-0.266300658942
ACH-000802,-0.55249644282
ACH-000804,-0.638692138307
ACH-000805,-0.8095488346449999
ACH-000809,-0.727169588255
ACH-000810,-1.41784028456
ACH-000811,-0.5333963840129999
ACH-000817,-0.838778887097
ACH-000819,-0.485459317408
ACH-000820,-0.335764441043
ACH-000821,-0.392834449804
ACH-000822,-0.7234021571989999
ACH-000823,-0.675819066975
ACH-000824,-0.4613675182
ACH-000827,-0.488552466602
ACH-000829,-0.714355144209
ACH-000831,-0.466997428269
ACH-000832,-0.610773142105
ACH-000833,-0.186793151488
ACH-000834,-0.924368113284
ACH-000835,-0.5095423682010001
ACH-000836,-0.831913765775
ACH-000837,-0.247348165629
ACH-000838,-0.937619275165
ACH-000839,-0.8841335910060001
ACH-000840,-0.333977298099
ACH-000841,-0.542614506569
ACH-000843,-0.8084971718780001
ACH-000846,-0.498437474058
ACH-000847,-0.571761937791
ACH-000848,-0.659161173481
ACH-000849,-0.34069602688199996
ACH-000851,-0.31555995859700003
ACH-000855,-0.33348565453400003
ACH-000856,-0.824400700008
ACH-000858,-0.7760352705820001
ACH-000859,-0.552995800406
ACH-000861,-0.635632890832
ACH-000862,-0.249125219553
ACH-000865,-0.601610723623
ACH-000866,-0.457619376417
ACH-000867,-0.440928041715
ACH-000869,-0.65921471866
ACH-000872,-0.6832063977889999
ACH-000873,-0.581199974982
ACH-000876,-0.478363925638
ACH-000878,-0.607465214166
ACH-000880,-0.590758944546
ACH-000881,-0.44090966883599997
ACH-000882,-0.780249549328
ACH-000884,-0.646958431162
ACH-000885,-0.476395034833
ACH-000887,-0.4628578643399999
ACH-000888,-0.45519093976499997
ACH-000889,-1.10050757766
ACH-000890,-0.881506651047
ACH-000896,-0.437614157292
ACH-000898,0.09350970634160001
ACH-000900,-0.627642777815
ACH-000901,-0.8896889748019999
ACH-000905,-0.5643658380709999
ACH-000906,-0.580061497414
ACH-000907,-0.34700071409999994
ACH-000910,-0.626870772666
ACH-000911,-0.604300074219
ACH-000912,-0.843080126786
ACH-000913,-0.819115217546
ACH-000915,-0.7503372503210001
ACH-000916,-0.8402774277959999
ACH-000917,-0.44807529361500004
ACH-000921,-0.743154750974
ACH-000924,0.192531382095
ACH-000926,-0.34341140889300004
ACH-000928,-0.19155884332000003
ACH-000929,-0.7852776295199999
ACH-000932,-0.44361296400300004
ACH-000935,-0.558625991812
ACH-000936,-0.444892544951
ACH-000937,-0.205622059784
ACH-000938,-0.858584073882
ACH-000939,-0.646885818064
ACH-000941,-0.26795871376499997
ACH-000943,-0.682218911514
ACH-000946,-0.266073083318
ACH-000947,-0.42762423996
ACH-000948,-0.621682796564
ACH-000950,-0.587596254511
ACH-000953,-0.844042154237
ACH-000957,-0.472070051634
ACH-000958,-0.567318051194
ACH-000960,-0.19560721239
ACH-000963,-0.7371396487399999
ACH-000968,-0.56262847243
ACH-000969,-0.406297775635
ACH-000973,-0.399408646312
ACH-000974,-0.288948533257
ACH-000975,-0.15230706346
ACH-000976,-0.940462338903
ACH-000978,-0.703599731857
ACH-000980,-0.29972833390799997
ACH-000984,-0.642716188768
ACH-000986,-0.555312306936
ACH-000988,-0.26395055935600004
ACH-000993,-0.844393420628
ACH-000994,-0.5653483516960001
ACH-000996,-0.86781689161
ACH-001001,-0.255761239448
ACH-001020,-0.6995162058759999
ACH-001028,-0.180977624043
ACH-001031,-0.836250832117
ACH-001038,-0.48554199656999997
ACH-001048,-0.56976900586
ACH-001050,-0.599042629652
ACH-001053,-0.481787362311
ACH-001054,-0.582591125707
ACH-001061,-0.893465826929
ACH-001067,-0.6925181281180001
ACH-001075,-0.258880376485
ACH-001096,0.023477158506400003
ACH-001128,-0.478563386985
ACH-001134,-0.419550423621
ACH-001151,-0.420824915817
ACH-001163,-0.5439005696399999
ACH-001164,-0.6494188409130001
ACH-001173,-0.345729060172
ACH-001183,-0.583996566333
ACH-001184,0.0626819653576
ACH-001190,-0.282571952957
ACH-001192,-0.0972431711408
ACH-001193,-0.216706135368
ACH-001196,-0.458132448741
ACH-001197,-0.501137151072
ACH-001205,-0.6230509166439999
ACH-001211,-0.305941559918
ACH-001212,-0.384752827614
ACH-001228,-0.662230479159
ACH-001232,-0.7032685004289999
ACH-001239,-0.7605837641230001
ACH-001274,-0.586705224229
ACH-001275,-0.991840232579
ACH-001277,-0.609745615003
ACH-001278,-0.410956026202
ACH-001280,-0.179050073111
ACH-001283,-0.827729294482
ACH-001289,-0.486814012791
ACH-001295,-0.48543420168300006
ACH-001300,-0.620780006799
ACH-001301,-0.740800098797
ACH-001302,-0.319697469426
ACH-001303,-0.433373803675
ACH-001306,-0.7077890723389999
ACH-001318,-0.384042983663
ACH-001322,-0.23311085949700003
ACH-001328,-0.547117831672
ACH-001332,-0.604301582126
ACH-001333,-0.282893617123
ACH-001336,-0.49111182009300003
ACH-001340,-0.48606059630000004
ACH-001346,-0.9010222381190001
ACH-001353,-0.869970704664
ACH-001354,-0.364896748023
ACH-001367,-0.45632887775700004
ACH-001368,-0.27663155971700004
ACH-001374,-0.0189401150351
ACH-001375,-0.641276893371
ACH-001377,-0.527483163727
ACH-001380,-0.258498290836
ACH-001391,-0.715779405889
ACH-001407,-0.901502139199
ACH-001408,-0.9334940067799998
ACH-001413,-0.585566622823
ACH-001430,-0.48981789466200004
ACH-001431,-0.547054330762
ACH-001450,-0.626485718479
ACH-001496,-0.587788929807
ACH-001500,-0.489718155863
ACH-001521,-0.9919242081090001
ACH-001523,-0.679127399206
ACH-001532,-0.529611231955
ACH-001536,-0.48106671666100004
ACH-001550,-0.44082840814400004
ACH-001552,-0.201346292511
ACH-001554,-0.571868310056
ACH-001645,-0.727346241528
ACH-001654,-0.757049288575
ACH-001715,-0.681532634742
ACH-001735,-0.453188242564
ACH-001736,-0.923274230718
ACH-001737,-0.130223827557
ACH-001740,-0.349986669651
ACH-001745,-0.308707882215
ACH-001750,-0.3318324559
ACH-001765,-0.222130841952
ACH-001956,-0.529493932707
ACH-001957,-0.322020730488
