,PINK1 (65018)
ACH-000159,-0.0258024882964
ACH-000160,-0.388620069269
ACH-000163,-0.239590106615
ACH-000167,-0.0745717913106
ACH-000168,-0.12320462857100001
ACH-000169,-0.0868949674571
ACH-000178,-0.16410339142799998
ACH-000182,0.1693179725
ACH-000183,-0.24762685884100002
ACH-000188,-0.16998251526900002
ACH-000189,-0.0459657516931
ACH-000190,-0.103059396857
ACH-000198,-0.15182668629899998
ACH-000204,-0.305187196185
ACH-000206,-0.21827163941
ACH-000207,0.176898911217
ACH-000211,-0.12360218177400001
ACH-000215,-0.0084150418015
ACH-000221,-0.0329999931244
ACH-000222,-0.309938615505
ACH-000223,-0.11044421857999999
ACH-000226,-0.00411818799369
ACH-000227,-0.20981511301
ACH-000228,0.0908384406374
ACH-000231,0.029789607757900002
ACH-000232,-0.047879063759900004
ACH-000233,-0.09374738220789999
ACH-000234,-0.0442869576631
ACH-000235,-0.0774139195686
ACH-000237,-0.229033356919
ACH-000238,-0.250840573842
ACH-000243,-0.101035351753
ACH-000244,-0.18191516440699998
ACH-000246,-0.184677465581
ACH-000248,-0.0713008666825
ACH-000250,-0.056717738303
ACH-000251,-0.24203873422299998
ACH-000253,-0.157059106797
ACH-000255,-0.040322536443599996
ACH-000256,-0.163586905648
ACH-000257,-0.21290301928199998
ACH-000258,-0.264484496005
ACH-000259,-0.16020473548
ACH-000260,-0.15242452709100002
ACH-000261,-0.013622817786799999
ACH-000262,-0.165556284343
ACH-000263,0.213103512876
ACH-000264,-0.169575144782
ACH-000265,-0.103846146294
ACH-000266,-0.17533369617
ACH-000272,-0.172318437273
ACH-000273,-0.0698633764392
ACH-000274,-0.142811065721
ACH-000277,-0.17308813093400002
ACH-000278,-0.177208543022
ACH-000279,-0.06815135736330001
ACH-000280,-0.0431542447244
ACH-000281,-0.527321822553
ACH-000288,-0.290759479535
ACH-000291,-0.057351578173900006
ACH-000293,-0.39119912659
ACH-000294,-0.0547014607838
ACH-000295,0.149452608086
ACH-000296,-0.184974146581
ACH-000302,-0.10925831807900001
ACH-000304,-0.18276619003800001
ACH-000307,-0.12379927951
ACH-000308,-0.14459897679199998
ACH-000310,-0.036814336211699994
ACH-000311,-0.131967516121
ACH-000312,-0.433543866746
ACH-000315,-0.27605720252
ACH-000316,-0.23717710733199998
ACH-000317,-0.18825564440900003
ACH-000318,-0.00883832712427
ACH-000319,-0.08511548101019999
ACH-000320,-0.33922555235299995
ACH-000322,-0.582202975114
ACH-000323,-0.315223132326
ACH-000324,-0.183549786936
ACH-000329,-0.150159438632
ACH-000330,0.041461619627099995
ACH-000331,-0.23650562867
ACH-000332,-0.148758353286
ACH-000334,-0.09118072625330001
ACH-000335,-0.293374636452
ACH-000336,-0.0565550900859
ACH-000337,-0.015834345447400002
ACH-000339,0.013188279473299999
ACH-000341,-0.246959839346
ACH-000348,-0.150516738063
ACH-000350,-0.182477060275
ACH-000352,-0.160180225501
ACH-000356,-0.166802133499
ACH-000361,-0.274231238574
ACH-000362,-0.0429424539535
ACH-000363,-0.06238861228999999
ACH-000364,-0.122087132007
ACH-000365,-0.0608409895599
ACH-000366,-0.271768889085
ACH-000368,-0.255737004953
ACH-000374,-0.026932942616300002
ACH-000375,-0.36095347030999997
ACH-000376,-0.190462947152
ACH-000381,-0.013128591465
ACH-000383,-0.132920011797
ACH-000387,0.0110804645577
ACH-000389,-0.321815078134
ACH-000390,0.027165289865700003
ACH-000393,-0.21943656545600002
ACH-000395,-0.45331564138499997
ACH-000397,-0.0754390856839
ACH-000401,-0.23287522281999998
ACH-000402,0.00252383193963
ACH-000403,-0.067641349183
ACH-000404,-0.376505190108
ACH-000406,-0.123971690668
ACH-000407,-0.142021495407
ACH-000408,-0.20671211803800002
ACH-000410,-0.09518260289139999
ACH-000411,-0.0009160282235599999
ACH-000414,-0.222929247834
ACH-000415,-0.0683755836111
ACH-000416,-0.154220018304
ACH-000420,-0.28975446983500003
ACH-000421,-0.175509256631
ACH-000424,0.0493305358501
ACH-000425,-0.138793828928
ACH-000426,-0.023441721011099998
ACH-000427,-0.17253143192200002
ACH-000433,0.0016416278296800002
ACH-000436,-0.0269244791015
ACH-000444,-0.278329585986
ACH-000445,-0.37948880828299997
ACH-000448,-0.22319046958299998
ACH-000450,0.017734428572
ACH-000452,-0.23983168979299999
ACH-000454,-0.0376015383132
ACH-000458,0.07648151626489999
ACH-000459,-0.124837057136
ACH-000460,-0.044171887288499995
ACH-000461,-0.14056393604599998
ACH-000463,-0.099749799248
ACH-000464,-0.232677402304
ACH-000466,-0.09961742035460001
ACH-000467,-0.029128573298499997
ACH-000468,-0.025074591951599997
ACH-000469,-0.101806409894
ACH-000470,0.049591110829900004
ACH-000471,-0.189586194862
ACH-000472,-0.0125738829927
ACH-000473,-0.134285816908
ACH-000475,-0.115113895251
ACH-000476,-0.10146148301100001
ACH-000477,-0.0580133761917
ACH-000480,-0.029787221622700002
ACH-000481,-0.35376171596600003
ACH-000483,-0.38677171269
ACH-000484,-0.406822983987
ACH-000485,-0.257844413348
ACH-000486,-0.151688609064
ACH-000487,-0.0961788899799
ACH-000488,-0.113397266922
ACH-000490,-0.058780438227699995
ACH-000491,-0.20167806473000002
ACH-000495,0.0970042355845
ACH-000496,-0.263496613171
ACH-000499,-0.304307469731
ACH-000500,0.154319561526
ACH-000502,-0.054022527115
ACH-000503,-0.0752512030431
ACH-000505,-0.106359661691
ACH-000507,-0.08260959211350001
ACH-000510,-0.0376773839699
ACH-000511,-0.23495459884599998
ACH-000512,-0.579031571762
ACH-000516,0.00975985875788
ACH-000517,-0.17116423463199998
ACH-000518,0.00558211954412
ACH-000520,-0.05872311136319999
ACH-000521,-0.35107161007
ACH-000522,-0.252889018882
ACH-000524,-0.176261897276
ACH-000527,-0.134699099959
ACH-000528,-0.257201680614
ACH-000537,-0.168608827797
ACH-000541,0.0337995275261
ACH-000542,-0.09988431463089999
ACH-000544,-0.18000572693300002
ACH-000545,-0.07790336727250001
ACH-000547,-0.037445291293099994
ACH-000548,-0.153951863978
ACH-000549,-0.226311006989
ACH-000550,-0.154323695169
ACH-000552,-0.13166998773900002
ACH-000556,0.080014534325
ACH-000557,0.029795619341
ACH-000570,-0.07946304311489999
ACH-000571,-0.0847673684481
ACH-000573,0.0020539882699800002
ACH-000576,-0.167764822283
ACH-000580,0.185237346694
ACH-000584,-0.0669527467271
ACH-000585,-0.199697655283
ACH-000588,-0.216013496563
ACH-000589,-0.134004936134
ACH-000591,-0.10672301888800001
ACH-000593,-0.150351518747
ACH-000600,0.0219124656516
ACH-000601,-0.108193154988
ACH-000604,-0.180402895813
ACH-000605,-0.191758543512
ACH-000606,-0.14853747398199998
ACH-000608,-0.184173374702
ACH-000614,0.101822408024
ACH-000616,-0.10138184010500001
ACH-000618,-0.16954915010299998
ACH-000619,-0.10436370803400001
ACH-000620,-0.195554054293
ACH-000621,-0.20559569504099998
ACH-000622,-0.266435790809
ACH-000623,-0.306926348349
ACH-000624,0.0140061525336
ACH-000627,-0.356524397846
ACH-000630,-0.15294318375
ACH-000632,-0.220894798919
ACH-000633,-0.139343205022
ACH-000637,-0.202997477156
ACH-000638,-0.228167843689
ACH-000646,-0.267954597176
ACH-000647,-0.0682533562006
ACH-000648,0.045822820886900005
ACH-000649,-0.105188224846
ACH-000651,-0.00956631857718
ACH-000652,-0.18055343622699999
ACH-000653,-0.338945544842
ACH-000657,-0.153164801393
ACH-000658,-0.11548017479599999
ACH-000661,-0.0536001289873
ACH-000662,-0.0960099423845
ACH-000663,0.04531674026719999
ACH-000665,-0.0394016328862
ACH-000671,-0.047978526473500004
ACH-000673,-0.142600527347
ACH-000676,-0.222888045706
ACH-000677,0.017057138749
ACH-000681,-0.108821678336
ACH-000682,-0.0355127848528
ACH-000683,-0.337563306417
ACH-000684,-0.0699324830942
ACH-000688,-0.39531462520599997
ACH-000693,-0.09408618692389999
ACH-000694,-0.183479716442
ACH-000695,-0.144740919652
ACH-000696,-0.158772091975
ACH-000697,0.102255946595
ACH-000699,-0.10089282612299999
ACH-000701,-0.05000225256969999
ACH-000706,-0.17515110289900002
ACH-000711,-0.12147256471699999
ACH-000713,-0.144564754765
ACH-000714,-0.0490342411934
ACH-000718,-0.06962279513839999
ACH-000720,-0.16790629297499998
ACH-000721,-0.20413456308400002
ACH-000724,-0.195165813477
ACH-000725,0.07520605370139999
ACH-000732,-0.210297736088
ACH-000734,-0.0490956426793
ACH-000735,-0.15988871955700001
ACH-000736,-0.18367753610100002
ACH-000738,-0.173516210637
ACH-000746,0.0055341822068
ACH-000747,-0.15764018057600002
ACH-000748,-0.239860226717
ACH-000753,-0.136004191639
ACH-000756,-0.419562070872
ACH-000757,-0.207611364564
ACH-000758,-0.24596767494000002
ACH-000760,-0.0769974246257
ACH-000763,-0.17918149980999998
ACH-000764,-0.09170880495389999
ACH-000765,-0.29451899437199996
ACH-000766,-0.164986307674
ACH-000767,-0.135829830466
ACH-000768,0.0904929801234
ACH-000769,-0.21404712961800001
ACH-000770,-0.0647677563367
ACH-000771,-0.157660136506
ACH-000773,-0.08072143611669999
ACH-000776,-0.153730776456
ACH-000777,-0.056024905115
ACH-000778,-0.216480929899
ACH-000781,-0.0916876569324
ACH-000782,-0.23453546444
ACH-000783,-0.26442120208299996
ACH-000784,-0.251518671496
ACH-000785,-0.223666766258
ACH-000787,-0.212314549248
ACH-000788,-0.149539887565
ACH-000791,-0.138669724794
ACH-000792,-0.26736502073
ACH-000794,-0.06533735444569999
ACH-000796,0.060662946499300006
ACH-000799,-0.232339633687
ACH-000800,0.14526229590700002
ACH-000802,-0.12183156753699999
ACH-000804,-0.22171555309500002
ACH-000805,-0.117080180659
ACH-000809,-0.135749081559
ACH-000810,-0.211254562527
ACH-000811,-0.142583553686
ACH-000817,-0.345353012245
ACH-000819,-0.0794254689872
ACH-000820,-0.21520302404199998
ACH-000821,-0.0411572589769
ACH-000822,-0.0435420007096
ACH-000823,-0.250077469791
ACH-000824,-0.11860525925899999
ACH-000827,-0.057155484303
ACH-000829,-0.208657559697
ACH-000831,-0.22629401380699998
ACH-000832,0.017749618436900004
ACH-000833,-0.326588419941
ACH-000834,-0.0201321587077
ACH-000835,-0.19453657322700002
ACH-000836,-0.108539879422
ACH-000837,-0.19417405563700002
ACH-000838,-0.27066601133
ACH-000839,0.0114081658836
ACH-000840,0.06394879656159999
ACH-000841,0.0266083532331
ACH-000843,-0.023169629027800002
ACH-000846,-0.3499190534
ACH-000847,-0.150441116087
ACH-000848,-0.23018670333299998
ACH-000849,0.113207555243
ACH-000851,-0.17831516157400001
ACH-000855,-0.315094985169
ACH-000856,-0.131611837758
ACH-000858,-0.032780963234799995
ACH-000859,-0.037771197455599995
ACH-000861,-0.216661558989
ACH-000862,-0.145849144609
ACH-000865,-0.192240775494
ACH-000866,-0.18254530146499998
ACH-000867,-0.00213593107242
ACH-000869,0.00411343071937
ACH-000872,-0.327429883016
ACH-000873,-0.221515820693
ACH-000876,0.0053748101035
ACH-000878,-0.25098584808400004
ACH-000880,-0.13405082124099998
ACH-000881,0.026534792885099998
ACH-000882,-0.180461529212
ACH-000884,-0.175127026396
ACH-000885,-0.039094817651199994
ACH-000887,-0.139666508155
ACH-000888,-0.11180751307600001
ACH-000889,-0.13474575797
ACH-000890,-0.049865742101600004
ACH-000896,-0.0047920635043
ACH-000898,0.0199271313128
ACH-000900,-0.10191034598099999
ACH-000901,-0.17453852231199998
ACH-000905,-0.280211642482
ACH-000906,-0.128558757615
ACH-000907,-0.224462714518
ACH-000910,-0.077178355389
ACH-000911,-0.048960300515099996
ACH-000912,-0.20760752858399997
ACH-000913,-0.17389605999299998
ACH-000915,-0.220854418463
ACH-000916,0.135173016848
ACH-000917,-0.11572548773
ACH-000921,-0.22194968043000002
ACH-000924,-0.126025747966
ACH-000926,-0.0335059350858
ACH-000928,-0.102529805557
ACH-000929,0.043666014139599994
ACH-000932,-0.127931836207
ACH-000935,0.0576904260345
ACH-000936,-0.245959153912
ACH-000937,-0.135462680691
ACH-000938,-0.116429719112
ACH-000939,-0.182695830999
ACH-000941,0.00893109315868
ACH-000943,-0.180055018873
ACH-000946,-0.12071687532299999
ACH-000947,-0.144743386821
ACH-000948,-0.260640974381
ACH-000950,-0.24028862799000003
ACH-000953,-0.0983316238155
ACH-000957,-0.258999266254
ACH-000958,0.132875083289
ACH-000960,-0.110242168994
ACH-000963,0.09724653303860001
ACH-000968,-0.410437304701
ACH-000969,-0.163711171145
ACH-000973,0.0527338036867
ACH-000974,-0.185290227172
ACH-000975,-0.144327760088
ACH-000976,-0.22516525270399998
ACH-000978,-0.203936796894
ACH-000980,-0.146438765094
ACH-000984,-0.19453720013599998
ACH-000986,-0.20668350358100002
ACH-000988,-0.0933225069108
ACH-000993,-0.0708754406172
ACH-000994,-0.196054320556
ACH-000996,0.045363259298
ACH-001001,0.0361010117909
ACH-001020,-0.390906597499
ACH-001028,-0.0549993764521
ACH-001031,-0.13435405993
ACH-001038,0.00413679809889
ACH-001048,-0.102095517663
ACH-001050,-0.017109563406
ACH-001053,-0.203834253264
ACH-001054,-0.245800399352
ACH-001061,-0.08149313570899999
ACH-001067,-0.22471489364500002
ACH-001075,0.063624518587
ACH-001096,-0.315973581269
ACH-001128,-0.0851083362601
ACH-001134,-0.29970472717700003
ACH-001151,-0.0250364658343
ACH-001163,-0.0674900983362
ACH-001164,-0.20631594554299998
ACH-001173,-0.059293574726200005
ACH-001183,-0.108766002721
ACH-001184,-0.0401414022387
ACH-001190,-0.291969930938
ACH-001192,0.159217465068
ACH-001193,0.0708454615902
ACH-001196,-0.342996612727
ACH-001197,-0.0811555995925
ACH-001205,-0.0512015789208
ACH-001211,-0.34821232638899996
ACH-001212,-0.50646747961
ACH-001228,-0.0198434952968
ACH-001232,-0.151621212871
ACH-001239,-0.26382960308000003
ACH-001274,-0.41228026229500003
ACH-001275,-0.346210076022
ACH-001277,-0.0409662098778
ACH-001278,0.08485026506589999
ACH-001280,-0.0537290905384
ACH-001283,-0.108165742493
ACH-001289,-0.19475414366799998
ACH-001295,-0.0767069291103
ACH-001300,-0.186164955812
ACH-001301,-0.09647642970889998
ACH-001302,0.132882086128
ACH-001303,0.2973774469
ACH-001306,-0.144991075463
ACH-001318,-0.255119546528
ACH-001322,-0.109296769693
ACH-001328,-0.142491071186
ACH-001332,-0.0673108468158
ACH-001333,-0.326079410698
ACH-001336,-0.194049879046
ACH-001340,-0.195919907509
ACH-001346,-0.225816385343
ACH-001353,0.015549341157100001
ACH-001354,-0.13341613344699998
ACH-001367,-0.583884169737
ACH-001368,-0.208711063668
ACH-001374,-0.15293497185000002
ACH-001375,-0.270006205033
ACH-001377,-0.0327314369533
ACH-001380,-0.125656130729
ACH-001391,-0.338031678001
ACH-001407,0.039367196119400004
ACH-001408,-0.119879817256
ACH-001413,-0.0589024881967
ACH-001430,0.022570218360299998
ACH-001431,-0.24204188284400002
ACH-001450,-0.152238265321
ACH-001496,-0.0963629242471
ACH-001500,-0.09034783243989998
ACH-001521,-0.0763323586575
ACH-001523,-0.19599406329
ACH-001532,-0.19736429055799998
ACH-001536,-0.14923821395700002
ACH-001550,-0.185969843846
ACH-001552,-0.350997648993
ACH-001554,-0.0419661700633
ACH-001645,0.00901745385353
ACH-001654,-0.198347956446
ACH-001715,-0.0961081961625
ACH-001735,-0.12899649174900002
ACH-001736,-0.11935954877900001
ACH-001737,-0.0614389807366
ACH-001740,-0.278369071249
ACH-001745,-0.195258667204
ACH-001750,-0.165634637388
ACH-001765,-0.139005533949
ACH-001956,-0.0680347899304
ACH-001957,0.0420224896304
