,SRC (6714)
ACH-000004,0.0787759200276
ACH-000007,0.0447291148656
ACH-000009,-0.22675690362
ACH-000011,-0.65432461069
ACH-000012,0.0640981860229
ACH-000013,0.0917081303398
ACH-000014,-0.129713213741
ACH-000015,0.0514004207819
ACH-000017,0.0332802601068
ACH-000018,-0.457099695021
ACH-000019,-0.0552859781389
ACH-000021,0.075908446066
ACH-000022,-0.262943054821
ACH-000025,-0.23722892528900003
ACH-000028,0.030900124075599996
ACH-000030,-0.139509938733
ACH-000035,-0.056416859690199994
ACH-000036,0.103469556733
ACH-000037,-0.0145279012852
ACH-000039,0.165332313718
ACH-000040,0.107931215309
ACH-000041,0.019626024051599997
ACH-000042,0.0265423663988
ACH-000045,0.0587210445782
ACH-000047,0.10012421715700001
ACH-000052,-0.21832827886
ACH-000053,-0.015156640695799998
ACH-000054,-0.0466373955815
ACH-000055,0.0214700653999
ACH-000060,-0.377443760454
ACH-000067,-0.0368830167089
ACH-000070,0.0120073304015
ACH-000075,-0.290173720217
ACH-000078,-0.10199352872199999
ACH-000082,-0.0399429532658
ACH-000085,-0.28465672173
ACH-000086,-0.109528114659
ACH-000087,0.008218752883670001
ACH-000092,-0.20454292265299998
ACH-000095,0.000647922976873
ACH-000097,-0.108009398441
ACH-000098,-0.08448055444180001
ACH-000099,-0.179475296556
ACH-000108,-0.407245418375
ACH-000113,-0.0989879769352
ACH-000115,-0.202758195827
ACH-000116,0.0709790077185
ACH-000118,-0.22169047998000002
ACH-000120,-0.138402164585
ACH-000123,-0.0690965343343
ACH-000127,-0.055819645137599995
ACH-000128,-0.144227309745
ACH-000132,0.301206773789
ACH-000133,-0.185925970214
ACH-000137,0.16130998149700002
ACH-000138,-0.5478442089150001
ACH-000142,-0.287218853398
ACH-000143,-0.288567785503
ACH-000146,0.126927547722
ACH-000148,-0.021885047805
ACH-000150,0.0552177032491
ACH-000152,-0.07854673560980001
ACH-000153,0.154415605524
ACH-000159,-0.0637812325668
ACH-000160,-0.0649205511487
ACH-000163,0.21556660173
ACH-000167,-0.207201010129
ACH-000168,0.113374829755
ACH-000169,-0.14758310707900002
ACH-000178,-0.2663371783
ACH-000182,-0.0396345513082
ACH-000183,-0.23952267088100002
ACH-000188,-0.211662483275
ACH-000189,-0.394608879274
ACH-000190,-0.0697655099009
ACH-000198,-0.0187860584472
ACH-000204,-0.056010281285800004
ACH-000206,-0.127403494881
ACH-000207,-0.190370919399
ACH-000211,0.00709059205594
ACH-000215,-0.0673255908062
ACH-000221,-0.048608708380599996
ACH-000222,0.0507132744115
ACH-000223,-0.0226158288124
ACH-000226,-0.105504603969
ACH-000227,-0.07092564358239999
ACH-000228,0.105573141722
ACH-000231,-0.0667082042354
ACH-000232,0.021521419356400003
ACH-000233,0.102798684712
ACH-000234,-0.505101478982
ACH-000235,-0.381802987881
ACH-000237,-0.278054014914
ACH-000238,-0.083383912
ACH-000243,0.0892796031122
ACH-000244,0.08779979495889999
ACH-000246,-0.524638115568
ACH-000248,-0.24626615221200002
ACH-000250,-0.130776856413
ACH-000251,0.011614987449700001
ACH-000253,0.0771526722189
ACH-000255,-0.22373682112799997
ACH-000256,-0.0223859871575
ACH-000257,-0.149293399604
ACH-000258,0.29097903782400003
ACH-000259,-0.07448252175350001
ACH-000260,-0.144224190813
ACH-000261,-0.12235800373299999
ACH-000262,0.043002794797400004
ACH-000263,-0.232390664119
ACH-000264,-0.051611539192000004
ACH-000265,-0.0736402855844
ACH-000266,-0.24485812830200002
ACH-000272,-0.18377685758499998
ACH-000273,-0.103360622521
ACH-000274,-0.228167103407
ACH-000277,-0.11245618471300001
ACH-000278,-0.026240252551199997
ACH-000279,-0.0151834239448
ACH-000280,-0.132039545102
ACH-000281,-0.6430902721230001
ACH-000288,-0.15462907049900002
ACH-000291,-0.0139791653707
ACH-000293,-0.020208237312200002
ACH-000294,0.00841932851335
ACH-000295,0.00979681285853
ACH-000296,0.0117689617554
ACH-000302,-0.0426740188902
ACH-000304,-0.123907615924
ACH-000307,0.0295409120046
ACH-000308,-0.105188821078
ACH-000310,-0.127498521557
ACH-000311,-0.19620258585099998
ACH-000312,0.0028720385109099996
ACH-000315,0.0575806583947
ACH-000316,-0.15084720267500001
ACH-000317,0.0142396436332
ACH-000318,0.053298841818699996
ACH-000319,0.053779245664599996
ACH-000320,-0.017340161912700002
ACH-000322,-0.0242712721664
ACH-000323,0.0974668877906
ACH-000324,-0.016428084223200003
ACH-000329,-0.08586829495710001
ACH-000330,-0.356382100274
ACH-000331,-0.603393005688
ACH-000332,-0.0713097412087
ACH-000334,-0.20418338109099998
ACH-000335,-0.0860389284999
ACH-000336,-0.22691123892099999
ACH-000337,-0.18160517554299999
ACH-000339,0.0503668133169
ACH-000341,-0.058193938993300005
ACH-000348,-0.246354189622
ACH-000350,0.176701679984
ACH-000352,-0.19952660805999997
ACH-000356,0.11195725445499999
ACH-000361,-0.219709139815
ACH-000362,-0.0831087907295
