,PIDD1 (55367)
ACH-000182,-0.139276025589
ACH-000183,-0.06270986425269999
ACH-000188,-0.118571947389
ACH-000189,-0.199357156043
ACH-000190,-0.0657108787444
ACH-000198,-0.045253422748199996
ACH-000204,-0.14780495514
ACH-000206,-0.12524553382
ACH-000207,0.142450484956
ACH-000211,-0.08301580845989999
ACH-000215,-0.136883264458
ACH-000221,-0.04159918477980001
ACH-000222,-0.105784472785
ACH-000223,0.0834214933775
ACH-000226,0.02919365979
ACH-000227,-0.12123712146
ACH-000228,0.061510895595000004
ACH-000231,-0.10384189591199999
ACH-000232,-0.201028312377
ACH-000233,-0.0393888386213
ACH-000234,-0.324197542124
ACH-000235,-0.11442271184399999
ACH-000237,-0.226657749
ACH-000238,-0.026168719677499997
ACH-000243,-0.05670233754369999
ACH-000244,-0.224926828028
ACH-000246,-0.274805172389
ACH-000248,-0.156197825119
ACH-000250,-0.17838853506400001
ACH-000251,-0.136547437341
ACH-000253,-0.41211291071500006
ACH-000255,-0.031218982033599997
ACH-000256,-0.233750650235
ACH-000257,-0.3130443233
ACH-000258,-0.34596009780500003
ACH-000259,-0.019146984036
ACH-000260,-0.189402039173
ACH-000261,-0.276083241338
ACH-000262,-0.0426338029105
ACH-000263,-0.105429992911
ACH-000264,-0.126242012346
ACH-000265,-0.0439763610915
ACH-000266,-0.147490729758
ACH-000272,-0.221403704964
ACH-000273,-0.206261534199
ACH-000274,-0.101711859111
ACH-000277,0.108466984815
ACH-000278,-0.176063224899
ACH-000279,-0.07094843941930001
ACH-000280,-0.208242609721
ACH-000281,-0.038686781120099996
ACH-000288,-0.222845562522
ACH-000291,-0.0882745612058
ACH-000293,-0.25151648747600003
ACH-000294,-0.034396332968900004
ACH-000295,-0.11676814982799999
ACH-000296,-0.08459594101849999
ACH-000302,-0.152554063419
ACH-000304,-0.155567214102
ACH-000307,-0.205711077612
ACH-000308,-0.195711761263
ACH-000310,-0.0180911014245
ACH-000311,-0.243970106378
ACH-000312,-0.0381885867297
ACH-000315,-0.08668267486369999
ACH-000316,-0.159748229333
ACH-000317,-0.0584168610164
ACH-000318,-0.13662672306
ACH-000319,-0.195558213407
ACH-000320,0.103762729881
ACH-000322,-0.318159593449
ACH-000323,-0.057777581476099994
ACH-000324,-0.251237156374
ACH-000329,0.021023193552900003
ACH-000330,-0.188450133746
ACH-000331,-0.06744032745159999
ACH-000332,-0.320647481891
ACH-000334,-0.53270924452
ACH-000335,-0.212947148218
ACH-000336,0.0710135083117
ACH-000337,-0.178615738507
ACH-000339,-0.0653527464588
ACH-000341,-0.0022504483665
ACH-000348,-0.02497013285
ACH-000350,0.164109105568
ACH-000352,-0.157908630407
ACH-000356,-0.126635782624
ACH-000361,-0.149647953839
ACH-000362,-0.0708139027947
ACH-000363,-0.10471949931
ACH-000364,-0.283392134284
ACH-000365,-0.14364543032299998
ACH-000366,-0.33558286155699996
ACH-000368,-0.0450235254286
ACH-000374,-0.359303503676
ACH-000375,-0.181862447832
ACH-000376,-0.231357329508
ACH-000381,-0.237440380698
ACH-000383,-0.238869044936
ACH-000387,0.08908307242170001
ACH-000389,0.0426637809573
ACH-000390,-0.37544836749300003
ACH-000393,-0.430387989062
ACH-000395,-0.0157491485857
ACH-000397,-0.041345106654099996
ACH-000401,-0.0446124624014
ACH-000402,-0.746722014256
ACH-000403,-0.232833740816
ACH-000404,-0.258132898466
ACH-000406,-0.188671625112
ACH-000407,-0.120230060434
ACH-000408,-0.25941828793
ACH-000410,0.163192484123
ACH-000411,-0.0377564240363
ACH-000414,-0.318679205329
ACH-000415,-0.178985671131
ACH-000416,-0.176427524495
ACH-000420,-0.104871978121
ACH-000421,-0.240466975115
ACH-000424,-0.09137806691929999
ACH-000425,-0.159148242021
ACH-000426,-0.161518895113
ACH-000427,-0.0347381507179
ACH-000433,-0.27643026605
ACH-000436,-0.0515069954696
ACH-000444,-0.138454261416
ACH-000445,-0.25678424118
ACH-000448,-0.260193300863
ACH-000450,-0.251079656542
ACH-000452,-0.173481056149
ACH-000454,-0.214089318974
ACH-000458,-0.23629235632800002
ACH-000459,-0.407346524539
ACH-000460,-0.09466988873839999
ACH-000461,-0.154070148605
ACH-000463,-0.261512898459
ACH-000464,0.0169316830941
ACH-000466,-0.127478726018
ACH-000467,-0.206158119696
ACH-000468,-0.088109401834
ACH-000469,-0.0616573209153
ACH-000470,-0.0128444562423
ACH-000471,-0.153991681456
ACH-000472,-0.194625413667
ACH-000473,-0.166841517425
ACH-000475,-0.103864758527
ACH-000476,-0.332592108832
ACH-000477,-0.128582163636
ACH-000480,-0.294924645873
ACH-000481,-0.0664832883359
ACH-000483,0.17226267953299998
ACH-000484,-0.260932630918
ACH-000485,-0.09784334773560001
ACH-000486,-0.239078135134
ACH-000487,-0.220789577545
ACH-000488,-0.1856737554
ACH-000490,-0.0113419305138
ACH-000491,0.356712241703
ACH-000495,-0.35948370922399997
ACH-000496,-0.134463634256
ACH-000499,-0.257694623011
ACH-000500,0.0549993893212
ACH-000502,-0.258450150782
ACH-000503,-0.280077114356
ACH-000505,-0.111164817256
ACH-000507,-0.179948201476
ACH-000510,-0.16158222254899998
ACH-000511,0.0750497059075
ACH-000512,-0.0893219387932
ACH-000516,-0.082843390807
ACH-000517,-0.145225866869
ACH-000518,-0.35333590372
ACH-000520,-0.08394063322100001
ACH-000521,0.010493038570999999
ACH-000522,-0.146271943554
ACH-000524,-0.129488695285
ACH-000527,-0.18693069397300002
ACH-000528,-0.007564703238829999
ACH-000537,-0.0367208391046
ACH-000541,0.09368064139239998
ACH-000542,-0.173237699302
ACH-000544,-0.0645917410298
ACH-000545,-0.20495358571199998
ACH-000547,-0.094170948845
ACH-000548,-0.08222843980219999
ACH-000549,-0.267094628056
ACH-000550,-0.243533483491
ACH-000552,-0.19851890665199998
ACH-000556,-0.011142721380200001
ACH-000557,-0.241851882227
ACH-000570,-0.152016462161
ACH-000571,-0.30399887863499997
ACH-000573,-0.0320472175901
ACH-000576,-0.038533498750400005
ACH-000580,-0.23792571419300002
ACH-000584,-0.059363284045
ACH-000585,0.0608399061069
ACH-000588,0.0997907012639
ACH-000589,0.0967396825165
ACH-000591,-0.151926558518
ACH-000593,-0.20467657744000003
ACH-000600,-0.13857966785599998
ACH-000601,-0.145957673329
ACH-000604,0.0623092639367
ACH-000605,-0.04514748989990001
ACH-000606,-0.06894477800760002
ACH-000608,-0.213470055261
ACH-000614,-0.493164236619
ACH-000616,0.017851865425799997
ACH-000618,0.00496726179832
ACH-000619,-0.30766867769
ACH-000620,-0.181450272139
ACH-000621,-0.0729186899994
ACH-000622,0.037548179055800004
ACH-000623,-0.0800449361863
ACH-000624,-0.152159147492
ACH-000627,-0.139056278025
ACH-000630,-0.170980965416
ACH-000632,-0.184446888968
ACH-000633,-0.24181447202300002
ACH-000637,0.021249055474400005
ACH-000638,-0.069428995765
ACH-000646,-0.0923187057452
ACH-000647,-0.163563735382
ACH-000648,-0.353877077614
ACH-000649,-0.208141871306
ACH-000651,-0.0134595416688
ACH-000652,-0.06890146633769999
ACH-000653,0.0012070578945299999
ACH-000657,-0.230163566821
ACH-000658,-0.08706540591600001
ACH-000661,-0.190716354614
ACH-000662,-0.237669389902
ACH-000663,-0.25352619492899997
ACH-000665,-0.28184497727200003
ACH-000671,-0.27508018949499996
ACH-000673,-0.27109065780499997
ACH-000676,0.036743190564599994
ACH-000677,-0.196092076886
ACH-000681,-0.183339640944
ACH-000682,-0.245324371135
ACH-000683,0.107365026899
ACH-000684,-0.382107626579
ACH-000688,0.171697209692
ACH-000693,-0.113860144648
ACH-000694,-0.0700539003062
ACH-000695,0.105444359992
ACH-000696,-0.047458989898899996
ACH-000697,-0.0908936610275
ACH-000699,0.0410284215885
ACH-000701,-0.25087792409299997
ACH-000706,-0.0466834396486
ACH-000711,-0.20642953857299998
ACH-000713,-0.0183276450331
ACH-000714,-0.1817882031
ACH-000718,0.0359720994584
ACH-000720,-0.11562429925699999
ACH-000721,-0.246195190501
ACH-000724,-0.174700569892
ACH-000725,0.0206317200247
ACH-000732,0.0709707249434
ACH-000734,-0.35456140139799996
ACH-000735,-0.212986292195
ACH-000736,0.0281365742795
ACH-000738,-0.092614657893
ACH-000746,-0.104777124955
ACH-000747,-0.10401195420800001
ACH-000748,-0.269940815243
ACH-000753,-0.164936614492
ACH-000756,-0.10958795746899999
ACH-000757,0.0429068571034
ACH-000758,-0.135454473266
ACH-000760,-0.156923263847
ACH-000763,0.048349858773
ACH-000764,-0.0839920579642
ACH-000765,-0.140178626779
ACH-000766,0.0518815364678
ACH-000767,-0.318171027084
ACH-000768,-0.179966084628
ACH-000769,-0.155454493016
ACH-000770,0.129442510929
ACH-000771,-0.224959123145
ACH-000773,-0.338390907398
ACH-000776,-0.285589774514
ACH-000777,-0.201767336255
ACH-000778,-0.00705462359525
ACH-000781,-0.0466674558947
ACH-000782,-0.038042992605499995
ACH-000783,0.08533271313650001
ACH-000784,-0.07655867367819999
ACH-000785,0.176466301156
ACH-000787,-0.007326292682159999
ACH-000788,-0.226345071429
ACH-000791,-0.160080577222
ACH-000792,-0.321137042156
ACH-000794,-0.125121264849
ACH-000796,-0.0655022187536
ACH-000799,0.0934121081222
ACH-000800,0.102334517472
ACH-000802,-0.0016524060513800002
ACH-000804,-0.10231224642
ACH-000805,-0.283733821604
ACH-000809,-0.12908759059900002
ACH-000810,-0.29177283120999997
ACH-000811,-0.21678293376999996
ACH-000817,0.019979683979099997
ACH-000819,-0.142934777533
ACH-000820,0.0916762007772
ACH-000821,0.045907533813500004
ACH-000822,0.039370219301
ACH-000823,-0.258220092417
ACH-000824,-0.168763115588
ACH-000827,-0.27982599559099997
ACH-000829,-0.198433665181
ACH-000831,-0.176920045709
ACH-000832,0.0697452360069
ACH-000833,-0.0115555845202
ACH-000834,-0.109175625241
ACH-000835,0.058354268794
ACH-000836,-0.0209611293865
ACH-000837,0.0063559945717299995
ACH-000838,-0.257822700665
ACH-000839,-0.172897880559
ACH-000840,-0.126380109525
ACH-000841,-0.151708417155
ACH-000843,-0.14477132840999998
ACH-000846,-0.041629456718300005
ACH-000847,-0.288225383239
ACH-000848,-0.31671121312
ACH-000849,0.20851451920800002
ACH-000851,0.12955423011199999
ACH-000855,-0.0686132427198
ACH-000856,-0.162378877708
ACH-000858,-0.07790548796189999
ACH-000859,-0.181207907092
ACH-000861,-0.0470356118845
ACH-000862,0.044370593662900006
ACH-000865,-0.0576500150126
ACH-000866,0.0438519588979
ACH-000867,-0.23574981011799997
ACH-000869,-0.09911183266760001
ACH-000872,-0.132219346312
ACH-000873,-0.249535935962
ACH-000876,-0.248465811235
ACH-000878,-0.07978610311310001
ACH-000880,0.0022838929474
ACH-000881,-0.124391199623
ACH-000882,-0.22964952455899998
ACH-000884,-0.18217057875700002
ACH-000885,-0.0797397914827
ACH-000887,-0.15147589568
ACH-000888,-0.26185549248
ACH-000889,-0.07955376105010001
ACH-000890,-0.0833301647897
ACH-000896,-0.11210244189999999
ACH-000898,-0.0897577159508
ACH-000900,-0.2342921637
ACH-000901,-0.07866581339010001
ACH-000905,-0.00654868434519
ACH-000906,-0.15109657117900002
ACH-000907,-0.358512544227
ACH-000910,-0.110815362206
ACH-000911,-0.13345382449999998
ACH-000912,-0.0395735096776
ACH-000913,-0.173930449474
ACH-000915,-0.167104159044
ACH-000916,-0.05524285128269999
ACH-000917,-0.03598743979
ACH-000921,-0.07230092122080001
ACH-000924,-0.0510503093659
ACH-000926,-0.127783073945
ACH-000928,-0.191622425209
ACH-000929,-0.145477748516
ACH-000932,-0.0749696155138
ACH-000935,-0.431247654165
ACH-000936,-0.0865973465515
ACH-000937,-0.13254841734300002
ACH-000938,-0.328072966532
ACH-000939,-0.226269517669
ACH-000941,-0.15099464730599998
ACH-000943,-0.19607226890299997
ACH-000946,0.0049908912544
ACH-000947,-0.0396289899071
ACH-000948,-0.231302084645
ACH-000950,-0.257731416786
ACH-000953,-0.267665144672
ACH-000957,-0.18699262158100002
ACH-000958,0.291892815663
ACH-000960,-0.16479143410900002
ACH-000963,-0.127632550653
ACH-000968,-0.205915666606
ACH-000969,-0.06484575142799999
ACH-000973,-0.126408400264
ACH-000974,-0.109623218682
ACH-000975,-0.0641347776276
ACH-000976,-0.0810449923952
ACH-000978,-0.27026232717
ACH-000980,-0.0772793180714
ACH-000984,-0.09690868444910002
ACH-000986,0.0880862478696
ACH-000988,-0.234738945766
ACH-000993,-0.448191565343
ACH-000994,-0.240443941579
ACH-000996,-0.162029013821
ACH-001001,-0.00855311064475
ACH-001020,-0.157028996906
ACH-001028,-0.10024879084899999
ACH-001031,-0.0844735631231
ACH-001038,-0.139793593928
ACH-001048,-0.179380091363
ACH-001050,-0.181351612637
ACH-001053,-0.00523112466587
ACH-001054,-0.18914881665
ACH-001061,-0.175687590953
ACH-001067,-0.28880277295400003
ACH-001075,-0.0479751146243
ACH-001096,-0.12636820487199998
ACH-001128,-0.124798162313
ACH-001134,-0.035208340199599994
ACH-001151,-0.210561554093
ACH-001163,-0.12505350101600002
ACH-001164,-0.163216338899
ACH-001173,-0.0886173438614
ACH-001183,-0.0258594209583
ACH-001184,-0.41929956848399996
ACH-001190,-0.183598794424
ACH-001192,-0.146972678735
ACH-001193,-0.302178252444
ACH-001196,-0.218482004803
ACH-001197,-0.158181184398
ACH-001205,-0.07086787170230001
ACH-001211,-0.050314794974300005
ACH-001212,-0.215756671643
ACH-001228,-0.332417654343
ACH-001232,-0.12130966791600001
ACH-001239,-0.128483465942
ACH-001274,-0.25877622821199997
ACH-001275,-0.0643389816572
ACH-001277,-0.054484555343300003
ACH-001278,-0.0694259716837
ACH-001280,-0.101919665233
ACH-001283,0.006713174222489999
ACH-001289,-0.14638275922
ACH-001295,-0.20121340936700002
ACH-001300,-0.11093560075799999
ACH-001301,0.06342434968640001
ACH-001302,-0.24854209124899998
ACH-001303,0.0206950771062
ACH-001306,-0.0911490944548
ACH-001318,-0.0525657459265
ACH-001322,-0.267238291307
ACH-001328,-0.0821393384207
ACH-001332,0.03619632574040001
ACH-001333,-0.189324512748
ACH-001336,-0.0383153802155
ACH-001340,-0.12042401037999999
ACH-001346,0.0050641121834
ACH-001353,-0.235211358497
ACH-001354,-0.024554748744799997
ACH-001367,-0.322357368637
ACH-001368,-0.07507615714169999
ACH-001374,-0.24217072186900002
ACH-001375,-0.25935955769499996
ACH-001377,-0.196324255144
ACH-001380,-0.216480470575
ACH-001391,-0.12954546836300002
ACH-001407,-0.0729558655304
ACH-001408,0.11248555532
ACH-001413,0.021781992025200002
ACH-001430,-0.09823872280519999
ACH-001431,-0.21044778748399998
ACH-001450,-0.35453363174
ACH-001496,-0.139286727681
ACH-001500,-0.26007094462499997
ACH-001521,-0.0913542300193
ACH-001523,-0.10461377651900002
ACH-001532,-0.157451073979
ACH-001536,-0.35710038878899997
ACH-001550,-0.134264704816
ACH-001552,-0.0886865458327
ACH-001554,-0.152458723104
ACH-001645,-0.045485075506800005
ACH-001654,-0.182715039506
ACH-001715,-0.0863288419943
ACH-001735,-0.188527953996
ACH-001736,-0.308985449958
ACH-001737,-0.17330924265500003
ACH-001740,-0.23512108171100002
ACH-001745,-0.070459667112
ACH-001750,-0.14941872958900002
ACH-001765,-0.123963033552
ACH-001956,-0.2435569513
ACH-001957,-0.17241279225699999
