,SCNN1B (6338)
ACH-000004,0.0968799059929
ACH-000007,-0.21341143156
ACH-000009,0.10334699066
ACH-000011,0.0404808181033
ACH-000012,-0.013536964820900001
ACH-000013,-0.0916796756307
ACH-000014,0.020989036834800003
ACH-000015,-0.09849198897900001
ACH-000017,0.158790457458
ACH-000018,0.0048169392988999995
ACH-000019,-0.0776437844554
ACH-000021,-0.186138363052
ACH-000022,-0.0927169514903
ACH-000025,0.059934069898100004
ACH-000028,0.00692650376449
ACH-000030,0.075968181702
ACH-000035,-0.240201758239
ACH-000036,0.0910129221456
ACH-000037,0.0953777768072
ACH-000039,0.276510794397
ACH-000040,-0.0688702878449
ACH-000041,-0.0304786281066
ACH-000042,0.102049422723
ACH-000045,-0.0364746091835
ACH-000047,-0.050879243705
ACH-000052,0.10027108803099999
ACH-000053,0.09780599861019999
ACH-000054,0.0294461404549
ACH-000055,-0.032770769783799995
ACH-000060,0.13266956297399998
ACH-000067,-0.0594167092776
ACH-000070,0.0583235126781
ACH-000075,-0.04793546901430001
ACH-000078,0.0662033361981
ACH-000082,0.04854405085940001
ACH-000085,0.0103427882029
ACH-000086,0.106830022553
ACH-000087,-0.185892612356
ACH-000092,-0.0037067442053200002
ACH-000095,-0.0029082261545599996
ACH-000097,-0.00504792922437
ACH-000098,-0.06651061955849999
ACH-000099,-0.0562156325478
ACH-000108,0.17668723864100003
ACH-000113,0.0440047901017
ACH-000115,0.0376442571633
ACH-000116,0.029833402225599995
ACH-000118,-0.112577782655
ACH-000120,0.024404525582900002
ACH-000123,-0.00287384457442
ACH-000127,-0.17680326895
ACH-000128,0.0830552486351
ACH-000132,-0.20082382959199999
ACH-000133,0.120827381094
ACH-000137,-0.045051471608699996
ACH-000138,0.093811629188
ACH-000142,-0.149118602632
ACH-000143,-0.0446653065218
ACH-000146,-0.042566038134699995
ACH-000148,0.00866542074974
ACH-000150,-0.00889726895261
ACH-000152,0.180225462126
ACH-000153,0.147754583676
ACH-000159,-0.128184800382
ACH-000160,0.148827304505
ACH-000163,0.0645911954534
ACH-000167,0.24510087281100001
ACH-000168,-0.0491682055777
ACH-000169,0.045059983020299996
ACH-000178,-0.018944893298400003
ACH-000182,-0.09803636044500001
ACH-000183,0.026080880261400003
ACH-000188,0.103037171159
ACH-000189,0.0276620670409
ACH-000190,0.00223757126527
ACH-000198,-0.056449474433900006
ACH-000204,0.0980798213047
ACH-000206,0.0990934426274
ACH-000207,0.0903524605575
ACH-000211,0.0883355194059
ACH-000215,-0.007312370391640001
ACH-000221,-0.24184200079
ACH-000222,0.309996610858
ACH-000223,0.07047466476230001
ACH-000226,-0.0175713759232
ACH-000227,-0.0289179454653
ACH-000228,0.0525609902227
ACH-000231,-0.004951653545239999
ACH-000232,-0.0197112162072
ACH-000233,-0.0249451280932
ACH-000234,0.256739328865
ACH-000235,0.0342158737573
ACH-000237,0.0711106250297
ACH-000238,0.21955828095
ACH-000243,-0.014227335161800001
ACH-000244,0.0203762778725
ACH-000246,0.100334860503
ACH-000248,0.054093768458099996
ACH-000250,0.046408564254
ACH-000251,0.0035702183074
ACH-000253,0.05239433814180001
ACH-000255,-0.0663193633447
ACH-000256,0.033694519407700005
ACH-000257,0.029321614141500002
ACH-000258,-0.0485910680102
ACH-000259,0.0895736018935
ACH-000260,-0.0552149447562
ACH-000261,-0.0241998800288
ACH-000262,0.118010149822
ACH-000263,0.08224906411380001
ACH-000264,-0.0260610862575
ACH-000265,-0.09858938458589998
ACH-000266,0.05366145270600001
ACH-000272,0.138134766268
ACH-000273,0.0755457577115
ACH-000274,0.0158297557762
ACH-000277,0.130896618557
ACH-000278,-0.043598334240100005
ACH-000279,0.048898817842300005
ACH-000280,0.117626116678
ACH-000281,0.07965989570339999
ACH-000288,0.0191790542251
ACH-000291,0.037122480314099995
ACH-000293,-0.08244169189780001
ACH-000294,-0.00366638051507
ACH-000295,0.232037004898
ACH-000296,0.162899489396
ACH-000302,-0.00249293789617
ACH-000304,-0.0235459877317
ACH-000307,0.0216923792413
ACH-000308,-0.049944248981800006
ACH-000310,-0.0802314188726
ACH-000311,0.0622965183933
ACH-000312,0.0567525400012
