,NOS3 (4846)
ACH-000004,0.15344940861
ACH-000007,-0.199514963666
ACH-000009,-0.26835336959399997
ACH-000011,0.0192545885016
ACH-000012,-0.155102529165
ACH-000013,-0.06187585368009999
ACH-000014,-0.07655256717
ACH-000015,0.124731136318
ACH-000017,0.147576386677
ACH-000018,0.133513315985
ACH-000019,0.151151278429
ACH-000021,-0.00136632219623
ACH-000022,0.015816414639900002
ACH-000025,0.189544064141
ACH-000028,0.10954966406
ACH-000030,0.0791558288782
ACH-000035,-0.171581570281
ACH-000036,0.0609855834214
ACH-000037,0.136623413601
ACH-000039,0.00093015235677
ACH-000040,0.053873688715699995
ACH-000041,-0.196738716572
ACH-000042,0.0382141291169
ACH-000045,0.155647937742
ACH-000047,0.00265274056465
ACH-000052,-0.373083096033
ACH-000053,-0.07541181606769999
ACH-000054,-0.121398571336
ACH-000055,-0.054288903815400004
ACH-000060,0.0748331714808
ACH-000067,0.18902008246899998
ACH-000070,0.25774503995000003
ACH-000075,-0.316012378224
ACH-000078,-0.161224090721
ACH-000082,0.0151548340271
ACH-000085,0.36568403428900004
ACH-000086,0.07691851899939998
ACH-000087,-0.17525361031599998
ACH-000092,-0.015452537611200001
ACH-000095,0.052927079531199996
ACH-000097,-0.0574391407597
ACH-000098,0.034236453709400004
ACH-000099,-0.0638340292782
ACH-000108,0.08802873056399999
ACH-000113,0.03965822407609999
ACH-000115,-0.139185670064
ACH-000116,-0.0756769327426
ACH-000118,0.09501042327310001
ACH-000120,-0.07312549456669999
ACH-000123,-0.153953138401
ACH-000127,0.0201707674102
ACH-000128,-0.0268167015026
ACH-000132,0.0167473637756
ACH-000133,0.0786647640275
ACH-000137,0.00570648321123
ACH-000138,0.0434915166276
ACH-000142,0.27680783446999996
ACH-000143,0.11162809209300001
ACH-000146,-0.11553440126499999
ACH-000148,0.05084747155949999
ACH-000150,0.0103717091816
ACH-000152,0.038567718351699996
ACH-000153,0.3465519425
ACH-000159,0.047024604878000004
ACH-000160,0.137721822873
ACH-000163,-0.126762514006
ACH-000167,-0.42346898890199997
ACH-000168,-0.0017739345919000002
ACH-000169,0.031312190133000004
ACH-000178,0.11504059493100001
ACH-000182,-0.150050494014
ACH-000183,0.0202609112147
ACH-000188,0.09055187971760001
ACH-000189,-0.13981288155
ACH-000190,0.266475860845
ACH-000198,-0.0761558763204
ACH-000204,0.175548610291
ACH-000206,-0.101456332874
ACH-000207,-0.0288289858165
ACH-000211,-0.10272285296700001
ACH-000215,-0.00397871537616
ACH-000221,0.150846658201
ACH-000222,-0.17130323228
ACH-000223,0.120849587871
ACH-000226,-0.10726670127900001
ACH-000227,-0.104400869232
ACH-000228,0.0687875600357
ACH-000231,-0.07370826348960001
ACH-000232,-0.138691625552
ACH-000233,-0.10170242008199999
ACH-000234,-0.198319576105
ACH-000235,-0.020112188747700002
ACH-000237,-0.038620509791099995
ACH-000238,-0.117249264712
ACH-000243,-0.0745405879786
ACH-000244,-0.183664331342
ACH-000246,-0.004342763837340001
ACH-000248,-0.0349093218262
ACH-000250,-0.195755112599
ACH-000251,-0.24561595642700002
ACH-000253,-0.033966141288000004
ACH-000255,0.011423124277600002
ACH-000256,-0.325625624549
ACH-000257,-0.128317220366
ACH-000258,0.163518075071
ACH-000259,-0.174152708129
ACH-000260,-0.183070022753
ACH-000261,0.00316016924007
ACH-000262,-0.006878126612890001
ACH-000263,0.035484886034400004
ACH-000264,0.0664011876337
ACH-000265,0.00274970318608
ACH-000266,-0.034077205267400004
ACH-000272,-0.207966323118
ACH-000273,-0.194495902652
ACH-000274,0.00458998186474
ACH-000277,0.045588696588500004
ACH-000278,-0.032033505621000005
ACH-000279,-0.310024428387
ACH-000280,-0.032242632333
ACH-000281,0.114320839402
ACH-000288,-0.0645759393817
ACH-000291,0.050350107919
ACH-000293,-0.0486931993707
ACH-000294,0.134750623799
ACH-000295,-0.131635690354
ACH-000296,0.36930070750699995
ACH-000302,-0.0771917457705
ACH-000304,-0.12365215602
ACH-000307,-0.0508448693369
ACH-000308,-0.0591221343469
ACH-000310,0.0040623883254499995
ACH-000311,-0.010100549060899999
ACH-000312,-0.155406433692
ACH-000315,-0.277935846331
ACH-000316,0.16919020384599998
ACH-000317,0.11611510561100001
ACH-000318,-0.0447018460558
ACH-000319,-0.0285930264759
ACH-000320,0.0455989057166
ACH-000322,0.0822613884769
ACH-000323,-0.0666064421795
ACH-000324,-0.026856142212
ACH-000329,-0.0833670417848
ACH-000330,-0.0192646986736
ACH-000331,0.036191625488
ACH-000332,0.043078732248200004
ACH-000334,-0.0489630571622
ACH-000335,0.147295136296
ACH-000336,-0.229610587781
ACH-000337,0.0709667906046
ACH-000339,-0.0830967312148
ACH-000341,0.0753543673314
ACH-000348,0.00422766690253
ACH-000350,-0.133739238646
ACH-000352,-0.00204338137858
ACH-000356,0.280372160747
ACH-000361,0.214087602997
ACH-000362,0.15355583234099998
ACH-000363,0.00404195054138
ACH-000364,-0.07435841914699999
ACH-000365,-0.007781206404819999
ACH-000366,0.0774940555056
ACH-000368,-0.284047270048
ACH-000374,-0.130325287289
ACH-000375,0.135419468737
ACH-000376,0.0556785220248
ACH-000381,-0.103242559186
ACH-000383,-0.0138083184427
ACH-000387,0.0390875676635
ACH-000389,0.147782264245
ACH-000390,-0.08565896718489999
ACH-000393,0.0325047455459
ACH-000395,-0.21014736333700001
ACH-000397,-0.00250398282918
ACH-000401,-0.346028074805
ACH-000402,-0.12872845465399999
ACH-000403,0.0704523120775
ACH-000404,-0.24700527173099998
ACH-000406,-0.0422053628065
ACH-000407,0.0499083548492
ACH-000408,-0.130759053514
ACH-000410,0.13755270904300002
ACH-000411,0.0712826016686
ACH-000414,-0.00485762232029
ACH-000415,-0.00429848930709
ACH-000416,0.0626644834827
ACH-000420,-0.035022378924500004
ACH-000421,0.0979062732824
ACH-000424,0.301720302764
ACH-000425,-0.0538680319542
ACH-000426,0.410211590098
ACH-000427,0.054410147142500004
ACH-000433,-0.10072863405400001
ACH-000436,0.0675775234674
ACH-000444,-0.0918548713453
ACH-000445,-0.058430312829
ACH-000448,-0.042325964761800006
