,OSTC (58505)
ACH-000510,-0.937203456085
ACH-000511,-0.867131673591
ACH-000512,-1.3348989931
ACH-000516,-0.91462377626
ACH-000517,-0.750114548281
ACH-000518,-0.893970338887
ACH-000520,-1.06294667045
ACH-000521,-0.956944832381
ACH-000522,-0.855003244891
ACH-000524,-0.7822279938079999
ACH-000527,-0.870269432637
ACH-000528,-0.871306558106
ACH-000537,-1.27811994272
ACH-000541,-1.0589684757
ACH-000542,-0.895547730802
ACH-000544,-1.06389096589
ACH-000545,-0.914031281014
ACH-000547,-0.985719254777
ACH-000548,-1.1334886578299999
ACH-000549,-0.99054672832
ACH-000550,-0.873472762692
ACH-000552,-0.80395720857
ACH-000556,-0.884429209661
ACH-000557,-0.723278208351
ACH-000570,-0.796346115156
ACH-000571,-0.580017132091
ACH-000573,-0.749542740741
ACH-000576,-1.18762158678
ACH-000580,-0.9336314513439999
ACH-000584,-0.74044559465
ACH-000585,-1.19426204538
ACH-000588,-1.22852172351
ACH-000589,-0.906040363026
ACH-000591,-1.0410348333200001
ACH-000593,-1.25630820323
ACH-000600,-1.05310892634
ACH-000601,-1.0175373128299998
ACH-000604,-0.64636551193
ACH-000605,-0.9411096843100001
ACH-000606,-1.1887447613200002
ACH-000608,-0.875538143997
ACH-000614,-0.886393215351
ACH-000616,-0.985081396557
ACH-000618,-0.716649969909
ACH-000619,-0.887788722527
ACH-000620,-1.0800926313099999
ACH-000621,-0.7877264722990001
ACH-000622,-0.8288610806380001
ACH-000623,-0.71261138736
ACH-000624,-0.694722801336
ACH-000627,-0.818872416507
ACH-000630,-1.23346229522
ACH-000632,-1.02907733213
ACH-000633,-0.710433973441
ACH-000637,-0.940813751797
ACH-000638,-0.739017167721
ACH-000646,-0.9172122381990001
ACH-000647,-0.856322111893
ACH-000648,-0.8322606590170001
ACH-000649,-0.772174589868
ACH-000651,-0.989218784732
ACH-000652,-0.9128031226890001
ACH-000653,-0.7707038103849999
ACH-000657,-0.9464941283120001
ACH-000658,-1.07620789455
ACH-000661,-0.7618630083679999
ACH-000662,-0.7261725388429999
ACH-000663,-0.6578370930399999
ACH-000665,-0.9894188887350001
ACH-000671,-1.1600219654700001
ACH-000673,-0.832600475895
ACH-000676,-0.827740455928
ACH-000677,-0.725981075981
ACH-000681,-1.056753008
ACH-000682,-1.00304756328
ACH-000683,-0.940520842603
ACH-000684,-0.6747721590160001
ACH-000688,-1.1275001086299998
ACH-000693,-0.7988854385549999
ACH-000694,-0.864727528848
ACH-000695,-0.6152903139989999
ACH-000696,-0.782962267864
ACH-000697,-0.9529156965090001
ACH-000699,-0.8050342460240001
ACH-000701,-1.0394342677700001
ACH-000706,-0.9540873467640001
ACH-000711,-0.704347776497
ACH-000713,-1.0336637801100002
ACH-000714,-0.982037401588
ACH-000718,-0.879009722461
ACH-000720,-0.908284725962
ACH-000721,-0.756709842854
ACH-000724,-1.04794373594
ACH-000725,-0.783211877117
ACH-000732,-0.831792690703
ACH-000734,-1.1244848136399999
ACH-000735,-1.03726599324
ACH-000736,-0.7726240554539999
ACH-000738,-1.09090211428
ACH-000746,-0.901297855926
ACH-000747,-0.660581860534
ACH-000748,-0.8961302029870001
ACH-000753,-0.7074362276489999
ACH-000756,-0.549035639321
ACH-000757,-0.9516854572110001
ACH-000758,-0.854012311978
ACH-000760,-0.808034837418
ACH-000763,-1.07762813828
ACH-000764,-1.05670252751
ACH-000765,-0.956466337167
ACH-000766,-1.2621324878
ACH-000767,-0.7046836451790001
ACH-000768,-0.903265128018
ACH-000769,-1.1359900648399999
ACH-000770,-0.802951288732
ACH-000771,-1.14131773573
ACH-000773,-0.457835348028
ACH-000776,-0.9955323348209999
ACH-000777,-1.0988179504200002
ACH-000778,-0.7583299845029999
ACH-000781,-1.14386954679
ACH-000782,-0.68046798955
ACH-000783,-0.8143206715719999
ACH-000784,-1.0109984774299998
ACH-000785,-1.0866825158
ACH-000787,-1.07250269998
ACH-000788,-0.9008629675900001
ACH-000791,-0.986801445741
ACH-000792,-0.9459907990430001
ACH-000794,-1.23875017644
ACH-000796,-0.8755584273379999
ACH-000799,-0.8736691948440001
ACH-000800,-0.8321160517
ACH-000802,-1.0053141419299998
ACH-000804,-0.957285258689
ACH-000805,-0.8709256178389999
ACH-000809,-0.769459949926
ACH-000810,-1.31399772692
ACH-000811,-0.7463947224590001
ACH-000817,-1.08102758695
ACH-000819,-0.695000085569
ACH-000820,-0.869575527801
ACH-000821,-1.05219997126
ACH-000822,-0.516085477213
ACH-000823,-0.840519421154
ACH-000824,-0.583853498299
ACH-000827,-0.781988922624
ACH-000829,-0.599224202517
ACH-000831,-0.869553244091
ACH-000832,-1.05899679049
ACH-000833,-0.993276599165
ACH-000834,-1.04049836299
ACH-000835,-0.894605606904
ACH-000836,-1.20662286391
ACH-000837,-0.8467836613099999
ACH-000838,-1.19514108233
ACH-000839,-1.03442579414
ACH-000840,-1.15588773242
ACH-000841,-0.9651512521789999
ACH-000843,-0.8308686772660001
ACH-000846,-0.82783320075
ACH-000847,-0.739034479763
ACH-000848,-1.2399915166600002
ACH-000849,-1.07994980821
ACH-000851,-0.7504181581630001
ACH-000855,-1.06355844119
ACH-000856,-0.720137042883
ACH-000858,-0.679934527969
ACH-000859,-0.598643151908
ACH-000861,-0.8546049988500001
ACH-000862,-0.821783728834
ACH-000865,-0.7839230277399999
ACH-000866,-0.904563453875
ACH-000867,-0.7827622545290001
ACH-000869,-1.0105411561
ACH-000872,-1.0529878962
ACH-000873,-1.0718852320999999
ACH-000876,-0.639787176838
ACH-000878,-0.784517804434
ACH-000880,-0.930674065308
ACH-000881,-1.1096740316299998
ACH-000882,-0.669751772267
ACH-000884,-0.977925403595
ACH-000885,-0.954739092985
ACH-000887,-1.09504076399
ACH-000888,-1.0082806218200002
ACH-000889,-0.941325438241
ACH-000890,-0.634990459511
ACH-000896,-0.83539416262
ACH-000898,-0.949431796483
ACH-000900,-0.8717304627179999
ACH-000901,-0.804618451286
ACH-000905,-0.799347936094
ACH-000906,-0.7439931587980001
ACH-000907,-0.925925979678
ACH-000910,-0.7944890829960001
ACH-000911,-0.753614271301
ACH-000912,-0.6691123862389999
ACH-000913,-0.796794675381
ACH-000915,-0.9765860140379999
ACH-000916,-0.9103825829200001
ACH-000917,-1.05814074676
ACH-000921,-0.641200118605
ACH-000924,-0.884483229252
ACH-000926,-1.08407826894
ACH-000928,-0.650301124647
ACH-000929,-0.9381946654369999
ACH-000932,-0.770500295194
ACH-000935,-1.172059731
ACH-000936,-0.7031855377930001
ACH-000937,-0.691001887756
ACH-000938,-0.480547389627
ACH-000939,-0.552830556183
ACH-000941,-1.0779812126200001
ACH-000943,-0.596586732753
ACH-000946,-0.9331549922869999
ACH-000947,-0.7218482063070001
ACH-000948,-1.02349330301
ACH-000950,-0.845823333502
ACH-000953,-0.8113654161630001
ACH-000957,-0.975409586885
ACH-000958,-0.7224334602320001
ACH-000960,-0.6114413980610001
ACH-000963,-1.23992329061
ACH-000968,-0.546227230143
ACH-000969,-0.761274663755
ACH-000973,-0.76073700623
ACH-000974,-0.8605140311409999
ACH-000975,-0.682232792738
ACH-000976,-0.951906385689
ACH-000978,-0.40829819867600003
ACH-000980,-0.6727622494390001
ACH-000984,-0.874995641663
ACH-000986,-1.1171848248799998
ACH-000988,-0.810815742973
ACH-000993,-0.819243956251
ACH-000994,-0.655886236255
ACH-000996,-0.690283845212
ACH-001001,-0.664185336298
ACH-001020,-0.792790981118
ACH-001028,-0.7845114972849999
ACH-001031,-0.7997397825679999
ACH-001038,-0.706315086302
ACH-001048,-1.0094365906899998
ACH-001050,-0.9431332581559999
ACH-001053,-1.1326682833
ACH-001054,-0.914583928678
ACH-001061,-0.770944752101
ACH-001067,-0.859047691452
ACH-001075,-0.8070611030670001
ACH-001096,-1.07373945901
ACH-001128,-0.829938817018
ACH-001134,-1.0340106864799998
ACH-001151,-1.05955303888
ACH-001163,-0.7114220275509999
ACH-001164,-0.681080268562
ACH-001173,-0.7191268490189999
ACH-001183,-1.1356898337999999
ACH-001184,-0.975157668688
ACH-001190,-0.773813597034
ACH-001192,-0.8296668639300001
ACH-001193,-0.823914703493
ACH-001196,-1.17048322136
ACH-001197,-0.8109909657
ACH-001205,-1.04650058458
ACH-001211,-1.05111433564
ACH-001212,-0.931750023682
ACH-001228,-0.862309961964
ACH-001232,-0.758020929847
ACH-001239,-0.956832904341
ACH-001274,-0.8046679598
ACH-001275,-0.786437141172
ACH-001277,-0.705243538224
ACH-001278,-0.810346097046
ACH-001280,-0.81773792119
ACH-001283,-0.8943151987219999
ACH-001289,-1.00849535708
ACH-001295,-0.9403828507549999
ACH-001300,-0.8029398842569999
ACH-001301,-0.796820975563
ACH-001302,-0.839229257843
ACH-001303,-1.1502630822700002
ACH-001306,-0.7399223045810001
ACH-001318,-1.04059482886
ACH-001322,-0.8903781131499999
ACH-001328,-1.04590662917
ACH-001332,-0.672338217165
ACH-001333,-0.545633958909
ACH-001336,-0.686891797957
ACH-001340,-0.986141099774
ACH-001346,-1.07248930344
ACH-001353,-0.92735654271
ACH-001354,-0.771796919178
ACH-001367,-0.9898360828749999
ACH-001368,-0.792651047106
ACH-001374,-1.1134424444600002
ACH-001375,-0.910987583169
ACH-001377,-0.740121524454
ACH-001380,-0.9494726284630001
ACH-001391,-0.886355520132
ACH-001407,-1.17791433652
ACH-001408,-1.05887448613
ACH-001413,-1.03458366479
ACH-001430,-1.0526413705
ACH-001431,-1.0022904849
ACH-001450,-0.903818778714
ACH-001496,-0.6782859956999999
ACH-001500,-1.07005867619
ACH-001521,-1.27391485211
ACH-001523,-1.21583960991
ACH-001532,-0.636105438609
ACH-001536,-1.11368291358
ACH-001550,-0.8588112627879999
ACH-001552,-0.8792582551960001
ACH-001554,-0.8331663204240001
ACH-001645,-0.99906873264
ACH-001654,-0.9235325706190001
ACH-001715,-0.875347693539
ACH-001735,-0.715237837736
ACH-001736,-0.69894898581
ACH-001737,-0.985906916136
ACH-001740,-0.9277732616609999
ACH-001745,-0.837448810839
ACH-001750,-1.04412158157
ACH-001765,-0.952320733609
ACH-001956,-0.901354473466
ACH-001957,-0.759576374605
