,PER1 (5187)
ACH-000004,0.281507089714
ACH-000007,0.37100750709799996
ACH-000009,0.345337457569
ACH-000011,0.35567657168399996
ACH-000012,0.461065823639
ACH-000013,0.263575403279
ACH-000014,0.35116497215899994
ACH-000015,0.3202690534
ACH-000017,0.34951158533
ACH-000018,0.365794687226
ACH-000019,0.505557387806
ACH-000021,0.430149729797
ACH-000022,0.286034518812
ACH-000025,0.268439559323
ACH-000028,0.390445535871
ACH-000030,0.37833117134800004
ACH-000035,0.29113172642900004
ACH-000036,0.210818006711
ACH-000037,0.247646655193
ACH-000039,0.486553999808
ACH-000040,0.24570643438099998
ACH-000041,0.235288286992
ACH-000042,0.269867308878
ACH-000045,0.25499621871399997
ACH-000047,0.412070671984
ACH-000052,0.297614171107
ACH-000053,0.398157665414
ACH-000054,0.346000507893
ACH-000055,0.19159944593199998
ACH-000060,0.0596082110624
ACH-000067,0.199351992699
ACH-000070,0.221877462626
ACH-000075,0.295485214609
ACH-000078,0.401235018795
ACH-000082,0.09868489510669999
ACH-000085,0.27300797343600003
ACH-000086,0.40624242491400003
ACH-000087,0.20795274575300002
ACH-000092,0.31256914561500004
ACH-000095,0.26153703624
ACH-000097,0.395409516871
ACH-000098,0.258803260549
ACH-000099,0.368700460764
ACH-000108,0.30116187195
ACH-000113,0.21444091790999997
ACH-000115,0.232498758051
ACH-000116,0.139064310356
ACH-000118,0.31422443152
ACH-000120,0.34445375753300006
ACH-000123,0.36012476403899996
ACH-000127,0.281644253001
ACH-000128,0.208528440738
ACH-000132,0.368061834543
ACH-000133,0.103040715307
ACH-000137,0.523564879025
ACH-000138,0.221266396569
ACH-000142,0.07580968220819999
ACH-000143,0.109727691413
ACH-000146,0.270066136691
ACH-000148,0.412063838305
ACH-000150,0.298910164726
ACH-000152,0.38785517048199997
ACH-000153,0.543269087021
ACH-000159,0.290350005987
ACH-000160,0.666881955951
ACH-000163,0.309358846461
ACH-000167,0.806496831111
ACH-000168,0.120501290608
ACH-000169,0.318570629637
ACH-000178,0.38287577028399994
ACH-000182,0.227234793924
ACH-000183,0.32451566106999996
ACH-000188,0.220158648471
ACH-000189,0.133376758514
ACH-000190,0.58416423611
ACH-000198,0.311733683762
ACH-000204,0.42886534669200005
ACH-000206,0.23031697700800002
ACH-000207,0.34626465354099994
ACH-000211,0.41340283897200003
ACH-000215,0.325077510211
ACH-000221,0.26810717368500003
ACH-000222,0.514201870288
ACH-000223,0.342397568908
ACH-000226,0.264617273384
ACH-000227,0.166804841112
ACH-000228,0.362559279664
ACH-000231,0.220952678903
ACH-000232,0.263665355429
ACH-000233,0.305530521784
ACH-000234,0.17742319176899998
ACH-000235,0.298563693691
ACH-000237,0.243416435443
ACH-000238,0.223554057979
ACH-000243,0.260389827203
ACH-000244,0.08885639950089999
ACH-000246,0.329061989515
ACH-000248,0.147476050587
ACH-000250,0.22716911149
ACH-000251,0.601448132682
ACH-000253,0.281202826555
ACH-000255,0.422126556809
ACH-000256,0.129389755217
ACH-000257,0.37041057703900004
ACH-000258,0.12218319437200001
ACH-000259,0.424724585217
ACH-000260,0.342773561617
ACH-000261,0.3897555379
ACH-000262,0.206830156483
ACH-000263,0.283674879651
ACH-000264,0.32411928914
ACH-000265,0.329961316539
ACH-000266,0.332620346678
ACH-000272,0.321267268855
ACH-000273,0.22718384738000003
ACH-000274,0.127587394779
ACH-000277,0.226752382139
ACH-000278,0.316362329213
ACH-000279,0.261887353458
ACH-000280,0.241592169252
ACH-000281,0.28087598778
ACH-000288,0.043916293153999995
ACH-000291,0.259228732824
ACH-000293,0.17027773934300003
ACH-000294,0.170051007336
ACH-000295,0.37382128066
ACH-000296,0.312146421054
ACH-000302,0.27404397646
ACH-000304,0.320976913334
ACH-000307,0.356520814938
ACH-000308,0.295920749459
ACH-000310,0.388507477566
ACH-000311,0.233897389507
ACH-000312,0.380678198125
ACH-000315,0.0487772972466
ACH-000316,0.219909284471
ACH-000317,0.565899399756
ACH-000318,0.298044350161
ACH-000319,0.283254671248
ACH-000320,0.398702399758
ACH-000322,0.31643310860999996
ACH-000323,0.136028578258
ACH-000324,0.341844113218
ACH-000329,0.344074583549
ACH-000330,0.283845607413
ACH-000331,0.22264921856400002
ACH-000332,0.302990086874
ACH-000334,0.224506731454
ACH-000335,0.0720513883685
ACH-000336,0.227759292164
ACH-000337,0.46703309252400005
ACH-000339,0.25446522000599997
ACH-000341,0.380993601167
ACH-000348,0.257687095504
ACH-000350,0.34504905495800003
ACH-000352,0.307869030513
ACH-000356,0.16620129279999998
ACH-000361,0.170562836969
ACH-000362,0.335506087944
ACH-000363,0.136671533367
ACH-000364,0.26610166723
ACH-000365,0.385871205911
ACH-000366,0.263646000206
ACH-000368,0.463166391259
ACH-000374,0.442340405212
ACH-000375,0.163424343372
ACH-000376,0.24020340987599997
ACH-000381,0.19233585390799998
ACH-000383,0.35876356886699995
ACH-000387,0.29205223548
ACH-000389,0.326454609767
ACH-000390,0.339316980576
ACH-000393,0.344078017006
ACH-000395,0.325893982067
ACH-000397,0.175503902151
ACH-000401,0.201820433341
ACH-000402,0.372484025428
ACH-000403,0.425179759524
ACH-000404,0.217307084245
ACH-000406,0.353854134968
ACH-000407,0.22754131719
ACH-000408,0.38220309874799996
ACH-000410,0.248038307221
ACH-000411,0.302081018678
ACH-000414,0.342124426165
ACH-000415,0.320769736868
ACH-000416,0.278664060069
ACH-000420,0.287817000462
ACH-000421,0.22409125185800002
