,AIFM2 (84883)
ACH-000421,-0.0713957695357
ACH-000424,-0.248559426296
ACH-000425,-0.21312021670000003
ACH-000426,-0.298567580396
ACH-000427,-0.105790519498
ACH-000433,-0.0808618810542
ACH-000436,0.0134936251298
ACH-000444,0.00375562079409
ACH-000445,-0.16415164718800002
ACH-000448,-0.09549548584249999
ACH-000450,0.0887181688721
ACH-000452,-0.232148697584
ACH-000454,-0.0768687588959
ACH-000458,-0.22783918605599998
ACH-000459,0.49935980947499997
ACH-000460,-0.11853652191299999
ACH-000461,0.022600208019500002
ACH-000463,-0.14444205588099998
ACH-000464,-0.271451893469
ACH-000466,-0.159868504283
ACH-000467,-0.0703585117093
ACH-000468,-0.212852129512
ACH-000469,-0.07864166242439999
ACH-000470,-0.214490566268
ACH-000471,-0.07495151573860001
ACH-000472,-0.207350787876
ACH-000473,-0.017639068408
ACH-000475,-0.011082079028300001
ACH-000476,-0.0516596903701
ACH-000477,0.0116236037964
ACH-000480,-0.006168146995819999
ACH-000481,-0.250506091028
ACH-000483,-0.22972202558200003
ACH-000484,-0.19892927273
ACH-000485,-0.541776673375
ACH-000486,0.0183949896496
ACH-000487,-0.0883362936372
ACH-000488,-0.021526019218099997
ACH-000490,-0.303098210914
ACH-000491,0.0495859443027
ACH-000495,-0.226439786942
ACH-000496,-0.24943366737199998
ACH-000499,0.146914656054
ACH-000500,-0.406943489668
ACH-000502,-0.100218837288
ACH-000503,-0.146275821518
ACH-000505,-0.059366168098300004
ACH-000507,-0.0341348662416
ACH-000510,-0.13602690066099998
ACH-000511,-0.0370001260823
ACH-000512,-0.17524269942
ACH-000516,-0.0758130861059
ACH-000517,-0.0774015560724
ACH-000518,-0.15219555472899998
ACH-000520,-0.129887419369
ACH-000521,-0.22563017258499998
ACH-000522,-0.0397418018327
ACH-000524,-0.109848439302
ACH-000527,-0.0866435445215
ACH-000528,-0.105738073661
ACH-000537,-0.127357712767
ACH-000541,0.122127176139
ACH-000542,-0.0546959912849
ACH-000544,0.05031192635080001
ACH-000545,-0.17023485890999998
ACH-000547,-0.147634336078
ACH-000548,-0.138299873653
ACH-000549,-0.143005396936
ACH-000550,-0.25998778077199997
ACH-000552,-0.09150829754789999
ACH-000556,-0.177563940569
ACH-000557,-0.201385530972
ACH-000570,-0.322541622821
ACH-000571,-0.0580959451994
ACH-000573,-0.0717046336031
ACH-000576,-0.0302406773496
ACH-000580,0.115554918431
ACH-000584,-0.0479784642473
ACH-000585,-0.155209929468
ACH-000588,-0.661253072194
ACH-000589,-0.060705495482499996
ACH-000591,-0.37690887985699995
ACH-000593,-0.116337827545
ACH-000600,-0.358936705872
ACH-000601,-0.0651647057032
ACH-000604,-0.198232250059
ACH-000605,0.11644820977800001
ACH-000606,-0.174090852953
ACH-000608,-0.223721581369
ACH-000614,0.039432948852699996
ACH-000616,-0.164635167488
ACH-000618,-0.07336578710810002
ACH-000619,-0.19823413838399997
ACH-000620,-0.0181548768196
ACH-000621,-0.0854338141107
ACH-000622,-0.182429101827
ACH-000623,-0.258324657583
ACH-000624,-0.0293150456861
ACH-000627,-0.110860993751
ACH-000630,-0.295103215643
ACH-000632,-0.145311240625
ACH-000633,0.0380014626387
ACH-000637,0.132238235447
ACH-000638,-0.303235567599
ACH-000646,-0.11208105609
ACH-000647,-0.273721927807
ACH-000648,0.0274581949608
ACH-000649,-0.131070842267
ACH-000651,-0.250670275853
ACH-000652,-0.0713131025656
ACH-000653,0.048678722612699996
ACH-000657,-0.08361065831930001
ACH-000658,0.0575874981314
ACH-000661,-0.289930437574
ACH-000662,0.280559475873
ACH-000663,-0.0613038300146
ACH-000665,-0.16892393591200003
ACH-000671,0.0789384166484
ACH-000673,-0.049869427990699995
ACH-000676,-0.209994355325
ACH-000677,-0.0730511458743
ACH-000681,-0.22842352260499998
ACH-000682,-0.207220454397
ACH-000683,-0.161213548378
ACH-000684,-0.19041618697
ACH-000688,-0.368222337422
ACH-000693,-0.08406869774930001
ACH-000694,-0.09023099687380001
ACH-000695,-0.131095307242
ACH-000696,-0.1218155843
ACH-000697,-0.332414771213
ACH-000699,0.00313668070192
ACH-000701,-0.252145277905
ACH-000706,0.044422933364900004
ACH-000711,-0.185213670196
ACH-000713,0.163248047301
ACH-000714,-0.118280837435
ACH-000718,-0.192001983591
ACH-000720,-0.0754312150348
ACH-000721,-0.131053075031
ACH-000724,0.06450738306630001
ACH-000725,0.150771838046
ACH-000732,0.109041549109
ACH-000734,-0.0575259703272
ACH-000735,-0.0947367709059
ACH-000736,-0.261356014031
ACH-000738,-0.138259475612
ACH-000746,-0.0214601524945
ACH-000747,-0.26237440725
ACH-000748,-0.168430559106
ACH-000753,-0.109407431821
ACH-000756,0.13202448417999998
ACH-000757,-0.19874839844099998
ACH-000758,-0.127293363502
ACH-000760,-0.0113759130703
ACH-000763,-0.0125246106981
ACH-000764,-0.516563593667
ACH-000765,0.05563396844719999
ACH-000766,-0.140673765453
ACH-000767,-0.324751233625
ACH-000768,0.0112816385112
ACH-000769,-0.10450717912999999
ACH-000770,-0.05212802863530001
ACH-000771,-0.0674880955992
ACH-000773,-0.579967056638
ACH-000776,0.151345311501
ACH-000777,-0.13774157241499999
ACH-000778,-0.0900262885592
ACH-000781,-0.113825926906
ACH-000782,-0.33682735716
ACH-000783,-0.162076292175
ACH-000784,0.0033661480595500006
ACH-000785,0.00476784168196
ACH-000787,-0.042268163872400004
ACH-000788,-0.0647185647968
ACH-000791,-0.07312682015610002
ACH-000792,0.0158180012595
ACH-000794,-0.09839496484639998
ACH-000796,-0.17615053291700003
ACH-000799,-0.166809537481
ACH-000800,-0.19091687377500002
ACH-000802,0.021190540183299997
ACH-000804,-0.147353037439
ACH-000805,-0.0291806309043
ACH-000809,-0.014802087766200001
ACH-000810,-0.207793527746
ACH-000811,-0.0451290379788
ACH-000817,-0.009882238056430001
ACH-000819,-0.17554319239500002
ACH-000820,0.17852461059799998
ACH-000821,-0.16302964996400002
ACH-000822,-0.14598167354900002
ACH-000823,-0.030211791312700003
ACH-000824,-0.19088962041700003
ACH-000827,-0.10047804194
ACH-000829,-0.18813216279599998
ACH-000831,-0.130893577395
ACH-000832,-0.324257712047
ACH-000833,0.000171795514312
ACH-000834,-0.07757004763
ACH-000835,-0.0563244376164
ACH-000836,-0.261629649682
ACH-000837,-0.229060117909
ACH-000838,-0.340376600427
ACH-000839,-0.062230669226
ACH-000840,0.039845988495400005
ACH-000841,-0.165689196646
ACH-000843,-0.045017326969
ACH-000846,-0.00158012518272
ACH-000847,-0.480718452283
ACH-000848,-0.005284741661310001
ACH-000849,-0.0797720833474
ACH-000851,-0.24021308147599998
ACH-000855,0.027699609435299997
ACH-000856,-0.136331246611
ACH-000858,-0.0368384501436
ACH-000859,-0.180339707854
ACH-000861,-0.321649495884
ACH-000862,-0.249155832347
ACH-000865,-0.16358704024
ACH-000866,-0.0982008956704
ACH-000867,-0.044642651817500004
ACH-000869,-0.290648731011
ACH-000872,-0.10764553357100001
ACH-000873,-0.00722212540029
ACH-000876,-0.160049310848
ACH-000878,-0.0940085652127
ACH-000880,-0.151353434891
ACH-000881,-0.0976177531732
ACH-000882,-0.112057490277
ACH-000884,-0.161654961027
ACH-000885,-0.0374504253653
ACH-000887,-0.017469687536400002
ACH-000888,-0.150387388956
ACH-000889,-0.135698247042
ACH-000890,-0.18692841527100001
ACH-000896,-0.09989013974269999
ACH-000898,0.00985498885169
ACH-000900,-0.0708618988655
ACH-000901,-0.0717903194092
ACH-000905,-0.116698289637
ACH-000906,-0.0292360216396
ACH-000907,-0.061712805690599996
ACH-000910,-0.0433969895029
ACH-000911,-0.024770443458
ACH-000912,-0.268570654764
ACH-000913,-0.0999144639375
ACH-000915,-0.134865075345
ACH-000916,-0.130757720877
ACH-000917,-0.0364562858874
ACH-000921,0.008576591462390001
ACH-000924,-0.187234244931
ACH-000926,-0.0468965336115
ACH-000928,0.00977540317965
ACH-000929,-0.16755784143400002
ACH-000932,-0.134012859516
ACH-000935,-0.06925626402969999
ACH-000936,-0.22264359594
ACH-000937,-0.22399336264199998
ACH-000938,-0.0762867730867
ACH-000939,0.028064025102599997
ACH-000941,-0.026017115477
ACH-000943,-0.0304014224185
ACH-000946,-0.198913651551
ACH-000947,-0.12805713189999998
ACH-000948,-0.260791168592
ACH-000950,0.030264707258900004
ACH-000953,-0.161164058583
ACH-000957,-0.350473506073
ACH-000958,0.043019926508599995
ACH-000960,-0.254221380366
ACH-000963,0.012469907782
ACH-000968,-0.35823357312299997
ACH-000969,-0.227047918761
ACH-000973,-0.142450823247
ACH-000974,-0.21852245478000001
ACH-000975,-0.291381381095
ACH-000976,-0.256389358036
ACH-000978,-0.39652772030199995
ACH-000980,-0.178219321087
ACH-000984,-0.20305455530000002
ACH-000986,-0.282103740033
ACH-000988,-0.00869560554721
ACH-000993,-0.15732581585799998
ACH-000994,-0.070960497959
ACH-000996,-0.09757244840669999
ACH-001001,-0.0366523877406
ACH-001020,-0.188475218901
ACH-001028,-0.20461696131499998
ACH-001031,-0.00675724400928
ACH-001038,-0.10552701379799999
ACH-001048,-0.19101012886399998
ACH-001050,0.0883150173721
ACH-001053,-0.31951850702
ACH-001054,0.07854627558419999
ACH-001061,-0.156931362893
ACH-001067,0.0022978551093699997
ACH-001075,-0.102367504634
ACH-001096,-0.0882161128518
ACH-001128,-0.27618905765900004
ACH-001134,-0.14948820959
ACH-001151,-0.159145989159
ACH-001163,-0.165694434654
ACH-001164,-0.236045952622
ACH-001173,-0.212354685702
ACH-001183,-0.168750108002
ACH-001184,-0.049745344301899995
ACH-001190,0.0115834756204
ACH-001192,-0.039818047852300004
ACH-001193,-0.259537747682
ACH-001196,-0.115589056712
ACH-001197,-0.08480084400480001
ACH-001205,-0.240877760422
ACH-001211,-0.205662601639
ACH-001212,-0.108273480889
ACH-001228,0.109471303061
ACH-001232,-0.0719283458328
ACH-001239,-0.0035568215635500004
ACH-001274,0.0538851800196
ACH-001275,-0.208710938538
ACH-001277,-0.228655338483
ACH-001278,-0.13001996533399998
ACH-001280,-0.0904413098908
ACH-001283,-0.08771752377639999
ACH-001289,-0.0857022825966
ACH-001295,-0.15417387351
ACH-001300,-0.0249649413516
ACH-001301,0.026026125115700002
ACH-001302,-0.08528318337210002
ACH-001303,-0.0925149724404
ACH-001306,-0.151657339958
ACH-001318,-0.00800406430505
ACH-001322,0.08962117633099999
ACH-001328,-0.10437349339400001
ACH-001332,-0.20905097506200002
ACH-001333,-0.131816424464
ACH-001336,0.0180723112376
ACH-001340,-0.149051533865
ACH-001346,-0.175380454307
ACH-001353,-0.119941668606
ACH-001354,-0.286261498178
ACH-001367,-0.149399457281
ACH-001368,-0.06252028092840001
ACH-001374,-0.357504402209
ACH-001375,-1.69943645939e-05
ACH-001377,-0.076483031636
ACH-001380,-0.123350901758
ACH-001391,-0.12929907204399999
ACH-001407,-0.12411550826
ACH-001408,-0.23748047406800002
ACH-001413,-0.058172786913400006
ACH-001430,0.13969353115299998
ACH-001431,-0.21775883302700003
ACH-001450,-0.29874988491500004
ACH-001496,-0.027156190375900002
ACH-001500,-0.20489526568500002
ACH-001521,-0.19830357071
ACH-001523,-0.196283228325
ACH-001532,-0.210010365467
ACH-001536,0.05349711703869999
ACH-001550,-0.0937334035805
ACH-001552,-0.123313972225
ACH-001554,-0.123982664685
ACH-001645,-0.191894407823
ACH-001654,-0.0664494234255
ACH-001715,-0.293148944307
ACH-001735,-0.047376053197300004
ACH-001736,0.006719177809659999
ACH-001737,0.517834057094
ACH-001740,0.0486896595363
ACH-001745,-0.15929804074
ACH-001750,0.0669562802463
ACH-001765,-0.141452259844
ACH-001956,0.021835338618099998
ACH-001957,-0.06305207957190001
