,MPZ (4359)
ACH-000004,-0.0336414474683
ACH-000007,0.025994093250700002
ACH-000009,-0.219538824531
ACH-000011,-0.104295565748
ACH-000012,0.0220214473334
ACH-000013,0.045113058205699996
ACH-000014,-0.0023624062029499997
ACH-000015,0.0365463994603
ACH-000017,0.0933920559107
ACH-000018,0.0997123554868
ACH-000019,0.120779003641
ACH-000021,-0.06671037061219999
ACH-000022,-0.037999106029900004
ACH-000025,0.06916307809069999
ACH-000028,0.0961634870751
ACH-000030,-0.015414268566999999
ACH-000035,-0.06465437183690001
ACH-000036,0.161440854936
ACH-000037,-0.0814606521371
ACH-000039,-0.12534960647600002
ACH-000040,-0.0147377506489
ACH-000041,-0.118113824054
ACH-000042,0.0402055597103
ACH-000045,0.021049003293400002
ACH-000047,-0.023905239431599997
ACH-000052,-0.18100970662799998
ACH-000053,-0.010610323630200001
ACH-000054,0.0435836601126
ACH-000055,-0.020155199980099996
ACH-000060,-0.00757282199989
ACH-000067,0.0628498698343
ACH-000070,0.12928402965
ACH-000075,-0.024529642397500002
ACH-000078,0.0216650024419
ACH-000082,-0.0381155022867
ACH-000085,0.055965598348199995
ACH-000086,-0.21296967994899998
ACH-000087,0.0718948240443
ACH-000092,0.0670075064906
ACH-000095,-0.0896942903596
ACH-000097,0.0127481347257
ACH-000098,-0.011019959398299998
ACH-000099,-0.018183035288400002
ACH-000108,0.0416517349089
ACH-000113,-0.054111185371500004
ACH-000115,0.21143826664
ACH-000116,0.181513818741
ACH-000118,0.0951191321373
ACH-000120,-0.1254016399
ACH-000123,-0.031647300647800004
ACH-000127,-0.011740497745600001
ACH-000128,-0.00786331852396
ACH-000132,-0.0017567734456199998
ACH-000133,-0.0327544723535
ACH-000137,-0.0777305718382
ACH-000138,0.06462576002230001
ACH-000142,-0.0142187992245
ACH-000143,-0.05878475176580001
ACH-000146,0.039264718733
ACH-000148,-0.158095435165
ACH-000150,-0.064874852044
ACH-000152,0.16550993494000002
ACH-000153,-0.0510378495648
ACH-000159,-0.030741706430799997
ACH-000160,0.0821068264884
ACH-000163,-0.11537595513599999
ACH-000167,0.118738308067
ACH-000168,-0.09039187026110002
ACH-000169,0.0992029303667
ACH-000178,-0.00175267389999
ACH-000182,0.00900468178673
ACH-000183,-0.149596182636
ACH-000188,0.029642901773700003
ACH-000189,0.022794775128000003
ACH-000190,0.053132788200900005
ACH-000198,0.195757935086
ACH-000204,-0.206259791403
ACH-000206,0.13583765855000002
ACH-000207,0.0368058733568
ACH-000211,0.0507440578402
ACH-000215,-0.0620680407792
ACH-000221,0.0025289700974199998
