,GLRA1 (2741)
ACH-000004,0.0039723890304
ACH-000007,0.0261763374253
ACH-000009,-0.18075491984
ACH-000011,0.00852035171897
ACH-000012,-0.1612254082
ACH-000013,-0.0973566162919
ACH-000014,-0.222759530401
ACH-000015,-0.20559424905200002
ACH-000017,-0.13205491827
ACH-000018,0.00473638581861
ACH-000019,-0.041211743262499996
ACH-000021,-0.148265098042
ACH-000022,-0.0656645466025
ACH-000025,0.111572765993
ACH-000028,-0.006091539538920001
ACH-000030,-0.09616875964600001
ACH-000035,-0.0870676687865
ACH-000036,-0.012816683245299998
ACH-000037,-0.32265123214
ACH-000039,0.021481663468499997
ACH-000040,-0.034973555663
ACH-000041,-0.06198950643230001
ACH-000042,-0.164509695896
ACH-000045,0.0139304083654
ACH-000047,0.00502637188781
ACH-000052,-0.333454342455
ACH-000053,-0.0640012020576
ACH-000054,-0.21536004029800002
ACH-000055,-0.18699386748
ACH-000060,0.109174484934
ACH-000067,-0.204968475458
ACH-000070,-0.144232368714
ACH-000075,0.117969503748
ACH-000078,-0.0467715569839
ACH-000082,0.00464132348826
ACH-000085,-0.20596877585499998
ACH-000086,-0.0913635289481
ACH-000087,-0.10459004783600001
ACH-000092,0.009360532325750001
ACH-000095,-0.044301867273699995
ACH-000097,-0.0876353704765
ACH-000098,-0.06709855898469999
ACH-000099,-0.0360607806653
ACH-000108,-0.117956751686
ACH-000113,0.0502336185575
ACH-000115,-0.215694548252
ACH-000116,-0.11592305269099999
ACH-000118,-0.168503634712
ACH-000120,-0.037157737146699996
ACH-000123,-0.157859883088
ACH-000127,-0.026120510545999998
ACH-000128,-0.08922367245760002
ACH-000132,-0.155379805794
ACH-000133,0.0013156780318800002
ACH-000137,-0.0138757454449
ACH-000138,-0.140667061922
ACH-000142,0.0764145674475
ACH-000143,-0.142187628742
ACH-000146,-0.0328839017656
ACH-000148,-0.07548914972339998
ACH-000150,-0.28972586932100003
ACH-000152,0.014262421380200003
ACH-000153,-0.187374272713
ACH-000159,0.026097521631800003
ACH-000160,-0.0815335628483
ACH-000163,0.06516548020690001
ACH-000167,0.022495514736
ACH-000168,-0.0991944307595
ACH-000169,-0.14588342135500001
ACH-000178,-0.266155274282
ACH-000182,-0.14113976164699998
ACH-000183,-0.24076334249499998
ACH-000188,-0.030672700051000003
ACH-000189,-0.124875111141
ACH-000190,-0.24954799231199998
ACH-000198,-0.106843319118
ACH-000204,-0.258887912999
ACH-000206,-0.154193053288
ACH-000207,-0.100427209913
ACH-000211,-0.0846673081995
ACH-000215,-0.0656339629615
ACH-000221,-0.06745337689759999
ACH-000222,-0.213591636747
ACH-000223,-0.131624422387
ACH-000226,-0.0635436913086
ACH-000227,0.0355171971829
ACH-000228,-0.06792058107919999
ACH-000231,-0.018331866659
ACH-000232,-0.163666358228
ACH-000233,-0.1290154737
ACH-000234,-0.149112578899
ACH-000235,-0.035441415999400004
ACH-000237,0.0391877978114
ACH-000238,-0.17065804231800002
ACH-000243,-0.057644623699
ACH-000244,-0.451773440245
ACH-000246,-0.11093191288899999
ACH-000248,-0.214301604898
ACH-000250,-0.12519690839199998
ACH-000251,-0.292128942911
ACH-000253,-0.0665481912733
ACH-000255,-0.12096494304300001
ACH-000256,-0.125934330968
ACH-000257,-0.235148977703
ACH-000258,-0.244767696476
ACH-000259,-0.12430149860300001
ACH-000260,-0.108332272648
ACH-000261,-0.132419538393
ACH-000262,-0.20804465417399998
ACH-000263,0.0302339717653
ACH-000264,-0.0553104490309
ACH-000265,-0.141592598652
ACH-000266,-0.165619562276
ACH-000272,-0.0698725002292
ACH-000273,-0.291174906466
ACH-000274,-0.14458444004
ACH-000277,0.0200436566993
ACH-000278,-0.10063014086100001
ACH-000279,-0.021163920928599998
ACH-000280,0.10165560803300001
ACH-000281,-0.260336980414
ACH-000288,-0.0356880865276
ACH-000291,-0.142088247162
ACH-000293,0.039323245687099995
ACH-000294,-0.00219295196779
ACH-000295,0.122651288223
ACH-000296,-0.0793709677245
ACH-000302,-0.0712186617842
ACH-000304,-0.06382827032930001
ACH-000307,-0.150138001352
ACH-000308,0.00115520574448
ACH-000310,-0.0787562234409
ACH-000311,-0.213014664198
ACH-000312,-0.121534732029
ACH-000315,-0.0467245069447
ACH-000316,-0.166893011077
ACH-000317,-0.0943988427462
ACH-000318,-0.0259376967177
ACH-000319,-0.17600415247499998
ACH-000320,-0.151238597894
ACH-000322,-0.155555613224
ACH-000323,-0.0371686449523
ACH-000324,-0.0469070501741
ACH-000329,-0.130629416943
ACH-000330,-0.0648134953592
ACH-000331,-0.036002567289199996
ACH-000332,-0.105359051344
ACH-000334,-0.006897580908520001
ACH-000335,-0.00761947702129
ACH-000336,-0.299817048121
ACH-000337,-0.259951519082
ACH-000339,-0.070855360864
ACH-000341,-0.15933294657400002
ACH-000348,-0.23445573253899998
ACH-000350,-0.22066610108600002
ACH-000352,-0.172832297931
ACH-000356,-0.129764132419
ACH-000361,-0.241561513215
ACH-000362,0.011669637968200001
ACH-000363,-0.08344320021530001
ACH-000364,-0.0121398681309
ACH-000365,-0.193129126988
ACH-000366,0.026877618256799997
ACH-000368,-0.209386168889
ACH-000374,0.027496932119999998
ACH-000375,-0.0680849669303
ACH-000376,-0.12813895277
ACH-000381,0.038543471613699996
ACH-000383,-0.06514976235190001
ACH-000387,-0.023792611434299997
ACH-000389,-0.0950384200912
ACH-000390,-0.09183611016979999
ACH-000393,-0.0904055997559
ACH-000395,-0.0441291040484
ACH-000397,-0.16796544195399998
ACH-000401,-0.161654814406
ACH-000402,-0.0939188263625
ACH-000403,-0.0318445287412
ACH-000404,-0.007736870696350001
ACH-000406,-0.182624296271
ACH-000407,-0.117942037829
ACH-000408,0.100351040526
ACH-000410,-0.0385812036067
ACH-000411,-0.139608786864
ACH-000414,-0.0707771206832
ACH-000415,0.104029924198
ACH-000416,-0.09486135956609999
ACH-000420,-0.0854376324403
ACH-000421,-0.0555460641156
ACH-000424,-0.029123583584
ACH-000425,-0.0503776902305
ACH-000426,-0.04370598896049999
ACH-000427,-0.137031449587
ACH-000433,-0.20675627071400002
ACH-000436,-0.14946523229
ACH-000444,-0.189256747748
ACH-000445,-0.18180577885699997
ACH-000448,-0.19488112174699998
ACH-000450,-0.0333148386601
ACH-000452,-0.0686824416035
ACH-000454,-0.0806001437521
ACH-000458,-0.040735497636099995
ACH-000459,-0.151366186658
ACH-000460,-0.120013419459
ACH-000461,-0.0493106727204
ACH-000463,-0.22065461910300002
ACH-000464,-0.110952673191
ACH-000466,-0.11066503682800001
ACH-000467,0.0068345611783
ACH-000468,-0.126349842752
ACH-000469,-0.0986554701684
ACH-000470,-0.0528404032651
ACH-000471,-0.12322901507200001
ACH-000472,-0.149441690199
ACH-000473,-0.196124113321
ACH-000475,-0.0473235200122
ACH-000476,-0.15923405404899998
ACH-000477,0.059171916351800004
ACH-000480,-0.0213356741689
ACH-000481,0.09012587008610001
ACH-000483,-0.09849498514869999
ACH-000484,-0.110650546556
ACH-000485,-0.148936471284
ACH-000486,0.0618935094699
ACH-000487,-0.17596184636599999
ACH-000488,-0.121976579426
ACH-000490,-0.144288850795
ACH-000491,0.219251922293
ACH-000495,-0.0802434725207
ACH-000496,-0.030490823037799996
ACH-000499,0.0822868173811
ACH-000500,-0.475299079248
ACH-000502,-0.138970073756
ACH-000503,-0.08237923441539999
ACH-000505,-0.03402373699
ACH-000507,-0.0704247746046
ACH-000510,-0.062328455046100004
ACH-000511,0.00164727686072
ACH-000512,0.0157479206602
ACH-000516,0.0686926825947
ACH-000517,5.21981101121e-06
ACH-000518,-0.05778305424980001
ACH-000520,-0.19036311182399998
ACH-000521,0.0275478302287
ACH-000522,-0.114597808458
ACH-000524,-0.0938280607178
ACH-000527,-0.121206273959
ACH-000528,-0.200706445592
ACH-000537,-0.20075350152399998
ACH-000541,0.113479544113
ACH-000542,-0.0006977864670289999
ACH-000544,-0.171712210004
ACH-000545,-0.122866025205
ACH-000547,-0.270546367032
ACH-000548,-0.13891281637800001
ACH-000549,0.0137757135464
ACH-000550,-0.1868630154
ACH-000552,0.029855586922
ACH-000556,0.00604358110351
ACH-000557,-0.198639869892
ACH-000570,-0.04589634612290001
ACH-000571,-0.21825657773600002
ACH-000573,-0.12499816714600001
ACH-000576,-0.251602074425
ACH-000580,0.0930241642622
ACH-000584,-0.09513284433769999
ACH-000585,-0.007571334016270001
ACH-000588,-0.0375563182245
ACH-000589,0.0222008203747
ACH-000591,0.137074149069
ACH-000593,-0.051622582152
ACH-000600,0.0867699044262
ACH-000601,-0.15952228581
ACH-000604,0.121513265083
ACH-000605,-0.128192419461
ACH-000606,-0.05272521973949999
ACH-000608,0.040411374798499995
ACH-000614,0.0798204921566
ACH-000616,-0.161108179508
ACH-000618,0.048102189206600005
ACH-000619,-0.05749881707690001
ACH-000620,-0.144852642249
ACH-000621,-0.031028447124900004
ACH-000622,0.053137515639999994
ACH-000623,-0.160919866786
ACH-000624,-0.0839590763205
ACH-000627,-0.0869174591317
ACH-000630,-0.022235033849
ACH-000632,-0.124825753245
ACH-000633,-0.165454867853
ACH-000637,-0.0438798940357
ACH-000638,-0.0322347636919
ACH-000646,-0.00794866226041
ACH-000647,-0.06700213317480001
ACH-000648,-0.16299187067399998
ACH-000649,-0.046926188366700004
ACH-000651,-0.110884871237
ACH-000652,-0.13288234374000002
ACH-000653,-0.11165416279899999
ACH-000657,-0.07844572180210001
ACH-000658,-0.107307989508
ACH-000661,-0.0438514326683
ACH-000662,0.16631543510500002
ACH-000663,0.025329342225599998
ACH-000665,-0.110779023218
ACH-000671,-0.126313982173
ACH-000673,-0.06643590717209999
ACH-000676,-0.122359317839
ACH-000677,-0.00922831166858
ACH-000681,-0.137747823719
ACH-000682,-0.120546739901
ACH-000683,-0.132488473892
ACH-000684,-0.00182898737552
ACH-000688,-0.09899926109610001
ACH-000693,-0.036195010310800003
ACH-000694,-0.09363906882619999
ACH-000695,-0.04393267330080001
ACH-000696,-0.0465417296827
ACH-000697,-0.07633330553239999
ACH-000699,-0.110108603505
ACH-000701,0.0907012559718
ACH-000706,-0.0383122097395
ACH-000711,-0.06353960699519999
ACH-000713,-0.0663222022921
ACH-000714,0.0896086123152
ACH-000718,0.00543175428743
ACH-000720,-0.0425655377598
ACH-000721,-0.0969446029387
ACH-000724,0.205458087883
ACH-000725,0.108527891682
ACH-000732,-0.0873497890879
ACH-000734,-0.0241578084993
ACH-000735,-0.132661446753
ACH-000736,-0.00184524395181
ACH-000738,-0.041445970907300005
ACH-000746,-0.0982975820841
ACH-000747,-0.23102093251999997
ACH-000748,-0.0794933166219
ACH-000753,-0.12776001675
ACH-000756,-0.148887440136
ACH-000757,0.121194230129
ACH-000758,-0.12160629673699999
ACH-000760,-0.161903921708
ACH-000763,-0.162700293495
ACH-000764,-0.00417218029781
ACH-000765,-0.17085332668699998
ACH-000766,-0.0610853547107
ACH-000767,0.07735252924489999
ACH-000768,-0.011510611633500001
ACH-000769,-0.0208590401507
ACH-000770,-0.0409182739472
ACH-000771,-0.164786573887
ACH-000773,-0.010286954737899999
ACH-000776,0.0189535499842
ACH-000777,-0.0565145112408
ACH-000778,-0.127755316502
ACH-000781,-0.21160574071
ACH-000782,0.0480842788096
ACH-000783,-0.0989022371802
ACH-000784,-0.178676950403
ACH-000785,0.0008435494025549999
ACH-000787,-0.005604543691270001
ACH-000788,-0.10471398526900001
ACH-000791,-0.0166409822116
ACH-000792,-0.227541479482
ACH-000794,-0.146855034926
ACH-000796,-0.077835645017
ACH-000799,-0.184133697205
ACH-000800,0.0971658314769
ACH-000802,-0.211634664873
ACH-000804,-0.060775098396199996
ACH-000805,0.0282755405948
ACH-000809,0.0945598089175
ACH-000810,-0.147307417152
ACH-000811,-0.0392195915745
ACH-000817,-0.007722216540430001
ACH-000819,-0.11819584760099999
ACH-000820,-0.6853365053980001
ACH-000821,0.034485204092
ACH-000822,-0.0258847173708
ACH-000823,-0.07691694005039999
ACH-000824,-0.09398788308110001
ACH-000827,-0.118735268608
ACH-000829,-0.015706532845
ACH-000831,-0.0742527313192
ACH-000832,-0.0565585833684
ACH-000833,0.0668248019027
ACH-000834,-0.143335311891
ACH-000835,-0.0962387800012
ACH-000836,0.08455661919119999
ACH-000837,-0.11070474408
ACH-000838,-0.07071703192819999
ACH-000839,0.10671300222100001
ACH-000840,-0.169292636841
ACH-000841,-0.001157741034
ACH-000843,0.11887027580399999
ACH-000846,-0.10517193421700001
ACH-000847,-0.0517073634291
ACH-000848,-0.197780764295
ACH-000849,-0.053269362325
ACH-000851,-0.160150818601
ACH-000855,-0.0929652173325
ACH-000856,-0.155725683717
ACH-000858,-0.11976007194800001
ACH-000859,-0.09387186318810001
ACH-000861,-0.008118741316149999
ACH-000862,-0.275335049965
ACH-000865,-0.372303636417
ACH-000866,-0.0336968757937
ACH-000867,-0.030172922746599995
ACH-000869,0.0228918228895
ACH-000872,0.0811070243083
ACH-000873,-0.170187514977
ACH-000876,0.0167356880461
ACH-000878,-0.296767814637
ACH-000880,0.041269002680800006
ACH-000881,-0.057215335382
ACH-000882,-0.21341028036499998
ACH-000884,0.0255754171834
ACH-000885,-0.195968938067
ACH-000887,-0.0651280690111
ACH-000888,-0.0476867501824
ACH-000889,-0.160829877995
ACH-000890,-0.208061632184
ACH-000896,-0.090965397319
ACH-000898,-0.0263933993235
ACH-000900,-0.12450471056700001
ACH-000901,-0.102184606917
ACH-000905,-0.157217155605
ACH-000906,-0.0364062188916
ACH-000907,0.0761029726066
ACH-000910,-0.174652062243
