,OR13J1 (392309)
ACH-000004,-0.144396729443
ACH-000007,-0.00593107535753
ACH-000009,-0.101667263611
ACH-000011,0.00401389590104
ACH-000012,0.128488075955
ACH-000013,0.0658694976525
ACH-000014,0.11680536262
ACH-000015,-0.12102264257
ACH-000017,0.049103276932
ACH-000018,0.000557121435668
ACH-000019,-0.19564513565299999
ACH-000021,-0.057979967722199995
ACH-000022,-0.0373662713676
ACH-000025,0.08743151978010001
ACH-000028,0.10136424637800001
ACH-000030,-0.07991292813039999
ACH-000035,-0.07354537680510001
ACH-000036,-0.0779840572078
ACH-000037,-0.121497237062
ACH-000039,0.23049704618
ACH-000040,-0.0517507281836
ACH-000041,-0.029854964528600002
ACH-000042,-0.0146795351172
ACH-000045,0.13100724914200002
ACH-000047,-0.0225194763868
ACH-000052,-0.218466456391
ACH-000053,0.0377923066089
ACH-000054,0.16262248670399998
ACH-000055,0.00274080886348
ACH-000060,0.209405334331
ACH-000067,0.200363385057
ACH-000070,0.0325390144435
ACH-000075,0.178892097037
ACH-000078,0.135183237564
ACH-000082,-0.06576861358239999
ACH-000085,0.340571244798
ACH-000086,0.09568602446720001
ACH-000087,0.260659995229
ACH-000092,0.0673583988916
ACH-000095,0.00657825701445
ACH-000097,0.0714580171772
ACH-000098,-0.148088785619
ACH-000099,0.104654182552
ACH-000108,0.0836028612453
ACH-000113,-0.00263197639128
ACH-000115,0.195960241877
ACH-000116,0.15686612260500002
ACH-000118,-0.100405453299
ACH-000120,0.18241826241300002
ACH-000123,0.025996037025099998
ACH-000127,-0.015276564905100001
ACH-000128,0.047762839382100006
ACH-000132,0.029796595408900003
ACH-000133,-0.0461899932207
ACH-000137,0.0153477274256
ACH-000138,0.0359621552558
ACH-000142,0.0373072501919
ACH-000143,0.18353992093600002
ACH-000146,0.08515623356180001
ACH-000148,0.0180640372984
ACH-000150,0.0023843861320599997
ACH-000152,0.0420919208266
ACH-000153,0.295229526191
ACH-000159,-0.030371515488299996
ACH-000160,-0.0104659083196
ACH-000163,-0.0592209435104
ACH-000167,0.21663392274999999
ACH-000168,0.180707210661
ACH-000169,0.162022725285
ACH-000178,0.170951934145
ACH-000182,0.0819190665422
ACH-000183,0.156127517731
ACH-000188,-0.00245421874894
ACH-000189,-0.33064767668
ACH-000190,0.0103533171612
ACH-000198,0.037565921813199996
ACH-000204,-0.00110017785655
ACH-000206,-0.0687438583491
ACH-000207,0.00425064087753
ACH-000211,0.015034188825399999
ACH-000215,0.0113509110335
ACH-000221,-0.0549211412208
ACH-000222,-0.19771158534400002
ACH-000223,0.168211345834
ACH-000226,0.0394841991116
ACH-000227,-0.0171145362659
ACH-000228,0.026607677724299998
ACH-000231,0.00974778362113
ACH-000232,0.039096462663300004
ACH-000233,0.225678551659
ACH-000234,0.025500240846000003
ACH-000235,0.107273718034
ACH-000237,0.0023805293094
ACH-000238,0.0339478666664
ACH-000243,0.09734290235160001
