,NFATC2IP (84901)
ACH-000496,-0.589102147265
ACH-000499,-0.6725874393019999
ACH-000500,0.0970295095705
ACH-000502,-0.41550077555
ACH-000503,-0.7418194746150001
ACH-000505,-0.63859237568
ACH-000507,-0.424027567928
ACH-000510,-0.615379967063
ACH-000511,-0.44983953142599997
ACH-000512,-0.290571952945
ACH-000516,-0.614474931131
ACH-000517,-0.383891754898
ACH-000518,-0.39655083821500003
ACH-000520,-0.566808549883
ACH-000521,-0.590061427085
ACH-000522,-0.671808799894
ACH-000524,-0.27824832423900003
ACH-000527,-0.49961286802199995
ACH-000528,-0.39569654452200004
ACH-000537,-0.450279979164
ACH-000541,-0.7454764795559999
ACH-000542,-0.493623596156
ACH-000544,-0.41084375886600005
ACH-000545,-0.431955983806
ACH-000547,-0.455026285811
ACH-000548,-0.597720468684
ACH-000549,-0.396255914388
ACH-000550,-0.46840922153399994
ACH-000552,-0.24972988450599998
ACH-000556,-0.483117051083
ACH-000557,-0.297038174179
ACH-000570,-0.26987961608800004
ACH-000571,-0.497769388049
ACH-000573,-0.327849294094
ACH-000576,-0.560533418115
ACH-000580,-0.372263773512
ACH-000584,-0.608755525893
ACH-000585,-0.553681401851
ACH-000588,-0.316471601883
ACH-000589,-0.383546421411
ACH-000591,-0.388751502069
ACH-000593,-0.376387672423
ACH-000600,-0.45315604217100003
ACH-000601,-0.48335708183700005
ACH-000604,-0.5467554882810001
ACH-000605,-0.559768323963
ACH-000606,-0.39783913905900004
ACH-000608,-0.344463658306
ACH-000614,-0.5346796133489999
ACH-000616,-0.574044561439
ACH-000618,-0.322475322303
ACH-000619,-0.432424598264
ACH-000620,-0.489234037414
ACH-000621,-0.908635210944
ACH-000622,-0.42821096450499996
ACH-000623,-0.429416605844
ACH-000624,-0.625742496151
ACH-000627,-0.201631965557
ACH-000630,-0.330993175754
ACH-000632,-0.42581316746299996
ACH-000633,-0.5870133086129999
ACH-000637,-0.874903716956
ACH-000638,-0.453965379769
ACH-000646,-0.558961901038
ACH-000647,-0.385364951833
ACH-000648,-0.577746291521
ACH-000649,-0.201290151237
ACH-000651,-0.3445857537
ACH-000652,-0.192423585689
ACH-000653,-0.7396853820379999
ACH-000657,-0.560099005139
ACH-000658,-0.531977060654
ACH-000661,-0.36572827440800004
ACH-000662,-0.158935782881
ACH-000663,-0.39782762229699997
ACH-000665,-0.51410438376
ACH-000671,-0.67870055508
ACH-000673,-0.5181643719510001
ACH-000676,-0.45911672711999996
ACH-000677,-0.41723669533600005
ACH-000681,-0.470136159469
ACH-000682,-0.659897312074
ACH-000683,-0.613333467058
ACH-000684,-0.608465861236
ACH-000688,-0.530062392834
ACH-000693,-0.5155701848709999
ACH-000694,-0.34103776702699995
ACH-000695,-0.345465349561
ACH-000696,-0.439132490398
ACH-000697,-0.6939955748440001
ACH-000699,-0.907398696532
ACH-000701,-0.40496965611100005
ACH-000706,-0.37669782692299997
ACH-000711,-0.42333543281999997
ACH-000713,-0.811308464911
ACH-000714,-1.09659276644
ACH-000718,-0.44628689696199997
ACH-000720,-0.25040496867600004
ACH-000721,-0.503363595393
ACH-000724,-0.569391587482
ACH-000725,-0.7261997547229999
ACH-000732,-0.559741744437
ACH-000734,-0.297231759794
ACH-000735,-0.45939429161300005
ACH-000736,-0.6478533417310001
ACH-000738,-0.449324782285
ACH-000746,-0.48703065741000007
ACH-000747,-0.364079607756
ACH-000748,-0.34222915443199997
ACH-000753,-0.5144274289540001
ACH-000756,-0.43610262335600003
ACH-000757,-0.53996636742
ACH-000758,-0.740756387755
ACH-000760,-0.594247971974
ACH-000763,-0.31663155788
ACH-000764,-0.490140762275
ACH-000765,-0.31272375777399997
ACH-000766,-0.667452998102
ACH-000767,-0.49143322985699994
ACH-000768,-0.486786439041
ACH-000769,-0.305178921585
ACH-000770,-0.321261626766
ACH-000771,-0.428673933515
ACH-000773,-0.7294679727519999
ACH-000776,-0.344922939541
ACH-000777,-0.34367515931599996
ACH-000778,-0.552506878687
ACH-000781,-0.35946161773699997
ACH-000782,-0.400805132284
ACH-000783,-0.5562356720620001
ACH-000784,-0.41731350257600003
ACH-000785,-0.5347371143140001
ACH-000787,-0.329030279805
ACH-000788,-0.449002291677
ACH-000791,-0.379916271689
ACH-000792,-0.279836019737
ACH-000794,-0.545182873192
ACH-000796,-0.475717524296
ACH-000799,-0.6575499911029999
ACH-000800,-0.526496001117
ACH-000802,-0.46637127874799994
ACH-000804,-0.555932268321
ACH-000805,-0.666472896357
ACH-000809,-0.354700184655
ACH-000810,-0.41012954951499997
ACH-000811,-0.400671287078
ACH-000817,-0.372749559386
ACH-000819,-0.381927729552
ACH-000820,-0.39294178287
ACH-000821,-0.797346213574
ACH-000822,-0.235164701972
ACH-000823,-0.236905968591
ACH-000824,-0.33125865745
ACH-000827,-0.494613305569
ACH-000829,-0.561710389275
ACH-000831,-0.158471520466
ACH-000832,-0.582720682671
ACH-000833,-0.405269372304
ACH-000834,-0.448208310674
ACH-000835,-0.405436915609
ACH-000836,-0.426697785506
ACH-000837,-0.437981614826
ACH-000838,-0.229650132496
ACH-000839,-0.338149134559
ACH-000840,-0.690830772869
ACH-000841,-0.43827453768299995
ACH-000843,-0.291382229302
ACH-000846,-0.651663651314
ACH-000847,-0.28454056921
ACH-000848,-0.38443217642899996
ACH-000849,-0.710534640608
ACH-000851,-0.583889945805
ACH-000855,-0.252263433118
ACH-000856,-0.562353424162
ACH-000858,-0.383131769868
ACH-000859,-0.29079935924
ACH-000861,-0.557731482191
ACH-000862,-0.26957548825
ACH-000865,-0.276654364635
ACH-000866,-0.523754391657
ACH-000867,-0.560752348907
ACH-000869,-0.7309858223829999
ACH-000872,-0.668555280778
ACH-000873,-0.23820501761100002
ACH-000876,-0.494657349841
ACH-000878,-0.102391280764
ACH-000880,-0.338873315731
ACH-000881,-0.34607086759000005
ACH-000882,-0.287691658541
ACH-000884,-0.679491634093
ACH-000885,-0.42824368235200005
ACH-000887,-0.313832738897
ACH-000888,-0.45947224943099996
ACH-000889,-0.432869221293
ACH-000890,-0.403176929886
ACH-000896,-0.362659998478
ACH-000898,-0.527056863258
ACH-000900,-0.6914194879719999
ACH-000901,-0.856251659489
ACH-000905,-0.535178160575
ACH-000906,-0.36758291468000004
ACH-000907,-0.69232065348
ACH-000910,-0.46290722350900004
ACH-000911,-0.552324278706
ACH-000912,-0.413102508975
ACH-000913,-0.427764190067
ACH-000915,-0.283625793512
ACH-000916,-0.107100051763
ACH-000917,-0.657387757045
ACH-000921,-0.33276700362
ACH-000924,-0.398485226918
ACH-000926,-0.468982768787
ACH-000928,-0.635229466333
ACH-000929,-0.699332850407
ACH-000932,-0.48572896259099996
ACH-000935,-0.629785433753
ACH-000936,-0.547915482541
ACH-000937,-0.39389841571900003
ACH-000938,-0.32306629294399997
ACH-000939,-0.518675495515
ACH-000941,-0.459900952011
ACH-000943,-0.529828663146
ACH-000946,-0.292714386246
ACH-000947,-0.425199511587
ACH-000948,-0.510955451798
ACH-000950,-0.41038951428099996
ACH-000953,-0.439745337964
ACH-000957,-0.372761253808
ACH-000958,-0.568002717698
ACH-000960,-0.332501009386
ACH-000963,-0.479645670427
ACH-000968,-0.423931861751
ACH-000969,-0.369613732655
ACH-000973,-0.550554199807
ACH-000974,-0.350980645774
ACH-000975,-0.603765334015
ACH-000976,-0.522160442726
ACH-000978,-0.606557744125
ACH-000980,-0.35912473884900004
ACH-000984,-0.679744723377
ACH-000986,-0.46536607608499997
ACH-000988,-0.519276655103
ACH-000993,-0.6998383164309999
ACH-000994,-0.585627031984
ACH-000996,-0.274909349847
ACH-001001,-0.41545344444
ACH-001020,-0.674848855441
ACH-001028,-0.23007466938299997
ACH-001031,-0.49221185852399996
ACH-001038,-0.680508632881
ACH-001048,-0.369510532241
ACH-001050,-0.301624074068
ACH-001053,-0.528390047545
ACH-001054,-0.49967593069899996
ACH-001061,-0.421870868186
ACH-001067,-0.471722322122
ACH-001075,-0.393301326222
ACH-001096,-0.426071058284
ACH-001128,-0.633821575304
ACH-001134,-0.470299617298
ACH-001151,-0.470469245351
ACH-001163,-0.483000062543
ACH-001164,-0.525417135467
ACH-001173,-0.548113366207
ACH-001183,-0.312519149676
ACH-001184,-0.693132021839
ACH-001190,-0.35759707389300005
ACH-001192,-0.527088536935
ACH-001193,-0.427660798966
ACH-001196,-0.7623351202869999
ACH-001197,-0.328680002049
ACH-001205,-0.714879515061
ACH-001211,-0.514473768716
ACH-001212,-0.560200363939
ACH-001228,-0.8574870270880001
ACH-001232,-0.500572663519
ACH-001239,-0.40424857527900004
ACH-001274,-0.462007769137
ACH-001275,-0.877865811472
ACH-001277,-0.472511890481
ACH-001278,-0.417302254265
ACH-001280,-0.468161027852
ACH-001283,-0.436631884511
ACH-001289,-0.307918522526
ACH-001295,-0.505460061757
ACH-001300,-0.223617468805
ACH-001301,-0.452103776303
ACH-001302,-0.447684589766
ACH-001303,-0.398904961423
ACH-001306,-0.564718696831
ACH-001318,-0.5088755894179999
ACH-001322,-0.8547670844930001
ACH-001328,-0.285528716642
ACH-001332,-0.5597085869439999
ACH-001333,-0.440909551869
ACH-001336,-0.66665434615
ACH-001340,-0.5841441135100001
ACH-001346,-0.34741202166100005
ACH-001353,-0.317596120465
ACH-001354,-0.12041549418400001
ACH-001367,-0.633455122147
ACH-001368,-0.475773221977
ACH-001374,-0.344551251876
ACH-001375,-0.45092945771000004
ACH-001377,-0.514257920189
ACH-001380,-0.21513054309799998
ACH-001391,-0.384752352415
ACH-001407,-0.229740797934
ACH-001408,-0.403892272923
ACH-001413,-0.49784137121399996
ACH-001430,-0.653756713323
ACH-001431,-0.284754730168
ACH-001450,-0.404601722621
ACH-001496,-0.416270681676
ACH-001500,-0.233215305938
ACH-001521,-0.5629491370699999
ACH-001523,-0.562068984224
ACH-001532,-0.527532010117
ACH-001536,-0.5586010094030001
ACH-001550,-0.193436610746
ACH-001552,-0.32679656572500004
ACH-001554,-0.327575665623
ACH-001645,-0.46829006359700004
ACH-001654,-0.34855557161600004
ACH-001715,-0.6872776456649999
ACH-001735,-0.372378720038
ACH-001736,-0.32181292688
ACH-001737,-0.24662031070700002
ACH-001740,-0.405643460603
ACH-001745,-0.36720925246200004
ACH-001750,-0.42737560019799997
ACH-001765,-0.43598772896399995
ACH-001956,-0.656037670341
ACH-001957,-0.505162280093
