,COX4I1 (1327)
ACH-000336,-0.445121577327
ACH-000337,-0.613674472512
ACH-000339,-0.607959896526
ACH-000341,-0.345733611489
ACH-000348,-0.471111381161
ACH-000350,-0.54789928998
ACH-000352,-0.48944926953999995
ACH-000356,-0.5207772921180001
ACH-000361,-0.502676848333
ACH-000362,-0.634615988478
ACH-000363,-0.657005750531
ACH-000364,-0.201202878843
ACH-000365,-0.508118517457
ACH-000366,-0.33479076958
ACH-000368,-0.32036491637200004
ACH-000374,-0.61038769743
ACH-000375,-0.420837392452
ACH-000376,-0.50869749058
ACH-000381,-0.50758590852
ACH-000383,-0.630779488606
ACH-000387,-0.678906502704
ACH-000389,-0.039969060164
ACH-000390,-0.480725056055
ACH-000393,-0.291315952699
ACH-000395,-0.4428179642600001
ACH-000397,-0.175755581271
ACH-000401,-0.58170408859
ACH-000402,-0.323526292495
ACH-000403,-0.410425019098
ACH-000404,-0.857453548275
ACH-000406,-0.553926151066
ACH-000407,-0.09265093194360001
ACH-000408,-0.538731994869
ACH-000410,-0.224950756888
ACH-000411,-0.20440692719099998
ACH-000414,-0.533130880773
ACH-000415,-0.18368099519
ACH-000416,-0.378935760792
ACH-000420,-0.225862965545
ACH-000421,-0.32074578379700003
ACH-000424,-0.39441625477799996
ACH-000425,-0.36643876260499997
ACH-000426,-0.25979205519299997
ACH-000427,-0.6321723469680001
ACH-000433,-0.43854270226000003
ACH-000436,-0.249504866116
ACH-000444,-0.6529078472850001
ACH-000445,-0.014223434813099999
ACH-000448,-0.286779469611
ACH-000450,-0.8360019942360001
ACH-000452,-0.23576775065299999
ACH-000454,-0.621544274052
ACH-000458,-0.165739765045
ACH-000459,-1.04670251813
ACH-000460,-0.578771182538
ACH-000461,-0.6884838731530001
ACH-000463,-0.284625889024
ACH-000464,-0.257763703635
ACH-000466,-0.361626900594
ACH-000467,-0.828940695921
ACH-000468,-0.40471843769
ACH-000469,-0.6047454387960001
ACH-000470,-0.151275092445
ACH-000471,-0.0567779922441
ACH-000472,-0.421805711483
ACH-000473,-0.499524334631
ACH-000475,-0.502070814339
ACH-000476,-0.799268115265
ACH-000477,-0.220601203845
ACH-000480,-0.50391241867
ACH-000481,-0.26953698141800003
ACH-000483,-0.417182840861
ACH-000484,-0.292833660883
ACH-000485,-0.44314405248800004
ACH-000486,-0.372552681245
ACH-000487,-0.36109823650300005
ACH-000488,-0.821846649288
ACH-000490,-0.111540161908
ACH-000491,-0.545251167076
ACH-000495,-0.0846638344527
ACH-000496,-0.280488539508
ACH-000499,-0.703654760659
ACH-000500,-0.010153674151600001
ACH-000502,-0.361211787255
ACH-000503,-0.547377526347
ACH-000505,-0.240123685394
ACH-000507,-0.6608790459
ACH-000510,-0.289567217439
ACH-000511,-0.110186550813
ACH-000512,-0.461282976194
ACH-000516,-0.279252838829
ACH-000517,-0.27199362454799997
ACH-000518,-0.261416076313
ACH-000520,-0.309171100018
ACH-000521,-0.512848648005
ACH-000522,-0.531642642888
ACH-000524,-0.198978264194
ACH-000527,-0.358476799255
ACH-000528,-0.834865653498
ACH-000537,-0.524992377082
ACH-000541,-0.129766588766
ACH-000542,-0.260261550532
ACH-000544,-0.586459364982
ACH-000545,-0.291092300187
ACH-000547,-0.335810057338
ACH-000548,-0.127317903958
ACH-000549,-0.38336520953599995
ACH-000550,-0.172185242988
ACH-000552,-0.40234845013899995
ACH-000556,-0.389870757778
ACH-000557,-0.384915690467
ACH-000570,-0.35895914477799995
ACH-000571,-0.446516242597
ACH-000573,-0.439526818827
ACH-000576,-0.10605765660199999
ACH-000580,-0.23084264298700002
ACH-000584,-0.34140239735
ACH-000585,-0.35628327058799997
ACH-000588,-0.459532636597
ACH-000589,-0.7206382493569999
ACH-000591,-0.33657490775399995
ACH-000593,-0.457064256046
ACH-000600,-0.39777807468599996
ACH-000601,-0.523918005793
ACH-000604,-1.34097163686
ACH-000605,-0.342698687404
ACH-000606,-0.270937482906
ACH-000608,-0.296019567416
ACH-000614,-1.03199423581
ACH-000616,-0.240033706963
ACH-000618,-0.889536580864
ACH-000619,-0.390182131126
ACH-000620,-0.795426834773
ACH-000621,-0.24555851669
ACH-000622,-0.34843736141099996
ACH-000623,-0.319561601019
ACH-000624,-0.337027599292
ACH-000627,-0.185939353756
ACH-000630,-0.358055460492
ACH-000632,-0.35313967113300004
ACH-000633,-0.24846442328
ACH-000637,-0.483023166101
ACH-000638,-0.470716368755
ACH-000646,-0.7595228525040001
ACH-000647,-0.614782472171
ACH-000648,-0.338745789396
ACH-000649,-0.234094138838
ACH-000651,-0.776974406566
ACH-000652,-0.683215979222
ACH-000653,-0.38046384344800005
ACH-000657,-0.526490942253
ACH-000658,-0.541807406561
ACH-000661,-0.5774915053549999
ACH-000662,-0.9608203544149999
ACH-000663,-0.39857907718
ACH-000665,-0.162549690582
ACH-000671,-0.476240298263
ACH-000673,-0.0880150934387
ACH-000676,-0.680645332085
ACH-000677,-1.28383396855
ACH-000681,-0.233447780007
ACH-000682,-0.296000341278
ACH-000683,-0.481779653182
ACH-000684,-0.172671323451
ACH-000688,-0.46928266133599994
ACH-000693,-0.410441775966
ACH-000694,-0.662958548464
ACH-000695,-0.19874690059500003
ACH-000696,-0.309028039432
ACH-000697,-0.316361113328
ACH-000699,-0.37061810697400005
ACH-000701,-0.478362738628
ACH-000706,-0.643611578624
ACH-000711,-0.240750950289
ACH-000713,-0.38368885776
ACH-000714,-0.42503034867
ACH-000718,-0.333804244476
ACH-000720,-0.307914623675
ACH-000721,-0.308894235851
ACH-000724,-0.544455191356
ACH-000725,-0.7905388145209999
ACH-000732,-0.296974719053
ACH-000734,-0.600128135519
ACH-000735,-0.222877513299
ACH-000736,-0.23417941347500001
ACH-000738,-0.981439590985
ACH-000746,-1.19832667573
ACH-000747,-0.82918545177
ACH-000748,-0.279604753068
ACH-000753,-0.812058676505
ACH-000756,0.029573293743300002
ACH-000757,-0.923192917116
ACH-000758,-0.7498241991410001
ACH-000760,-0.428124320889
ACH-000763,-0.4770291212899999
ACH-000764,-0.299879730835
ACH-000765,-0.37230617498999996
ACH-000766,-0.228557168237
ACH-000767,-0.75440486829
ACH-000768,-0.512601115613
ACH-000769,-0.293503814354
ACH-000770,-0.360256970568
ACH-000771,-0.0620047483462
ACH-000773,-0.25982816008299997
ACH-000776,-0.33827435817400003
ACH-000777,-0.432837637784
ACH-000778,-0.404217934489
ACH-000781,-0.251366241288
ACH-000782,-0.625018177986
ACH-000783,-0.307966244677
ACH-000784,-0.726411403911
ACH-000785,-0.480340357316
ACH-000787,-0.266625758994
ACH-000788,-0.250027472393
ACH-000791,-0.336854244289
ACH-000792,-0.166351019273
ACH-000794,-0.014147601392399999
ACH-000796,-0.54873953042
ACH-000799,-0.40658734311800004
ACH-000800,-0.502522638271
ACH-000802,-0.333684076309
ACH-000804,-0.7244925566310001
ACH-000805,-0.44742148100699997
ACH-000809,-0.44963079929099997
ACH-000810,-0.601102326147
ACH-000811,-0.264162812609
ACH-000817,-0.5956958506050001
ACH-000819,-0.07882542552260001
ACH-000820,-0.121477614717
ACH-000821,-0.525555052434
ACH-000822,-0.5050487383510001
ACH-000823,-0.3004113845
ACH-000824,-0.136042705659
ACH-000827,-0.157758522893
ACH-000829,-0.13511181822899998
ACH-000831,-0.704718593989
ACH-000832,-0.23954302034699998
ACH-000833,-0.384435856462
ACH-000834,-0.771432428618
ACH-000835,-0.280501094439
ACH-000836,-0.31768551343199997
ACH-000837,-0.556547027379
ACH-000838,-0.362394650333
ACH-000839,-0.14037125339099998
ACH-000840,-0.349459209919
ACH-000841,-0.240459059996
ACH-000843,-0.6601386782540001
ACH-000846,-0.12242625406999999
ACH-000847,-0.415356245784
ACH-000848,-0.9150605961799999
ACH-000849,-0.7240755684550001
ACH-000851,-0.527780259451
ACH-000855,-0.607328916585
ACH-000856,-0.483223508275
ACH-000858,-0.968049749973
ACH-000859,-0.540326509256
ACH-000861,-0.256405279055
ACH-000862,-0.68550510068
ACH-000865,-0.335709613574
ACH-000866,-0.785911075893
ACH-000867,-0.154790509136
ACH-000869,-0.36390711132700004
ACH-000872,-0.413567769806
ACH-000873,-0.712955003858
ACH-000876,-0.898660885767
ACH-000878,-0.248667979926
ACH-000880,-0.430145987292
ACH-000881,-0.463918187945
ACH-000882,-0.44908006649
ACH-000884,-0.450450190157
ACH-000885,-0.683072162897
ACH-000887,-0.439508235354
ACH-000888,-0.744109520938
ACH-000889,-0.644260732537
ACH-000890,-0.43498280520599997
ACH-000896,-0.39325125494499996
ACH-000898,-0.485177565848
ACH-000900,-0.488761468251
ACH-000901,-0.33679138645
ACH-000905,-0.29382719688299996
ACH-000906,-0.316494012637
ACH-000907,-0.25369451871800003
ACH-000910,-1.08190852611
ACH-000911,-0.6401317771989999
ACH-000912,-0.361692127876
ACH-000913,-0.47365807514700003
ACH-000915,-1.08637604491
ACH-000916,-0.690997792235
ACH-000917,-0.29204857326
ACH-000921,-0.506418561398
ACH-000924,-0.770299188054
ACH-000926,-0.474553412319
ACH-000928,-0.35246298323700004
ACH-000929,-0.405339902727
ACH-000932,-0.612988409427
ACH-000935,-0.596443726818
ACH-000936,-0.5801947203769999
ACH-000937,-0.49444625567100003
ACH-000938,-0.28945395196400003
ACH-000939,-0.654913941854
ACH-000941,-0.548806018378
ACH-000943,-0.6861875644050001
ACH-000946,-0.496739864992
ACH-000947,-0.7493170564589999
ACH-000948,-0.707524568761
ACH-000950,-0.443719344949
ACH-000953,-0.304390667338
ACH-000957,-0.633493094362
ACH-000958,-0.21580777122900002
ACH-000960,-0.347480092646
ACH-000963,-0.733718931557
ACH-000968,-1.04781863752
ACH-000969,-0.7414613772930001
ACH-000973,-0.37145926140600005
ACH-000974,-0.285844696846
ACH-000975,-0.711513972392
ACH-000976,-0.246982741715
ACH-000978,-0.47644357704400003
ACH-000980,-0.537156550072
ACH-000984,-0.22452554502500002
ACH-000986,-0.604496495908
ACH-000988,-0.20673278407200002
ACH-000993,-0.0402521629241
ACH-000994,-1.01055365673
ACH-000996,-0.115117483209
ACH-001001,-0.757424303025
ACH-001020,-0.0969486243156
ACH-001028,-0.414000373676
ACH-001031,-0.619134380948
ACH-001038,-0.842065586027
ACH-001048,-0.344362643132
ACH-001050,-0.114266996006
ACH-001053,-0.219892136948
ACH-001054,-0.617173174611
ACH-001061,-0.546021891329
ACH-001067,-0.617595223614
ACH-001075,-0.144715638518
ACH-001096,-0.39640441706
ACH-001128,-0.5036922241139999
ACH-001134,-0.554436604196
ACH-001151,-0.30374110520500003
ACH-001163,-0.781259223079
ACH-001164,-0.271787613109
ACH-001173,-0.498475161345
ACH-001183,-0.34969008054399997
ACH-001184,-0.444077241273
ACH-001190,-0.40901676280500004
ACH-001192,-0.10207668901599999
ACH-001193,-0.24347608631200002
ACH-001196,-0.44828594076399997
ACH-001197,-0.2184391766
ACH-001205,-0.169746292943
ACH-001211,-0.402044925965
ACH-001212,-0.288640109564
ACH-001228,-0.423731599779
ACH-001232,-0.304587193747
ACH-001239,-0.4273436215
ACH-001274,-0.345372575418
ACH-001275,-0.463228521813
ACH-001277,-0.116522557253
ACH-001278,-0.5678113575029999
ACH-001280,-0.6349878439459999
ACH-001283,-0.41364414597099997
ACH-001289,-0.183034032594
ACH-001295,0.020973754517799998
ACH-001300,-0.48034260584
ACH-001301,-0.45209235615000004
ACH-001302,-0.123116328574
ACH-001303,0.0015792467725300001
ACH-001306,-0.22125895774
ACH-001318,-0.643674015632
ACH-001322,-0.572380516411
ACH-001328,-0.073960453356
ACH-001332,-0.19115534193
ACH-001333,-0.575288378588
ACH-001336,-0.382329109743
ACH-001340,-0.145506304408
ACH-001346,-0.192553828048
ACH-001353,-0.01971824107
ACH-001354,-0.469773395968
ACH-001367,-0.536926317493
ACH-001368,-0.444889087558
ACH-001374,0.186658173517
ACH-001375,-0.18737949912500002
ACH-001377,-0.417060037306
ACH-001380,-0.558647359926
ACH-001391,-0.321513093824
ACH-001407,-0.34982860551399997
ACH-001408,-0.0367589455006
ACH-001413,0.0483842863879
ACH-001430,-0.499799877258
ACH-001431,-0.648649393899
ACH-001450,-0.588530480809
ACH-001496,-0.7326240825660001
ACH-001500,-0.650761770869
ACH-001521,-0.5463417544120001
ACH-001523,-0.493189851355
ACH-001532,-0.406874035101
ACH-001536,-0.237896791714
ACH-001550,-0.837466198001
ACH-001552,-0.35301108599200004
ACH-001554,-0.447301659787
ACH-001645,-0.312296251545
ACH-001654,-0.18202548936299998
ACH-001715,-0.359878887699
ACH-001735,-0.541879543104
ACH-001736,-0.176893299093
ACH-001737,-0.0706746978963
ACH-001740,-0.29799054646699996
ACH-001745,-0.578066796436
ACH-001750,-0.47364258091000006
ACH-001765,-0.30622171036699997
ACH-001956,-0.00269473432435
ACH-001957,-0.289135373539
