,CDKAL1 (54901)
ACH-000004,-0.203995771923
ACH-000007,-0.193074914003
ACH-000009,-0.035880663816999996
ACH-000011,-0.0953815462085
ACH-000012,-0.0565170214141
ACH-000013,-0.166703458599
ACH-000014,-0.163436704518
ACH-000015,-0.108776457704
ACH-000017,-0.24606829854200002
ACH-000018,-0.07209764942789999
ACH-000019,-0.09004710560939999
ACH-000021,-0.16442184300100002
ACH-000022,-0.0989705717904
ACH-000025,-0.033115708070299996
ACH-000028,-0.15662270727
ACH-000030,-0.179023679378
ACH-000035,0.167660111051
ACH-000036,-0.306002515672
ACH-000037,-0.247920456751
ACH-000039,-0.347317183254
ACH-000040,-0.147076224075
ACH-000041,0.05956223593090001
ACH-000042,0.048333331235600005
ACH-000045,0.169691136732
ACH-000047,-0.16590638582999997
ACH-000052,-0.0422125826509
ACH-000053,-0.20417655201999999
ACH-000054,-0.09256488268660001
ACH-000055,-0.0734871628554
ACH-000060,-0.0281906001923
ACH-000067,-0.214237802916
ACH-000070,-0.128262241932
ACH-000075,-0.25136489586599997
ACH-000078,-0.413168125213
ACH-000082,-0.144075482954
ACH-000085,-0.277466236709
ACH-000086,-0.056569452989
ACH-000087,-0.13246438806299998
ACH-000092,-0.0180718528785
ACH-000095,-0.21144114394900002
ACH-000097,-0.22835364977800002
ACH-000098,-0.0282344512472
ACH-000099,-0.147708149776
ACH-000108,-0.254402537907
ACH-000113,-0.269664707878
ACH-000115,-0.43791164740099997
ACH-000116,-0.0675612547126
ACH-000118,-0.195238795782
ACH-000120,-0.33419674157699997
ACH-000123,-0.154550739077
ACH-000127,-0.13755819626
ACH-000128,-0.146060041854
ACH-000132,0.0395940875721
ACH-000133,-0.08992858859539998
ACH-000137,0.009144944918840001
ACH-000138,-0.277552356426
ACH-000142,-0.143570106399
ACH-000143,-0.365549484287
ACH-000146,-0.154987373185
ACH-000148,-0.0808216711108
ACH-000150,-0.00960291394493
ACH-000152,-0.24852743546199998
ACH-000153,0.0604260835639
ACH-000159,-0.0498506941968
ACH-000160,-0.0773660778648
ACH-000163,0.00888207929064
ACH-000167,0.313395479401
ACH-000168,-0.204669774769
ACH-000169,0.00815791555879
ACH-000178,-0.14557298781
ACH-000182,-0.112655624224
ACH-000183,-0.192216267786
ACH-000188,-0.11517828794000001
ACH-000189,-0.0163377720808
ACH-000190,-0.445223582796
ACH-000198,-0.23024647375799998
ACH-000204,-0.0111217057777
ACH-000206,-0.33279384649099997
ACH-000207,-0.25953694376200004
ACH-000211,-0.1901550368
ACH-000215,-0.11166918420399999
ACH-000221,-0.18803438935199998
ACH-000222,-0.159529662548
ACH-000223,-0.41081085280900004
ACH-000226,0.058231448617000005
ACH-000227,0.00863026294379
ACH-000228,-0.0517038760152
ACH-000231,-0.182581112024
ACH-000232,-0.065644345903
ACH-000233,-0.110579378729
ACH-000234,-0.17744606248300002
ACH-000235,-0.110572136209
ACH-000237,-0.10450669211500001
ACH-000238,-0.305616605099
ACH-000243,-0.147171880171
ACH-000244,0.0130739618814
ACH-000246,-0.18975865683200002
ACH-000248,-0.22603566138599998
ACH-000250,-0.061347447618000005
ACH-000251,0.0781718489147
ACH-000253,-0.09679709440189999
ACH-000255,-0.07323317528699999
ACH-000256,-0.115415805823
ACH-000257,-0.200028965862
ACH-000258,-0.153074081621
ACH-000259,-0.09381132877739999
ACH-000260,-0.255911172296
ACH-000261,-0.032855987259800004
ACH-000262,-0.10848761926799999
ACH-000263,-0.39643365480899995
ACH-000264,-0.08946859140689999
ACH-000265,-0.20040323249800002
ACH-000266,-0.276974093816
ACH-000272,-0.159330504726
ACH-000273,-0.239562677418
ACH-000274,-0.12573381654899998
ACH-000277,-0.251130283871
ACH-000278,-0.0716810959518
ACH-000279,-0.24502087665199998
ACH-000280,-0.203076567797
ACH-000281,-0.378859909559
ACH-000288,-0.0255261271096
ACH-000291,-0.1034344851
ACH-000293,0.0669839535943
ACH-000294,0.020892442978299997
ACH-000295,-0.212656684982
ACH-000296,0.049283053249399994
ACH-000302,-0.15003784148
ACH-000304,-0.29337040165899997
ACH-000307,-0.15853566201
ACH-000308,-0.42771184596999995
ACH-000310,-0.417108084976
ACH-000311,-0.315845878366
ACH-000312,-0.036858867661599994
ACH-000315,0.11968337974099999
ACH-000316,-0.10970699738
ACH-000317,-0.132083980266
ACH-000318,-0.031062373752900004
ACH-000319,-0.0987132331487
ACH-000320,-0.15506751970899998
ACH-000322,-0.08658181340530001
ACH-000323,-0.08857240866329999
ACH-000324,-0.12204150763499999
ACH-000329,-0.104128354978
ACH-000330,-0.26023802482700004
ACH-000331,-0.130293830832
ACH-000332,-0.018758166874
ACH-000334,-0.16034530199000002
ACH-000335,-0.166843660978
ACH-000336,-0.503329875051
ACH-000337,-0.242345549137
ACH-000339,-0.186170663596
ACH-000341,-0.017505171619900003
ACH-000348,-0.12603242815
ACH-000350,-0.141467235833
ACH-000352,-0.17085999327799997
ACH-000356,0.00877700728859
ACH-000361,-0.417760396667
ACH-000362,-0.192878473723
ACH-000363,-0.10122922517
ACH-000364,0.037627169727
ACH-000365,-0.0858900055177
ACH-000366,-0.00818856751619
ACH-000368,-0.215398267654
ACH-000374,-0.20450333897999998
ACH-000375,-0.12228843009700001
ACH-000376,0.029226032053400002
ACH-000381,-0.00021521535869399998
ACH-000383,-0.0733679599482
ACH-000387,-0.159540841918
ACH-000389,-0.10720942260500001
ACH-000390,-0.253854913398
ACH-000393,-0.0961873211943
ACH-000395,0.0210257133674
ACH-000397,-0.169331277873
ACH-000401,0.000488042745457
ACH-000402,0.181528309217
ACH-000403,-0.187202934954
ACH-000404,0.128623041074
ACH-000406,-0.20753273190000002
ACH-000407,-0.244724799904
ACH-000408,-0.13795276500700002
ACH-000410,-0.0650276796879
ACH-000411,-0.12297935851
ACH-000414,-0.255427436297
ACH-000415,-0.13314367281
ACH-000416,-0.045276877576000005
ACH-000420,-0.12547537545499998
ACH-000421,-0.138545662021
ACH-000424,0.0348419681548
ACH-000425,-0.213637202736
ACH-000426,0.05761015806059999
ACH-000427,-0.193171755906
ACH-000433,-0.33877292781900004
ACH-000436,-0.313596948702
ACH-000444,-0.106468544551
ACH-000445,-0.0416460086768
ACH-000448,-0.12952718979900002
ACH-000450,-0.0548059890508
ACH-000452,-0.14108372356899998
ACH-000454,-0.20441453769
ACH-000458,-0.0785745451542
ACH-000459,0.0788730342827
ACH-000460,-0.25878814447299997
ACH-000461,-0.21161299329999997
ACH-000463,-0.09891476483410001
ACH-000464,0.044946469008400006
ACH-000466,-0.028967067384900003
ACH-000467,-0.11531651079199999
ACH-000468,0.0416123927317
ACH-000469,-0.145960769478
ACH-000470,-0.31340944588
ACH-000471,-0.09683439001739999
ACH-000472,-0.120407539758
ACH-000473,-0.021871407061799998
ACH-000475,-0.123421790422
ACH-000476,-0.00439607688802
ACH-000477,-0.33386224135000003
ACH-000480,0.0191850167827
ACH-000481,-0.100269544776
ACH-000483,0.0160940120308
ACH-000484,-0.04768664201830001
ACH-000485,0.09662017550100001
ACH-000486,-0.205375934285
ACH-000487,-0.0939261312539
ACH-000488,-0.11953958823699999
ACH-000490,-0.0261040017751
ACH-000491,-0.16981787212299998
ACH-000495,-0.0605765595735
ACH-000496,-0.18506377524599998
ACH-000499,0.012834521743299998
ACH-000500,0.44241648821999996
ACH-000502,-0.182316738578
ACH-000503,0.117443875517
ACH-000505,-0.0941931896105
ACH-000507,-0.0494197423252
ACH-000510,-0.0358477849947
ACH-000511,-0.0421282808378
ACH-000512,-0.294473996047
ACH-000516,-0.309110439753
ACH-000517,-0.052824081118
ACH-000518,-0.043555613987300006
ACH-000520,0.101246780564
ACH-000521,-0.0978525991044
ACH-000522,-0.178471687333
ACH-000524,-0.6379656944
ACH-000527,-0.119201149301
ACH-000528,-0.14684182399
ACH-000537,0.0183931361576
ACH-000541,0.164866540942
ACH-000542,-0.23600683328400002
ACH-000544,0.011539304714600001
ACH-000545,-0.21909106778700002
ACH-000547,-0.514127278032
ACH-000548,-0.18911219212400002
ACH-000549,-0.325589421385
ACH-000550,0.0490366268324
ACH-000552,-0.119012906386
ACH-000556,-0.0024335963020900003
ACH-000557,-0.013373826832700001
ACH-000570,0.036713946921199996
ACH-000571,-0.0727716705131
ACH-000573,-0.1602555378
ACH-000576,-0.167511310405
ACH-000580,-0.17356999678399998
ACH-000584,-0.169468200762
ACH-000585,-0.1668888986
ACH-000588,0.00402763725374
ACH-000589,-0.120702289255
ACH-000591,-0.20632082885699998
ACH-000593,0.0045576989166099995
ACH-000600,-0.260966360597
ACH-000601,0.058848369848300004
ACH-000604,0.0397126319476
ACH-000605,-0.11135422735200001
ACH-000606,-0.030813078355499998
ACH-000608,-0.0818114319718
ACH-000614,-0.112225962579
ACH-000616,0.080883437739
ACH-000618,-0.0213424501605
ACH-000619,-0.076452154232
ACH-000620,-0.0694004567304
ACH-000621,-0.0919470304648
ACH-000622,-0.16829212717599998
ACH-000623,-0.360264537052
ACH-000624,-0.0281909861516
ACH-000627,-0.407010765711
ACH-000630,-0.16890400721
ACH-000632,-0.06567210942919999
ACH-000633,0.0439508698461
ACH-000637,-0.336365080556
ACH-000638,-0.259713167058
ACH-000646,-0.171066852433
ACH-000647,-0.0597977705618
ACH-000648,-0.0740868321653
ACH-000649,-0.0823921361815
ACH-000651,-0.0263170793167
ACH-000652,-0.0503284820656
ACH-000653,-0.24345242681600002
ACH-000657,-0.077594775667
ACH-000658,-0.460611415973
ACH-000661,-0.026840689133099997
ACH-000662,-0.176709856697
ACH-000663,-0.0177484594801
ACH-000665,-0.11833202319399999
ACH-000671,-0.120546933046
ACH-000673,0.026064427892200003
ACH-000676,-0.119207596323
ACH-000677,-0.34865296876900004
ACH-000681,-0.0779864500309
ACH-000682,-0.281755177343
ACH-000683,-0.133782884917
ACH-000684,-0.190105935864
ACH-000688,-0.179620971665
ACH-000693,-0.0530699870053
ACH-000694,-0.074372260389
ACH-000695,-0.047307165738699995
ACH-000696,-0.152494601594
ACH-000697,0.0973246459292
ACH-000699,-0.0168461866093
ACH-000701,-0.109461578131
ACH-000706,-0.0959564345141
ACH-000711,-0.120409864723
ACH-000713,-0.267039976588
ACH-000714,-0.0187857469832
ACH-000718,-0.129713337337
ACH-000720,-0.0934731977778
ACH-000721,-0.08837406128229999
ACH-000724,-0.881299353064
ACH-000725,0.027129256161000002
ACH-000732,0.051498227228100005
ACH-000734,-0.00805316445608
ACH-000735,0.0570180665395
ACH-000736,-0.106344082628
ACH-000738,0.013429293747600001
ACH-000746,0.0959954318365
ACH-000747,-0.0716901579393
ACH-000748,-0.129211021314
ACH-000753,-0.378713898164
ACH-000756,-0.171643686287
ACH-000757,0.0202364225832
ACH-000758,-0.11266281835400001
ACH-000760,-0.09814054608719999
ACH-000763,-0.131438877997
ACH-000764,-0.514723690574
ACH-000765,-0.242439642101
ACH-000766,-0.0364000697747
ACH-000767,-0.249531141238
ACH-000768,-0.12463326000399999
ACH-000769,-0.00609926269375
ACH-000770,-0.0758438275962
ACH-000771,-0.09674344504039999
ACH-000773,-0.15162076803400001
ACH-000776,-0.07864585557749999
ACH-000777,-0.031215605320500002
ACH-000778,-0.06821309277359999
ACH-000781,-0.129031075301
ACH-000782,-0.048216499126699994
ACH-000783,-0.323765319982
ACH-000784,-0.0592885861938
ACH-000785,-0.209238135744
ACH-000787,-0.128089889112
ACH-000788,-0.044597816602999996
ACH-000791,-0.132637113071
ACH-000792,-0.0148633619516
ACH-000794,-0.09682061054989999
ACH-000796,-0.0522626441006
ACH-000799,0.10260174827099999
ACH-000800,-0.314315331887
ACH-000802,-0.203024726141
ACH-000804,-0.082656260344
ACH-000805,-0.176366125046
ACH-000809,-0.14002492908800002
ACH-000810,0.0282538200485
ACH-000811,-0.164340929209
ACH-000817,-0.13530472393100001
ACH-000819,-0.0594132589556
ACH-000820,-0.0184373679113
ACH-000821,0.106707302031
ACH-000822,-0.0593008137598
ACH-000823,0.131750531832
ACH-000824,-0.161458243487
ACH-000827,-0.038467597408500004
ACH-000829,-0.14950660543299998
ACH-000831,0.0747346387642
ACH-000832,-0.103529043063
ACH-000833,0.08305700084789999
ACH-000834,-0.16797357114300002
ACH-000835,-0.00852377067203
ACH-000836,0.032782452606900006
ACH-000837,-0.190829545261
ACH-000838,-0.0394279858645
ACH-000839,0.00521650743762
ACH-000840,-0.040803422884
ACH-000841,-0.368315171209
ACH-000843,-0.368880317157
ACH-000846,-0.0829531804543
ACH-000847,-0.0567997647199
ACH-000848,-0.0336600745175
ACH-000849,-0.369776587364
ACH-000851,-0.21682931162799998
ACH-000855,-0.026307999539600002
ACH-000856,-0.22554818811000002
ACH-000858,-0.134374621504
ACH-000859,-0.11622600176799999
ACH-000861,0.00662243780925
ACH-000862,-0.302057602879
ACH-000865,-0.0310438999498
ACH-000866,-0.191684181469
ACH-000867,-0.084766177169
ACH-000869,-0.226687269669
ACH-000872,-0.07263885515150001
ACH-000873,-0.489374744132
ACH-000876,-0.15362785775499999
ACH-000878,-0.024306040290099997
ACH-000880,-0.006158168302420001
ACH-000881,-0.16211737282
ACH-000882,-0.115207386962
ACH-000884,-0.31133700881
ACH-000885,-0.274471854293
ACH-000887,-0.05620286544969999
ACH-000888,-0.203547650434
ACH-000889,-0.0256701430288
ACH-000890,-0.09258643052729999
ACH-000896,-0.0871989734148
ACH-000898,-0.0921701238656
ACH-000900,-0.18175642950100002
ACH-000901,-0.10923762795099999
ACH-000905,-0.476728023256
ACH-000906,-0.306818445122
ACH-000907,-0.0898298600353
ACH-000910,-0.248042187014
ACH-000911,-0.026447582820799998
ACH-000912,-0.0360513711292
ACH-000913,-0.06773223902940001
ACH-000915,-0.221372758218
ACH-000916,0.373579665256
ACH-000917,0.0507459403925
ACH-000921,-0.0405825623669
ACH-000924,-0.32631688671799997
ACH-000926,-0.308271504517
ACH-000928,-0.00709698427854
ACH-000929,-0.216948057249
ACH-000932,-0.254962052926
ACH-000935,-0.061973393878699996
ACH-000936,-0.07389936302460001
ACH-000937,0.00490648697004
ACH-000938,-0.06576518076849999
ACH-000939,0.0426275480908
ACH-000941,-0.0350333596982
ACH-000943,-0.0868509275216
ACH-000946,-0.269456690463
ACH-000947,-0.278656353777
ACH-000948,-0.146108476854
ACH-000950,-0.037903887365800006
ACH-000953,0.015534699612399998
ACH-000957,-0.101371727311
ACH-000958,-0.115007509892
ACH-000960,-0.146956828008
ACH-000963,-0.0773675951992
ACH-000968,-0.15963990055
ACH-000969,-0.006507481193670001
ACH-000973,-0.16080156636
ACH-000974,-0.149829548001
ACH-000975,-0.1825164852
ACH-000976,-0.35093453808499997
ACH-000978,0.045614850768900005
ACH-000980,-0.064763138353
ACH-000984,0.015729083955
ACH-000986,-0.109858665124
ACH-000988,-0.061900323149499996
ACH-000993,-0.08816183424419999
ACH-000994,-0.341207474032
ACH-000996,-0.261574386805
ACH-001001,-0.0534900300784
ACH-001020,-0.11891693133199999
ACH-001028,-0.0503250505918
ACH-001031,-0.387709897393
ACH-001038,-0.081449641441
ACH-001048,-0.231437420721
ACH-001050,-0.128687320771
ACH-001053,-0.6695408347730001
ACH-001054,-0.349791188903
ACH-001061,-0.060372950839599995
ACH-001067,-0.159499702213
ACH-001075,-0.22467022931299999
ACH-001096,-0.0334223594552
ACH-001128,-0.281520371814
ACH-001134,-0.150754692384
ACH-001151,-0.20060776673900002
ACH-001163,-0.09603679297430001
ACH-001164,-0.209659267232
ACH-001173,0.0172628327095
ACH-001183,-0.000531415944877
ACH-001184,-0.149589696649
ACH-001190,-0.229674993682
ACH-001192,-0.099637269411
ACH-001193,-0.410584872487
ACH-001196,-0.024630175825
ACH-001197,-0.133938726348
ACH-001205,-0.597820222373
ACH-001211,-0.070965759014
ACH-001212,-0.122610586099
ACH-001228,-0.116699858572
ACH-001232,-0.12476005775
ACH-001239,-0.177488073715
ACH-001274,0.0991753426691
ACH-001275,-0.09053092902969999
ACH-001277,-0.042633897920900006
ACH-001278,0.10111630157500001
ACH-001280,-0.165198080479
ACH-001283,-0.23588875084000002
ACH-001289,-0.19937041486600002
ACH-001295,-0.12868365358
ACH-001300,-0.266302074573
ACH-001301,-0.13078420680800001
ACH-001302,-0.257801375872
ACH-001303,-0.45623684104699996
ACH-001306,-0.108895781045
ACH-001318,-0.11821464282500001
ACH-001322,-0.209300404375
ACH-001328,-0.0448301044114
ACH-001332,0.183446824521
ACH-001333,-0.015523783312
ACH-001336,-0.000880794762024
ACH-001340,-0.100597783239
ACH-001346,-0.102282613468
ACH-001353,-0.0804176635689
ACH-001354,-0.205787305137
ACH-001367,-0.166005193614
ACH-001368,-0.07480063194389999
ACH-001374,-0.100542671539
ACH-001375,0.0111922679361
ACH-001377,-0.247040917394
ACH-001380,-0.0702698379353
ACH-001391,0.00484306357854
ACH-001407,-0.278883662625
ACH-001408,0.0295889238199
ACH-001413,0.0674564666914
ACH-001430,-0.005353379266520001
ACH-001431,-0.16073462972799998
ACH-001450,0.0435801734898
ACH-001496,0.0574190273506
ACH-001500,-0.0237810532797
ACH-001521,0.13579121989499998
ACH-001523,-0.191023341677
ACH-001532,-0.370240905093
ACH-001536,-0.0697595749287
ACH-001550,-0.103874878652
ACH-001552,-0.317335246588
ACH-001554,-0.27984878364300003
ACH-001645,-0.034376308272699996
ACH-001654,-0.034739987878099995
ACH-001715,-0.0381512395747
ACH-001735,0.014246167254299998
ACH-001736,-0.142526750817
ACH-001737,0.215541013303
ACH-001740,0.151818186921
ACH-001745,0.08549469104910001
ACH-001750,0.0210658114243
ACH-001765,-0.162209859152
ACH-001956,-0.05335258439709999
ACH-001957,-0.259181802543
