,ACTR8 (93973)
ACH-000004,-1.1057886174
ACH-000007,-0.974233708866
ACH-000009,-0.9496708721160001
ACH-000011,-0.881884499351
ACH-000012,-1.17023002464
ACH-000013,-0.875864242888
ACH-000014,-1.10969911634
ACH-000015,-1.07696551324
ACH-000017,-1.1549304602700001
ACH-000018,-1.17752029005
ACH-000019,-0.7280508925270001
ACH-000021,-0.951828977888
ACH-000022,-1.0559239834799998
ACH-000025,-1.07072071902
ACH-000028,-1.0445667076799998
ACH-000030,-0.987746956215
ACH-000035,-1.1831062679100002
ACH-000036,-1.03404210076
ACH-000037,-1.12237966002
ACH-000039,-0.957428743711
ACH-000040,-1.03255471328
ACH-000041,-0.8051244850920001
ACH-000042,-1.18075277174
ACH-000045,-1.03158596384
ACH-000047,-1.07219775731
ACH-000052,-0.8818805404960001
ACH-000053,-1.1093590311100001
ACH-000054,-0.99916175316
ACH-000055,-0.769818900121
ACH-000060,-1.2590826907
ACH-000067,-0.834037601724
ACH-000070,-0.951558995247
ACH-000075,-0.794331352672
ACH-000078,-1.2144842527200002
ACH-000082,-1.30273012771
ACH-000085,-0.945437643431
ACH-000086,-0.767897544327
ACH-000087,-1.04981113908
ACH-000092,-0.8393056501430001
ACH-000095,-1.02795407306
ACH-000097,-0.9753682806820001
ACH-000098,-1.05350380747
ACH-000099,-1.06687686456
ACH-000108,-1.0345802740999999
ACH-000113,-1.1712846988799999
ACH-000115,-1.20262772912
ACH-000116,-1.19144369285
ACH-000118,-0.988231504524
ACH-000120,-1.07995618251
ACH-000123,-1.0250485653599999
ACH-000127,-1.10642324761
ACH-000128,-1.1199952799200001
ACH-000132,-0.885546395834
ACH-000133,-0.932747833838
ACH-000137,-0.553044307154
ACH-000138,-1.1264475833499998
ACH-000142,-0.941472857081
ACH-000143,-1.0528814889700002
ACH-000146,-1.1708158183
ACH-000148,-0.954892636954
ACH-000150,-0.9899687967090001
ACH-000152,-0.8943515400159999
ACH-000153,-1.75679710314
ACH-000159,-1.1275336356
ACH-000160,-0.684317914675
ACH-000163,-0.9563564656010001
ACH-000167,-0.912731338449
ACH-000168,-0.978098786636
ACH-000169,-1.0623641658
ACH-000178,-1.08880887685
ACH-000182,-0.985721079448
ACH-000183,-0.760754750707
ACH-000188,-1.12334225018
ACH-000189,-1.3410678622799999
ACH-000190,-0.8184915826100001
ACH-000198,-1.13736439951
ACH-000204,-1.0291528621100001
ACH-000206,-1.57409690849
ACH-000207,-0.8388939280769999
ACH-000211,-1.0519505882100002
ACH-000215,-0.9797873259350001
ACH-000221,-0.779768623819
ACH-000222,-1.05627644243
ACH-000223,-1.0365577750100001
ACH-000226,-0.871924666429
ACH-000227,-1.18474477642
ACH-000228,-1.4400412461
ACH-000231,-1.03099954664
ACH-000232,-0.995167377275
ACH-000233,-1.16346600082
ACH-000234,-1.23067895477
ACH-000235,-1.1524638158
ACH-000237,-0.9837046052949999
ACH-000238,-1.4346862008399999
ACH-000243,-1.37120842217
ACH-000244,-0.880561219716
ACH-000246,-1.29305363345
ACH-000248,-1.0014683417899999
ACH-000250,-1.1577287196400001
ACH-000251,-1.4258937478799998
ACH-000253,-1.12810885582
ACH-000255,-0.831834893943
ACH-000256,-1.07039532949
ACH-000257,-1.1792954062999998
ACH-000258,-0.566411177009
ACH-000259,-0.941284918618
