,ESRP2 (80004)
ACH-000274,0.113358565552
ACH-000277,-0.00773377410255
ACH-000278,-0.365997670968
ACH-000279,-0.20776782447099998
ACH-000280,-0.0610995827378
ACH-000281,-0.399708414191
ACH-000288,-0.322943488861
ACH-000291,-0.09325160745750001
ACH-000293,-0.062065539875800005
ACH-000294,-0.221698158752
ACH-000295,-0.0898598271342
ACH-000296,-0.385658844183
ACH-000302,-0.024981247140700002
ACH-000304,-0.26144919187300003
ACH-000307,-0.12514150765100002
ACH-000308,-0.165765993207
ACH-000310,-0.425046664127
ACH-000311,-0.251191137996
ACH-000312,0.0046908373487799995
ACH-000315,0.104786610702
ACH-000316,-0.0149283013191
ACH-000317,0.08742391311310001
ACH-000318,0.138465345037
ACH-000319,-0.281001848892
ACH-000320,-0.0148472474377
ACH-000322,-0.2686748928
ACH-000323,0.0297954197718
ACH-000324,-0.123368778958
ACH-000329,-0.27860233474199997
ACH-000330,-0.147010416392
ACH-000331,-0.023384744604700004
ACH-000332,-0.17961113942200002
ACH-000334,0.0505128323451
ACH-000335,-0.096094009816
ACH-000336,-0.17415690481600002
ACH-000337,-0.168135469603
ACH-000339,-0.264016077333
ACH-000341,-0.343773993624
ACH-000348,-0.383127528608
ACH-000350,-0.19980856371199998
ACH-000352,-0.0472362731833
ACH-000356,-0.301609835997
ACH-000361,-0.43647703880000005
ACH-000362,-0.0733341755936
ACH-000363,-0.139037789543
ACH-000364,-0.0204606591083
ACH-000365,-0.227644713891
ACH-000366,-0.170324291604
ACH-000368,-0.22319307730300003
ACH-000374,-0.207496930699
ACH-000375,0.0181929687033
ACH-000376,-0.16610116023399998
ACH-000381,-0.484941030014
ACH-000383,-0.27652347269
ACH-000387,-0.141848559302
ACH-000389,-0.239570041234
ACH-000390,-0.23419097978300002
ACH-000393,0.0173193777825
ACH-000395,-0.34927673908699997
ACH-000397,-0.325870176372
ACH-000401,-0.480604025652
ACH-000402,-0.204645101451
ACH-000403,-0.255500857087
ACH-000404,-0.0821991126933
ACH-000406,-0.310166244169
ACH-000407,-0.0653471732267
ACH-000408,-0.389209960748
ACH-000410,-0.17910701185199998
ACH-000411,-0.07252200410069999
ACH-000414,-0.153382212573
ACH-000415,-0.146402111985
ACH-000416,-0.38860284632299996
ACH-000420,-0.35916739025300004
ACH-000421,-0.305828023755
ACH-000424,0.07939316041660001
ACH-000425,-0.285587029371
ACH-000426,-0.13985174674
ACH-000427,-0.446821711698
ACH-000433,-0.17928120405900003
ACH-000436,-0.240239679681
ACH-000444,-0.151385443512
ACH-000445,-0.280839846923
ACH-000448,-0.211399533581
ACH-000450,-0.23493850738000002
ACH-000452,-0.267739318851
ACH-000454,-0.10544232502999999
ACH-000458,-0.39875729954800004
ACH-000459,0.295308625101
ACH-000460,-0.21844571716800001
ACH-000461,-0.234074001616
ACH-000463,-0.25918759271200004
ACH-000464,-0.235579081831
ACH-000466,-0.5250427384849999
ACH-000467,-0.10098099194700001
ACH-000468,-0.329170472677
ACH-000469,-0.349507778842
ACH-000470,-0.37549584163099997
ACH-000471,-0.153602346647
ACH-000472,-0.282638937004
ACH-000473,-0.20898222249200002
ACH-000475,-0.25379453504
ACH-000476,-0.129632963512
ACH-000477,-0.33569267428800004
ACH-000480,-0.159068756619
ACH-000481,-0.147972359492
ACH-000483,-0.415874963564
ACH-000484,-0.108179509446
ACH-000485,-0.120864315647
ACH-000486,-0.127694468619
ACH-000487,0.0472076609046
ACH-000488,-0.11381038075899999
ACH-000490,-0.213771243623
ACH-000491,0.0962842465429
ACH-000495,0.0333839345695
ACH-000496,-0.261202750988
ACH-000499,0.0312824255275
ACH-000500,0.7991503545819999
ACH-000502,-0.335065083119
ACH-000503,-0.33043357441300003
ACH-000505,-0.193015829009
ACH-000507,-0.17893063117600003
ACH-000510,-0.107862157839
ACH-000511,-0.141811438581
ACH-000512,-0.372284862528
ACH-000516,-0.24051033097199997
ACH-000517,-0.20552478544799999
ACH-000518,-0.352605595716
ACH-000520,-0.34647405557899996
ACH-000521,-0.32255221430799996
ACH-000522,-0.342608233787
ACH-000524,-0.18716190446199998
ACH-000527,-0.0783329525646
ACH-000528,-0.201312666297
ACH-000537,0.0136908048088
ACH-000541,-0.226552802337
ACH-000542,-0.194186046443
ACH-000544,-0.378532342702
ACH-000545,-0.151072907739
ACH-000547,-0.163246593277
ACH-000548,-0.271545194009
ACH-000549,-0.152361892855
ACH-000550,-0.380469620799
ACH-000552,0.0502923635289
ACH-000556,-0.255007295443
ACH-000557,-0.170287820169
ACH-000570,-0.133346661304
ACH-000571,-0.19157885287
ACH-000573,-0.258847645621
ACH-000576,-0.223280749034
ACH-000580,-0.422751266818
ACH-000584,-0.10605640268899999
ACH-000585,-0.395211752667
ACH-000588,-0.07569055727469999
ACH-000589,-0.174345622418
ACH-000591,-0.33047225768800004
ACH-000593,-0.280829355171
ACH-000600,-0.223107214525
ACH-000601,-0.13937562560699998
ACH-000604,-0.358925650268
ACH-000605,-0.32378523048700003
ACH-000606,-0.0840183228073
ACH-000608,-0.144447176174
ACH-000614,-0.0846965889637
ACH-000616,-0.272468173725
ACH-000618,-0.29793099843000004
ACH-000619,-0.177896899013
ACH-000620,-0.0409409146986
ACH-000621,-0.0856276234642
ACH-000622,0.017192036735
ACH-000623,-0.177625438594
ACH-000624,-0.121358513357
ACH-000627,-0.15576052985
ACH-000630,-0.18851840910599998
ACH-000632,-0.0793860291776
ACH-000633,-0.0404007622695
ACH-000637,-0.25755022257599997
ACH-000638,-0.114743050438
ACH-000646,-0.33943945433600003
ACH-000647,-0.24442400735199998
ACH-000648,0.09989195863289999
ACH-000649,-0.0366562905469
ACH-000651,-0.354510134495
ACH-000652,-0.144364892884
ACH-000653,-0.0475781639387
ACH-000657,-0.0680965768167
ACH-000658,-0.107592686027
ACH-000661,-0.3207845301
ACH-000662,-0.875499903788
ACH-000663,-0.0448271881768
ACH-000665,-0.112763937442
ACH-000671,-0.161391903057
ACH-000673,-0.0124723220257
ACH-000676,-0.08773676763980001
ACH-000677,-0.152885936922
ACH-000681,-0.048074927668000006
ACH-000682,-0.155299443608
ACH-000683,-0.144104444048
ACH-000684,-0.11967026492900001
ACH-000688,-0.391118466985
ACH-000693,-0.195790906509
ACH-000694,-0.04803489553169999
ACH-000695,-0.524394460764
ACH-000696,-0.21154959676899998
ACH-000697,0.0298684634105
ACH-000699,-0.18913449237399999
ACH-000701,-0.259647190598
ACH-000706,0.024784800770299997
ACH-000711,-0.07760295229860001
ACH-000713,-0.425808238473
ACH-000714,-0.175624926454
ACH-000718,-0.124513481575
ACH-000720,-0.00260417637753
ACH-000721,-0.030812732381599997
ACH-000724,-0.181787244425
ACH-000725,-0.39292510103
ACH-000732,-0.0645139598521
ACH-000734,-0.198690527964
ACH-000735,-0.17676121031599998
ACH-000736,-0.23079804380999996
ACH-000738,-0.132926103902
ACH-000746,-0.189310976693
ACH-000747,-0.29207100427
ACH-000748,-0.145169297455
ACH-000753,0.00503660813182
ACH-000756,-0.202700241854
ACH-000757,-0.289102392681
ACH-000758,-0.1598151921
ACH-000760,0.00228027767773
ACH-000763,-0.144589327978
ACH-000764,-0.0992880827396
ACH-000765,-0.10760252384000002
ACH-000766,-0.237343798851
ACH-000767,-0.200804471959
ACH-000768,-0.20469128877999998
ACH-000769,-0.260716960921
ACH-000770,-0.208535142016
ACH-000771,0.055616460961100005
ACH-000773,-0.28235797819200004
ACH-000776,-0.195446406831
ACH-000777,-0.279655647833
ACH-000778,-0.244620418693
ACH-000781,-0.09897268723269999
ACH-000782,-0.0823844810271
ACH-000783,-0.32472535011
ACH-000784,-0.203677097554
ACH-000785,-0.362200067225
ACH-000787,-0.226297633684
ACH-000788,-0.14245681834499999
ACH-000791,-0.19086966161200003
ACH-000792,-0.221823629649
ACH-000794,-0.278161711281
ACH-000796,-0.184596397771
ACH-000799,-0.0290867699122
ACH-000800,0.0636722984259
ACH-000802,-0.275790563044
ACH-000804,-0.202115719245
ACH-000805,-0.247966733632
ACH-000809,-0.286059570119
ACH-000810,-0.276903144118
ACH-000811,-0.0809056013347
ACH-000817,-0.40337339928099997
ACH-000819,-0.12068829673900001
ACH-000820,-0.13030671346699998
ACH-000821,-0.13309065910999998
ACH-000822,0.0730605661854
ACH-000823,-0.09571193895060001
ACH-000824,-0.302992507327
ACH-000827,-0.0986448003485
ACH-000829,-0.301779885784
ACH-000831,-0.122124242563
ACH-000832,-0.107371204222
ACH-000833,-0.020198462728
ACH-000834,-0.35681418314999996
ACH-000835,-0.153319118486
ACH-000836,-0.268548993352
ACH-000837,-0.28175902388
ACH-000838,-0.0921208988909
ACH-000839,-0.300423389935
ACH-000840,-0.11259766314000001
ACH-000841,-0.373919082403
ACH-000843,-0.266154349292
ACH-000846,-0.551608175356
ACH-000847,-0.434625193593
ACH-000848,-0.128035916459
ACH-000849,-0.11454535746099999
ACH-000851,-0.248956366645
ACH-000855,-0.259733345786
ACH-000856,-0.110318950436
ACH-000858,-0.280756219425
ACH-000859,-0.137766266277
ACH-000861,-0.33809421477799995
ACH-000862,-0.128692059922
ACH-000865,-0.144135498052
ACH-000866,-0.110642710217
ACH-000867,-0.258209629586
ACH-000869,-0.187996855301
ACH-000872,-0.175395892975
ACH-000873,-0.36256555744900004
ACH-000876,-0.302267662418
ACH-000878,-0.0775712909234
ACH-000880,-0.36064410254699997
ACH-000881,-0.013973650826
ACH-000882,-0.22845996742
ACH-000884,-0.039004062143099996
ACH-000885,-0.10333435974199999
ACH-000887,-0.035565274527699996
ACH-000888,-0.290927141301
ACH-000889,-0.273237912289
ACH-000890,-0.17755620565699998
ACH-000896,-0.309056876899
ACH-000898,-0.24919675399500002
ACH-000900,-0.05747868506630001
ACH-000901,-0.191159988781
ACH-000905,-0.24744183740200001
ACH-000906,-0.150302714134
ACH-000907,-0.121012341721
ACH-000910,-0.36714360069300006
ACH-000911,-0.441151337202
ACH-000912,-0.06207142886540001
ACH-000913,0.0760582059587
ACH-000915,-0.152987685619
ACH-000916,-0.41437604057800004
ACH-000917,0.030945088553400002
ACH-000921,-0.40395117960199994
ACH-000924,-0.21436068240699999
ACH-000926,-0.28578210395799997
ACH-000928,-0.128820265897
ACH-000929,-0.255268083817
ACH-000932,0.059903334775999996
ACH-000935,-0.135325998591
ACH-000936,-0.08466726894919999
ACH-000937,-0.22570173009199998
ACH-000938,-0.0917389560137
ACH-000939,-0.19838872173799998
ACH-000941,-0.38505702548
ACH-000943,-0.153253944828
ACH-000946,-0.07995299094589998
ACH-000947,-0.214698056218
ACH-000948,-0.0879079096571
ACH-000950,-0.177240042726
ACH-000953,-0.12106583555
ACH-000957,-0.17627194996800002
ACH-000958,-0.423105824787
ACH-000960,-0.265705668382
ACH-000963,-0.0976958775143
ACH-000968,-0.0803459483938
ACH-000969,-0.0849610513454
ACH-000973,-0.18720639004
ACH-000974,-0.15749215257000002
ACH-000975,-0.151998614335
ACH-000976,-0.290079814908
ACH-000978,-0.24908645531800003
ACH-000980,-0.12242296711200001
ACH-000984,-0.421501278396
ACH-000986,-0.35283698638899996
ACH-000988,-0.285626611211
ACH-000993,-0.481881237227
ACH-000994,-0.139812269767
ACH-000996,-0.06996911823039999
ACH-001001,-0.012351484498100002
ACH-001020,-0.369527861238
ACH-001028,-0.0405355146575
ACH-001031,-0.138607493188
ACH-001038,-0.237722605087
ACH-001048,-0.207633609546
ACH-001050,-0.246988138539
ACH-001053,0.0389949645337
ACH-001054,-0.140154425285
ACH-001061,-0.22908400530200002
ACH-001067,0.09008790188539999
ACH-001075,-0.359373479395
ACH-001096,-0.08487131773210001
ACH-001128,-0.48733896188000003
ACH-001134,-0.257653119189
ACH-001151,-0.218049279166
ACH-001163,-0.37520793347599996
ACH-001164,-0.186028710295
ACH-001173,-0.288723215601
ACH-001183,-0.34166501025
ACH-001184,0.13599710248
ACH-001190,-0.221518734311
ACH-001192,-0.141544280821
ACH-001193,-0.396318313838
ACH-001196,-0.028358092111200002
ACH-001197,-0.29880942018
ACH-001205,0.010482743053299999
ACH-001211,-0.217057004919
ACH-001212,-0.142756873169
ACH-001228,-0.241593421598
ACH-001232,-0.0757208369302
ACH-001239,0.022312959204
ACH-001274,-0.0953986932952
ACH-001275,0.308844756847
ACH-001277,0.0680567455345
ACH-001278,-0.14999900324100002
ACH-001280,-0.249358817121
ACH-001283,-0.126425380239
ACH-001289,-0.14783839004000002
ACH-001295,-0.0845444606783
ACH-001300,0.138149023871
ACH-001301,-0.160063353651
ACH-001302,-0.282234671301
ACH-001303,-0.17073676163100002
ACH-001306,-0.038094997356800005
ACH-001318,-0.422696388703
ACH-001322,0.044291744407599996
ACH-001328,-0.202099464047
ACH-001332,-0.135333067676
ACH-001333,-0.08739903840610001
ACH-001336,-0.314980341045
ACH-001340,-0.11788057188300001
ACH-001346,-0.159086072508
ACH-001353,-0.102819260743
ACH-001354,0.165487019233
ACH-001367,-0.10053318793800001
ACH-001368,-0.302987894707
ACH-001374,-0.6644217282720001
ACH-001375,-0.2248914717
ACH-001377,-0.36559721795199995
ACH-001380,-0.0463132408989
ACH-001391,0.060619210712800006
ACH-001407,-0.400273490286
ACH-001408,-0.359266945726
ACH-001413,-0.123218950399
ACH-001430,0.010553062588200001
ACH-001431,-0.11376720085999999
ACH-001450,-0.293851614469
ACH-001496,-0.22748463498500002
ACH-001500,0.0374032177815
ACH-001521,-0.13533512882
ACH-001523,-0.058036136138399995
ACH-001532,-0.0337008693235
ACH-001536,-0.367268106226
ACH-001550,-0.0714534045745
ACH-001552,-0.43265351755099996
ACH-001554,-0.23186795589099998
ACH-001645,-0.200192675088
ACH-001654,-0.0901868855493
ACH-001715,-0.112095363938
ACH-001735,-0.07244674613850001
ACH-001736,-0.16877785360199998
ACH-001737,-0.5213271907270001
ACH-001740,0.010656693463700002
ACH-001745,0.136145843991
ACH-001750,-0.0440361943181
ACH-001765,-0.0754859935403
ACH-001956,-0.199735277183
ACH-001957,-0.250468684571
