,LIN7B (64130)
ACH-000168,-0.0624960062836
ACH-000169,-0.144853168185
ACH-000178,-0.09276693790969999
ACH-000182,-0.162637141808
ACH-000183,-0.0255543154431
ACH-000188,-0.09428584727389999
ACH-000189,0.0734136666488
ACH-000190,-0.106730743174
ACH-000198,-0.159435962466
ACH-000204,0.040771477603000005
ACH-000206,-0.31752880527
ACH-000207,-0.18282940013
ACH-000211,-0.217101378774
ACH-000215,-0.139601572679
ACH-000221,-0.243384303849
ACH-000222,-0.0606016692965
ACH-000223,0.028468128531
ACH-000226,-0.036555159722099995
ACH-000227,-0.117269603178
ACH-000228,-0.253136283932
ACH-000231,-0.0458276118759
ACH-000232,-0.24678430003000001
ACH-000233,-0.162031020035
ACH-000234,-0.183485998324
ACH-000235,-0.1813726492
ACH-000237,-0.16048560958900002
ACH-000238,0.06134373654630001
ACH-000243,-0.0172403581359
ACH-000244,-0.09436765645189998
ACH-000246,-0.20504522157299998
ACH-000248,-0.000650105551694
ACH-000250,-0.119748965052
ACH-000251,-0.092105161494
ACH-000253,-0.16265925116399998
ACH-000255,-0.171303913209
ACH-000256,-0.16232650676899998
ACH-000257,-0.07038963846919999
ACH-000258,0.135627862754
ACH-000259,-0.100943197215
ACH-000260,-0.0403237199516
ACH-000261,-0.163133760864
ACH-000262,-0.23761107146299998
ACH-000263,-0.48188903830200003
ACH-000264,-0.0046755821902200005
ACH-000265,-0.0839203858687
ACH-000266,-0.09248857099220001
ACH-000272,-0.023644455679099997
ACH-000273,-0.0827097626113
ACH-000274,-0.24475036496599997
ACH-000277,-0.15535939443900001
ACH-000278,-0.13423734690300002
ACH-000279,-0.0545653070132
ACH-000280,-0.18782425182100002
ACH-000281,0.06998112103660001
ACH-000288,-0.013274531709999999
ACH-000291,-0.143308181809
ACH-000293,-0.221988937407
ACH-000294,-0.40437482993100005
ACH-000295,-0.107756031665
ACH-000296,-0.16830312529599997
ACH-000302,-0.403958151791
ACH-000304,-0.240281752819
ACH-000307,0.04263201275769999
ACH-000308,-0.145514414194
ACH-000310,0.0620374861964
ACH-000311,-0.140893859939
ACH-000312,-0.00423670036586
ACH-000315,-0.06797686363080001
ACH-000316,0.10631353491699999
ACH-000317,0.0640987860651
ACH-000318,-0.273460071183
ACH-000319,-0.013546995129799998
ACH-000320,0.041625406446400004
ACH-000322,0.136774434337
ACH-000323,-0.0746089846083
ACH-000324,-0.22019067199499998
ACH-000329,-0.12996605412599999
ACH-000330,0.0025017445673
ACH-000331,-0.127162494446
ACH-000332,-0.132768188202
ACH-000334,-0.13851289235
ACH-000335,-0.060888990780499995
ACH-000336,0.0143068135602
ACH-000337,-0.303398538952
ACH-000339,-0.22581966524
ACH-000341,-0.180491919394
ACH-000348,0.053644209957
ACH-000350,-0.0623802666614
ACH-000352,-0.166438504862
ACH-000356,-0.288893612503
ACH-000361,-0.139297541103
ACH-000362,-0.28257881590100004
ACH-000363,-0.19126497174
ACH-000364,-0.111106584706
ACH-000365,-0.19069526596900002
ACH-000366,-0.172936751356
ACH-000368,-0.185121743664
ACH-000374,0.0395814785346
ACH-000375,-0.162909990379
ACH-000376,-0.14294924653899999
ACH-000381,0.0219811339538
ACH-000383,-0.200113537256
ACH-000387,-0.10398130832999998
ACH-000389,-0.18527470354699999
ACH-000390,-0.147002536619
ACH-000393,-0.381319138786
ACH-000395,-0.287159462791
ACH-000397,-0.218409329783
ACH-000401,-0.24946457276099998
ACH-000402,0.07888508217660001
ACH-000403,-0.0890451879128
ACH-000404,-0.26921028292800003
ACH-000406,-0.11978618225700001
ACH-000407,-0.25567089950800004
ACH-000408,-0.25757590306600003
ACH-000410,-0.230050737713
ACH-000411,-0.181986396892
ACH-000414,-0.204765964131
ACH-000415,-0.125165052813
ACH-000416,-0.193420107084
ACH-000420,-0.14728541387
ACH-000421,-0.16842081561299999
ACH-000424,-0.252716888876
ACH-000425,-0.113745198266
ACH-000426,-0.225898538199
ACH-000427,-0.430795768294
ACH-000433,-0.0154389099275
ACH-000436,-0.20393121653299998
ACH-000444,-0.188975470933
ACH-000445,-0.08823356149080001
ACH-000448,-0.20684465757800002
ACH-000450,-0.194959050094
ACH-000452,-0.05063682996880001
ACH-000454,-0.08263124014550001
ACH-000458,0.021261433206599997
ACH-000459,-0.0238674647559
ACH-000460,-0.22676175788300001
ACH-000461,-0.11398131571499999
ACH-000463,-0.2278530154
ACH-000464,-0.258360123079
ACH-000466,-0.32398049488
ACH-000467,0.029551537935
ACH-000468,-0.0951583430504
ACH-000469,-0.163876407929
ACH-000470,-0.35859407302199997
ACH-000471,-0.206529760082
ACH-000472,-0.223725863107
ACH-000473,-0.191710980048
ACH-000475,-0.0772461362478
ACH-000476,-0.26666903996
ACH-000477,-0.577385332204
ACH-000480,-0.08621687541680001
ACH-000481,-0.141489133227
ACH-000483,-0.123774224503
ACH-000484,-0.278028932049
ACH-000485,-0.144892408772
ACH-000486,-0.257937715843
ACH-000487,-0.0832916867254
ACH-000488,-0.19336141973499998
ACH-000490,-0.092251085821
ACH-000491,-0.13976841457
ACH-000495,-0.266041090838
ACH-000496,-0.0405073141647
ACH-000499,-0.22550950390000002
ACH-000500,-0.061312363901000005
ACH-000502,-0.11590182049799999
ACH-000503,-0.460416651698
ACH-000505,-0.20322849118500003
ACH-000507,-0.056934535011300004
ACH-000510,-0.178187715077
ACH-000511,-0.122515861046
ACH-000512,0.115098789593
ACH-000516,-0.122766259123
ACH-000517,-0.183896792683
ACH-000518,-0.23603184138
ACH-000520,-0.06778878084319999
ACH-000521,-0.0832661199167
ACH-000522,-0.0946977675702
ACH-000524,-0.187193269104
ACH-000527,-0.199463727615
ACH-000528,-0.060705770955999994
ACH-000537,-0.198537852632
ACH-000541,-0.15681744407
ACH-000542,-0.182205071804
ACH-000544,0.0919187624622
ACH-000545,-0.177870838154
ACH-000547,-0.177581470608
ACH-000548,-0.17677038493799999
ACH-000549,-0.0936879091406
ACH-000550,0.0662801359014
ACH-000552,-0.1231785084
ACH-000556,-0.17331970482099998
ACH-000557,0.0432351878151
ACH-000570,-0.0261798350076
ACH-000571,-0.252288260579
ACH-000573,-0.126227070583
ACH-000576,-0.0237974163413
ACH-000580,0.136728235134
ACH-000584,-0.177291571028
ACH-000585,-0.29866449129
ACH-000588,-0.015530328373200002
ACH-000589,-0.250928836078
ACH-000591,0.139801860963
ACH-000593,-0.0347343593884
ACH-000600,-0.14680390128100002
ACH-000601,-0.061361774509199996
ACH-000604,-0.0526089493558
ACH-000605,-0.08083316715200001
ACH-000606,-0.0395058171332
ACH-000608,-0.266327681433
ACH-000614,-0.18418101195099998
ACH-000616,-0.235739278046
ACH-000618,-0.0486631485478
ACH-000619,-0.108407754473
ACH-000620,-0.324142818529
ACH-000621,-0.169545365556
ACH-000622,-0.0930464222515
ACH-000623,-0.191038774265
ACH-000624,-0.33714114112099997
ACH-000627,-0.294751249834
ACH-000630,-0.0982350419541
ACH-000632,0.0039000834159699997
ACH-000633,-0.103279000845
ACH-000637,-0.297223670844
ACH-000638,0.029160925835
ACH-000646,-0.504066006396
ACH-000647,-0.056092598455300006
ACH-000648,0.0215588325739
ACH-000649,-0.11155357679300001
ACH-000651,-0.0136835129085
ACH-000652,-0.128107143371
ACH-000653,-0.224359974911
ACH-000657,-0.148892881197
ACH-000658,0.009143407275540002
ACH-000661,-0.213935955845
ACH-000662,-0.016932779820700003
ACH-000663,-0.319426239579
ACH-000665,-0.0851108966918
ACH-000671,-0.061464170559400004
ACH-000673,-0.0256545948344
ACH-000676,-0.0906162736415
ACH-000677,-0.20106397611699997
ACH-000681,-0.218730322907
ACH-000682,-0.183142218123
ACH-000683,-0.13091742825799998
ACH-000684,-0.110474878145
ACH-000688,-0.0435428411372
ACH-000693,-0.19045802750799998
ACH-000694,-0.22697293064
ACH-000695,-0.412871131936
ACH-000696,-0.106504586008
ACH-000697,-0.345500738208
ACH-000699,0.013322764356299999
ACH-000701,-0.197528310996
ACH-000706,-0.064370079718
ACH-000711,-0.18046823923
ACH-000713,-0.148254722089
ACH-000714,-0.08977058792739999
ACH-000718,-0.045466569303099995
ACH-000720,-0.0752439686461
ACH-000721,-0.159429116514
ACH-000724,-0.233824918718
ACH-000725,-0.593577732832
ACH-000732,-0.048032609573099995
ACH-000734,-0.158796402865
ACH-000735,-0.284326102507
ACH-000736,-0.284381071193
ACH-000738,-0.173179509002
ACH-000746,-0.267944256675
ACH-000747,-0.0431070510841
ACH-000748,-0.329629614494
ACH-000753,-0.177237603391
ACH-000756,-0.295380843573
ACH-000757,-0.24513955122900002
ACH-000758,-0.190164711748
ACH-000760,-0.08632672010800001
ACH-000763,-0.024961457599299998
ACH-000764,-0.06804493450400001
ACH-000765,-0.00126159433546
ACH-000766,-0.15778647141899999
ACH-000767,-0.171628105055
ACH-000768,-0.0022381988384000003
ACH-000769,-0.12039562261299999
ACH-000770,-0.153452826322
ACH-000771,-0.174264233331
ACH-000773,-0.131239408946
ACH-000776,-0.192160401068
ACH-000777,-0.333464431507
ACH-000778,0.0378252705194
ACH-000781,-0.139713225792
ACH-000782,-0.05187081514
ACH-000783,-0.127023732586
ACH-000784,-0.14016338925799998
ACH-000785,-0.190602197048
ACH-000787,0.0165428648098
ACH-000788,-0.157816336812
ACH-000791,0.0106267001651
ACH-000792,-0.185705960008
ACH-000794,-0.110235751558
ACH-000796,-0.138212744559
ACH-000799,-0.16245275481899998
ACH-000800,-0.188665708259
ACH-000802,-0.185959639551
ACH-000804,-0.14084845601399998
ACH-000805,0.014035713625100001
ACH-000809,-0.213231770977
ACH-000810,-0.09137485395780001
ACH-000811,-0.150073126178
ACH-000817,-0.171636805044
ACH-000819,-0.17854710840100002
ACH-000820,-0.604912738997
ACH-000821,-0.18039264520599999
ACH-000822,-0.251788558773
ACH-000823,-0.180046708941
ACH-000824,-0.41459803494099995
ACH-000827,-0.14113987587500001
ACH-000829,-0.384171443828
ACH-000831,-0.193188044621
ACH-000832,-0.0488729203857
ACH-000833,-0.32822702222100003
ACH-000834,-0.05792975776269999
ACH-000835,-0.120976048861
ACH-000836,-0.0609118789771
ACH-000837,-0.040840695744
ACH-000838,-0.41161589088100003
ACH-000839,-0.0848740221702
ACH-000840,0.00501808965497
ACH-000841,-0.28363723725
ACH-000843,-0.0827439848002
ACH-000846,-0.150858200175
ACH-000847,-0.129668930976
ACH-000848,-0.155136481177
ACH-000849,-0.025458210069
ACH-000851,-0.024449351445
ACH-000855,-0.212453441399
ACH-000856,-0.0505585066792
ACH-000858,-0.140468296708
ACH-000859,-0.19495524887899998
ACH-000861,-0.115417332175
ACH-000862,0.059022509457300004
ACH-000865,-0.156655898878
ACH-000866,-0.166189820339
ACH-000867,-0.0708205390253
ACH-000869,0.0348658704698
ACH-000872,-0.012232875531200001
ACH-000873,-0.0444839415862
ACH-000876,0.0037421902561100002
ACH-000878,-0.101302044682
ACH-000880,-0.161684792413
ACH-000881,-0.203916948984
ACH-000882,-0.26540663791200003
ACH-000884,-0.121393159159
ACH-000885,-0.14570332608300002
ACH-000887,-0.18344609344300003
ACH-000888,-0.0917077835062
ACH-000889,-0.0110976199676
ACH-000890,-0.187103137522
ACH-000896,-0.11227810673800001
ACH-000898,-0.36924427493100004
ACH-000900,-0.09548522822899999
ACH-000901,-0.150780906643
ACH-000905,-0.11946225793299999
ACH-000906,-0.147689447865
ACH-000907,0.125320506409
ACH-000910,-0.049609181431900004
ACH-000911,-0.11987478955700001
ACH-000912,0.0369391582356
ACH-000913,-0.08790707771410002
ACH-000915,-0.0844965746943
ACH-000916,-0.445077786717
ACH-000917,-0.18920920782900003
ACH-000921,-0.12556494865599999
ACH-000924,-0.0926123812854
ACH-000926,0.150414120958
ACH-000928,-0.213406594314
ACH-000929,-0.17313195140999998
ACH-000932,-0.09164021615810002
ACH-000935,-0.0796887868917
ACH-000936,-0.0656226876584
ACH-000937,-0.11169778475400001
ACH-000938,-0.24794612884
ACH-000939,-0.203481557425
ACH-000941,-0.169769507079
ACH-000943,-0.198868774038
ACH-000946,-0.25190616857
ACH-000947,-0.0991440311302
ACH-000948,-0.277156369204
ACH-000950,-0.352050726405
ACH-000953,-0.10213155972200001
ACH-000957,-0.0392269740727
ACH-000958,-0.0354996710627
ACH-000960,-0.162916741247
ACH-000963,-0.281123977328
ACH-000968,0.07666143349160001
ACH-000969,-0.19874420523699998
ACH-000973,-0.274380959393
ACH-000974,-0.39690414592699996
ACH-000975,-0.08500879935830001
ACH-000976,-0.256184107775
ACH-000978,-0.123058575733
ACH-000980,-0.104464689165
ACH-000984,-0.149520395787
ACH-000986,-0.025154959480699998
ACH-000988,-0.22178270995299998
ACH-000993,-0.399545495053
ACH-000994,-0.197189509771
ACH-000996,-0.229163377816
ACH-001001,-0.0759755454974
ACH-001020,-0.0427579092306
ACH-001028,-0.12447207865599999
ACH-001031,-0.321075748115
ACH-001038,-0.127197627644
ACH-001048,-0.121228098647
ACH-001050,-0.0900475782614
ACH-001053,-0.29366544937100003
ACH-001054,-0.0029360191267699997
ACH-001061,0.048406627521699996
ACH-001067,-0.092283118576
ACH-001075,-0.227432301189
ACH-001096,-0.145363555698
ACH-001128,-0.5009970967149999
ACH-001134,-0.363823189799
ACH-001151,-0.0672518360071
ACH-001163,-0.161293630942
ACH-001164,0.255360147318
ACH-001173,-0.18729047675299998
ACH-001183,-0.15755203073899998
ACH-001184,-0.118038194462
ACH-001190,-0.146881816769
ACH-001192,-0.13543878920900002
ACH-001193,-0.00647207639206
ACH-001196,0.08542289656680001
ACH-001197,0.19959532509199998
ACH-001205,-0.20530243584199998
ACH-001211,-0.17218112345699998
ACH-001212,0.020740296685900002
ACH-001228,0.0230814283766
ACH-001232,-0.0577664731441
ACH-001239,0.0192401848933
ACH-001274,-0.15364732164699998
ACH-001275,-0.0755449510321
ACH-001277,-0.393744253407
ACH-001278,-0.0331605909298
ACH-001280,-0.137586194265
ACH-001283,-0.00413244140167
ACH-001289,-0.207152820794
ACH-001295,-0.09802614363050001
ACH-001300,-0.0692117312768
ACH-001301,-0.327346918933
ACH-001302,0.372237875441
ACH-001303,-0.259783024276
ACH-001306,-0.057150782222699995
ACH-001318,0.0571399367158
ACH-001322,-0.14262240609000001
ACH-001328,-0.20248196745299998
ACH-001332,-0.187480848585
ACH-001333,-0.261163202847
ACH-001336,-0.196689187994
ACH-001340,-0.070018500447
ACH-001346,-0.06823312838380001
ACH-001353,-0.107559521932
ACH-001354,-0.120636271971
ACH-001367,-0.13985249972000002
ACH-001368,-0.145592308311
ACH-001374,0.129924165307
ACH-001375,-0.07279957672199999
ACH-001377,-0.229215214225
ACH-001380,-0.18803418437199998
ACH-001391,-0.19180189927400002
ACH-001407,-0.197484096074
ACH-001408,-0.034587069533
ACH-001413,-0.142220419247
ACH-001430,-0.08467253072110001
ACH-001431,0.04515392214430001
ACH-001450,0.209405474934
ACH-001496,-0.175451385975
ACH-001500,-0.141926625707
ACH-001521,-0.075420973478
ACH-001523,-0.13830483105900002
ACH-001532,-0.0951322585538
ACH-001536,-0.126318915972
ACH-001550,-0.257025832566
ACH-001552,-0.232722014523
ACH-001554,-0.18595949735999998
ACH-001645,-0.30200166295200004
ACH-001654,-0.143837283183
ACH-001715,-0.0272110433591
ACH-001735,-0.271913203485
ACH-001736,-0.24431538247200002
ACH-001737,0.640086057029
ACH-001740,-0.23221808376999997
ACH-001745,-0.244022927378
ACH-001750,-0.154398328787
ACH-001765,-0.141357889908
ACH-001956,-0.16665105324100002
ACH-001957,-0.112782413941
