,OR5K3 (403277)
ACH-000004,0.0053756394316800005
ACH-000007,-0.20789953625399998
ACH-000009,-0.28400654399999997
ACH-000011,-0.19743806123799998
ACH-000012,-0.24045494307100002
ACH-000013,-0.0562109179029
ACH-000014,-0.31869912588599997
ACH-000015,-0.150003927825
ACH-000017,-0.371576674259
ACH-000018,-0.13865336747999998
ACH-000019,-0.456525997697
ACH-000021,-0.250479972897
ACH-000022,-0.157633556845
ACH-000025,-0.13556096146500002
ACH-000028,-0.45415897373
ACH-000030,-0.20619917410100003
ACH-000035,-0.28718925701
ACH-000036,-0.315480542016
ACH-000037,-0.14209108772600001
ACH-000039,-0.35176542493
ACH-000040,-0.488519460646
ACH-000041,-0.26384024936
ACH-000042,-0.278568779307
ACH-000045,-0.0967747791894
ACH-000047,-0.265389651029
ACH-000052,-0.164930610771
ACH-000053,-0.256562872931
ACH-000054,-0.333572244639
ACH-000055,-0.38487174174000005
ACH-000060,-0.567300366511
ACH-000067,-0.325707754634
ACH-000070,-0.09830877707999999
ACH-000075,0.07630347823599999
ACH-000078,-0.47440340917900004
ACH-000082,-0.0797509547942
ACH-000085,-0.294749482951
ACH-000086,-0.280276186232
ACH-000087,-0.10003472938100001
ACH-000092,-0.24916604655400001
ACH-000095,-0.30780001448600003
ACH-000097,-0.454119015322
ACH-000098,-0.08558522736549999
ACH-000099,-0.184549890877
ACH-000108,-0.429898486493
ACH-000113,-0.342071874969
ACH-000115,-0.28765804341400003
ACH-000116,-0.184924046306
ACH-000118,-0.410498247686
ACH-000120,-0.234032000921
ACH-000123,-0.223375206597
ACH-000127,-0.232878503891
ACH-000128,-0.429213613284
ACH-000132,-0.309418849075
ACH-000133,-0.19743068907400002
ACH-000137,-0.265195067582
ACH-000138,-0.368122515823
ACH-000142,-0.190174565805
ACH-000143,-0.28029292059300004
ACH-000146,-0.231077465984
ACH-000148,-0.10467770244899999
ACH-000150,-0.05961824534559999
ACH-000152,-0.304414957649
ACH-000153,-0.442946157992
ACH-000159,-0.340552349781
ACH-000160,-0.032730974054799994
ACH-000163,-0.417228670374
ACH-000167,-0.428822553622
ACH-000168,-0.20255538625
ACH-000169,0.0014650855137
ACH-000178,-0.25210427140299996
ACH-000182,-0.21946545721299998
ACH-000183,-0.05072299166849999
ACH-000188,-0.240119095784
ACH-000189,-0.265528144916
ACH-000190,-0.260526244778
ACH-000198,-0.198513538439
ACH-000204,-0.134699767403
ACH-000206,-0.254252966676
ACH-000207,-0.397545249224
ACH-000211,-0.467229426931
ACH-000215,-0.19025890726599998
ACH-000221,-0.176523111663
ACH-000222,-0.454672152276
ACH-000223,-0.137062455937
ACH-000226,-0.434354770189
ACH-000227,-0.322888213476
ACH-000228,-0.264386627222
ACH-000231,-0.29456556540199996
ACH-000232,-0.378209487791
ACH-000233,-0.14571094139000001
ACH-000234,-0.114428566863
ACH-000235,-0.367655581978
ACH-000237,-0.245203393249
ACH-000238,-0.0427213549863
ACH-000243,-0.294800217808
ACH-000244,-0.263293188791
ACH-000246,-0.148863938379
ACH-000248,-0.26651531762499997
ACH-000250,-0.22136534329799998
ACH-000251,-0.255004746336
ACH-000253,-0.243106318288
ACH-000255,-0.0424761016906
ACH-000256,0.070489522596
ACH-000257,-0.17204896112999998
ACH-000258,-0.352222464803
ACH-000259,-0.270761269557
ACH-000260,-0.278620279501
ACH-000261,-0.410581208267
ACH-000262,-0.495677575515
ACH-000263,-0.289776818113
ACH-000264,-0.36931353565999997
ACH-000265,-0.267344482712
ACH-000266,-0.170356737113
ACH-000272,-0.479899165681
ACH-000273,-0.22205572455800002
ACH-000274,-0.42245648411
ACH-000277,-0.22968442066199998
ACH-000278,-0.06319941805
ACH-000279,-0.13963515147
ACH-000280,-0.134530500321
ACH-000281,-0.479354498195
ACH-000288,-0.173551540283
ACH-000291,-0.24890311445500002
ACH-000293,-0.147218423354
ACH-000294,-0.22433654525
ACH-000295,-0.416663713728
ACH-000296,-0.288714494179
ACH-000302,-0.340931714101
ACH-000304,0.105503380121
ACH-000307,-0.31678415305
ACH-000308,-0.0545646324127
ACH-000310,-0.58120168522
ACH-000311,-0.296173652924
ACH-000312,-0.22902908308800002
ACH-000315,-0.0213155671899
ACH-000316,-0.21802689537099998
ACH-000317,-0.351889643294
ACH-000318,-0.19111456999600002
ACH-000319,-0.199559576259
ACH-000320,-0.486361741027
ACH-000322,-0.417358580333
ACH-000323,-0.313172428673
ACH-000324,-0.343093332555
ACH-000329,-0.270949031103
ACH-000330,-0.150750939508
ACH-000331,-0.401901098886
ACH-000332,-0.322894910715
ACH-000334,-0.330521706546
ACH-000335,0.0162367840983
ACH-000336,0.15535963719499998
ACH-000337,-0.46472669789899995
ACH-000339,-0.378638479366
ACH-000341,-0.508667490734
ACH-000348,-0.19318175926
ACH-000350,-0.274910995004
ACH-000352,-0.281713526642
ACH-000356,-0.258862942913
ACH-000361,-0.37888168304
ACH-000362,-0.354657097927
ACH-000363,-0.32653096330200004
ACH-000364,-0.32166243026700003
ACH-000365,-0.210757208703
ACH-000366,-0.303514319405
ACH-000368,-0.426208147278
ACH-000374,-0.224664837654
ACH-000375,-0.24096387348
ACH-000376,-0.27634006495700003
ACH-000381,-0.192878542875
ACH-000383,-0.241132273155
ACH-000387,-0.17081477709000004
ACH-000389,-0.268811632282
ACH-000390,-0.221484081522
ACH-000393,-0.44698589026999996
ACH-000395,-0.29534001505
ACH-000397,-0.448334499651
ACH-000401,-0.333776538467
ACH-000402,-0.188653987684
ACH-000403,-0.421742700389
ACH-000404,0.0929274981277
ACH-000406,-0.3057548782
ACH-000407,-0.23783310109900002
ACH-000408,-0.16996089709000003
ACH-000410,-0.120157116531
ACH-000411,-0.400105689741
ACH-000414,-0.4620910918399999
ACH-000415,-0.140221836491
ACH-000416,-0.285986203967
ACH-000420,-0.195009146184
ACH-000421,-0.212854313383
ACH-000424,-0.26796225036
ACH-000425,-0.0643729915137
ACH-000426,-0.011621527153499999
ACH-000427,-0.310861822098
ACH-000433,-0.11898832089099999
ACH-000436,-0.302627459882
ACH-000444,-0.119501930675
ACH-000445,-0.303939258636
ACH-000448,-0.340349956121
ACH-000450,-0.199665841074
ACH-000452,-0.215162699362
ACH-000454,-0.16027140706700002
ACH-000458,-0.146448639703
ACH-000459,0.029084711688599996
ACH-000460,-0.39565859862400005
ACH-000461,-0.293103936735
ACH-000463,-0.177268748842
ACH-000464,-0.348955785782
ACH-000466,0.0280313836241
ACH-000467,-0.309224216306
ACH-000468,-0.0518489909234
ACH-000469,-0.227491625025
ACH-000470,-0.422152478698
ACH-000471,-0.38313889939
ACH-000472,-0.238081971047
ACH-000473,-0.300928954035
ACH-000475,-0.319886976864
ACH-000476,-0.215779960056
ACH-000477,-0.418081319067
