,SNUPN (10073)
ACH-000235,-0.898665764276
ACH-000237,-1.2183488007899999
ACH-000238,-0.881212533426
ACH-000243,-1.0140537931
ACH-000244,-0.8614027870559999
ACH-000246,-0.8812558245379999
ACH-000248,-0.909973762253
ACH-000250,-1.0677056372700002
ACH-000251,-1.2347723232799999
ACH-000253,-0.8020649889239999
ACH-000255,-1.06714356522
ACH-000256,-1.33583249761
ACH-000257,-0.8897885460480001
ACH-000258,-0.786874057783
ACH-000259,-0.584446293922
ACH-000260,-0.665350692573
ACH-000261,-0.933040686074
ACH-000262,-1.0515213938099999
ACH-000263,-1.04108699311
ACH-000264,-1.05110945517
ACH-000265,-1.02647944348
ACH-000266,-1.0746331418700001
ACH-000272,-0.615988661495
ACH-000273,-1.0523019657500001
ACH-000274,-0.9199217074420001
ACH-000277,-1.0092687329
ACH-000278,-1.10014889945
ACH-000279,-0.77526617868
ACH-000280,-1.1011094331
ACH-000281,-0.650773454365
ACH-000288,-1.08599554928
ACH-000291,-0.639909384857
ACH-000293,-0.573780371083
ACH-000294,-0.496751260096
ACH-000295,-0.72833483207
ACH-000296,-0.934955504228
ACH-000302,-0.8958793165610001
ACH-000304,-1.66733066419
ACH-000307,-0.9180504381640001
ACH-000308,-0.7056344867209999
ACH-000310,-0.597781531561
ACH-000311,-0.707747673512
ACH-000312,-0.678805783178
ACH-000315,-1.01566747569
ACH-000316,-0.758284847788
ACH-000317,-0.8814300809110001
ACH-000318,-0.905625359167
ACH-000319,-1.11916617458
ACH-000320,-0.790110415794
ACH-000322,-1.03306162019
ACH-000323,-1.34014313224
ACH-000324,-0.8410497984980001
ACH-000329,-0.61279490774
ACH-000330,-0.6049833375770001
ACH-000331,-1.0264655928
ACH-000332,-1.00560577088
ACH-000334,-0.8689486947339999
ACH-000335,-0.803366166487
ACH-000336,-1.06458346938
ACH-000337,-1.08326226515
ACH-000339,-1.11933807094
ACH-000341,-0.855895888702
ACH-000348,-0.983069331866
ACH-000350,-1.0349200245399999
ACH-000352,-0.956516053114
ACH-000356,-1.00274583658
ACH-000361,-0.90924048905
ACH-000362,-0.8438065369419999
ACH-000363,-0.414260169978
ACH-000364,-0.8850731732289999
ACH-000365,-0.7499198306980001
ACH-000366,-0.555106376022
ACH-000368,-1.1655952174200002
ACH-000374,-0.8867264071690001
ACH-000375,-1.19824139536
ACH-000376,-0.9470994737749999
ACH-000381,-1.07075963979
ACH-000383,-1.10204629688
ACH-000387,-0.690652581005
ACH-000389,-0.986235529897
ACH-000390,-0.769164040748
ACH-000393,-0.9037257126029999
ACH-000395,-1.26962200526
ACH-000397,-0.911849509885
ACH-000401,-0.765884205969
ACH-000402,-0.527257481193
ACH-000403,-1.0935837677200002
ACH-000404,-1.2270381974200002
ACH-000406,-0.46630775527900004
ACH-000407,-0.6837527602660001
ACH-000408,-0.994206562827
ACH-000410,-1.23050329979
ACH-000411,-0.7013092246729999
ACH-000414,-0.996618944668
ACH-000415,-0.6227061339600001
ACH-000416,-1.0170484820999999
ACH-000420,-0.9991271527399999
ACH-000421,-1.12357717559
ACH-000424,-0.979375387243
ACH-000425,-1.00346479666
ACH-000426,-0.8427936992380001
ACH-000427,-1.19075894222
ACH-000433,-1.14058963552
ACH-000436,-0.9201269645450001
ACH-000444,-0.9722822512639999
ACH-000445,-0.758469626795
ACH-000448,-1.34890676882
ACH-000450,-1.28935945256
ACH-000452,-1.0007001994700002
ACH-000454,-0.986054312361
ACH-000458,-0.993717261369
ACH-000459,-0.37912597783600005
ACH-000460,-1.0588234164700001
ACH-000461,-0.664706552002
ACH-000463,-0.90758352155
ACH-000464,-1.17983831399
ACH-000466,-0.8606585197069999
ACH-000467,-0.922267451902
ACH-000468,-1.21517536903
ACH-000469,-0.9729100553910001
ACH-000470,-1.30583229866
ACH-000471,-0.9157762065680001
ACH-000472,-1.01381703433
ACH-000473,-0.868811080012
ACH-000475,-0.964598991597
ACH-000476,-1.05027038388
ACH-000477,-1.02629272925
ACH-000480,-0.724022335079
ACH-000481,-1.0582361400700002
ACH-000483,-1.46871721775
ACH-000484,-1.24544690814
ACH-000485,-0.891006524863
ACH-000486,-1.32414699295
ACH-000487,-0.5005524299040001
ACH-000488,-0.9295444960070001
ACH-000490,-0.973085531049
ACH-000491,-0.936352506418
ACH-000495,-1.12562575514
ACH-000496,-0.942209317237
ACH-000499,-1.09790116992
ACH-000500,-1.1859884891099999
ACH-000502,-1.0524474792799998
ACH-000503,-1.12426897607
ACH-000505,-1.02221868655
ACH-000507,-0.957298143389
ACH-000510,-0.713495371077
ACH-000511,-0.685205273546
ACH-000512,-1.00600000773
ACH-000516,-1.0085301790299999
ACH-000517,-0.852360115868
ACH-000518,-0.770917678297
ACH-000520,-1.15442566322
ACH-000521,-0.718771718013
ACH-000522,-0.9786597289129999
ACH-000524,-1.06333725341
ACH-000527,-0.998608985344
ACH-000528,-1.06578770443
ACH-000537,-0.68753772734
ACH-000541,-0.854203078057
ACH-000542,-1.2651530097600001
ACH-000544,-1.17243040136
ACH-000545,-0.949433607756
ACH-000547,-1.04978393723
ACH-000548,-1.0625945886200001
ACH-000549,-1.13700258464
ACH-000550,-1.2634969548700001
ACH-000552,-0.858490264767
ACH-000556,-0.9625651840680001
ACH-000557,-0.434444970283
ACH-000570,-1.03056885994
ACH-000571,-0.8761810358319999
ACH-000573,-1.05174617684
ACH-000576,-0.606883428385
ACH-000580,-0.7605328631589999
ACH-000584,-0.853204714193
ACH-000585,-0.659307068278
ACH-000588,-0.968074581015
ACH-000589,-0.7793630114910001
ACH-000591,-1.07247204541
ACH-000593,-1.00503128261
ACH-000600,-1.12355180266
ACH-000601,-1.11485204892
ACH-000604,-0.6162235215590001
ACH-000605,-0.624890294024
ACH-000606,-0.910452372538
ACH-000608,-1.23207967626
ACH-000614,-1.3127282679899999
ACH-000616,-0.931877047825
ACH-000618,-0.791028014699
ACH-000619,-1.21154222454
ACH-000620,-0.9870905629369999
ACH-000621,-0.851420083485
ACH-000622,-0.77312294268
ACH-000623,-1.0812869375799998
ACH-000624,-0.9264982628039999
ACH-000627,-0.534961520623
ACH-000630,-1.0496071829200002
ACH-000632,-1.0339519238600001
ACH-000633,-0.494009711031
ACH-000637,-0.857418685693
ACH-000638,-0.83120949365
ACH-000646,-0.7768519752099999
ACH-000647,-1.2183894963
ACH-000648,-1.10235573721
ACH-000649,-0.9720066620569999
ACH-000651,-0.908545937624
ACH-000652,-1.26667804553
ACH-000653,-1.01724738523
ACH-000657,-1.05863636561
ACH-000658,-0.6218421678399999
ACH-000661,-1.14383450918
ACH-000662,-1.11176316589
ACH-000663,-0.822763476162
ACH-000665,-0.639524398072
ACH-000671,-0.517711968226
ACH-000673,-1.24386313139
ACH-000676,-1.02453120967
ACH-000677,-0.881066455672
ACH-000681,-0.834862647272
ACH-000682,-0.893926456557
ACH-000683,-0.9308188117280001
ACH-000684,-1.3158474830700002
ACH-000688,-0.943267310434
ACH-000693,-1.03445762903
ACH-000694,-0.850829683329
ACH-000695,-0.730443649047
ACH-000696,-1.01937028577
ACH-000697,-0.8917485896690001
ACH-000699,-1.14826549026
ACH-000701,-0.7157223500309999
ACH-000706,-0.9687379945799999
ACH-000711,-0.8559854595209999
ACH-000713,-1.0453632757
ACH-000714,-0.8999901695970001
ACH-000718,-1.05829897515
ACH-000720,-0.9785305039899999
ACH-000721,-1.29888678524
ACH-000724,-1.08541492114
ACH-000725,-1.17488321434
ACH-000732,-0.9713135119399999
ACH-000734,-0.781200077316
ACH-000735,-1.1697748571100002
ACH-000736,-0.962604558077
ACH-000738,-0.611488866771
ACH-000746,-0.844970126954
ACH-000747,-0.9367904322789999
ACH-000748,-1.04863601555
ACH-000753,-0.795382399938
ACH-000756,-0.970408711944
ACH-000757,-1.33997780215
ACH-000758,-1.14581843714
ACH-000760,-1.17606103112
ACH-000763,-0.625624352585
ACH-000764,-1.43013235754
ACH-000765,-1.05637346011
ACH-000766,-1.08522098128
ACH-000767,-0.9952158666600001
ACH-000768,-1.00123724483
ACH-000769,-0.7097659099860001
ACH-000770,-0.611744050666
ACH-000771,-0.930639541318
ACH-000773,-0.8261498622139999
ACH-000776,-1.16773479363
ACH-000777,-0.723712463401
ACH-000778,-0.8712078310510001
ACH-000781,-1.0758288736
ACH-000782,-0.9867490614509999
ACH-000783,-0.903286962783
ACH-000784,-0.604836939058
ACH-000785,-0.9018482491259999
ACH-000787,-0.898501823988
ACH-000788,-0.927187610018
ACH-000791,-0.969647805406
ACH-000792,-1.2403631681
ACH-000794,-1.02350399355
ACH-000796,-0.8954055713619999
ACH-000799,-0.527699966718
ACH-000800,-1.01553696485
ACH-000802,-0.9854244935600001
ACH-000804,-0.5884013014899999
ACH-000805,-1.30606030962
ACH-000809,-1.3555923209399998
ACH-000810,-0.7559709687649999
ACH-000811,-0.8455900701540001
ACH-000817,-0.83637457936
ACH-000819,-0.967534756144
ACH-000820,-1.3714529760499998
ACH-000821,-1.0262997763400001
ACH-000822,-0.8867842624240001
ACH-000823,-0.758652996443
ACH-000824,-1.0734643324200002
ACH-000827,-0.957359001409
ACH-000829,-0.834543610519
ACH-000831,-0.990905565335
ACH-000832,-0.9990242646359999
ACH-000833,-1.0608651386399999
ACH-000834,-0.963163826076
ACH-000835,-0.963107821217
ACH-000836,-1.1983164843
ACH-000837,-0.625737250559
ACH-000838,-0.847558236081
ACH-000839,-0.9095039822799998
ACH-000840,-1.43795899014
ACH-000841,-1.2586264398
ACH-000843,-0.7910452507119999
ACH-000846,-0.925077627949
ACH-000847,-0.990906595766
ACH-000848,-0.9763486545960001
ACH-000849,-1.05320729658
ACH-000851,-0.867562849187
ACH-000855,-1.08510659067
ACH-000856,-0.726705402684
ACH-000858,-1.02847409663
ACH-000859,-0.909748689995
ACH-000861,-0.8902851827689999
ACH-000862,-0.651974100859
ACH-000865,-1.0049286977
ACH-000866,-0.330032383836
ACH-000867,-1.04196944654
ACH-000869,-0.539414589476
ACH-000872,-0.679825753231
ACH-000873,-0.974334547596
ACH-000876,-0.788852052711
ACH-000878,-1.34432773762
ACH-000880,-1.06149370214
ACH-000881,-1.1272883834799998
ACH-000882,-0.8878390142839999
ACH-000884,-1.26671834441
ACH-000885,-0.769333525281
ACH-000887,-0.920506625088
ACH-000888,-1.25838014933
ACH-000889,-0.783247435063
ACH-000890,-0.657382753797
ACH-000896,-1.1064939146500001
ACH-000898,-1.06064925858
ACH-000900,-1.00291454705
ACH-000901,-1.11132792966
ACH-000905,-1.02612996625
ACH-000906,-0.885881596383
ACH-000907,-1.18569011092
ACH-000910,-0.815268348187
ACH-000911,-1.03090580601
ACH-000912,-1.17471170632
ACH-000913,-1.00356023987
ACH-000915,-0.835741893794
ACH-000916,-0.56919944087
ACH-000917,-0.744118710328
ACH-000921,-1.11568759322
ACH-000924,-0.821803541256
ACH-000926,-0.983011528424
ACH-000928,-0.64610125852
ACH-000929,-1.24400308533
ACH-000932,-0.8318296428059999
ACH-000935,-0.876671055753
ACH-000936,-1.1812521893999999
ACH-000937,-0.993092915871
ACH-000938,-0.729857209156
ACH-000939,-0.819920798147
ACH-000941,-0.343329394357
ACH-000943,-0.808220580387
ACH-000946,-0.937171032017
ACH-000947,-0.920471035469
ACH-000948,-0.834480424849
ACH-000950,-0.622314406917
ACH-000953,-1.1292395334999998
ACH-000957,-0.914422957232
ACH-000958,-0.814774293862
ACH-000960,-0.7502355797589999
ACH-000963,-0.561745960325
ACH-000968,-0.976566370291
ACH-000969,-0.680161528389
ACH-000973,-1.0465182512200002
ACH-000974,-0.765205522404
ACH-000975,-1.11379292821
ACH-000976,-0.733841627335
ACH-000978,-1.1718317302799999
ACH-000980,-0.724558191662
ACH-000984,-1.05056140987
ACH-000986,-0.793447577659
ACH-000988,-0.8653881704359999
ACH-000993,-0.871816564749
ACH-000994,-0.879456240775
ACH-000996,-0.9590563999680001
ACH-001001,-0.563052166774
ACH-001020,-1.60018145718
ACH-001028,-1.1758181752399999
ACH-001031,-0.967030701331
ACH-001038,-0.83418878536
ACH-001048,-0.881648124446
ACH-001050,-0.966111968554
ACH-001053,-1.0001594958
ACH-001054,-0.71118390738
ACH-001061,-1.01182965214
ACH-001067,-1.00475838046
ACH-001075,-1.3509523995100001
ACH-001096,-0.786636404309
ACH-001128,-1.315262625
ACH-001134,-0.974602656601
ACH-001151,-0.826207415959
ACH-001163,-1.27784237679
ACH-001164,-1.1722257955500002
ACH-001173,-1.0644103620299998
ACH-001183,-1.08304349898
ACH-001184,-0.364951293551
ACH-001190,-1.0094057728799999
ACH-001192,-0.848439518126
ACH-001193,-1.2844611312
ACH-001196,-0.870171226661
ACH-001197,-0.8556048542470001
ACH-001205,-0.960325392843
ACH-001211,-1.19965972215
ACH-001212,-1.3818003695899999
ACH-001228,-1.24759479785
ACH-001232,-1.22288464054
ACH-001239,-0.845569972224
ACH-001274,-1.4502015753100002
ACH-001275,-0.985551320257
ACH-001277,-1.08735217698
ACH-001278,-1.00322580609
ACH-001280,-0.919068432596
ACH-001283,-0.998887803283
ACH-001289,-1.01584018131
ACH-001295,-0.7243614370620001
ACH-001300,-0.8776126436130001
ACH-001301,-0.836278571238
ACH-001302,-0.862508247485
ACH-001303,-0.878778917728
ACH-001306,-0.796740875988
ACH-001318,-1.04585475391
ACH-001322,-0.783165503834
ACH-001328,-1.0107467990299999
ACH-001332,-0.761087430626
ACH-001333,-0.641509995449
ACH-001336,-0.9895949856180001
ACH-001340,-0.8179222292470001
ACH-001346,-0.965236830321
ACH-001353,-0.8700243120730001
ACH-001354,-0.548971652857
ACH-001367,-0.572139719341
ACH-001368,-0.978229604983
ACH-001374,-1.15745778416
ACH-001375,-0.9436944787980001
ACH-001377,-0.756644961364
ACH-001380,-0.906407113224
ACH-001391,-0.773675491831
ACH-001407,-1.1471342935700002
ACH-001408,-1.01181837849
ACH-001413,-0.9293471057430001
ACH-001430,-1.41275742804
ACH-001431,-0.8110847985330001
ACH-001450,-0.867582204637
ACH-001496,-0.830078783784
ACH-001500,-0.900217040872
ACH-001521,-0.714470403243
ACH-001523,-0.9952847745190001
ACH-001532,-1.05165761742
ACH-001536,-1.32007429375
ACH-001550,-1.02002569617
ACH-001552,-0.7152328938160001
ACH-001554,-0.951925622766
ACH-001645,-0.667604487378
ACH-001654,-1.14188067334
ACH-001715,-0.9998730442120001
ACH-001735,-0.829381290633
ACH-001736,-0.7216246651520001
ACH-001737,-0.9139911213899999
ACH-001740,-0.722326519031
ACH-001745,-0.796924191411
ACH-001750,-1.15928303483
ACH-001765,-1.1627253482
ACH-001956,-1.2190169909
ACH-001957,-0.9886896607860001
