,LHX4 (89884)
ACH-000004,-0.168435872205
ACH-000007,-0.309293531864
ACH-000009,-0.371477393071
ACH-000011,0.117954880416
ACH-000012,-0.332850245096
ACH-000013,-0.109525639779
ACH-000014,-0.164054921008
ACH-000015,-0.151211222552
ACH-000017,-0.260657972668
ACH-000018,-0.24002663543000002
ACH-000019,-0.41408367515
ACH-000021,-0.133800309983
ACH-000022,-0.268883783117
ACH-000025,-0.37009593892399995
ACH-000028,-0.151953160022
ACH-000030,-0.0732511591668
ACH-000035,-0.148112829172
ACH-000036,-0.248406282375
ACH-000037,-0.0306566132388
ACH-000039,-0.171790265803
ACH-000040,-0.34811688126100004
ACH-000041,-0.079156004983
ACH-000042,-0.239009749732
ACH-000045,-0.11399630751800001
ACH-000047,0.008260924964470001
ACH-000052,-0.0126546089499
ACH-000053,-0.201570498682
ACH-000054,-0.361093207012
ACH-000055,-0.0575086582582
ACH-000060,-0.158517505207
ACH-000067,-0.315036661924
ACH-000070,-0.45945362946
ACH-000075,-0.0338916644375
ACH-000078,-0.0751750341708
ACH-000082,-0.24165013167
ACH-000085,-0.4313667014
ACH-000086,-0.39521459475500004
ACH-000087,-0.07137781581199999
ACH-000092,-0.17371481796500002
ACH-000095,-0.225061037063
ACH-000097,-0.34004349800399997
ACH-000098,-0.270759457234
ACH-000099,-0.0662010864481
ACH-000108,-0.108337584728
ACH-000113,-0.278016262871
ACH-000115,0.0813389042844
ACH-000116,-0.0410803991236
ACH-000118,-0.138855605043
ACH-000120,-0.125595788194
ACH-000123,-0.113852081083
ACH-000127,-0.210117842007
ACH-000128,-0.0627531563657
ACH-000132,-0.101610564081
ACH-000133,-0.264528205955
ACH-000137,-0.31844514421
ACH-000138,-0.348795432245
ACH-000142,-0.409882059477
ACH-000143,-0.181423377436
ACH-000146,-0.214031664412
ACH-000148,-0.21000425541099998
ACH-000150,-0.060597481234599994
ACH-000152,-0.0479768622167
ACH-000153,0.015614447091099999
ACH-000159,-0.137963335258
ACH-000160,-0.0328639297702
ACH-000163,-0.21141852755899998
ACH-000167,0.028891219939599998
ACH-000168,-0.427736295433
ACH-000169,-0.0748200606768
ACH-000178,-0.19101007664500003
ACH-000182,-0.15088577207599999
ACH-000183,-0.193671826074
ACH-000188,-0.0637850874068
ACH-000189,-0.225934438813
