,HIGD1A (25994)
ACH-000004,0.013404727687600001
ACH-000007,0.10732028941999999
ACH-000009,-0.206624859001
ACH-000011,0.147539165644
ACH-000012,0.00469809486553
ACH-000013,-0.00890322401792
ACH-000014,-0.108310351567
ACH-000015,-0.0679749303858
ACH-000017,-0.00737748929085
ACH-000018,-0.31535530359
ACH-000019,0.0178513426333
ACH-000021,-0.0516907424204
ACH-000022,0.164088792399
ACH-000025,0.0927031108353
ACH-000028,-0.17002913782600002
ACH-000030,-0.0628410136876
ACH-000035,-0.268745575751
ACH-000036,0.177081398408
ACH-000037,0.131757692037
ACH-000039,-0.0953479913754
ACH-000040,-0.1790208285
ACH-000041,-0.168040553228
ACH-000042,-0.07043459951110001
ACH-000045,-0.0458604652005
ACH-000047,-0.13678530383600002
ACH-000052,0.148308855793
ACH-000053,0.06514114447819999
ACH-000054,-0.0408311257899
ACH-000055,0.006018356356300001
ACH-000060,-0.071311466769
ACH-000067,-0.275742895167
ACH-000070,-0.010310381976
ACH-000075,0.11490564049
ACH-000078,-0.16283073275999999
ACH-000082,0.0863223823628
ACH-000085,0.0571781978487
ACH-000086,-0.00148683218222
ACH-000087,-0.030754720934799997
ACH-000092,-0.01525285489
ACH-000095,0.00297593506336
ACH-000097,0.016029603319700002
ACH-000098,0.018768095361500002
ACH-000099,0.07678721530930001
ACH-000108,0.00783106131352
ACH-000113,-0.011320336780299999
ACH-000115,7.52579147488e-05
ACH-000116,-0.0768958028186
ACH-000118,-0.0401144078991
ACH-000120,0.04995514570040001
ACH-000123,-0.105176845964
ACH-000127,0.0166531645646
ACH-000128,-0.057654038118900006
ACH-000132,0.16996050090599998
ACH-000133,0.028123208373
ACH-000137,-0.174637390052
ACH-000138,0.021567132569400002
ACH-000142,-0.21082512040800003
ACH-000143,-0.0877172647133
ACH-000146,-0.004525565610949999
ACH-000148,-0.014233444314899998
ACH-000150,-0.346117304556
ACH-000152,0.0147552631659
ACH-000153,-0.356939212706
ACH-000159,-0.142429831545
ACH-000160,0.0716528356289
ACH-000163,0.0924797882549
ACH-000167,-0.11557408518100001
ACH-000168,0.04750265346969999
ACH-000169,-0.17457958954
ACH-000178,0.07829337596260001
ACH-000182,0.0363085671885
ACH-000183,-0.0954558088555
ACH-000188,-0.015210850537499999
ACH-000189,-0.681754826382
ACH-000190,0.0235614379645
ACH-000198,-0.1480481221
ACH-000204,-0.0534090380259
ACH-000206,-0.0287832422774
ACH-000207,-0.0016381741787100002
ACH-000211,-0.022108735148099995
ACH-000215,0.0005027728410400001
ACH-000221,-0.0806440628928
ACH-000222,-0.0514306288341
ACH-000223,-0.179404139723
ACH-000226,0.10014643371099999
ACH-000227,0.0343318707206
ACH-000228,-0.04196428164919999
ACH-000231,-0.0534862820299
ACH-000232,0.0229546404396
ACH-000233,0.063330950296
ACH-000234,-0.267445842502
ACH-000235,-0.025644504748
ACH-000237,0.049839386788
ACH-000238,-0.10013137451700001
ACH-000243,-0.0497318571793
ACH-000244,-0.331970347305
ACH-000246,-0.0200908649828
ACH-000248,-0.037277134926900005
ACH-000250,0.138124667024
ACH-000251,0.0782443204682
ACH-000253,0.022394788486599995
ACH-000255,-0.127334291883
ACH-000256,-0.0797500777266
ACH-000257,-0.356940553886
ACH-000258,-0.10677249356
ACH-000259,-0.109896517892
ACH-000260,-0.09106790799419999
ACH-000261,0.0114423289072
ACH-000262,0.0644487624022
ACH-000263,-0.027126154099499998
ACH-000264,-0.0265291655205
ACH-000265,-0.0391994002253
ACH-000266,0.0018078543727299999
ACH-000272,-0.00211952708098
ACH-000273,-0.0597330395201
ACH-000274,-0.244585851093
ACH-000277,-0.0440522673441
ACH-000278,-0.157659640173
ACH-000279,-0.137883599202
ACH-000280,-0.0319797127827
ACH-000281,0.0282133777152
ACH-000288,-0.0706857107397
ACH-000291,-0.08346283071619999
ACH-000293,0.0883432469058
ACH-000294,0.0646231408073
ACH-000295,0.0608816253816
ACH-000296,-0.0427916493317
ACH-000302,0.0680753725087
