,CMTR1 (23070)
ACH-000410,-0.925199436803
ACH-000411,-0.719836303813
ACH-000414,-0.801893158897
ACH-000415,-1.22107671023
ACH-000416,-0.962542588619
ACH-000420,-1.04459866918
ACH-000421,-1.09065236564
ACH-000424,-1.0995995075
ACH-000425,-0.99507038642
ACH-000426,-1.01499931038
ACH-000427,-1.24554462326
ACH-000433,-1.05783479114
ACH-000436,-0.841727730665
ACH-000444,-1.0255797913299998
ACH-000445,-1.38577966194
ACH-000448,-1.10750339907
ACH-000450,-0.9113307025380001
ACH-000452,-1.0105724041600002
ACH-000454,-1.14969914733
ACH-000458,-1.3220209572900001
ACH-000459,-1.00923293963
ACH-000460,-0.9343319778650001
ACH-000461,-1.0834324553799999
ACH-000463,-0.990366188723
ACH-000464,-1.00784344732
ACH-000466,-1.1274346108
ACH-000467,-0.854350186221
ACH-000468,-1.49679523924
ACH-000469,-1.1696751029
ACH-000470,-1.17270464348
ACH-000471,-1.0612393096200001
ACH-000472,-1.1421015754600001
ACH-000473,-0.9159908768070001
ACH-000475,-0.989604521303
ACH-000476,-0.681905176999
ACH-000477,-0.8635802387200001
ACH-000480,-0.954116947423
ACH-000481,-1.37257264711
ACH-000483,-0.988540434189
ACH-000484,-0.834921515555
ACH-000485,-0.921274758924
ACH-000486,-1.08582587791
ACH-000487,-1.14476315637
ACH-000488,-1.24089094059
ACH-000490,-0.977528284508
ACH-000491,-0.831714234974
ACH-000495,-0.980468041287
ACH-000496,-0.86220559745
ACH-000499,-0.941698376147
ACH-000500,-1.18413523764
ACH-000502,-1.05675307648
ACH-000503,-1.0076543341600002
ACH-000505,-1.01825270543
ACH-000507,-1.16333427277
ACH-000510,-0.976813769762
ACH-000511,-0.850180989851
ACH-000512,-0.923398140728
ACH-000516,-1.0806248035100001
ACH-000517,-0.6860127366140001
ACH-000518,-1.14672917396
ACH-000520,-1.13958067401
ACH-000521,-1.10715838665
ACH-000522,-0.95452771015
ACH-000524,-1.1012391855399999
ACH-000527,-0.7842077020129999
ACH-000528,-0.65306067295
ACH-000537,-1.13195564114
ACH-000541,-0.861233455107
ACH-000542,-1.1817567389299999
ACH-000544,-1.3853948676299999
ACH-000545,-1.2837720944600002
ACH-000547,-1.21647327134
ACH-000548,-1.3518165548199998
ACH-000549,-1.41831717595
ACH-000550,-1.38294204899
ACH-000552,-0.957213433109
ACH-000556,-0.746292724999
ACH-000557,-0.376878370321
ACH-000570,-1.2311754594700002
ACH-000571,-0.979473482004
ACH-000573,-0.709141379868
ACH-000576,-1.17469805161
ACH-000580,-0.769099374761
ACH-000584,-1.42434254032
ACH-000585,-1.2702545005099999
ACH-000588,-1.0910245161399998
ACH-000589,-0.940432640368
ACH-000591,-1.35390258829
ACH-000593,-1.1262833779
ACH-000600,-1.09894662231
ACH-000601,-0.9367296911759999
ACH-000604,-0.7907410444290001
ACH-000605,-1.00581200609
ACH-000606,-1.21221236281
ACH-000608,-1.08000949081
ACH-000614,-0.704355099607
ACH-000616,-1.22574055541
ACH-000618,-0.938558576917
ACH-000619,-1.05774449447
ACH-000620,-0.872314121084
ACH-000621,-0.9183499826520001
ACH-000622,-1.04248920158
ACH-000623,-1.06155654922
ACH-000624,-0.959578533599
ACH-000627,-1.1255551565200002
ACH-000630,-1.18814426093
ACH-000632,-0.979998625011
ACH-000633,-0.973536954588
ACH-000637,-0.866878491747
ACH-000638,-1.3016313135200002
ACH-000646,-1.05428502293
ACH-000647,-0.910852479965
ACH-000648,-1.1158425135799999
ACH-000649,-1.29137829342
ACH-000651,-1.19371635641
ACH-000652,-1.1961365015799998
ACH-000653,-0.9320536335100001
ACH-000657,-1.07116735498
ACH-000658,-0.8864282847220001
ACH-000661,-1.0476450622799998
ACH-000662,-1.1554848361
ACH-000663,-0.8992800005079999
ACH-000665,-1.1569710394600001
ACH-000671,-1.25377074585
ACH-000673,-1.0273118105299999
ACH-000676,-1.18555316311
ACH-000677,-0.867252985554
ACH-000681,-1.1164009128899999
ACH-000682,-1.1009217123100001
ACH-000683,-0.932301798937
ACH-000684,-1.3500770205700001
ACH-000688,-1.16681013155
ACH-000693,-1.1403591928299999
ACH-000694,-1.1025624304000001
ACH-000695,-1.2557983186700001
ACH-000696,-1.04344296908
ACH-000697,-0.903789062663
ACH-000699,-0.899159115071
ACH-000701,-0.842413686196
ACH-000706,-1.15292142541
ACH-000711,-0.867188081118
ACH-000713,-1.12581351771
ACH-000714,-1.30656463991
ACH-000718,-1.12999718626
ACH-000720,-1.3203713695100001
ACH-000721,-1.1945525095
ACH-000724,-0.754583812933
ACH-000725,-0.955340840099
ACH-000732,-1.03526995881
ACH-000734,-1.2424972304100002
ACH-000735,-1.30103179425
ACH-000736,-0.8737854361059999
ACH-000738,-0.8095703034180001
ACH-000746,-1.11292694904
ACH-000747,-1.00421058002
ACH-000748,-1.12072130176
ACH-000753,-1.01164345121
ACH-000756,-1.15018532719
ACH-000757,-0.966810330557
ACH-000758,-0.814234124518
ACH-000760,-0.924208547045
ACH-000763,-0.924215419957
ACH-000764,-1.25767218419
ACH-000765,-1.0708087898799998
ACH-000766,-0.842657540356
ACH-000767,-0.830401169455
ACH-000768,-0.767998709145
ACH-000769,-0.997380182368
ACH-000770,-1.01151030201
ACH-000771,-1.03102927024
ACH-000773,-1.0479313311799998
ACH-000776,-0.831121555388
ACH-000777,-1.0212123111
ACH-000778,-0.86743006903
ACH-000781,-1.10470054111
ACH-000782,-1.1590641452600001
ACH-000783,-0.728103863248
ACH-000784,-1.1842636612000002
ACH-000785,-0.897857226684
ACH-000787,-1.04359456796
ACH-000788,-0.944345670759
ACH-000791,-1.19134938918
ACH-000792,-1.1132296258
ACH-000794,-1.18536953826
ACH-000796,-0.837878091993
ACH-000799,-0.972981389554
ACH-000800,-0.971524131957
ACH-000802,-1.12755379494
ACH-000804,-0.8389325099770001
ACH-000805,-0.884636976181
ACH-000809,-0.962554805986
ACH-000810,-1.13659731358
ACH-000811,-1.05910808046
ACH-000817,-1.06367115767
ACH-000819,-1.1521320994600002
ACH-000820,-1.0873711656799998
ACH-000821,-0.75697672562
ACH-000822,-1.0164750747
ACH-000823,-1.09954220888
ACH-000824,-0.8679149892010001
ACH-000827,-1.1713096855
ACH-000829,-0.997966171324
ACH-000831,-1.13665619249
ACH-000832,-1.23132790735
ACH-000833,-0.548585811032
ACH-000834,-1.34684126014
ACH-000835,-0.900977218184
ACH-000836,-1.0632267868799998
ACH-000837,-0.9552136647600001
ACH-000838,-1.01666488788
ACH-000839,-1.06092431822
ACH-000840,-1.20447501984
ACH-000841,-1.08130597125
ACH-000843,-0.9860023834080001
ACH-000846,-0.807949404023
ACH-000847,-1.2006752989799998
ACH-000848,-0.921282669941
ACH-000849,-0.748649418318
ACH-000851,-1.21749567319
ACH-000855,-1.24263792509
ACH-000856,-1.19742934954
ACH-000858,-1.0607920549299998
ACH-000859,-1.2404718211299999
ACH-000861,-1.0558325565200002
ACH-000862,-0.849758821213
ACH-000865,-1.14682286605
ACH-000866,-0.87852324066
ACH-000867,-0.886831766554
ACH-000869,-0.873724839164
ACH-000872,-1.1094418419299998
ACH-000873,-1.3450940427200002
ACH-000876,-0.805988809191
ACH-000878,-1.0360064662200001
ACH-000880,-1.03912502176
ACH-000881,-0.963315794116
ACH-000882,-0.957067359751
ACH-000884,-0.979477844767
ACH-000885,-1.0848127140200001
ACH-000887,-0.9311901413420001
ACH-000888,-1.04614347772
ACH-000889,-0.938253387461
ACH-000890,-1.15951823891
ACH-000896,-0.9529676501090001
ACH-000898,-1.3618671645299998
ACH-000900,-1.0859719527200002
ACH-000901,-0.853523919026
ACH-000905,-1.4083767275799999
ACH-000906,-1.10081554251
ACH-000907,-1.2208652197399998
ACH-000910,-0.64611774376
ACH-000911,-0.9533412454269999
ACH-000912,-1.2649022344499998
ACH-000913,-1.1930495927299998
ACH-000915,-0.9525739258589999
ACH-000916,-0.7146060369410001
ACH-000917,-1.3297961797700002
ACH-000921,-1.10140315231
ACH-000924,-0.989112792527
ACH-000926,-1.36409938059
ACH-000928,-1.04112956618
ACH-000929,-1.2024711909299999
ACH-000932,-1.21397459189
ACH-000935,-1.02510822419
ACH-000936,-0.894985909698
ACH-000937,-0.835929817097
ACH-000938,-0.943957985353
ACH-000939,-1.07001478846
ACH-000941,-1.29892618126
ACH-000943,-0.936376925916
ACH-000946,-0.986040143994
ACH-000947,-1.0538860815200002
ACH-000948,-1.0589572755
ACH-000950,-0.956370358183
ACH-000953,-0.7949955332850001
ACH-000957,-0.8878572343529999
ACH-000958,-0.9644468656899999
ACH-000960,-0.792715881992
ACH-000963,-0.93856747799
ACH-000968,-0.936536477668
ACH-000969,-0.939353063094
ACH-000973,-1.22521107846
ACH-000974,-0.919532534229
ACH-000975,-0.794687845285
ACH-000976,-1.13450177719
ACH-000978,-1.0612544400900001
ACH-000980,-0.88700688721
ACH-000984,-0.858818432696
ACH-000986,-1.16279436317
ACH-000988,-1.14205575643
ACH-000993,-0.822112846187
ACH-000994,-0.8981320832520001
ACH-000996,-0.802253597645
ACH-001001,-0.779606775015
ACH-001020,-1.0813619785600002
ACH-001028,-1.1319183106200001
ACH-001031,-1.20710127598
ACH-001038,-1.06112712135
ACH-001048,-1.36403177159
ACH-001050,-0.988769457496
ACH-001053,-1.0771173124700002
ACH-001054,-1.02720495739
ACH-001061,-1.0569340966399998
ACH-001067,-1.24898070568
ACH-001075,-1.23819598233
ACH-001096,-1.06637545988
ACH-001128,-1.30670419648
ACH-001134,-0.6252288779940001
ACH-001151,-1.25977024877
ACH-001163,-0.798789624595
ACH-001164,-1.21448398875
ACH-001173,-1.09451371782
ACH-001183,-0.9084542740620001
ACH-001184,-1.23166435846
ACH-001190,-0.9354793694779999
ACH-001192,-1.1204505495000001
ACH-001193,-0.9131275681380001
ACH-001196,-1.11569194944
ACH-001197,-1.0970732048799998
ACH-001205,-0.9879803176899999
ACH-001211,-0.9976827226870001
ACH-001212,-1.07616632474
ACH-001228,-1.0117108321600001
ACH-001232,-1.3261241403200001
ACH-001239,-0.9861046266660001
ACH-001274,-1.13048018386
ACH-001275,-1.17003176811
ACH-001277,-1.42783376148
ACH-001278,-1.20721962433
ACH-001280,-0.75809839248
ACH-001283,-1.18321226579
ACH-001289,-1.03464018728
ACH-001295,-0.934229815792
ACH-001300,-1.4176745741799999
ACH-001301,-0.804702231724
ACH-001302,-0.953692761314
ACH-001303,-1.0185551472799999
ACH-001306,-1.05172610027
ACH-001318,-1.25910537951
ACH-001322,-1.35342088353
ACH-001328,-1.1216507049700002
ACH-001332,-1.2800000735200001
ACH-001333,-0.808060513985
ACH-001336,-0.81100755263
ACH-001340,-1.09987463819
ACH-001346,-1.13094829823
ACH-001353,-0.966282896082
ACH-001354,-1.4135484409999999
ACH-001367,-1.27098362657
ACH-001368,-1.1372407037299999
ACH-001374,-1.2871246391600002
ACH-001375,-1.04111325062
ACH-001377,-0.706831586933
ACH-001380,-0.937761866442
ACH-001391,-0.762960317198
ACH-001407,-1.21042327282
ACH-001408,-1.12156677501
ACH-001413,-0.995234504702
ACH-001430,-1.02233420494
ACH-001431,-1.16740096808
ACH-001450,-0.991180101118
ACH-001496,-1.2008620728100001
ACH-001500,-1.23878007939
ACH-001521,-0.945762260635
ACH-001523,-1.2698075748100002
ACH-001532,-1.14827425081
ACH-001536,-1.27331403348
ACH-001550,-0.8143443990970001
ACH-001552,-1.28205766655
ACH-001554,-1.01217325963
ACH-001645,-0.961923387324
ACH-001654,-1.21238475394
ACH-001715,-1.0307096394
ACH-001735,-0.637139191897
ACH-001736,-1.16561999364
ACH-001737,-0.709245664814
ACH-001740,-0.967421877627
ACH-001745,-1.07920442808
ACH-001750,-0.9542324771549999
ACH-001765,-1.1120156015
ACH-001956,-0.973488021461
ACH-001957,-0.964067402484
