,GNG5 (2787)
ACH-000004,-0.44361949518700006
ACH-000007,-0.219414906407
ACH-000009,-0.36827106769100004
ACH-000011,-0.35745497157300005
ACH-000012,-0.140791102782
ACH-000013,-0.327263288595
ACH-000014,-0.222555069616
ACH-000015,-0.153468600867
ACH-000017,-0.503387564952
ACH-000018,-0.299066240863
ACH-000019,-0.322749531193
ACH-000021,-0.129774116012
ACH-000022,-0.35774541069300003
ACH-000025,-0.110241601899
ACH-000028,-0.263154475597
ACH-000030,-0.193268139848
ACH-000035,-0.196631034096
ACH-000036,-0.255445355639
ACH-000037,-0.48130528659999994
ACH-000039,-0.140859442452
ACH-000040,-0.33454482344500003
ACH-000041,-0.44446720314599997
ACH-000042,-0.398834367229
ACH-000045,-0.201754759667
ACH-000047,-0.07565090633310001
ACH-000052,-0.41406001983199997
ACH-000053,-0.281236225131
ACH-000054,-0.36986844483900005
ACH-000055,-0.395282299921
ACH-000060,-0.40706296016599997
ACH-000067,-0.219333659147
ACH-000070,-0.29856450263
ACH-000075,-0.13954903436799998
ACH-000078,-0.266640728966
ACH-000082,-0.343117142341
ACH-000085,-0.332067478689
ACH-000086,-0.247668040203
ACH-000087,-0.531352387476
ACH-000092,-0.22491449236299998
ACH-000095,-0.193903869882
ACH-000097,-0.536392033346
ACH-000098,-0.26346720057399997
ACH-000099,-0.152288791209
ACH-000108,-0.0850262716175
ACH-000113,-0.253517720516
ACH-000115,-0.328363942473
ACH-000116,-0.19384514189
ACH-000118,-0.0259665341151
ACH-000120,-0.114997486416
ACH-000123,-0.145556408699
ACH-000127,-0.163992284122
ACH-000128,-0.433207486822
ACH-000132,-0.359184027852
ACH-000133,-0.129496498282
ACH-000137,-0.330954800104
ACH-000138,-0.127835873961
ACH-000142,-0.7451834182529999
ACH-000143,-0.462202866434
ACH-000146,-0.656313847455
ACH-000148,-0.12511920552
ACH-000150,-0.341937825674
ACH-000152,-0.245823311217
ACH-000153,-0.08086651054810001
ACH-000159,-0.20801930866300003
ACH-000160,-0.28208423493900003
ACH-000163,-0.253903488176
ACH-000167,-0.34142518839900005
ACH-000168,-0.715773670566
ACH-000169,-0.193805945107
ACH-000178,-0.320408345583
ACH-000182,0.0508216257618
ACH-000183,-0.420071266228
ACH-000188,-0.29921641475099997
ACH-000189,-0.255101554693
ACH-000190,-0.40623904192000004
ACH-000198,-0.37670948520499997
ACH-000204,-0.383897721255
ACH-000206,-0.12640383902000002
ACH-000207,-0.578100324849
ACH-000211,-0.111246794962
ACH-000215,-0.289888722853
ACH-000221,0.044529140416699996
ACH-000222,-0.173955312817
ACH-000223,-0.305856694132
ACH-000226,-0.121670219031
ACH-000227,0.0323462510534
ACH-000228,-0.248463503306
ACH-000231,-0.303119642495
ACH-000232,-0.46814277349600003
ACH-000233,-0.251428329723
ACH-000234,-0.190217688988
ACH-000235,-0.370128037967
ACH-000237,-0.384757149738
ACH-000238,-0.305780074247
ACH-000243,-0.160491187052
ACH-000244,-0.18147356128400002
ACH-000246,-0.262342685029
ACH-000248,-0.539902562848
ACH-000250,-0.30356736996399997
ACH-000251,-0.183444077329
ACH-000253,-0.11634993388
ACH-000255,-0.565868439265
ACH-000256,-0.312896818818
ACH-000257,-0.15827764058399998
ACH-000258,-0.25640887829
ACH-000259,-0.09925708908019999
ACH-000260,-0.262381211033
ACH-000261,-0.149002339889
ACH-000262,-0.22770405044599998
ACH-000263,-0.215804281958
