,SATB1 (6304)
ACH-000004,0.0216447729383
ACH-000007,0.04711205952380001
ACH-000009,0.0473674831338
ACH-000011,-0.195423343019
ACH-000012,-0.11349196679700001
ACH-000013,-0.051246430178899995
ACH-000014,0.226884572711
ACH-000015,-0.16525464185
ACH-000017,-0.014384190534299998
ACH-000018,-0.315961318134
ACH-000019,-0.394058000729
ACH-000021,-0.058778404742199995
ACH-000022,-0.0835942544889
ACH-000025,-0.288061585421
ACH-000028,-0.14725597882000002
ACH-000030,0.026154091143799997
ACH-000035,-0.053530312464199994
ACH-000036,0.0276768876517
ACH-000037,0.0273178104893
ACH-000039,0.117357719586
ACH-000040,-0.0126963183054
ACH-000041,-0.148126680393
ACH-000042,-0.20466595703600002
ACH-000045,-0.48521259516500004
ACH-000047,-0.35738007546499995
ACH-000052,-0.275872938899
ACH-000053,-0.010018822725799998
ACH-000054,-0.16757556722
ACH-000055,-0.31919978587299996
ACH-000060,-0.10168740128499999
ACH-000067,-0.361988434669
ACH-000070,-0.5056842528050001
ACH-000075,-0.111176683856
ACH-000078,-0.10595975811200001
ACH-000082,-0.0042995882654099996
ACH-000085,-0.314611481653
ACH-000086,-0.09514292287170001
ACH-000087,-0.29357317880600003
ACH-000092,-0.153257212463
ACH-000095,-0.0667842154063
ACH-000097,-0.201496147973
ACH-000098,-0.16031581451500002
ACH-000099,-0.0428198537115
ACH-000108,-0.16936085346299998
ACH-000113,-0.704086260228
ACH-000115,-0.17346204817699998
ACH-000116,-0.15139287054
ACH-000118,-0.0162194774416
ACH-000120,-0.296748257846
ACH-000123,-0.121518753237
ACH-000127,-0.0963486203542
ACH-000128,-0.136706235351
ACH-000132,-0.274863775726
ACH-000133,-0.0907929652829
ACH-000137,0.050045820959
ACH-000138,-0.0713649567824
ACH-000142,-0.28001715015900003
ACH-000143,-0.0440273584313
ACH-000146,-0.23352747407299998
ACH-000148,-0.09078944469030001
ACH-000150,-0.446135198658
ACH-000152,-0.160722470227
ACH-000153,-0.09523588984850001
ACH-000159,-0.269664311882
ACH-000160,0.333399120407
ACH-000163,-0.250201423832
ACH-000167,0.661406469915
ACH-000168,-0.32402595375300003
ACH-000169,0.0211189389112
ACH-000178,-0.168311595068
ACH-000182,-0.079919818935
ACH-000183,-0.0024713323515
ACH-000188,-0.153635048418
ACH-000189,-0.44107334044200003
ACH-000190,0.31349048969
ACH-000198,-0.36915354539899997
ACH-000204,0.248706649992
ACH-000206,-0.13236664495300002
ACH-000207,0.36087430892
ACH-000211,-0.178436137927
ACH-000215,-0.103734250712
ACH-000221,-0.298310360721
ACH-000222,0.102308795758
ACH-000223,-0.169487353116
ACH-000226,-0.08788828184900001
ACH-000227,-0.479371408644
ACH-000228,-0.277332567918
ACH-000231,-0.0917970109117
ACH-000232,-0.126110400172
ACH-000233,-0.123338594035
ACH-000234,-0.223972967438
ACH-000235,-0.10104075670399999
ACH-000237,-0.0868877106935
ACH-000238,-0.20013205925799998
ACH-000243,-0.183465415575
ACH-000244,0.304908942982
ACH-000246,-0.19224364850499998
ACH-000248,-0.130648493592
ACH-000250,-0.230361387861
ACH-000251,0.17194792659400002
ACH-000253,-0.12633718288100002
ACH-000255,-0.21993746946400003
ACH-000256,-0.0389062141984
ACH-000257,-0.38132152596
ACH-000258,-0.294298502682
ACH-000259,-0.231786715887
ACH-000260,-0.07904926851639998
ACH-000261,-0.025798089959900003
ACH-000262,-0.356629703041
ACH-000263,-0.5156724779999999
ACH-000264,-0.253094987022
ACH-000265,-0.135816546095
ACH-000266,-0.113632421651
