,PSMC4 (5704)
ACH-000004,-0.49025294078299997
ACH-000007,-0.589628817106
ACH-000009,-0.776570405766
ACH-000011,-0.7173498638879999
ACH-000012,-1.00157612184
ACH-000013,-0.69435048345
ACH-000014,-0.721614227335
ACH-000015,-0.848994100109
ACH-000017,-0.836046651735
ACH-000018,-0.890508689811
ACH-000019,-0.9554007578489999
ACH-000021,-0.6175559376799999
ACH-000022,-0.676407454798
ACH-000025,-0.63987073564
ACH-000028,-0.7614293676330001
ACH-000030,-0.7654222786079999
ACH-000035,-0.598340882724
ACH-000036,-0.7199541819159999
ACH-000037,-0.7440696916060001
ACH-000039,-0.399750803192
ACH-000040,-0.794524268072
ACH-000041,-0.965089493177
ACH-000042,-0.658006083338
ACH-000045,-0.657957669245
ACH-000047,-0.646742590596
ACH-000052,-0.828829427147
ACH-000053,-0.855202676921
ACH-000054,-0.7734742688189999
ACH-000055,-0.914462201538
ACH-000060,-0.783280515785
ACH-000067,-0.674858991001
ACH-000070,-0.846555193265
ACH-000075,-0.671317197632
ACH-000078,-0.738443011067
ACH-000082,-1.00571065239
ACH-000085,-0.507368249105
ACH-000086,-0.8683353659119999
ACH-000087,-0.646023244107
ACH-000092,-0.9431061898890001
ACH-000095,-0.8864755674079999
ACH-000097,-0.643662615818
ACH-000098,-0.947896548775
ACH-000099,-0.7178586593549999
ACH-000108,-0.842691358673
ACH-000113,-0.8169921007
ACH-000115,-0.910503360601
ACH-000116,-0.554799213278
ACH-000118,-0.780576738759
ACH-000120,-0.713279080133
ACH-000123,-0.8711888201119999
ACH-000127,-0.9108437036879999
ACH-000128,-0.626832411267
ACH-000132,-0.970394846411
ACH-000133,-0.653624903059
ACH-000137,-0.919129171592
ACH-000138,-0.676460463576
ACH-000142,-0.548828148553
ACH-000143,-0.780294153695
ACH-000146,-0.680201919425
ACH-000148,-0.6307831458209999
ACH-000150,-0.587325553178
ACH-000152,-0.8374091130779999
ACH-000153,-0.7351914730500001
ACH-000159,-0.726529187764
ACH-000160,-1.09736479584
ACH-000163,-0.8173807305320001
ACH-000167,-0.19844775572999998
ACH-000168,-0.7102759322750001
ACH-000169,-0.7911130240629999
ACH-000178,-0.853800152604
ACH-000182,-1.0710421336
ACH-000183,-0.918887891052
ACH-000188,-0.763049984652
ACH-000189,-0.502652801756
ACH-000190,-0.779854849744
ACH-000198,-0.7224114963539999
ACH-000204,-1.11873399785
ACH-000206,-0.5767741088399999
ACH-000207,-0.981109869483
ACH-000211,-0.44116758354400004
ACH-000215,-0.605640989631
ACH-000221,-1.00009661248
ACH-000222,-0.517996747736
ACH-000223,-0.742287305832
ACH-000226,-0.7195963157549999
ACH-000227,-1.2332241890200002
ACH-000228,-0.827609417683
ACH-000231,-0.808697224861
ACH-000232,-0.8938850999969999
ACH-000233,-0.787559593166
ACH-000234,-0.9300269839480001
ACH-000235,-0.881581981083
ACH-000237,-0.657706041277
ACH-000238,-0.608321325732
ACH-000243,-0.6367717566300001
ACH-000244,-0.601739617727
ACH-000246,-0.7691775077259999
ACH-000248,-0.676907027447
ACH-000250,-0.8617652454960001
ACH-000251,-0.48474016760899996
ACH-000253,-0.874647977011
ACH-000255,-0.9055943462680001
ACH-000256,-0.563745128808
ACH-000257,-0.9069899965899999
ACH-000258,-0.798809351568
ACH-000259,-0.6832623993699999
ACH-000260,-0.784440588268
ACH-000261,-0.647468718764
ACH-000262,-0.6102113512030001
ACH-000263,-0.699671548956
ACH-000264,-0.9676357159729999
ACH-000265,-0.88880835009
ACH-000266,-0.821807615343
ACH-000272,-0.987380388548
ACH-000273,-0.760555615928
ACH-000274,-0.89897733313
ACH-000277,-0.978904644592
ACH-000278,-0.529189253355
ACH-000279,-0.939554357589
ACH-000280,-0.562826787008
ACH-000281,-0.7033083914020001
ACH-000288,-0.7666429382350001
ACH-000291,-0.7857046254000001
ACH-000293,-0.852534595692
ACH-000294,-0.7731617483900001
ACH-000295,-0.44731843133500004
ACH-000296,-0.60186966313
ACH-000302,-0.894158286997
ACH-000304,-0.719975353861
ACH-000307,-0.6882087412710001
ACH-000308,-0.862458419196
ACH-000310,-0.8707804965899999
ACH-000311,-0.529498440586
ACH-000312,-0.908917880836
ACH-000315,-1.07308276702
ACH-000316,-0.45188953119099995
ACH-000317,-0.511104245169
ACH-000318,-0.681023210261
ACH-000319,-0.803054686559
ACH-000320,-0.5073420483910001
ACH-000322,-0.57204979008
ACH-000323,-0.961646212507
ACH-000324,-0.871449718462
